epoch,lr-Adam,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/reward,val/max_aug_reward,val/max_reward,val/reward
,0.0003,0,,,,,,,,
,,49,,,152.04787254333496,,,,,
,,49,,5.620718002319336,,,,,,
0,,49,,,,0.32875749468803406,-6.849748611450195,,,
,,99,,,152.83584594726562,,,,,
,,99,,18.778562545776367,,,,,,
0,,99,,,,0.2834343910217285,-6.667553424835205,,,
,,149,,,144.20723915100098,,,,,
,,149,,1.5943050384521484,,,,,,
0,,149,,,,0.27235573530197144,-6.629486560821533,,,
,,199,,,159.31200981140137,,,,,
,,199,,17.73381233215332,,,,,,
0,,199,,,,0.2768006920814514,-6.622033596038818,,,
,,249,,,145.4179286956787,,,,,
,,249,,1.6527175903320312,,,,,,
0,,249,,,,0.2701672613620758,-6.506675720214844,,,
,,299,,,168.318510055542,,,,,
,,299,,15.694618225097656,,,,,,
0,,299,,,,0.25304433703422546,-6.43052864074707,,,
,,349,,,145.33090591430664,,,,,
,,349,,1.6243457794189453,,,,,,
0,,349,,,,0.23638586699962616,-6.371879577636719,,,
,,399,,,145.0951099395752,,,,,
,,399,,15.606880187988281,,,,,,
0,,399,,,,0.2471577227115631,-6.405122756958008,,,
,,449,,,144.98138427734375,,,,,
,,449,,1.6155242919921875,,,,,,
0,,449,,,,0.2332576960325241,-6.350898265838623,,,
,,499,,,145.5678939819336,,,,,
,,499,,15.661478042602539,,,,,,
0,,499,,,,0.23954413831233978,-6.268707275390625,,,
,,549,,,147.1385955810547,,,,,
,,549,,1.5718936920166016,,,,,,
0,,549,,,,0.22818942368030548,-6.335168838500977,,,
,,599,,,145.34950256347656,,,,,
,,599,,15.974998474121094,,,,,,
0,,599,,,,0.22087471187114716,-6.305712699890137,,,
,,649,,,144.72556114196777,,,,,
,,649,,1.577615737915039,,,,,,
0,,649,,,,0.21989411115646362,-6.2784953117370605,,,
,,699,,,144.98257637023926,,,,,
,,699,,15.637397766113281,,,,,,
0,,699,,,,0.2187737375497818,-6.250191688537598,,,
,,749,,,145.26844024658203,,,,,
,,749,,1.5835762023925781,,,,,,
0,,749,,,,0.2234090268611908,-6.265276908874512,,,
,,799,,,145.01023292541504,,,,,
,,799,,15.52438735961914,,,,,,
0,,799,,,,0.21807830035686493,-6.247241020202637,,,
,,849,,,153.63812446594238,,,,,
,,849,,1.6624927520751953,,,,,,
0,,849,,,,0.20690590143203735,-6.240336894989014,,,
,,899,,,144.56820487976074,,,,,
,,899,,15.32602310180664,,,,,,
0,,899,,,,0.21872353553771973,-6.2009196281433105,,,
,,949,,,145.23863792419434,,,,,
,,949,,1.51824951171875,,,,,,
0,,949,,,,0.22101595997810364,-6.181276798248291,,,
,,999,,,154.1879177093506,,,,,
,,999,,15.478372573852539,,,,,,
0,,999,,,,0.21156679093837738,-6.219618797302246,,,
,,1049,,,145.74146270751953,,,,,
,,1049,,1.5718936920166016,,,,,,
0,,1049,,,,0.21032702922821045,-6.221817970275879,,,
,,1099,,,144.5615291595459,,,,,
,,1099,,15.290975570678711,,,,,,
0,,1099,,,,0.21220262348651886,-6.166713237762451,,,
,,1149,,,145.4942226409912,,,,,
,,1149,,1.54876708984375,,,,,,
0,,1149,,,,0.21659328043460846,-6.21132755279541,,,
,,1199,,,144.73438262939453,,,,,
,,1199,,15.258312225341797,,,,,,
0,,1199,,,,0.20459184050559998,-6.171280860900879,,,
,,1249,,,145.22242546081543,,,,,
,,1249,,1.56402587890625,,,,,,
0,,1249,,,,0.20876732468605042,-6.191260814666748,,,
,,1299,,,149.322509765625,,,,,
,,1299,,15.399932861328125,,,,,,
0,,1299,,,,0.20943911373615265,-6.275959491729736,,,
,,1349,,,145.94340324401855,,,,,
,,1349,,1.6353130340576172,,,,,,
0,,1349,,,,0.21203112602233887,-6.170206069946289,,,
,,1399,,,144.83332633972168,,,,,
,,1399,,23.463726043701172,,,,,,
0,,1399,,,,0.19833767414093018,-6.206762790679932,,,
,,1449,,,148.54812622070312,,,,,
,,1449,,1.5702247619628906,,,,,,
0,,1449,,,,0.20379510521888733,-6.162641525268555,,,
,,1499,,,144.61326599121094,,,,,
,,1499,,15.182971954345703,,,,,,
0,,1499,,,,0.2102583944797516,-6.19441556930542,,,
,,1549,,,144.62041854858398,,,,,
,,1549,,1.560211181640625,,,,,,
0,,1549,,,,0.2002570480108261,-6.168623924255371,,,
0,,1562,,,,,,-5.7243242263793945,-5.769609451293945,-6.057769775390625
,,1563,282.27130365371704,,,,,,,
,0.0003,1563,,,,,,,,
,,1599,,,177.02245712280273,,,,,
,,1599,,17.964839935302734,,,,,,
1,,1599,,,,0.19846861064434052,-6.162397384643555,,,
,,1649,,,173.70057106018066,,,,,
,,1649,,1.5418529510498047,,,,,,
1,,1649,,,,0.20198021829128265,-6.148169994354248,,,
,,1699,,,192.28577613830566,,,,,
,,1699,,22.64690399169922,,,,,,
1,,1699,,,,0.19688016176223755,-6.140202522277832,,,
,,1749,,,144.50836181640625,,,,,
,,1749,,1.504659652709961,,,,,,
1,,1749,,,,0.20579448342323303,-6.130029201507568,,,
,,1799,,,150.54798126220703,,,,,
,,1799,,16.15738868713379,,,,,,
1,,1799,,,,0.1988866776227951,-6.118650913238525,,,
,,1849,,,146.2101936340332,,,,,
,,1849,,1.4483928680419922,,,,,,
1,,1849,,,,0.19481775164604187,-6.165340423583984,,,
,,1899,,,146.51727676391602,,,,,
,,1899,,16.58320426940918,,,,,,
1,,1899,,,,0.19546933472156525,-6.156524658203125,,,
,,1949,,,165.3616428375244,,,,,
,,1949,,1.5721321105957031,,,,,,
1,,1949,,,,0.20337121188640594,-6.193634033203125,,,
,,1999,,,165.8637523651123,,,,,
,,1999,,15.259981155395508,,,,,,
1,,1999,,,,0.20274092257022858,-6.093655109405518,,,
,,2049,,,181.9765567779541,,,,,
,,2049,,5.240678787231445,,,,,,
1,,2049,,,,0.18562771379947662,-6.127852439880371,,,
,,2099,,,145.57552337646484,,,,,
,,2099,,15.791654586791992,,,,,,
1,,2099,,,,0.19301395118236542,-6.125128269195557,,,
,,2149,,,145.04337310791016,,,,,
,,2149,,1.516580581665039,,,,,,
1,,2149,,,,0.19897735118865967,-6.130252361297607,,,
,,2199,,,150.47574043273926,,,,,
,,2199,,16.00813865661621,,,,,,
