epoch,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/pair_count,train/quality,train/reward,val/gap,val/makespan,val/reward
,49,,,386.30199432373047,,,,,,,
,49,,2.373218536376953,,,,,,,,
,99,,,358.9928150177002,,,,,,,
,99,,8.862733840942383,,,,,,,,
,149,,,366.7030334472656,,,,,,,
,149,,0.7693767547607422,,,,,,,,
,199,,,351.28140449523926,,,,,,,
,199,,16.89600944519043,,,,,,,,
,249,,,375.9481906890869,,,,,,,
,249,,1.8558502197265625,,,,,,,,
,299,,,355.6985855102539,,,,,,,
,299,,8.341789245605469,,,,,,,,
,349,,,352.9484272003174,,,,,,,
,349,,0.6120204925537109,,,,,,,,
,399,,,343.58811378479004,,,,,,,
,399,,8.537530899047852,,,,,,,,
,449,,,355.8981418609619,,,,,,,
,449,,1.0862350463867188,,,,,,,,
,499,,,349.8063087463379,,,,,,,
,499,,8.310079574584961,,,,,,,,
,549,,,374.176025390625,,,,,,,
,549,,0.8120536804199219,,,,,,,,
,599,,,356.72616958618164,,,,,,,
,599,,8.800983428955078,,,,,,,,
,649,,,363.7540340423584,,,,,,,
,649,,0.5671977996826172,,,,,,,,
,699,,,346.7442989349365,,,,,,,
,699,,7.987260818481445,,,,,,,,
,749,,,354.1250228881836,,,,,,,
,749,,0.6234645843505859,,,,,,,,
,799,,,352.5538444519043,,,,,,,
,799,,8.743047714233398,,,,,,,,
,849,,,381.35695457458496,,,,,,,
,849,,0.8406639099121094,,,,,,,,
,899,,,364.0320301055908,,,,,,,
,899,,9.01937484741211,,,,,,,,
,949,,,390.70916175842285,,,,,,,
,949,,0.6783008575439453,,,,,,,,
,999,,,358.95633697509766,,,,,,,
,999,,8.719682693481445,,,,,,,,
,1049,,,369.86351013183594,,,,,,,
,1049,,0.6265640258789062,,,,,,,,
,1099,,,349.75457191467285,,,,,,,
,1099,,8.37397575378418,,,,,,,,
,1149,,,348.73390197753906,,,,,,,
,1149,,0.5869865417480469,,,,,,,,
,1199,,,371.71077728271484,,,,,,,
,1199,,8.587360382080078,,,,,,,,
,1249,,,376.12247467041016,,,,,,,
,1249,,0.8101463317871094,,,,,,,,
,1299,,,355.78274726867676,,,,,,,
,1299,,8.509635925292969,,,,,,,,
,1349,,,349.489688873291,,,,,,,
,1349,,0.6296634674072266,,,,,,,,
,1399,,,352.5264263153076,,,,,,,
,1399,,16.7691707611084,,,,,,,,
,1449,,,370.3179359436035,,,,,,,
,1449,,0.5891323089599609,,,,,,,,
,1499,,,361.96088790893555,,,,,,,
,1499,,15.768766403198242,,,,,,,,
,1549,,,360.67867279052734,,,,,,,
,1549,,0.6058216094970703,,,,,,,,
,1599,,,350.4319190979004,,,,,,,
,1599,,8.42142105102539,,,,,,,,
,1649,,,357.4974536895752,,,,,,,
,1649,,0.5803108215332031,,,,,,,,
,1699,,,363.31701278686523,,,,,,,
,1699,,8.360147476196289,,,,,,,,
,1749,,,356.945276260376,,,,,,,
,1749,,0.5917549133300781,,,,,,,,
,1799,,,355.7474613189697,,,,,,,
,1799,,8.373737335205078,,,,,,,,
,1849,,,366.0471439361572,,,,,,,
,1849,,0.6110668182373047,,,,,,,,
,1899,,,353.58738899230957,,,,,,,
,1899,,14.71567153930664,,,,,,,,
,1949,,,348.27399253845215,,,,,,,
,1949,,0.5779266357421875,,,,,,,,
,1999,,,349.1694927215576,,,,,,,
,1999,,7.986307144165039,,,,,,,,
,2049,,,345.4155921936035,,,,,,,
,2049,,0.5435943603515625,,,,,,,,
,2099,,,348.59395027160645,,,,,,,
,2099,,13.855218887329102,,,,,,,,
,2149,,,355.0693988800049,,,,,,,
,2149,,0.6070137023925781,,,,,,,,
,2199,,,352.80656814575195,,,,,,,
,2199,,8.614301681518555,,,,,,,,
,2249,,,353.08194160461426,,,,,,,
,2249,,0.5700588226318359,,,,,,,,
,2299,,,357.76782035827637,,,,,,,
,2299,,8.096933364868164,,,,,,,,
,2349,,,346.39787673950195,,,,,,,
,2349,,2.686023712158203,,,,,,,,
,2399,,,365.59319496154785,,,,,,,
,2399,,8.796453475952148,,,,,,,,
,2449,,,348.70409965515137,,,,,,,
,2449,,0.55694580078125,,,,,,,,
,2499,,,357.7079772949219,,,,,,,
,2499,,7.889270782470703,,,,,,,,
,2549,,,352.9839515686035,,,,,,,
,2549,,0.6260871887207031,,,,,,,,
,2599,,,354.8262119293213,,,,,,,
,2599,,8.003950119018555,,,,,,,,
,2649,,,356.1441898345947,,,,,,,
,2649,,2.6123523712158203,,,,,,,,
,2699,,,352.7717590332031,,,,,,,
,2699,,7.894277572631836,,,,,,,,
,2749,,,361.8197441101074,,,,,,,
,2749,,0.8852481842041016,,,,,,,,
,2799,,,359.9545955657959,,,,,,,
,2799,,17.731189727783203,,,,,,,,
,2849,,,357.06496238708496,,,,,,,
,2849,,0.5931854248046875,,,,,,,,
,2899,,,350.0947952270508,,,,,,,
,2899,,8.111000061035156,,,,,,,,
,2949,,,368.2541847229004,,,,,,,
,2949,,0.6206035614013672,,,,,,,,
,2999,,,353.46031188964844,,,,,,,
,2999,,16.206741333007812,,,,,,,,
,3049,,,348.95777702331543,,,,,,,
,3049,,0.5676746368408203,,,,,,,,
,3099,,,348.3281135559082,,,,,,,
,3099,,7.953882217407227,,,,,,,,
,3149,,,353.1026840209961,,,,,,,
,3149,,0.5779266357421875,,,,,,,,
,3199,,,346.96316719055176,,,,,,,
,3199,,8.336305618286133,,,,,,,,
,3249,,,400.4695415496826,,,,,,,
,3249,,0.6089210510253906,,,,,,,,
,3299,,,378.36360931396484,,,,,,,
,3299,,9.132862091064453,,,,,,,,
,3349,,,361.4311218261719,,,,,,,
,3349,,0.5733966827392578,,,,,,,,
,3399,,,370.26453018188477,,,,,,,
,3399,,8.638620376586914,,,,,,,,
,3449,,,369.9021339416504,,,,,,,
,3449,,1.8956661224365234,,,,,,,,
,3499,,,363.56377601623535,,,,,,,
,3499,,8.32509994506836,,,,,,,,
,3549,,,361.96351051330566,,,,,,,
,3549,,0.6275177001953125,,,,,,,,
,3599,,,356.8739891052246,,,,,,,
,3599,,8.74018669128418,,,,,,,,
,3649,,,372.4062442779541,,,,,,,
,3649,,1.0476112365722656,,,,,,,,
,3699,,,359.1892719268799,,,,,,,
,3699,,15.558719635009766,,,,,,,,
,3749,,,374.34887886047363,,,,,,,
,3749,,0.5898475646972656,,,,,,,,
,3799,,,354.569673538208,,,,,,,
,3799,,8.279085159301758,,,,,,,,
,3849,,,360.3401184082031,,,,,,,
,3849,,0.5691051483154297,,,,,,,,
,3899,,,356.89377784729004,,,,,,,
,3899,,8.050680160522461,,,,,,,,
,3949,,,354.84910011291504,,,,,,,
,3949,,0.5919933319091797,,,,,,,,
,3999,,,384.0181827545166,,,,,,,
,3999,,9.410381317138672,,,,,,,,
,4049,,,358.4887981414795,,,,,,,
,4049,,0.5741119384765625,,,,,,,,
,4099,,,348.1132984161377,,,,,,,
,4099,,8.113384246826172,,,,,,,,
,4149,,,349.37119483947754,,,,,,,
,4149,,0.5962848663330078,,,,,,,,
,4199,,,370.4385757446289,,,,,,,
,4199,,8.979082107543945,,,,,,,,
,4249,,,352.59199142456055,,,,,,,
,4249,,0.5807876586914062,,,,,,,,
,4299,,,373.4588623046875,,,,,,,
,4299,,15.596389770507812,,,,,,,,
,4349,,,383.8672637939453,,,,,,,
,4349,,1.495361328125,,,,,,,,
,4399,,,373.96955490112305,,,,,,,
