epoch,lr-Adam,step,test/max_aug_reward,test/max_reward,test/reward,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/reward,val/max_aug_reward,val/max_reward,val/reward
0,,1499,,,,,,,24684.9921875,-11.56309986114502,,,
,,1549,,,,,,212.6452922821045,,,,,
,,1549,,,,,2.104043960571289,,,,,,
0,,1549,,,,,,,24730.60546875,-11.655217170715332,,,
0,,1562,,,,,,,,,-10.756114959716797,-10.972593307495117,-11.64600658416748
,,1563,,,,388.16139960289,,,,,,,
,0.0003,1563,,,,,,,,,,,
,,1599,,,,,,215.03639221191406,,,,,
,,1599,,,,,20.59769630432129,,,,,,
1,,1599,,,,,,,24750.60546875,-11.554976463317871,,,
,,1649,,,,,,222.9936122894287,,,,,
,,1649,,,,,2.218008041381836,,,,,,
1,,1649,,,,,,,24862.53515625,-11.880973815917969,,,
,,1699,,,,,,216.62497520446777,,,,,
,,1699,,,,,20.530223846435547,,,,,,
1,,1699,,,,,,,24530.16015625,-11.865151405334473,,,
,,1749,,,,,,210.01219749450684,,,,,
,,1749,,,,,2.2368431091308594,,,,,,
1,,1749,,,,,,,24664.353515625,-11.750004768371582,,,
,,1799,,,,,,213.79804611206055,,,,,
,,1799,,,,,24.27840232849121,,,,,,
1,,1799,,,,,,,24968.447265625,-11.659713745117188,,,
,,1849,,,,,,210.310697555542,,,,,
,,1849,,,,,2.279520034790039,,,,,,
1,,1849,,,,,,,24582.69140625,-11.830702781677246,,,
,,1899,,,,,,211.91048622131348,,,,,
,,1899,,,,,20.54429054260254,,,,,,
1,,1899,,,,,,,24787.35546875,-11.4979248046875,,,
,,1949,,,,,,211.8825912475586,,,,,
,,1949,,,,,3.1347274780273438,,,,,,
1,,1949,,,,,,,24551.80078125,-11.508233070373535,,,
,,1999,,,,,,216.49599075317383,,,,,
,,1999,,,,,24.64008331298828,,,,,,
1,,1999,,,,,,,24894.51171875,-11.655134201049805,,,
,,2049,,,,,,213.33789825439453,,,,,
,,2049,,,,,2.2335052490234375,,,,,,
1,,2049,,,,,,,24921.943359375,-11.590949058532715,,,
,,2099,,,,,,219.437837600708,,,,,
,,2099,,,,,23.80228042602539,,,,,,
1,,2099,,,,,,,24638.951171875,-11.407236099243164,,,
,,2149,,,,,,213.44614028930664,,,,,
,,2149,,,,,3.1108856201171875,,,,,,
1,,2149,,,,,,,25033.892578125,-11.454526901245117,,,
,,2199,,,,,,213.16266059875488,,,,,
,,2199,,,,,20.740747451782227,,,,,,
1,,2199,,,,,,,24542.845703125,-11.623801231384277,,,
,,2249,,,,,,216.22514724731445,,,,,
,,2249,,,,,2.1255016326904297,,,,,,
1,,2249,,,,,,,24665.671875,-11.631122589111328,,,
,,2299,,,,,,211.78555488586426,,,,,
,,2299,,,,,20.19953727722168,,,,,,
1,,2299,,,,,,,24637.240234375,-11.332978248596191,,,
,,2349,,,,,,213.29450607299805,,,,,
,,2349,,,,,2.3393630981445312,,,,,,
1,,2349,,,,,,,25033.23828125,-11.90743637084961,,,
,,2399,,,,,,216.32862091064453,,,,,
,,2399,,,,,20.70474624633789,,,,,,
1,,2399,,,,,,,24870.5,-11.642034530639648,,,
,,2449,,,,,,221.40240669250488,,,,,
,,2449,,,,,2.333402633666992,,,,,,
1,,2449,,,,,,,24856.5625,-11.63936996459961,,,
,,2499,,,,,,211.8237018585205,,,,,
,,2499,,,,,20.484447479248047,,,,,,
1,,2499,,,,,,,24859.16796875,-11.438202857971191,,,
,,2549,,,,,,214.99061584472656,,,,,
,,2549,,,,,2.2106170654296875,,,,,,
1,,2549,,,,,,,24967.67578125,-11.758021354675293,,,
,,2599,,,,,,210.60991287231445,,,,,
,,2599,,,,,20.98369598388672,,,,,,
1,,2599,,,,,,,24726.17578125,-11.515567779541016,,,
,,2649,,,,,,213.55843544006348,,,,,
,,2649,,,,,2.3593902587890625,,,,,,
1,,2649,,,,,,,24792.6640625,-11.710908889770508,,,
,,2699,,,,,,218.00684928894043,,,,,
,,2699,,,,,20.064592361450195,,,,,,
1,,2699,,,,,,,24500.66015625,-11.431236267089844,,,
,,2749,,,,,,217.76771545410156,,,,,
,,2749,,,,,3.0450820922851562,,,,,,
1,,2749,,,,,,,24978.828125,-11.621783256530762,,,
,,2799,,,,,,220.7646369934082,,,,,
,,2799,,,,,20.964384078979492,,,,,,
1,,2799,,,,,,,24934.939453125,-11.487112998962402,,,
,,2849,,,,,,224.05219078063965,,,,,
,,2849,,,,,3.7584304809570312,,,,,,
1,,2849,,,,,,,25123.037109375,-11.691060066223145,,,
,,2899,,,,,,213.54937553405762,,,,,
,,2899,,,,,20.80368995666504,,,,,,
1,,2899,,,,,,,24948.919921875,-11.47097396850586,,,
,,2949,,,,,,218.92595291137695,,,,,
,,2949,,,,,3.3266544342041016,,,,,,
1,,2949,,,,,,,25034.65625,-11.60694694519043,,,
,,2999,,,,,,214.26820755004883,,,,,
,,2999,,,,,20.98989486694336,,,,,,
1,,2999,,,,,,,25078.86328125,-11.69016170501709,,,
,,3049,,,,,,216.74203872680664,,,,,
,,3049,,,,,3.462553024291992,,,,,,
1,,3049,,,,,,,24644.08203125,-11.490693092346191,,,
,,3099,,,,,,221.53210639953613,,,,,
,,3099,,,,,20.806312561035156,,,,,,
1,,3099,,,,,,,24964.64453125,-11.79137897491455,,,
1,,3125,,,,,,,,,-10.692925453186035,-10.898208618164062,-11.509439468383789
,,3126,,,,379.23483061790466,,,,,,,
,0.0003,3126,,,,,,,,,,,
,,3149,,,,,,223.73461723327637,,,,,
,,3149,,,,,3.207683563232422,,,,,,
2,,3149,,,,,,,24994.8046875,-11.455093383789062,,,
,,3199,,,,,,223.74343872070312,,,,,
,,3199,,,,,21.413326263427734,,,,,,
2,,3199,,,,,,,24693.390625,-11.207463264465332,,,
,,3249,,,,,,219.1777229309082,,,,,
,,3249,,,,,3.9103031158447266,,,,,,
2,,3249,,,,,,,25102.873046875,-11.302980422973633,,,
,,3299,,,,,,218.32919120788574,,,,,
,,3299,,,,,24.607419967651367,,,,,,
2,,3299,,,,,,,24774.5390625,-11.55974292755127,,,
,,3349,,,,,,218.23644638061523,,,,,
,,3349,,,,,3.4677982330322266,,,,,,
2,,3349,,,,,,,25210.9921875,-11.424084663391113,,,
,,3399,,,,,,225.844144821167,,,,,
,,3399,,,,,21.508455276489258,,,,,,
2,,3399,,,,,,,24994.330078125,-11.565268516540527,,,
,,3449,,,,,,218.01352500915527,,,,,
,,3449,,,,,3.2873153686523438,,,,,,
2,,3449,,,,,,,24835.986328125,-11.21286392211914,,,
,,3499,,,,,,221.80652618408203,,,,,
,,3499,,,,,24.06454086303711,,,,,,
2,,3499,,,,,,,24923.87890625,-11.791776657104492,,,
,,3549,,,,,,218.64914894104004,,,,,
,,3549,,,,,4.387855529785156,,,,,,
2,,3549,,,,,,,25140.03515625,-11.843052864074707,,,
,,3599,,,,,,218.76215934753418,,,,,
,,3599,,,,,21.22974395751953,,,,,,
2,,3599,,,,,,,24881.453125,-11.614896774291992,,,
,,3649,,,,,,219.73872184753418,,,,,
,,3649,,,,,3.6203861236572266,,,,,,
2,,3649,,,,,,,24854.33984375,-11.470548629760742,,,
,,3699,,,,,,219.6967601776123,,,,,
,,3699,,,,,20.98393440246582,,,,,,
2,,3699,,,,,,,25038.080078125,-11.480298042297363,,,
,,3749,,,,,,221.3428020477295,,,,,
,,3749,,,,,3.893613815307617,,,,,,
2,,3749,,,,,,,25203.41796875,-11.56385326385498,,,
,,3799,,,,,,219.86699104309082,,,,,
,,3799,,,,,21.013736724853516,,,,,,
2,,3799,,,,,,,24795.00390625,-11.470480918884277,,,
,,3849,,,,,,215.8200740814209,,,,,
,,3849,,,,,3.428220748901367,,,,,,
2,,3849,,,,,,,24782.4609375,-11.733356475830078,,,
,,3899,,,,,,212.5694751739502,,,,,
,,3899,,,,,20.41912078857422,,,,,,
2,,3899,,,,,,,25023.921875,-11.598764419555664,,,
,,3949,,,,,,228.41238975524902,,,,,
,,3949,,,,,4.048347473144531,,,,,,
2,,3949,,,,,,,25046.06640625,-11.55850887298584,,,
,,3999,,,,,,216.12811088562012,,,,,
,,3999,,,,,20.488977432250977,,,,,,
2,,3999,,,,,,,25264.6953125,-11.920406341552734,,,
,,4049,,,,,,216.6755199432373,,,,,
,,4049,,,,,2.1560192108154297,,,,,,
2,,4049,,,,,,,25005.146484375,-11.088383674621582,,,
,,4099,,,,,,214.48254585266113,,,,,
,,4099,,,,,19.9887752532959,,,,,,
2,,4099,,,,,,,25193.5625,-11.834738731384277,,,
,,4149,,,,,,219.14362907409668,,,,,
,,4149,,,,,2.2640228271484375,,,,,,
2,,4149,,,,,,,24887.453125,-11.4007568359375,,,
,,4199,,,,,,215.24906158447266,,,,,
,,4199,,,,,20.397663116455078,,,,,,
2,,4199,,,,,,,25084.7109375,-11.476457595825195,,,
,,4249,,,,,,219.61307525634766,,,,,
,,4249,,,,,2.443075180053711,,,,,,
2,,4249,,,,,,,25091.1953125,-11.374947547912598,,,
,,4299,,,,,,215.0094509124756,,,,,
,,4299,,,,,20.228147506713867,,,,,,
2,,4299,,,,,,,25143.748046875,-11.542458534240723,,,
,,4349,,,,,,225.30817985534668,,,,,
,,4349,,,,,3.595590591430664,,,,,,
2,,4349,,,,,,,24964.443359375,-11.552526473999023,,,
,,4399,,,,,,219.19846534729004,,,,,
,,4399,,,,,21.83365821838379,,,,,,
2,,4399,,,,,,,25047.13671875,-11.471053123474121,,,
,,4449,,,,,,218.3828353881836,,,,,
,,4449,,,,,5.19871711730957,,,,,,
2,,4449,,,,,,,24946.759765625,-11.430150985717773,,,
,,4499,,,,,,222.05567359924316,,,,,
,,4499,,,,,20.843982696533203,,,,,,
2,,4499,,,,,,,25044.654296875,-11.478589057922363,,,
,,4549,,,,,,219.13671493530273,,,,,
,,4549,,,,,3.450155258178711,,,,,,
2,,4549,,,,,,,25133.4453125,-11.508310317993164,,,
,,4599,,,,,,218.92762184143066,,,,,
,,4599,,,,,20.81298828125,,,,,,
2,,4599,,,,,,,25152.75,-11.611207008361816,,,
,,4649,,,,,,225.32010078430176,,,,,
,,4649,,,,,3.386259078979492,,,,,,
2,,4649,,,,,,,24962.966796875,-11.67518138885498,,,
2,,4688,,,,,,,,,-10.648026466369629,-10.837197303771973,-11.417811393737793
,,4689,,,,383.5551335811615,,,,,,,
,0.0003,4689,,,,,,,,,,,
,,4699,,,,,,215.4994010925293,,,,,
,,4699,,,,,24.585247039794922,,,,,,
3,,4699,,,,,,,24741.1171875,-11.391369819641113,,,
,,4749,,,,,,214.02788162231445,,,,,
,,4749,,,,,2.25830078125,,,,,,
3,,4749,,,,,,,25002.13671875,-11.437243461608887,,,
,,4799,,,,,,215.23523330688477,,,,,
,,4799,,,,,20.757198333740234,,,,,,
3,,4799,,,,,,,25134.16015625,-11.319891929626465,,,
,,4849,,,,,,212.24546432495117,,,,,
,,4849,,,,,2.344846725463867,,,,,,
3,,4849,,,,,,,24894.5,-11.449511528015137,,,
,,4899,,,,,,214.28728103637695,,,,,
,,4899,,,,,21.953582763671875,,,,,,
3,,4899,,,,,,,25365.896484375,-11.44990062713623,,,
,,4949,,,,,,214.5986557006836,,,,,
,,4949,,,,,2.1681785583496094,,,,,,
3,,4949,,,,,,,24985.951171875,-11.465115547180176,,,
,,4999,,,,,,214.34664726257324,,,,,
,,4999,,,,,20.189285278320312,,,,,,
3,,4999,,,,,,,25263.416015625,-11.344250679016113,,,
,,5049,,,,,,212.00227737426758,,,,,
,,5049,,,,,2.2170543670654297,,,,,,
3,,5049,,,,,,,24993.81640625,-11.26638412475586,,,
,,5099,,,,,,216.0954475402832,,,,,
,,5099,,,,,20.417213439941406,,,,,,
3,,5099,,,,,,,25268.748046875,-11.522436141967773,,,
,,5149,,,,,,216.45450592041016,,,,,
,,5149,,,,,2.3124217987060547,,,,,,
3,,5149,,,,,,,25042.080078125,-11.398577690124512,,,
,,5199,,,,,,214.64943885803223,,,,,
,,5199,,,,,20.073652267456055,,,,,,
3,,5199,,,,,,,25052.357421875,-11.525910377502441,,,
,,5249,,,,,,219.07448768615723,,,,,
,,5249,,,,,2.2401809692382812,,,,,,
3,,5249,,,,,,,24933.443359375,-11.454569816589355,,,
,,5299,,,,,,217.72027015686035,,,,,
,,5299,,,,,19.799470901489258,,,,,,
3,,5299,,,,,,,25013.5078125,-11.484594345092773,,,
,,5349,,,,,,210.7841968536377,,,,,
,,5349,,,,,2.1524429321289062,,,,,,
3,,5349,,,,,,,24963.828125,-11.396037101745605,,,
,,5399,,,,,,217.30399131774902,,,,,
,,5399,,,,,20.411014556884766,,,,,,
3,,5399,,,,,,,24939.685546875,-11.546815872192383,,,
,,5449,,,,,,215.36016464233398,,,,,
,,5449,,,,,2.314329147338867,,,,,,
3,,5449,,,,,,,24895.955078125,-11.435308456420898,,,
,,5499,,,,,,216.21060371398926,,,,,
,,5499,,,,,20.451784133911133,,,,,,
3,,5499,,,,,,,24996.01171875,-11.367999076843262,,,
,,5549,,,,,,225.74567794799805,,,,,
,,5549,,,,,3.697633743286133,,,,,,
3,,5549,,,,,,,24967.8359375,-11.351652145385742,,,
,,5599,,,,,,212.815523147583,,,,,
,,5599,,,,,20.4923152923584,,,,,,
3,,5599,,,,,,,25242.2265625,-11.130053520202637,,,
,,5649,,,,,,213.22226524353027,,,,,
,,5649,,,,,2.259969711303711,,,,,,
3,,5649,,,,,,,25298.94921875,-11.406075477600098,,,
,,5699,,,,,,211.03620529174805,,,,,
,,5699,,,,,20.04694938659668,,,,,,
3,,5699,,,,,,,25027.11328125,-11.32126235961914,,,
,,5749,,,,,,214.7059440612793,,,,,
,,5749,,,,,2.2759437561035156,,,,,,
3,,5749,,,,,,,25118.177734375,-11.34697437286377,,,
,,5799,,,,,,213.54413032531738,,,,,
,,5799,,,,,20.685911178588867,,,,,,
3,,5799,,,,,,,25246.87109375,-11.368273735046387,,,
,,5849,,,,,,215.96240997314453,,,,,
,,5849,,,,,2.274751663208008,,,,,,
3,,5849,,,,,,,25064.7265625,-11.43130874633789,,,
,,5899,,,,,,211.00616455078125,,,,,
,,5899,,,,,20.369768142700195,,,,,,
3,,5899,,,,,,,25204.75390625,-11.431415557861328,,,
,,5949,,,,,,212.23115921020508,,,,,
,,5949,,,,,2.299070358276367,,,,,,
3,,5949,,,,,,,25095.45703125,-11.199172019958496,,,
,,5999,,,,,,213.53530883789062,,,,,
,,5999,,,,,19.983768463134766,,,,,,
3,,5999,,,,,,,24761.98828125,-11.4011812210083,,,
,,6049,,,,,,212.1264934539795,,,,,
,,6049,,,,,2.1626949310302734,,,,,,
3,,6049,,,,,,,25007.46875,-11.640730857849121,,,
,,6099,,,,,,212.32271194458008,,,,,
,,6099,,,,,20.572662353515625,,,,,,
3,,6099,,,,,,,24832.04296875,-11.482419967651367,,,
,,6149,,,,,,214.59102630615234,,,,,
,,6149,,,,,2.2232532501220703,,,,,,
3,,6149,,,,,,,25143.68359375,-11.496078491210938,,,
,,6199,,,,,,214.5063877105713,,,,,
,,6199,,,,,20.572185516357422,,,,,,
3,,6199,,,,,,,25289.109375,-11.687973022460938,,,
,,6249,,,,,,212.937593460083,,,,,
,,6249,,,,,2.2530555725097656,,,,,,
3,,6249,,,,,,,25095.546875,-11.481159210205078,,,
3,,6251,,,,,,,,,-10.659588813781738,-10.858807563781738,-11.443046569824219
,,6252,,,,375.94484519958496,,,,,,,
,0.0003,6252,,,,,,,,,,,
,,6299,,,,,,215.0442600250244,,,,,
,,6299,,,,,20.613908767700195,,,,,,
4,,6299,,,,,,,25045.8828125,-11.620453834533691,,,
,,6349,,,,,,221.51708602905273,,,,,
,,6349,,,,,3.492116928100586,,,,,,
4,,6349,,,,,,,25305.703125,-11.334050178527832,,,
,,6399,,,,,,221.21334075927734,,,,,
,,6399,,,,,25.101184844970703,,,,,,
4,,6399,,,,,,,25182.875,-11.3720703125,,,
,,6449,,,,,,216.85004234313965,,,,,
,,6449,,,,,3.4058094024658203,,,,,,
4,,6449,,,,,,,25277.17578125,-11.242698669433594,,,
,,6499,,,,,,218.97244453430176,,,,,
,,6499,,,,,21.47960662841797,,,,,,
4,,6499,,,,,,,25236.576171875,-11.407153129577637,,,
,,6549,,,,,,223.26898574829102,,,,,
,,6549,,,,,3.476381301879883,,,,,,
4,,6549,,,,,,,25011.908203125,-11.128161430358887,,,
,,6599,,,,,,218.82867813110352,,,,,
,,6599,,,,,21.681785583496094,,,,,,
4,,6599,,,,,,,24889.7109375,-11.243050575256348,,,
,,6649,,,,,,222.12934494018555,,,,,
,,6649,,,,,4.303693771362305,,,,,,
4,,6649,,,,,,,25189.236328125,-11.357321739196777,,,
,,6699,,,,,,220.52574157714844,,,,,
,,6699,,,,,21.126985549926758,,,,,,
4,,6699,,,,,,,25104.5078125,-11.365802764892578,,,
,,6749,,,,,,219.5136547088623,,,,,
,,6749,,,,,3.3638477325439453,,,,,,
4,,6749,,,,,,,25453.3203125,-11.326992988586426,,,
,,6799,,,,,,224.6074676513672,,,,,
,,6799,,,,,21.93427085876465,,,,,,
4,,6799,,,,,,,25368.400390625,-11.62639331817627,,,
,,6849,,,,,,218.95956993103027,,,,,
,,6849,,,,,3.439664840698242,,,,,,
4,,6849,,,,,,,25055.81640625,-11.212499618530273,,,
,,6899,,,,,,216.1886692047119,,,,,
,,6899,,,,,20.858049392700195,,,,,,
4,,6899,,,,,,,25409.65625,-11.291237831115723,,,
,,6949,,,,,,220.46899795532227,,,,,
,,6949,,,,,3.4499168395996094,,,,,,
4,,6949,,,,,,,24966.671875,-11.381060600280762,,,
,,6999,,,,,,215.22784233093262,,,,,
,,6999,,,,,21.852731704711914,,,,,,
4,,6999,,,,,,,25061.583984375,-11.34626293182373,,,
,,7049,,,,,,215.90185165405273,,,,,
,,7049,,,,,3.3752918243408203,,,,,,
4,,7049,,,,,,,25345.435546875,-11.267911911010742,,,
,,7099,,,,,,216.56203269958496,,,,,
,,7099,,,,,21.306753158569336,,,,,,
4,,7099,,,,,,,25238.3515625,-11.43826675415039,,,
,,7149,,,,,,220.7496166229248,,,,,
,,7149,,,,,3.3130645751953125,,,,,,
4,,7149,,,,,,,25014.287109375,-11.413065910339355,,,
,,7199,,,,,,222.58877754211426,,,,,
,,7199,,,,,21.004438400268555,,,,,,
4,,7199,,,,,,,24999.330078125,-11.273701667785645,,,
,,7249,,,,,,220.4608917236328,,,,,
,,7249,,,,,3.3931732177734375,,,,,,
4,,7249,,,,,,,25265.38671875,-11.351706504821777,,,
,,7299,,,,,,222.63216972351074,,,,,
,,7299,,,,,23.27108383178711,,,,,,
4,,7299,,,,,,,25032.298828125,-11.324639320373535,,,
,,7349,,,,,,218.23430061340332,,,,,
,,7349,,,,,3.494739532470703,,,,,,
4,,7349,,,,,,,25233.724609375,-11.44945240020752,,,
,,7399,,,,,,220.09539604187012,,,,,
,,7399,,,,,20.880460739135742,,,,,,
4,,7399,,,,,,,25307.166015625,-11.43490982055664,,,
,,7449,,,,,,218.81556510925293,,,,,
,,7449,,,,,3.4630298614501953,,,,,,
4,,7449,,,,,,,25095.4140625,-11.086801528930664,,,
,,7499,,,,,,215.9745693206787,,,,,
,,7499,,,,,21.129131317138672,,,,,,
4,,7499,,,,,,,25376.59375,-11.475865364074707,,,
,,7549,,,,,,218.00637245178223,,,,,
,,7549,,,,,3.448963165283203,,,,,,
4,,7549,,,,,,,25334.32421875,-11.477614402770996,,,
,,7599,,,,,,222.20563888549805,,,,,
,,7599,,,,,22.03822135925293,,,,,,
4,,7599,,,,,,,25080.119140625,-11.458222389221191,,,
,,7649,,,,,,219.77639198303223,,,,,
,,7649,,,,,3.4613609313964844,,,,,,
4,,7649,,,,,,,24909.78125,-11.73145580291748,,,
,,7699,,,,,,217.78154373168945,,,,,
,,7699,,,,,21.094560623168945,,,,,,
4,,7699,,,,,,,25297.85546875,-11.44621753692627,,,
,,7749,,,,,,226.5636920928955,,,,,
,,7749,,,,,3.565549850463867,,,,,,
4,,7749,,,,,,,25291.39453125,-11.414338111877441,,,
,,7799,,,,,,219.54584121704102,,,,,
,,7799,,,,,20.902633666992188,,,,,,
4,,7799,,,,,,,25265.6796875,-11.520848274230957,,,
4,,7814,,,,,,,,,-10.617816925048828,-10.800965309143066,-11.358296394348145
,,7815,,,,385.4957756996155,,,,,,,
,0.0003,7815,,,,,,,,,,,
,,7849,,,,,,218.62268447875977,,,,,
,,7849,,,,,3.199338912963867,,,,,,
5,,7849,,,,,,,25358.0546875,-11.48025894165039,,,
,,7899,,,,,,225.85701942443848,,,,,
,,7899,,,,,23.592710494995117,,,,,,
5,,7899,,,,,,,25195.5546875,-11.301997184753418,,,
,,7949,,,,,,219.5131778717041,,,,,
,,7949,,,,,3.1423568725585938,,,,,,
5,,7949,,,,,,,25211.22265625,-11.086177825927734,,,
,,7999,,,,,,220.32999992370605,,,,,
,,7999,,,,,20.870208740234375,,,,,,
5,,7999,,,,,,,25278.5078125,-11.59244155883789,,,
,,8049,,,,,,238.85226249694824,,,,,
,,8049,,,,,4.883527755737305,,,,,,
5,,8049,,,,,,,25002.33984375,-11.247580528259277,,,
,,8099,,,,,,239.98761177062988,,,,,
,,8099,,,,,22.965431213378906,,,,,,
5,,8099,,,,,,,25363.1015625,-11.444045066833496,,,
,,8149,,,,,,236.14931106567383,,,,,
,,8149,,,,,6.778240203857422,,,,,,
5,,8149,,,,,,,25244.248046875,-11.159669876098633,,,
,,8199,,,,,,230.51881790161133,,,,,
,,8199,,,,,22.311925888061523,,,,,,
5,,8199,,,,,,,25237.544921875,-11.535079002380371,,,
,,8249,,,,,,225.41213035583496,,,,,
,,8249,,,,,4.130363464355469,,,,,,
5,,8249,,,,,,,25238.41015625,-11.181644439697266,,,
,,8299,,,,,,228.47270965576172,,,,,
,,8299,,,,,21.49820327758789,,,,,,
5,,8299,,,,,,,25281.828125,-11.211396217346191,,,
,,8349,,,,,,219.08974647521973,,,,,
,,8349,,,,,3.4186840057373047,,,,,,
5,,8349,,,,,,,25178.5546875,-11.330768585205078,,,
,,8399,,,,,,226.87768936157227,,,,,
,,8399,,,,,22.270917892456055,,,,,,
5,,8399,,,,,,,25280.490234375,-11.443422317504883,,,
,,8449,,,,,,221.9851016998291,,,,,
,,8449,,,,,3.341197967529297,,,,,,
5,,8449,,,,,,,25016.49609375,-11.320316314697266,,,
,,8499,,,,,,223.41060638427734,,,,,
,,8499,,,,,21.934032440185547,,,,,,
5,,8499,,,,,,,25182.7421875,-11.525484085083008,,,
,,8549,,,,,,218.25146675109863,,,,,
,,8549,,,,,3.242015838623047,,,,,,
5,,8549,,,,,,,25480.81640625,-11.518360137939453,,,
,,8599,,,,,,230.19146919250488,,,,,
,,8599,,,,,24.310588836669922,,,,,,
5,,8599,,,,,,,25267.80078125,-11.487116813659668,,,
,,8649,,,,,,225.60477256774902,,,,,
,,8649,,,,,3.400564193725586,,,,,,
5,,8649,,,,,,,25236.369140625,-11.53469467163086,,,
,,8699,,,,,,218.23859214782715,,,,,
,,8699,,,,,21.682262420654297,,,,,,
5,,8699,,,,,,,25061.62109375,-10.995763778686523,,,
,,8749,,,,,,220.92175483703613,,,,,
