epoch,step,train/loss,train/max_reward,train/reward,val/max_aug_reward,val/max_reward,val/reward
2,6149,-0.2773681581020355,-5.84121036529541,-6.12148904800415,,,
2,6199,-0.29347917437553406,-5.771404266357422,-6.061276912689209,,,
2,6249,-0.32303741574287415,-5.817451477050781,-6.104570388793945,,,
2,6299,-0.28925821185112,-5.799739837646484,-6.084819793701172,,,
2,6349,-0.25167763233184814,-5.778536796569824,-6.049687385559082,,,
2,6399,-0.3594619631767273,-5.786158084869385,-6.090247631072998,,,
2,6449,-0.267434298992157,-5.81643533706665,-6.092557430267334,,,
2,6499,-0.35195663571357727,-5.787276268005371,-6.087769508361816,,,
2,6549,-0.2705170214176178,-5.790006637573242,-6.070202350616455,,,
2,6599,-0.2905193269252777,-5.789828300476074,-6.080414772033691,,,
2,6649,-0.30282431840896606,-5.8191680908203125,-6.097479343414307,,,
2,6699,-0.2984050512313843,-5.79473876953125,-6.075286865234375,,,
2,6749,-0.27368566393852234,-5.755622863769531,-6.029000282287598,,,
2,6799,-0.281544029712677,-5.795138359069824,-6.07464075088501,,,
2,6849,-0.30762720108032227,-5.788151741027832,-6.0810089111328125,,,
2,6899,-0.2755599915981293,-5.770546913146973,-6.039684772491455,,,
2,6949,-0.2665795087814331,-5.839595794677734,-6.110044002532959,,,
2,6999,-0.3603827655315399,-5.802241325378418,-6.111279010772705,,,
2,7049,-0.28044742345809937,-5.7022809982299805,-5.982574939727783,,,
2,7099,-0.2830292284488678,-5.797576427459717,-6.074153423309326,,,
2,7149,-0.26572683453559875,-5.880372047424316,-6.151599407196045,,,
2,7199,-0.3421500027179718,-5.749123573303223,-6.032301902770996,,,
2,7249,-0.24699367582798004,-5.800243377685547,-6.060709476470947,,,
2,7299,-0.3077244460582733,-5.874855041503906,-6.157292366027832,,,
2,7349,-0.29649654030799866,-5.807194709777832,-6.098000526428223,,,
2,7399,-0.28107547760009766,-5.785963535308838,-6.071450233459473,,,
2,7449,-0.31327760219573975,-5.833273887634277,-6.106686115264893,,,
2,7499,-0.29830503463745117,-5.770959377288818,-6.03464412689209,,,
2,7499,,,,-5.734238624572754,-5.795769691467285,-6.012323379516602
3,7549,-0.23938234150409698,-5.802574634552002,-6.058841228485107,,,
3,7599,-0.2901908755302429,-5.834697723388672,-6.10388708114624,,,
3,7649,-0.29985639452934265,-5.764400482177734,-6.03270959854126,,,
3,7699,-0.34084606170654297,-5.769639015197754,-6.044596195220947,,,
3,7749,-0.3017149567604065,-5.764822959899902,-6.023321628570557,,,
3,7799,-0.2859899699687958,-5.815986156463623,-6.093686580657959,,,
3,7849,-0.3321975767612457,-5.799293518066406,-6.072972297668457,,,
3,7899,-0.2962270975112915,-5.782767295837402,-6.05927038192749,,,
3,7949,-0.2843674123287201,-5.822635650634766,-6.108583450317383,,,
3,7999,-0.29142406582832336,-5.816871643066406,-6.09315824508667,,,
3,8049,-0.3041708171367645,-5.840939998626709,-6.107546806335449,,,
3,8099,-0.3625580966472626,-5.819791316986084,-6.089015960693359,,,
3,8149,-0.2940995991230011,-5.831158638000488,-6.109170436859131,,,
3,8199,-0.2466915100812912,-5.815231800079346,-6.091864585876465,,,
3,8249,-0.2825264632701874,-5.77640962600708,-6.039666175842285,,,
3,8299,-0.246538907289505,-5.831827163696289,-6.112236022949219,,,
3,8349,-0.28193897008895874,-5.84507942199707,-6.116152286529541,,,
3,8399,-0.2764540910720825,-5.768623352050781,-6.035585880279541,,,
3,8449,-0.2068902850151062,-5.7835493087768555,-6.038625240325928,,,
3,8499,-0.27199456095695496,-5.81074857711792,-6.054821491241455,,,
3,8549,-0.254672646522522,-5.779326438903809,-6.044536113739014,,,
3,8599,-0.2620279788970947,-5.781655311584473,-6.049705505371094,,,
3,8649,-0.3557271361351013,-5.7229766845703125,-5.979678630828857,,,
3,8699,-0.3159920871257782,-5.787237167358398,-6.045950889587402,,,
3,8749,-0.28566980361938477,-5.809804439544678,-6.067421913146973,,,
3,8799,-0.22793620824813843,-5.784519195556641,-6.022327899932861,,,
3,8849,-0.3130691945552826,-5.794351577758789,-6.070310115814209,,,
3,8899,-0.2877817451953888,-5.753064155578613,-6.015025615692139,,,
3,8949,-0.28678977489471436,-5.818940162658691,-6.087813377380371,,,
3,8999,-0.2182854861021042,-5.77631139755249,-6.033787727355957,,,
3,9049,-0.2911776900291443,-5.831634044647217,-6.0934739112854,,,
3,9099,-0.2395099550485611,-5.832418918609619,-6.096242427825928,,,
3,9149,-0.24078570306301117,-5.788071632385254,-6.040067195892334,,,
3,9199,-0.2481868714094162,-5.775124549865723,-6.030550479888916,,,
3,9249,-0.23904277384281158,-5.775851726531982,-6.032014846801758,,,
3,9299,-0.23045162856578827,-5.7443647384643555,-6.015472412109375,,,
3,9349,-0.29183125495910645,-5.795644760131836,-6.036998271942139,,,
3,9399,-0.24842460453510284,-5.733875751495361,-5.98387336730957,,,
3,9449,-0.24470126628875732,-5.797378063201904,-6.055531978607178,,,
3,9499,-0.23584185540676117,-5.860811710357666,-6.116616249084473,,,
3,9549,-0.2086755335330963,-5.803176403045654,-6.048604488372803,,,
3,9599,-0.2413252592086792,-5.846444129943848,-6.086771011352539,,,
3,9649,-0.3006571829319,-5.754599571228027,-6.003290176391602,,,
3,9699,-0.2523288130760193,-5.780030727386475,-6.038444519042969,,,
3,9749,-0.2061968892812729,-5.783201217651367,-6.021127223968506,,,
3,9799,-0.22893905639648438,-5.805148124694824,-6.045238971710205,,,
3,9849,-0.23443470895290375,-5.809168338775635,-6.056926250457764,,,
3,9899,-0.25530359148979187,-5.732460975646973,-5.970653533935547,,,
3,9949,-0.28629615902900696,-5.794475078582764,-6.041229248046875,,,
3,9999,-0.2401764988899231,-5.750387191772461,-5.993046760559082,,,
3,9999,,,,-5.723176002502441,-5.784606456756592,-5.981897354125977
4,10049,-0.21371684968471527,-5.822081565856934,-6.054873943328857,,,
4,10099,-0.2604634463787079,-5.773591995239258,-6.024087429046631,,,
4,10149,-0.24897834658622742,-5.778425216674805,-6.029744625091553,,,
4,10199,-0.23141132295131683,-5.791655540466309,-6.026209354400635,,,
4,10249,-0.19978879392147064,-5.863602638244629,-6.104203224182129,,,
4,10299,-0.21434029936790466,-5.787217617034912,-6.025911808013916,,,
4,10349,-0.31297409534454346,-5.778676509857178,-6.040402889251709,,,
4,10399,-0.36429527401924133,-5.804643630981445,-6.075053691864014,,,
4,10449,-0.20342551171779633,-5.800068378448486,-6.0356926918029785,,,
4,10499,-0.3121454417705536,-5.800519943237305,-6.056058406829834,,,
4,10549,-0.2822422981262207,-5.745222091674805,-5.997613430023193,,,
4,10599,-0.21716155111789703,-5.750010013580322,-5.96903657913208,,,
4,10649,-0.18999603390693665,-5.769131660461426,-6.00169038772583,,,
4,10699,-0.18419615924358368,-5.825898170471191,-6.056910037994385,,,
4,10749,-0.23217742145061493,-5.850160121917725,-6.102212905883789,,,
4,10799,-0.22811198234558105,-5.7674970626831055,-6.016200542449951,,,
4,10849,-0.22647812962532043,-5.7161736488342285,-5.958287715911865,,,
4,10899,-0.2153305560350418,-5.822360038757324,-6.056466579437256,,,
4,10949,-0.2157956212759018,-5.778998374938965,-6.001492023468018,,,
4,10999,-0.23677846789360046,-5.808172702789307,-6.023979187011719,,,
4,11049,-0.2322484850883484,-5.7965312004089355,-6.039651393890381,,,
4,11099,-0.20690181851387024,-5.829916000366211,-6.068914890289307,,,
4,11149,-0.24584698677062988,-5.786270618438721,-6.030383110046387,,,
4,11199,-0.3044629991054535,-5.719211578369141,-5.958467483520508,,,
4,11249,-0.18932758271694183,-5.756661891937256,-5.983166217803955,,,
4,11299,-0.22080402076244354,-5.759113311767578,-5.985659122467041,,,
4,11349,-0.20968200266361237,-5.773090362548828,-6.00362491607666,,,
4,11399,-0.20365294814109802,-5.829296588897705,-6.070218563079834,,,
4,11449,-0.26831603050231934,-5.759268760681152,-6.007405757904053,,,
4,11499,-0.3204669952392578,-5.895171642303467,-6.136895179748535,,,
4,11549,-0.18465884029865265,-5.812722206115723,-6.036154747009277,,,
4,11599,-0.20870761573314667,-5.7786784172058105,-5.999882698059082,,,
4,11649,-0.2020447552204132,-5.792512893676758,-6.022722244262695,,,
4,11699,-0.2406720370054245,-5.780307292938232,-6.0164923667907715,,,
4,11749,-0.2526380717754364,-5.729772567749023,-5.966574192047119,,,
4,11799,-0.23794569075107574,-5.796712398529053,-6.021107196807861,,,
4,11849,-0.22371232509613037,-5.788753986358643,-6.007956504821777,,,
4,11899,-0.16531939804553986,-5.741100311279297,-5.955057144165039,,,
4,11949,-0.18810662627220154,-5.796761989593506,-6.031198978424072,,,
4,11999,-0.28667980432510376,-5.821820259094238,-6.052618503570557,,,
4,12049,-0.24227096140384674,-5.7502288818359375,-5.96471643447876,,,
4,12099,-0.20938193798065186,-5.777949333190918,-6.004578590393066,,,
4,12149,-0.27578267455101013,-5.835569381713867,-6.084800720214844,,,
4,12199,-0.2107238918542862,-5.683170318603516,-5.902122497558594,,,
4,12249,-0.18537934124469757,-5.826392650604248,-6.056387424468994,,,
4,12299,-0.23465512692928314,-5.789081573486328,-6.029028415679932,,,
4,12349,-0.19107410311698914,-5.746713161468506,-5.980763912200928,,,
4,12399,-0.21467842161655426,-5.741788864135742,-5.965378284454346,,,
4,12449,-0.24735026061534882,-5.78108024597168,-6.02151346206665,,,
4,12499,-0.19087174534797668,-5.816024303436279,-6.043293476104736,,,
4,12499,,,,-5.718718528747559,-5.768127918243408,-5.949904441833496
5,12549,-0.22032904624938965,-5.77667760848999,-6.010007381439209,,,
5,12599,-0.1966804414987564,-5.783384323120117,-5.997923374176025,,,
5,12649,-0.20407454669475555,-5.76632022857666,-5.986437797546387,,,
5,12699,-0.23013640940189362,-5.760710716247559,-5.994039058685303,,,
5,12749,-0.19483405351638794,-5.742494583129883,-5.954504489898682,,,
5,12799,-0.19364643096923828,-5.760917663574219,-5.97214937210083,,,
5,12849,-0.19859017431735992,-5.788478374481201,-6.0080413818359375,,,
5,12899,-0.20141059160232544,-5.7699174880981445,-5.991081237792969,,,
5,12949,-0.2411687821149826,-5.733654975891113,-5.9488749504089355,,,
5,12999,-0.21813437342643738,-5.809889793395996,-6.008715629577637,,,
5,13049,-0.24639394879341125,-5.767354965209961,-5.993842601776123,,,
5,13099,-0.16479797661304474,-5.792278289794922,-5.997749328613281,,,
5,13149,-0.20831893384456635,-5.738131046295166,-5.966858863830566,,,
5,13199,-0.17648780345916748,-5.71802282333374,-5.936079502105713,,,
5,13249,-0.24476848542690277,-5.787815570831299,-6.017741680145264,,,
5,13299,-0.19325576722621918,-5.775576591491699,-6.005295753479004,,,
5,13349,-0.21610751748085022,-5.766838073730469,-5.989943027496338,,,
5,13399,-0.1838986575603485,-5.748587608337402,-5.9501190185546875,,,
5,13449,-0.21703483164310455,-5.726591110229492,-5.944661617279053,,,
5,13499,-0.18644320964813232,-5.815692901611328,-6.0323166847229,,,
5,13549,-0.16515058279037476,-5.821684837341309,-6.021563529968262,,,
5,13599,-0.22205850481987,-5.744440078735352,-5.9555559158325195,,,
5,13649,-0.18945327401161194,-5.7794389724731445,-5.98879337310791,,,
5,13699,-0.1719728410243988,-5.83668327331543,-6.055566310882568,,,
5,13749,-0.2186223417520523,-5.7018303871154785,-5.915863990783691,,,
5,13799,-0.17291656136512756,-5.736161231994629,-5.943304538726807,,,
5,13849,-0.19872905313968658,-5.757093906402588,-5.969066619873047,,,
5,13899,-0.18249362707138062,-5.749289035797119,-5.96050500869751,,,
5,13949,-0.22973278164863586,-5.773088455200195,-5.974289417266846,,,
5,13999,-0.194817915558815,-5.766239166259766,-5.984344482421875,,,
5,14049,-0.18273478746414185,-5.789013862609863,-6.002154350280762,,,
5,14099,-0.1947317272424698,-5.803882598876953,-6.018917560577393,,,
5,14149,-0.23825125396251678,-5.723686695098877,-5.9338836669921875,,,
5,14199,-0.24482157826423645,-5.8041839599609375,-6.022110462188721,,,
5,14249,-0.17785169184207916,-5.752866744995117,-5.971625804901123,,,
5,14299,-0.21912623941898346,-5.778021812438965,-5.980857849121094,,,
5,14349,-0.21323424577713013,-5.762738227844238,-5.968555927276611,,,
5,14399,-0.18374912440776825,-5.740483283996582,-5.942427158355713,,,
5,14449,-0.17509934306144714,-5.7501020431518555,-5.97610330581665,,,
5,14499,-0.1969645470380783,-5.7233567237854,-5.919397354125977,,,
5,14549,-0.21062994003295898,-5.797239303588867,-6.009347915649414,,,
5,14599,-0.1994791328907013,-5.757942199707031,-5.968685150146484,,,
5,14649,-0.21841761469841003,-5.828219413757324,-6.02513313293457,,,
5,14699,-0.21068896353244781,-5.6611528396606445,-5.858791828155518,,,
5,14749,-0.19743625819683075,-5.801767349243164,-6.014612674713135,,,
5,14799,-0.212299644947052,-5.771068572998047,-5.992371082305908,,,
5,14849,-0.19167208671569824,-5.760265350341797,-5.964628219604492,,,
5,14899,-0.20884758234024048,-5.779210567474365,-5.987704753875732,,,
5,14949,-0.19888384640216827,-5.771796226501465,-5.986109256744385,,,
5,14999,-0.2067156583070755,-5.7632927894592285,-5.970439910888672,,,
5,14999,,,,-5.713438510894775,-5.764254093170166,-5.934338092803955
6,15049,-0.25409114360809326,-5.776538848876953,-5.990303993225098,,,
6,15099,-0.20788714289665222,-5.745621681213379,-5.945352077484131,,,
6,15149,-0.18024463951587677,-5.741138458251953,-5.9467315673828125,,,
6,15199,-0.18923313915729523,-5.750235557556152,-5.9705681800842285,,,
6,15249,-0.19532571732997894,-5.770936012268066,-5.965058326721191,,,
6,15299,-0.16835923492908478,-5.773881912231445,-5.981103420257568,,,
6,15349,-0.16611340641975403,-5.761273384094238,-5.968950271606445,,,
6,15399,-0.17803676426410675,-5.778813362121582,-5.987467288970947,,,
6,15449,-0.22686873376369476,-5.770895957946777,-5.98664665222168,,,
6,15499,-0.18513049185276031,-5.77350378036499,-5.977662086486816,,,
6,15549,-0.18147172033786774,-5.715834617614746,-5.915610313415527,,,
6,15599,-0.2019401490688324,-5.799010753631592,-5.991741180419922,,,
6,15649,-0.1907743364572525,-5.7553791999816895,-5.966828346252441,,,
6,15699,-0.16868449747562408,-5.726985931396484,-5.928653240203857,,,
6,15749,-0.20178328454494476,-5.818368434906006,-6.028168201446533,,,
6,15799,-0.1851796656847,-5.8036699295043945,-5.995819568634033,,,
6,15849,-0.18104174733161926,-5.804874420166016,-5.99666166305542,,,
6,15899,-0.19730910658836365,-5.734565258026123,-5.927800178527832,,,
6,15949,-0.18109901249408722,-5.73598575592041,-5.932817459106445,,,
6,15999,-0.20813634991645813,-5.697422981262207,-5.89666223526001,,,
6,16049,-0.18673375248908997,-5.802025318145752,-6.012665271759033,,,
6,16099,-0.22939588129520416,-5.818251609802246,-6.019662380218506,,,
6,16149,-0.16349580883979797,-5.757376194000244,-5.9538092613220215,,,
6,16199,-0.16645650565624237,-5.772178649902344,-5.974596977233887,,,
6,16249,-0.17740462720394135,-5.722306251525879,-5.913078308105469,,,
6,16299,-0.1715441346168518,-5.799623489379883,-5.988312244415283,,,
6,16349,-0.18309421837329865,-5.757586479187012,-5.952744007110596,,,
6,16399,-0.17585605382919312,-5.762930870056152,-5.968783378601074,,,
6,16449,-0.1685868799686432,-5.742866516113281,-5.944791316986084,,,
6,16499,-0.22530578076839447,-5.761178970336914,-5.962681293487549,,,
6,16549,-0.15717686712741852,-5.763311386108398,-5.970775127410889,,,
6,16599,-0.1919623166322708,-5.808313369750977,-6.010725021362305,,,
6,16649,-0.18576127290725708,-5.735502243041992,-5.929752826690674,,,
6,16699,-0.17559443414211273,-5.769858360290527,-5.976145267486572,,,
6,16749,-0.1888694018125534,-5.691363334655762,-5.893556594848633,,,
6,16799,-0.17746230959892273,-5.7735137939453125,-5.979413986206055,,,
6,16849,-0.1772240847349167,-5.781493186950684,-5.998781681060791,,,
6,16899,-0.173507422208786,-5.761125087738037,-5.950439453125,,,
6,16949,-0.17213107645511627,-5.7286376953125,-5.920046329498291,,,
6,16999,-0.15728217363357544,-5.741739273071289,-5.935673713684082,,,
6,17049,-0.18205155432224274,-5.79446268081665,-5.98408842086792,,,
6,17099,-0.21384111046791077,-5.760870933532715,-5.94462251663208,,,
6,17149,-0.19353297352790833,-5.767621040344238,-5.955906867980957,,,
6,17199,-0.1871015578508377,-5.738885879516602,-5.938728332519531,,,
6,17249,-0.1959197223186493,-5.77418851852417,-5.972787380218506,,,
6,17299,-0.17230312526226044,-5.774383544921875,-5.974465370178223,,,
6,17349,-0.17190872132778168,-5.747489929199219,-5.943461894989014,,,
6,17399,-0.1943836808204651,-5.770777225494385,-5.976000785827637,,,
6,17449,-0.16495929658412933,-5.696335792541504,-5.885466575622559,,,
6,17499,-0.13412044942378998,-5.705479621887207,-5.891956806182861,,,
6,17499,,,,-5.713727951049805,-5.759390830993652,-5.915489196777344
7,17549,-0.16875052452087402,-5.783632278442383,-5.983019828796387,,,
7,17599,-0.15513770282268524,-5.693605422973633,-5.886712551116943,,,
7,17649,-0.18902559578418732,-5.7858500480651855,-5.982029914855957,,,
7,17699,-0.14916881918907166,-5.8188934326171875,-6.004833698272705,,,
7,17749,-0.19957678020000458,-5.759583950042725,-5.95814323425293,,,
7,17799,-0.14971497654914856,-5.720568656921387,-5.906132698059082,,,
7,17849,-0.13452507555484772,-5.748605251312256,-5.934725761413574,,,
7,17899,-0.20117290318012238,-5.703798770904541,-5.89559268951416,,,
7,17949,-0.17497704923152924,-5.798413276672363,-5.9870171546936035,,,
7,17999,-0.14345543086528778,-5.782050609588623,-5.968306064605713,,,
7,18049,-0.18360581994056702,-5.8152265548706055,-5.994821548461914,,,
7,18099,-0.17838016152381897,-5.758352279663086,-5.940768241882324,,,
7,18149,-0.18281905353069305,-5.755354881286621,-5.949623107910156,,,
7,18199,-0.1372515857219696,-5.743526458740234,-5.91900110244751,,,
7,18249,-0.17291368544101715,-5.737151145935059,-5.92600679397583,,,
7,18299,-0.19391341507434845,-5.701224327087402,-5.887591361999512,,,
7,18349,-0.15061227977275848,-5.761316776275635,-5.93899393081665,,,
7,18399,-0.16975566744804382,-5.789594650268555,-5.984925270080566,,,
7,18449,-0.13407252728939056,-5.816616058349609,-5.995650291442871,,,
7,18499,-0.1754891723394394,-5.671694755554199,-5.8481926918029785,,,
7,18549,-0.18305549025535583,-5.747734069824219,-5.934393882751465,,,
7,18599,-0.16875991225242615,-5.781803607940674,-5.9536614418029785,,,
7,18649,-0.1567162424325943,-5.793785095214844,-5.973349571228027,,,
7,18699,-0.13281266391277313,-5.753498554229736,-5.923779010772705,,,
7,18749,-0.18569007515907288,-5.738267421722412,-5.91691255569458,,,
7,18799,-0.20020246505737305,-5.801734924316406,-5.995595455169678,,,
7,18849,-0.17256787419319153,-5.7765045166015625,-5.965860366821289,,,
7,18899,-0.1714349389076233,-5.748301029205322,-5.935076713562012,,,
7,18949,-0.22443938255310059,-5.709712028503418,-5.898189544677734,,,
