set,instance,shape,ref_makespan,pred_makespan,gap,gap_avg,gap_max,base_pred_makespan,base_gap,aug_factor,aug_batch_size,entropy_mean,time_sec
generated,10x10_0000,10x10,759.0,799.0,5.270087718963623,8.715211868286133,15.942025184631348,799.0,5.270087718963623,1,16,0.8942169547080994,0.5359514895826578
generated,10x10_0001,10x10,906.0,942.0000610351562,3.973519802093506,8.365238189697266,14.01766586303711,942.0000610351562,3.973519802093506,1,16,0.8002466559410095,0.23744977079331875
generated,10x10_0002,10x10,781.0,828.0,6.017923355102539,12.083864212036133,19.718324661254883,828.0,6.017923355102539,1,16,0.8788011074066162,0.24371849931776524
generated,10x10_0003,10x10,805.0,805.9999389648438,0.12421607971191406,7.763004302978516,18.136655807495117,805.9999389648438,0.12421607971191406,1,16,0.884247899055481,0.24029942974448204
generated,10x10_0004,10x10,868.0,905.9998779296875,4.377865791320801,10.850191116333008,21.313369750976562,905.9998779296875,4.377865791320801,1,16,0.8711186647415161,0.23878290504217148
generated,10x10_0005,10x10,855.0,857.0001220703125,0.23393630981445312,7.033073902130127,14.619874954223633,857.0001220703125,0.23393630981445312,1,16,0.8323702812194824,0.23839233629405499
generated,10x10_0006,10x10,763.0,779.0,2.096986770629883,7.21966028213501,15.989518165588379,779.0,2.096986770629883,1,16,0.8631142377853394,0.24125104676932096
generated,10x10_0007,10x10,868.0,869.0,0.115203857421875,9.641420364379883,15.783405303955078,869.0,0.115203857421875,1,16,0.864802360534668,0.24003818165510893
generated,10x10_0008,10x10,781.0,822.0,5.249679088592529,10.28028678894043,21.254802703857422,822.0,5.249679088592529,1,16,0.9103034138679504,0.24472098518162966
generated,10x10_0009,10x10,827.0,867.9999389648438,4.957675933837891,9.409952163696289,19.951629638671875,867.9999389648438,4.957675933837891,1,16,0.8303404450416565,0.2415460953488946
generated,10x10_0010,10x10,801.0,839.9999389648438,4.868900775909424,9.320378303527832,14.731586456298828,839.9999389648438,4.868900775909424,1,16,0.873846173286438,0.23489920888096094
generated,10x10_0011,10x10,721.0,751.0,4.160892963409424,14.340961456298828,30.097091674804688,751.0,4.160892963409424,1,16,0.8618882298469543,0.23923507425934076
generated,10x10_0012,10x10,838.0,873.0,4.176616668701172,11.911737442016602,25.537002563476562,873.0,4.176616668701172,1,16,0.8541130423545837,0.24301096238195896
generated,10x10_0013,10x10,829.0,849.9998779296875,2.5331616401672363,10.922420501708984,20.386016845703125,849.9998779296875,2.5331616401672363,1,16,0.8452235460281372,0.24136028718203306
generated,10x10_0014,10x10,862.0,901.0,4.524362087249756,12.738359451293945,20.881664276123047,901.0,4.524362087249756,1,16,0.8424922227859497,0.23476530984044075
generated,10x10_0015,10x10,868.0,936.0000610351562,7.834112644195557,14.303720474243164,23.38709831237793,936.0000610351562,7.834112644195557,1,16,0.8380493521690369,0.24155283626168966
generated,10x10_0016,10x10,869.0,894.0,2.876865863800049,11.65761947631836,20.023000717163086,894.0,2.876865863800049,1,16,0.8472355008125305,0.2420973451808095
generated,10x10_0017,10x10,839.0,877.0,4.529201984405518,10.037064552307129,20.023845672607422,877.0,4.529201984405518,1,16,0.8333877921104431,0.23800053913146257
generated,10x10_0018,10x10,859.0,880.0000610351562,2.4447083473205566,10.266304016113281,21.071016311645508,880.0000610351562,2.4447083473205566,1,16,0.8808671832084656,0.24116780795156956
generated,10x10_0019,10x10,806.0,852.0000610351562,5.707204341888428,12.732625007629395,21.712160110473633,852.0000610351562,5.707204341888428,1,16,0.9168031215667725,0.23961484245955944
generated,10x10_0020,10x10,805.0,822.9998779296875,2.236008644104004,4.268229007720947,13.291919708251953,822.9998779296875,2.236008644104004,1,16,0.9369024634361267,0.23798686917871237
generated,10x10_0021,10x10,856.0,888.0001220703125,3.7383317947387695,9.062873840332031,18.341123580932617,888.0001220703125,3.7383317947387695,1,16,0.8680769801139832,0.23644787352532148
generated,10x10_0022,10x10,853.0,910.0,6.682300567626953,10.646247863769531,15.943729400634766,910.0,6.682300567626953,1,16,0.8238646388053894,0.23699877224862576
generated,10x10_0023,10x10,786.0,821.0,4.452931880950928,11.46230697631836,20.22901725769043,821.0,4.452931880950928,1,16,0.9124197959899902,0.23578251618891954
