epoch,step,train/delta_nll,train/diversity_edge,train/diversity_edge_entropy,train/diversity_edge_simpson,train/diversity_edit_edge,train/diversity_route,train/ga_cost_gain,train/ga_cost_gain_rel,train/loss,train/max_reward,train/reward,train/t_decode,train/t_diag,train/t_ga,train/t_total_raw,val/max_aug_reward,val/max_aug_reward_no_ls,val/max_reward,val/max_reward_no_ls,val/reward,val/reward_no_ls
0,49,,,,,,,0.2094268798828125,4.785102646565065e-05,-4.1976799964904785,-17.887130737304688,-23.30765724182129,0.22957918047904968,0.0,0.0,0.34371471405029297,,,,,,
0,99,,,,,,,-0.5069732666015625,-0.00022813920804765075,-4.254349708557129,-14.73658561706543,-21.736536026000977,0.2187541127204895,0.0,0.0,0.3288916051387787,,,,,,
0,149,,,,,,,-0.5069732666015625,-0.00022813920804765075,-3.609872579574585,-15.841581344604492,-21.402545928955078,0.23270359635353088,0.0,0.0,0.34529754519462585,,,,,,
0,199,,,,,,,-0.5069732666015625,-0.00022813920804765075,-3.0935420989990234,-16.140193939208984,-21.27326202392578,0.21112996339797974,0.0,0.0,0.3208373785018921,,,,,,
0,249,,,,,,,-0.5069732666015625,-0.00022813920804765075,-3.282888650894165,-15.325754165649414,-20.607460021972656,0.2248513549566269,0.0,0.0,0.3373199701309204,,,,,,
0,299,,,,,,,-0.94757080078125,-0.0004526771663222462,-3.3574907779693604,-15.529265403747559,-20.201845169067383,0.25228816270828247,0.0,0.0,0.3650594651699066,,,,,,
0,349,,,,,,,-0.94757080078125,-0.0004526771663222462,-2.6520161628723145,-14.67501449584961,-20.179109573364258,0.21008802950382233,0.0,0.0,0.31622159481048584,,,,,,
0,399,,,,,,,-0.94757080078125,-0.0004526771663222462,-2.4831433296203613,-15.453093528747559,-20.556869506835938,0.21059460937976837,0.0,0.0,0.31744495034217834,,,,,,
0,449,,,,,,,-0.96588134765625,-0.0004754003311973065,-2.286184787750244,-14.72103500366211,-19.830638885498047,0.23426766693592072,0.0,0.0,0.3507305085659027,,,,,,
0,499,,,,,,,-0.8808135986328125,-0.00044758248259313405,-2.468060255050659,-14.621111869812012,-19.94282341003418,0.21417170763015747,0.0,0.0,0.3218127489089966,,,,,,
0,549,,,,,,,-0.8808135986328125,-0.00044758248259313405,-2.642230272293091,-14.283064842224121,-19.570363998413086,0.23045790195465088,0.0,0.0,0.3453289568424225,,,,,,
0,599,,,,,,,-0.9952545166015625,-0.0004990361630916595,-2.433788776397705,-14.579883575439453,-19.988815307617188,0.21436387300491333,0.0,0.0,0.3214391767978668,,,,,,
0,649,,,,,,,-0.9952545166015625,-0.0004990361630916595,-2.679417133331299,-14.885381698608398,-19.620929718017578,0.2190943956375122,0.0,0.0,0.3295976221561432,,,,,,
0,699,,,,,,,-0.9286880493164062,-0.0004775614361278713,-2.510082244873047,-14.745828628540039,-19.070730209350586,0.21838346123695374,0.0,0.0,0.3287922739982605,,,,,,
