scenario,solver,instance_id,status,objective,elapsed_s,notes
tsp50,two_opt,tsp50_00076,ok,790578.0,0.00367694441229105,
tsp50,two_opt,tsp50_00077,ok,652637.0,0.005305362865328789,
tsp50,two_opt,tsp50_00078,ok,654254.0,0.004662972874939442,
tsp50,two_opt,tsp50_00079,ok,548249.0,0.0045686326920986176,
tsp50,two_opt,tsp50_00080,ok,600721.0,0.0021297773346304893,
tsp50,two_opt,tsp50_00081,ok,570429.0,0.003571915440261364,
tsp50,two_opt,tsp50_00082,ok,719908.0,0.006416500546038151,
tsp50,two_opt,tsp50_00083,ok,668940.0,0.0063699716702103615,
tsp50,two_opt,tsp50_00084,ok,729642.0,0.0023577073588967323,
tsp50,two_opt,tsp50_00085,ok,679622.0,0.0024432269856333733,
tsp50,two_opt,tsp50_00086,ok,775369.0,0.007136039435863495,
tsp50,two_opt,tsp50_00087,ok,628840.0,0.006981689482927322,
tsp50,two_opt,tsp50_00088,ok,632625.0,0.002954646944999695,
tsp50,two_opt,tsp50_00089,ok,585291.0,0.0069607896730303764,
tsp50,two_opt,tsp50_00090,ok,588633.0,0.006848320364952087,
tsp50,two_opt,tsp50_00091,ok,601248.0,0.0023698071017861366,
tsp50,two_opt,tsp50_00092,ok,748990.0,0.006968870759010315,
tsp50,two_opt,tsp50_00093,ok,578081.0,0.0068107713013887405,
tsp50,two_opt,tsp50_00094,ok,684623.0,0.004426183179020882,
tsp50,two_opt,tsp50_00095,ok,630047.0,0.0029938053339719772,
tsp50,two_opt,tsp50_00096,ok,751262.0,0.005791862495243549,
tsp50,two_opt,tsp50_00097,ok,610661.0,0.0048684123903512955,
tsp50,two_opt,tsp50_00098,ok,614908.0,0.007148878648877144,
tsp50,two_opt,tsp50_00099,ok,820551.0,0.0038520442321896553,
tsp50,two_opt,tsp50_00100,ok,596625.0,0.005555401556193829,
tsp50,two_opt,tsp50_00101,ok,748273.0,0.007140480913221836,
tsp50,two_opt,tsp50_00102,ok,652169.0,0.002658126875758171,
tsp50,two_opt,tsp50_00103,ok,589004.0,0.003520295023918152,
tsp50,two_opt,tsp50_00104,ok,661561.0,0.004621763713657856,
tsp50,two_opt,tsp50_00105,ok,631561.0,0.002397657372057438,
tsp50,two_opt,tsp50_00106,ok,670380.0,0.006183621473610401,
tsp50,two_opt,tsp50_00107,ok,647415.0,0.0024329666048288345,
tsp50,two_opt,tsp50_00108,ok,591567.0,0.00651256088167429,
tsp50,two_opt,tsp50_00109,ok,623017.0,0.006252600811421871,
tsp50,two_opt,tsp50_00110,ok,578921.0,0.0073241498321294785,
tsp50,two_opt,tsp50_00111,ok,674870.0,0.007421029731631279,
tsp50,two_opt,tsp50_00112,ok,641556.0,0.003825264982879162,
tsp50,two_opt,tsp50_00113,ok,625892.0,0.009244057349860668,
tsp50,two_opt,tsp50_00114,ok,621884.0,0.0072900401428341866,
tsp50,two_opt,tsp50_00115,ok,647980.0,0.0037119248881936073,
tsp50,two_opt,tsp50_00116,ok,763920.0,0.0024239858612418175,
tsp50,two_opt,tsp50_00117,ok,693841.0,0.002661065198481083,
