epoch,lr-Adam,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/max_reward,train/reward,val/max_reward,val/reward
,,192,479.3828082084656,,,,,,,
,0.0001,192,,,,,,,,
,,199,,,8535.198211669922,,,,,
,,199,,47.97077178955078,,,,,,
6,,199,,,,0.6869015097618103,-94.25,-98.36198425292969,,
,,209,,,8090.829133987427,,,,,
,,209,,26.98493003845215,,,,,,
6,,209,,,,0.6900379657745361,-94.4375,-98.41276550292969,,
,,219,,,7772.684097290039,,,,,
,,219,,27.73594856262207,,,,,,
6,,219,,,,0.6894646883010864,-94.59375,-98.86198425292969,,
6,,223,,,,,,,-93.4729995727539,-96.90113830566406
,,224,484.00019216537476,,,,,,,
,0.0001,224,,,,,,,,
,,229,,,7625.634431838989,,,,,
,,229,,26.865482330322266,,,,,,
7,,229,,,,0.6888693571090698,-93.96875,-98.3515625,,
,,239,,,8058.49027633667,,,,,
,,239,,33.034324645996094,,,,,,
7,,239,,,,0.690186083316803,-94.78125,-98.79296875,,
,,249,,,8753.502607345581,,,,,
,,249,,30.61079978942871,,,,,,
7,,249,,,,0.6891767978668213,-93.3125,-98.02474212646484,,
7,,255,,,,,,,-93.26599884033203,-96.59192657470703
,,256,475.60612654685974,,,,,,,
,0.0001,256,,,,,,,,
,,259,,,9280.892848968506,,,,,
,,259,,44.77238655090332,,,,,,
8,,259,,,,0.6863778233528137,-94.1875,-97.99349212646484,,
,,269,,,8033.400535583496,,,,,
,,269,,27.338743209838867,,,,,,
8,,269,,,,0.690211296081543,-94.28125,-98.52995300292969,,
,,279,,,7785.488843917847,,,,,
,,279,,27.085542678833008,,,,,,
8,,279,,,,0.6865095496177673,-94.65625,-98.78646087646484,,
8,,287,,,,,,,-92.99099731445312,-96.35366821289062
,,288,484.57186675071716,,,,,,,
,0.0001,288,,,,,,,,
,,289,,,7511.185884475708,,,,,
,,289,,27.76646614074707,,,,,,
9,,289,,,,0.6862713694572449,-94.375,-98.61067962646484,,
,,299,,,7306.564569473267,,,,,
,,299,,44.68059539794922,,,,,,
9,,299,,,,0.6901554465293884,-94.0625,-98.296875,,
,,309,,,7650.20489692688,,,,,
,,309,,30.90047836303711,,,,,,
9,,309,,,,0.6863660216331482,-93.15625,-97.24089050292969,,
,,319,,,8646.29864692688,,,,,
,,319,,33.812522888183594,,,,,,
9,,319,,,,0.6871909499168396,-94.125,-97.890625,,
9,,319,,,,,,,-93.28600311279297,-96.78474426269531
,,320,489.56853556632996,,,,,,,
,0.0001,320,,,,,,,,
,,329,,,8269.772291183472,,,,,
,,329,,27.87160873413086,,,,,,
10,,329,,,,0.6905980110168457,-94.21875,-98.5390625,,
,,339,,,8878.364562988281,,,,,
,,339,,26.65543556213379,,,,,,
10,,339,,,,0.6857460141181946,-94.40625,-98.60807800292969,,
,,349,,,7648.214340209961,,,,,
,,349,,26.891708374023438,,,,,,
10,,349,,,,0.6896849870681763,-94.40625,-98.48698425292969,,
10,,351,,,,,,,-92.89099884033203,-96.22354888916016
,,352,485.7773141860962,,,,,,,
,0.0001,352,,,,,,,,
,,359,,,8203.919887542725,,,,,
,,359,,45.82643508911133,,,,,,
11,,359,,,,0.6886839866638184,-93.375,-97.63671875,,
,,369,,,8117.325305938721,,,,,
,,369,,29.219627380371094,,,,,,
11,,369,,,,0.6889832615852356,-93.4375,-97.63802337646484,,
,,379,,,8362.11633682251,,,,,
,,379,,28.331995010375977,,,,,,
11,,379,,,,0.6866920590400696,-93.1875,-97.37109375,,
11,,383,,,,,,,-92.83999633789062,-96.27761840820312
,,384,494.5882999897003,,,,,,,
,0.0001,384,,,,,,,,
,,389,,,8545.767545700073,,,,,
,,389,,27.631044387817383,,,,,,
12,,389,,,,0.6874443292617798,-93.4375,-97.79296875,,
,,399,,,7973.478317260742,,,,,
,,399,,46.4177131652832,,,,,,
12,,399,,,,0.6870113611221313,-93.8125,-97.85286712646484,,
,,409,,,8854.192018508911,,,,,
,,409,,28.364181518554688,,,,,,
12,,409,,,,0.6893889904022217,-93.625,-97.83854675292969,,
12,,415,,,,,,,-92.70099639892578,-96.1561279296875
,,416,497.86228489875793,,,,,,,
,0.0001,416,,,,,,,,
,,419,,,7941.39552116394,,,,,
,,419,,27.731895446777344,,,,,,
13,,419,,,,0.6890618801116943,-93.1875,-97.640625,,
,,429,,,7919.923782348633,,,,,
,,429,,26.790380477905273,,,,,,
13,,429,,,,0.6882954835891724,-93.46875,-97.67448425292969,,
,,439,,,8143.1591510772705,,,,,
,,439,,33.52069854736328,,,,,,
13,,439,,,,0.6894392371177673,-93.59375,-97.8359375,,
13,,447,,,,,,,-92.61100006103516,-96.03605651855469
,,448,483.96358132362366,,,,,,,
,0.0001,448,,,,,,,,
,,449,,,8902.1475315094,,,,,
,,449,,50.87447166442871,,,,,,
14,,449,,,,0.6890340447425842,-93.59375,-97.73567962646484,,
,,459,,,8351.002931594849,,,,,
,,459,,32.83858299255371,,,,,,
14,,459,,,,0.6876996159553528,-94.28125,-98.1640625,,
,,469,,,7944.916009902954,,,,,
,,469,,26.227712631225586,,,,,,
14,,469,,,,0.68952876329422,-94.28125,-98.21224212646484,,
,,479,,,8347.431421279907,,,,,
,,479,,26.9010066986084,,,,,,
14,,479,,,,0.6941015124320984,-93.125,-97.03646087646484,,
14,,479,,,,,,,-92.71399688720703,-96.18357849121094
,,480,493.8030641078949,,,,,,,
,0.0001,480,,,,,,,,
,,489,,,7980.779647827148,,,,,
,,489,,54.674386978149414,,,,,,
15,,489,,,,0.6870284080505371,-93.90625,-97.99870300292969,,
,,499,,,8093.179941177368,,,,,
,,499,,46.75602912902832,,,,,,
15,,499,,,,0.6881126165390015,-93.84375,-98.20833587646484,,
,,509,,,8522.505283355713,,,,,
,,509,,26.49235725402832,,,,,,
15,,509,,,,0.685451328754425,-93.625,-97.71875,,
