scenario,solver,count,ok_count,optimal_count,feasible_count,failed_count,total_elapsed_s,sum_instance_elapsed_s,avg_elapsed_s,avg_objective_ok,best_objective_ok,workers,solver_threads
cvrp50,ga,3,3,0,0,0,0.004859599997871555,0.00453590000688564,0.00151196666896188,1355881.3333333333,1259060.0,1,1
cvrp50,pso,3,3,0,0,0,0.004840599998715334,0.004536599983111955,0.0015121999943706517,1355881.3333333333,1259060.0,1,1
cvrp50,two_opt,3,3,0,0,0,0.0033684999943943694,0.002845700000762008,0.0009485666669206694,1135265.6666666667,1074401.0,1,1
tsp50,ga,3,3,0,0,0,0.007672199993976392,0.007303699996555224,0.002434566665518408,629404.0,624036.0,1,1
tsp50,pso,3,3,0,0,0,0.005994699997245334,0.005674800006090663,0.001891600002030221,629404.0,624036.0,1,1
tsp50,two_opt,3,3,0,0,0,0.003937899993616156,0.003487499983748421,0.001162499994582807,629404.0,624036.0,1,1
