epoch,lr-Adam,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/max_reward,train/reward,train/sll_loss,val/max_reward,val/reward
,0.0003,0,,,,,,,,,
,,49,,,323.3754634857178,,,,,,
,,49,,5.829095840454102,,,,,,,
0,,49,,,,3.5832645893096924,-73.71055603027344,-74.59082794189453,3.5832645893096924,,
,,99,,,324.92661476135254,,,,,,
,,99,,24.795055389404297,,,,,,,
0,,99,,,,3.584566593170166,-75.13796997070312,-75.96443939208984,3.584566593170166,,
,,149,,,327.4555206298828,,,,,,
,,149,,6.491899490356445,,,,,,,
0,,149,,,,3.56776762008667,-74.69189453125,-75.45305633544922,3.56776762008667,,
,,199,,,319.077730178833,,,,,,
,,199,,23.769378662109375,,,,,,,
0,,199,,,,3.568350076675415,-74.32331085205078,-74.91532135009766,3.568350076675415,,
,,249,,,327.21424102783203,,,,,,
,,249,,5.693912506103516,,,,,,,
0,,249,,,,3.5637736320495605,-73.92195129394531,-74.46055603027344,3.5637736320495605,,
,,299,,,327.3653984069824,,,,,,
,,299,,23.469209671020508,,,,,,,
0,,299,,,,3.575345993041992,-75.20734405517578,-75.9286880493164,3.575345993041992,,
,,349,,,323.40192794799805,,,,,,
,,349,,5.597114562988281,,,,,,,
0,,349,,,,3.5680534839630127,-74.99067687988281,-75.51600646972656,3.5680534839630127,,
,,399,,,324.30315017700195,,,,,,
,,399,,23.46348762512207,,,,,,,
0,,399,,,,3.5694329738616943,-75.29490661621094,-75.82460021972656,3.5694329738616943,,
,,449,,,325.0880241394043,,,,,,
,,449,,5.654811859130859,,,,,,,
0,,449,,,,3.5688700675964355,-74.60411071777344,-75.2167739868164,3.5688700675964355,,
,,499,,,320.4493522644043,,,,,,
,,499,,23.18263053894043,,,,,,,
0,,499,,,,3.5596609115600586,-75.03689575195312,-75.58472442626953,3.5596609115600586,,
,,549,,,329.4093608856201,,,,,,
,,549,,6.354808807373047,,,,,,,
0,,549,,,,3.5807995796203613,-74.839111328125,-75.34544372558594,3.5807995796203613,,
,,599,,,325.77991485595703,,,,,,
,,599,,24.6427059173584,,,,,,,
0,,599,,,,3.565265417098999,-75.08549499511719,-75.70940399169922,3.565265417098999,,
,,649,,,326.60579681396484,,,,,,
,,649,,5.573034286499023,,,,,,,
0,,649,,,,3.550844669342041,-75.11750793457031,-75.62797546386719,3.550844669342041,,
,,699,,,327.6476860046387,,,,,,
,,699,,24.876832962036133,,,,,,,
0,,699,,,,3.5565295219421387,-74.85557556152344,-75.39408874511719,3.5565295219421387,,
,,749,,,325.7911205291748,,,,,,
,,749,,6.433963775634766,,,,,,,
0,,749,,,,3.5471911430358887,-74.58485412597656,-75.08841705322266,3.5471911430358887,,
,,799,,,316.49041175842285,,,,,,
,,799,,23.4832763671875,,,,,,,
0,,799,,,,3.553900718688965,-74.68812561035156,-75.16254425048828,3.553900718688965,,
,,849,,,320.8427429199219,,,,,,
,,849,,5.607128143310547,,,,,,,
0,,849,,,,3.544468879699707,-75.16009521484375,-75.60531616210938,3.544468879699707,,
,,899,,,321.5947151184082,,,,,,
,,899,,23.360729217529297,,,,,,,
0,,899,,,,3.547041893005371,-74.7768325805664,-75.3289566040039,3.547041893005371,,
,,949,,,327.52442359924316,,,,,,
,,949,,5.567073822021484,,,,,,,
0,,949,,,,3.53027081489563,-75.06224822998047,-75.49610900878906,3.53027081489563,,
,,999,,,322.24202156066895,,,,,,
,,999,,23.90289306640625,,,,,,,
0,,999,,,,3.5427772998809814,-74.4423599243164,-75.01688385009766,3.5427772998809814,,
,,1049,,,319.5011615753174,,,,,,
,,1049,,5.684137344360352,,,,,,,
0,,1049,,,,3.538289785385132,-74.99185943603516,-75.41777038574219,3.538289785385132,,
,,1099,,,322.41368293762207,,,,,,
,,1099,,22.90940284729004,,,,,,,
0,,1099,,,,3.517451763153076,-74.8840103149414,-75.3558120727539,3.517451763153076,,
,,1149,,,322.0639228820801,,,,,,
,,1149,,5.552768707275391,,,,,,,
0,,1149,,,,3.5337507724761963,-75.06553649902344,-75.60003662109375,3.5337507724761963,,
,,1199,,,322.8013515472412,,,,,,
,,1199,,22.74632453918457,,,,,,,
0,,1199,,,,3.529104232788086,-74.79925537109375,-75.25477600097656,3.529104232788086,,
,,1249,,,323.9574432373047,,,,,,
,,1249,,6.099224090576172,,,,,,,
0,,1249,,,,3.584383726119995,-74.84886169433594,-75.54420471191406,3.584383726119995,,
,,1299,,,321.83074951171875,,,,,,
,,1299,,23.576021194458008,,,,,,,
0,,1299,,,,3.530644416809082,-74.7390365600586,-75.30062866210938,3.530644416809082,,
,,1349,,,326.857328414917,,,,,,
,,1349,,6.087779998779297,,,,,,,
0,,1349,,,,3.5384087562561035,-74.98928833007812,-75.65584564208984,3.5384087562561035,,
,,1399,,,327.908992767334,,,,,,
,,1399,,23.944616317749023,,,,,,,
0,,1399,,,,3.5265939235687256,-74.79765319824219,-75.28691864013672,3.5265939235687256,,
,,1449,,,323.4522342681885,,,,,,
,,1449,,6.027460098266602,,,,,,,
0,,1449,,,,3.5611562728881836,-74.26173400878906,-74.84881591796875,3.5611562728881836,,
,,1499,,,325.9251117706299,,,,,,
,,1499,,23.46491813659668,,,,,,,
0,,1499,,,,3.5252609252929688,-75.47582244873047,-75.88307189941406,3.5252609252929688,,
,,1549,,,321.7768669128418,,,,,,
,,1549,,6.13713264465332,,,,,,,
0,,1549,,,,3.530082941055298,-75.03570556640625,-75.4736328125,3.530082941055298,,
0,,1562,,,,,,,,-75.47956085205078,-75.69107818603516
,,1563,615.6278731822968,,,,,,,,
,0.0003,1563,,,,,,,,,
,,1599,,,321.352481842041,,,,,,
,,1599,,23.64325523376465,,,,,,,
1,,1599,,,,3.5195634365081787,-75.59029388427734,-76.01546478271484,3.5195634365081787,,
,,1649,,,325.63161849975586,,,,,,
,,1649,,5.739450454711914,,,,,,,
1,,1649,,,,3.5426549911499023,-75.02186584472656,-75.3733901977539,3.5426549911499023,,
