set,instance,shape,ref_makespan,pred_makespan,gap,gap_avg,gap_max,base_pred_makespan,base_gap,aug_factor,aug_batch_size,entropy_mean,time_sec
generated,15x15_0000,15x15,1165.0,1300.0,11.587989807128906,12.219023704528809,15.536487579345703,1300.0,11.587989807128906,1,16,0.047494228929281235,0.8012235816568136
generated,15x15_0001,15x15,1204.0,1450.999755859375,20.514928817749023,20.514928817749023,20.514928817749023,1450.999755859375,20.514928817749023,1,16,0.07379463315010071,0.525616236962378
generated,15x15_0002,15x15,1155.0,1285.0,11.25541877746582,14.068592071533203,17.0562744140625,1285.0,11.25541877746582,1,16,0.05716393142938614,0.5321269249543548
generated,15x15_0003,15x15,1214.0,1370.0001220703125,12.850093841552734,16.470600128173828,18.039535522460938,1370.0001220703125,12.850093841552734,1,16,0.04018273204565048,0.5296571739017963
generated,15x15_0004,15x15,1278.0,1398.0,9.38967514038086,10.201465606689453,10.328615188598633,1398.0,9.38967514038086,1,16,0.0462004579603672,0.5241251233965158
generated,15x15_0005,15x15,1207.0,1359.0001220703125,12.593221664428711,12.747251510620117,14.333057403564453,1359.0001220703125,12.593221664428711,1,16,0.0497819222509861,0.5256361179053783
generated,15x15_0006,15x15,1118.0,1279.9998779296875,14.490151405334473,17.072200775146484,19.320201873779297,1279.9998779296875,14.490151405334473,1,16,0.049190256744623184,0.5265002055093646
generated,15x15_0007,15x15,1231.0,1348.9998779296875,9.58569049835205,12.283587455749512,13.809907913208008,1348.9998779296875,9.58569049835205,1,16,0.04683922976255417,0.5283959684893489
generated,15x15_0008,15x15,1157.0,1268.0,9.59378433227539,11.029338836669922,12.532424926757812,1268.0,9.59378433227539,1,16,0.04883379116654396,0.5264992443844676
generated,15x15_0009,15x15,1124.0,1245.0,10.76512336730957,11.27113151550293,11.92171573638916,1245.0,10.76512336730957,1,16,0.0678146556019783,0.5286673977971077
