epoch,step,train/delta_nll,train/diversity_edge,train/diversity_edge_entropy,train/diversity_edge_simpson,train/diversity_edit_edge,train/diversity_route,train/ga_cost_gain,train/ga_cost_gain_rel,train/loss,train/max_reward,train/reward,train/t_decode,train/t_diag,train/t_ga,train/t_total_raw,val/max_aug_reward,val/max_aug_reward_no_ls,val/max_reward,val/max_reward_no_ls,val/reward,val/reward_no_ls
0,49,,,,,,,,,-4.070797443389893,-16.990665435791016,-22.748098373413086,0.22166140377521515,0.0,0.0,0.3319214880466461,,,,,,
0,99,,,,,,,,,-4.026735782623291,-16.573286056518555,-21.488256454467773,0.23978684842586517,0.0,0.0,0.34845641255378723,,,,,,
0,149,,,,,,,,,-3.655440092086792,-15.430337905883789,-21.007396697998047,0.21186766028404236,0.0,0.0,0.3171530067920685,,,,,,
0,199,,,,,,,,,-2.972383737564087,-15.14649772644043,-20.8485107421875,0.23036636412143707,0.0,0.0,0.33904778957366943,,,,,,
0,249,,,,,,,-1.151275634765625,-0.0005550660425797105,-3.0179998874664307,-15.173816680908203,-20.6729679107666,0.2167477309703827,0.0,0.0,0.32318952679634094,,,,,,
0,299,,,,,,,-1.151275634765625,-0.0005550660425797105,-2.6625139713287354,-14.796391487121582,-20.69459342956543,0.21818475425243378,0.0,0.0,0.3293572664260864,,,,,,
0,349,,,,,,,-1.1486053466796875,-0.0005719993496313691,-2.702366352081299,-14.686413764953613,-20.44007682800293,0.22096185386180878,0.0,0.0,0.3290124535560608,,,,,,
0,399,,,,,,,-1.0467529296875,-0.0005191509262658656,-2.450967311859131,-13.844042778015137,-20.13149642944336,0.21786051988601685,0.0,0.0,0.33151498436927795,,,,,,
0,449,,,,,,,-1.0467529296875,-0.0005191509262658656,-2.553973436355591,-14.72511100769043,-19.585124969482422,0.21553686261177063,0.0,0.0,0.3214492201805115,,,,,,
0,499,,,,,,,-1.0467529296875,-0.0005191509262658656,-2.883723735809326,-14.63341999053955,-20.127748489379883,0.23915652930736542,0.0,0.0,0.35217511653900146,,,,,,
0,549,,,,,,,-1.0467529296875,-0.0005191509262658656,-2.729526996612549,-14.692437171936035,-19.945905685424805,0.23051446676254272,0.0,0.0,0.34391629695892334,,,,,,
0,599,,,,,,,-0.9716033935546875,-0.0004941204679198563,-2.510939836502075,-14.712169647216797,-20.356489181518555,0.2253282368183136,0.0,0.0,0.3377602994441986,,,,,,
0,649,,,,,,,-0.9716033935546875,-0.0004941204679198563,-2.4719173908233643,-14.186342239379883,-20.1885929107666,0.22474920749664307,0.0,0.0,0.3344394862651825,,,,,,
0,699,,,,,,,-1.0580062866210938,-0.000539288274012506,-2.4104835987091064,-14.486464500427246,-19.84951400756836,0.22008012235164642,0.0,0.0,0.3329630494117737,,,,,,
0,749,,,,,,,-1.0580062866210938,-0.000539288274012506,-2.657564401626587,-14.961852073669434,-19.553030014038086,0.2504258155822754,0.0,0.0,0.36903446912765503,,,,,,
0,799,,,,,,,-1.0580062866210938,-0.000539288274012506,-2.36626935005188,-15.077107429504395,-19.420360565185547,0.23120719194412231,0.0,0.0,0.35791993141174316,,,,,,
0,849,,,,,,,-1.0580062866210938,-0.000539288274012506,-2.2792069911956787,-14.552703857421875,-19.65557289123535,0.25114840269088745,0.0,0.0,0.37131550908088684,,,,,,
0,899,,,,,,,-1.3467788696289062,-0.0006947699002921581,-2.4108521938323975,-14.96845531463623,-19.389448165893555,0.21594640612602234,0.0,0.0,0.32753533124923706,,,,,,
0,949,,,,,,,-1.3467788696289062,-0.0006947699002921581,-2.1551949977874756,-14.046491622924805,-18.847959518432617,0.22054104506969452,0.0,0.0,0.339250773191452,,,,,,
0,999,,,,,,,-1.3467788696289062,-0.0006947699002921581,-2.2054457664489746,-14.676395416259766,-19.616907119750977,0.23177002370357513,0.0,0.0,0.34847286343574524,,,,,,
0,1049,,,,,,,-0.981903076171875,-0.0005058852257207036,-2.4526870250701904,-14.099151611328125,-19.082378387451172,0.22648362815380096,0.0,0.0,0.3429385721683502,,,,,,
0,1099,,,,,,,-0.981903076171875,-0.0005058852257207036,-2.1161651611328125,-13.719317436218262,-19.378835678100586,0.23139815032482147,0.0,0.0,0.3512083888053894,,,,,,
