epoch,lr-Adam,step,test/max_reward,test/reward,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/bopo_loss,train/bopo_pair_count,train/loss,train/max_reward,train/reward,val/max_reward,val/reward
14,,469,,,,,,0.6929287910461426,160.0,0.6929287910461426,-94.75,-98.93620300292969,,
,,479,,,,,7435.918092727661,,,,,,,
,,479,,,,24.097919464111328,,,,,,,,
14,,479,,,,,,0.682928204536438,40.0,0.682928204536438,-93.75,-97.89583587646484,,
14,,479,,,,,,,,,,,-93.38400268554688,-96.9095687866211
,,480,,,509.4613690376282,,,,,,,,,
,0.0001,480,,,,,,,,,,,,
,,489,,,,,9494.968891143799,,,,,,,
,,489,,,,36.195993423461914,,,,,,,,
15,,489,,,,,,0.6835052371025085,160.0,0.6835052371025085,-93.875,-98.11849212646484,,
,,499,,,,,9543.819427490234,,,,,,,
,,499,,,,38.25211524963379,,,,,,,,
15,,499,,,,,,0.6863864064216614,160.0,0.6863864064216614,-94.5625,-98.99089050292969,,
,,509,,,,,7932.166814804077,,,,,,,
,,509,,,,30.062198638916016,,,,,,,,
15,,509,,,,,,0.6834543347358704,160.0,0.6834543347358704,-94.125,-98.54817962646484,,
15,,511,,,,,,,,,,,-93.51799774169922,-97.02867126464844
,,512,,,563.6374769210815,,,,,,,,,
,0.0001,512,,,,,,,,,,,,
,,519,,,,,10170.363903045654,,,,,,,
,,519,,,,28.782367706298828,,,,,,,,
16,,519,,,,,,0.6913853883743286,160.0,0.6913853883743286,-94.09375,-98.66276550292969,,
,,529,,,,,7901.558637619019,,,,,,,
,,529,,,,26.947021484375,,,,,,,,
16,,529,,,,,,0.679816722869873,160.0,0.679816722869873,-94.21875,-98.65104675292969,,
,,539,,,,,7668.920278549194,,,,,,,
,,539,,,,25.827884674072266,,,,,,,,
16,,539,,,,,,0.6809693574905396,160.0,0.6809693574905396,-94.625,-98.88932800292969,,
16,,543,,,,,,,,,,,-93.35199737548828,-96.8106689453125
,,544,,,482.35300755500793,,,,,,,,,
,0.0001,544,,,,,,,,,,,,
,,549,,,,,9800.77576637268,,,,,,,
,,549,,,,25.161027908325195,,,,,,,,
17,,549,,,,,,0.6840927004814148,160.0,0.6840927004814148,-94.84375,-98.8671875,,
,,559,,,,,9846.06146812439,,,,,,,
,,559,,,,30.58147430419922,,,,,,,,
17,,559,,,,,,0.6811169981956482,160.0,0.6811169981956482,-92.90625,-97.44401550292969,,
,,569,,,,,9764.23716545105,,,,,,,
,,569,,,,23.98681640625,,,,,,,,
17,,569,,,,,,0.6863728165626526,160.0,0.6863728165626526,-93.5625,-97.65104675292969,,
17,,575,,,,,,,,,,,-93.11100006103516,-96.50436401367188
,,576,,,577.4541745185852,,,,,,,,,
,0.0001,576,,,,,,,,,,,,
,,579,,,,,10468.021869659424,,,,,,,
,,579,,,,29.44326400756836,,,,,,,,
18,,579,,,,,,0.6796745657920837,160.0,0.6796745657920837,-93.8125,-97.98698425292969,,
,,589,,,,,10361.276626586914,,,,,,,
,,589,,,,25.924205780029297,,,,,,,,
18,,589,,,,,,0.6801245808601379,160.0,0.6801245808601379,-94.75,-98.86589050292969,,
,,599,,,,,7898.85687828064,,,,,,,
,,599,,,,39.69240188598633,,,,,,,,
18,,599,,,,,,0.6842457056045532,160.0,0.6842457056045532,-93.65625,-97.86198425292969,,
18,,607,,,,,,,,,,,-93.43800354003906,-96.94847869873047
,,608,,,493.67368268966675,,,,,,,,,
,0.0001,608,,,,,,,,,,,,
,,609,,,,,7355.742454528809,,,,,,,
,,609,,,,25.478839874267578,,,,,,,,
19,,609,,,,,,0.6865434050559998,160.0,0.6865434050559998,-94.46875,-98.68099212646484,,
,,619,,,,,7616.696834564209,,,,,,,
,,619,,,,25.108814239501953,,,,,,,,
19,,619,,,,,,0.6829449534416199,160.0,0.6829449534416199,-94.28125,-98.41927337646484,,
,,629,,,,,7653.410196304321,,,,,,,
,,629,,,,24.976730346679688,,,,,,,,
19,,629,,,,,,0.6851605772972107,160.0,0.6851605772972107,-94.03125,-98.17708587646484,,
,,639,,,,,7484.089612960815,,,,,,,
,,639,,,,24.9636173248291,,,,,,,,
19,,639,,,,,,0.689142644405365,40.0,0.689142644405365,-94.625,-98.36979675292969,,
19,,639,,,,,,,,,,,-93.49600219726562,-97.08358001708984
,,640,,,467.92783546447754,,,,,,,,,
,0.0001,640,,,,,,,,,,,,
,,649,,,,,8133.335113525391,,,,,,,
,,649,,,,27.4660587310791,,,,,,,,
20,,649,,,,,,0.6770954132080078,160.0,0.6770954132080078,-94.25,-98.33984375,,
,,659,,,,,7510.576248168945,,,,,,,
,,659,,,,26.25870704650879,,,,,,,,
20,,659,,,,,,0.6809763312339783,160.0,0.6809763312339783,-94.6875,-98.86849212646484,,
,,669,,,,,7996.065616607666,,,,,,,
,,669,,,,26.101350784301758,,,,,,,,
20,,669,,,,,,0.6849820017814636,160.0,0.6849820017814636,-94.125,-98.15755462646484,,
20,,671,,,,,,,,,,,-93.79900360107422,-97.52272033691406
,,672,,,455.08514308929443,,,,,,,,,
,0.0001,672,,,,,,,,,,,,
,,679,,,,,7803.238868713379,,,,,,,
,,679,,,,25.361299514770508,,,,,,,,
21,,679,,,,,,0.6858641505241394,160.0,0.6858641505241394,-94.0625,-98.39583587646484,,
,,689,,,,,7782.052755355835,,,,,,,
,,689,,,,24.957656860351562,,,,,,,,
21,,689,,,,,,0.6874379515647888,160.0,0.6874379515647888,-94.71875,-99.1796875,,
,,699,,,,,7448.34566116333,,,,,,,
,,699,,,,42.334556579589844,,,,,,,,
21,,699,,,,,,0.6812229156494141,160.0,0.6812229156494141,-93.90625,-98.1796875,,
21,,703,,,,,,,,,,,-93.4749984741211,-96.98595428466797
,,704,,,449.22567868232727,,,,,,,,,
,0.0001,704,,,,,,,,,,,,
,,709,,,,,7949.5532512664795,,,,,,,
,,709,,,,24.707555770874023,,,,,,,,
22,,709,,,,,,0.6781917810440063,160.0,0.6781917810440063,-95.03125,-99.30729675292969,,
,,719,,,,,7738.143444061279,,,,,,,
,,719,,,,24.22809600830078,,,,,,,,
22,,719,,,,,,0.6788679957389832,160.0,0.6788679957389832,-94.34375,-98.43489837646484,,
,,729,,,,,7426.481485366821,,,,,,,
,,729,,,,24.27196502685547,,,,,,,,
22,,729,,,,,,0.6883537769317627,160.0,0.6883537769317627,-93.53125,-97.97396087646484,,
22,,735,,,,,,,,,,,-92.86900329589844,-96.31199645996094
,,736,,,445.5256724357605,,,,,,,,,
,0.0001,736,,,,,,,,,,,,
,,739,,,,,7855.612516403198,,,,,,,
,,739,,,,36.70477867126465,,,,,,,,
23,,739,,,,,,0.6819993257522583,160.0,0.6819993257522583,-92.9375,-97.14453125,,
,,749,,,,,8072.698354721069,,,,,,,
,,749,,,,37.247419357299805,,,,,,,,
23,,749,,,,,,0.6817761659622192,160.0,0.6817761659622192,-94.84375,-99.19401550292969,,
,,759,,,,,7993.0102825164795,,,,,,,
,,759,,,,31.090259552001953,,,,,,,,
23,,759,,,,,,0.6858313679695129,160.0,0.6858313679695129,-93.28125,-97.18229675292969,,
23,,767,,,,,,,,,,,-93.25800323486328,-96.95108032226562
,,768,,,478.3229842185974,,,,,,,,,
,0.0001,768,,,,,,,,,,,,
,,769,,,,,8976.183891296387,,,,,,,
,,769,,,,29.28948402404785,,,,,,,,
24,,769,,,,,,0.684307336807251,160.0,0.684307336807251,-94.4375,-99.21875,,
,,779,,,,,8490.292072296143,,,,,,,
,,779,,,,37.283897399902344,,,,,,,,
24,,779,,,,,,0.6849504709243774,160.0,0.6849504709243774,-94.625,-98.94140625,,
,,789,,,,,8121.479749679565,,,,,,,
,,789,,,,26.305437088012695,,,,,,,,
24,,789,,,,,,0.6911081671714783,160.0,0.6911081671714783,-93.0625,-97.453125,,
,,799,,,,,9027.36234664917,,,,,,,
,,799,,,,73.60076904296875,,,,,,,,
24,,799,,,,,,0.6855472922325134,40.0,0.6855472922325134,-94.75,-98.59896087646484,,
24,,799,,,,,,,,,,,-93.18299865722656,-96.82454681396484
,,800,,,501.35556507110596,,,,,,,,,
,0.0001,800,,,,,,,,,,,,
,,809,,,,,12649.21498298645,,,,,,,
,,809,,,,27.62603759765625,,,,,,,,
25,,809,,,,,,0.6843735575675964,160.0,0.6843735575675964,-94.3125,-98.51692962646484,,
,,819,,,,,9255.003690719604,,,,,,,
,,819,,,,40.71354866027832,,,,,,,,
25,,819,,,,,,0.6877290606498718,160.0,0.6877290606498718,-93.75,-98.11067962646484,,
,,829,,,,,9965.566396713257,,,,,,,
,,829,,,,45.51053047180176,,,,,,,,
25,,829,,,,,,0.686478853225708,160.0,0.686478853225708,-94.875,-98.99609375,,
25,,831,,,,,,,,,,,-93.52799987792969,-97.14154052734375
,,832,,,534.5700991153717,,,,,,,,,
,0.0001,832,,,,,,,,,,,,
,,839,,,,,8610.138893127441,,,,,,,
,,839,,,,32.972097396850586,,,,,,,,
26,,839,,,,,,0.6854583024978638,160.0,0.6854583024978638,-93.84375,-98.15234375,,
,,849,,,,,7829.895496368408,,,,,,,
,,849,,,,28.178930282592773,,,,,,,,
26,,849,,,,,,0.6870913505554199,160.0,0.6870913505554199,-94.09375,-98.28125,,
,,859,,,,,7725.855112075806,,,,,,,
,,859,,,,32.462358474731445,,,,,,,,
26,,859,,,,,,0.6849717497825623,160.0,0.6849717497825623,-94.5,-98.640625,,
26,,863,,,,,,,,,,,-93.17500305175781,-96.60499572753906
,,864,,,492.0881164073944,,,,,,,,,
,0.0001,864,,,,,,,,,,,,
,,869,,,,,8179.749011993408,,,,,,,
,,869,,,,26.566028594970703,,,,,,,,
27,,869,,,,,,0.6812685132026672,160.0,0.6812685132026672,-93.34375,-98.22526550292969,,
,,879,,,,,7958.740234375,,,,,,,
,,879,,,,28.93829345703125,,,,,,,,
27,,879,,,,,,0.6858773231506348,160.0,0.6858773231506348,-93.53125,-97.85026550292969,,
,,889,,,,,8205.885171890259,,,,,,,
,,889,,,,31.73971176147461,,,,,,,,
27,,889,,,,,,0.680493175983429,160.0,0.680493175983429,-93.71875,-97.70573425292969,,
27,,895,,,,,,,,,,,-92.95899963378906,-96.40992736816406
,,896,,,470.1788980960846,,,,,,,,,
,0.0001,896,,,,,,,,,,,,
,,899,,,,,8033.9977741241455,,,,,,,
,,899,,,,42.39821434020996,,,,,,,,
28,,899,,,,,,0.6858429908752441,160.0,0.6858429908752441,-93.40625,-97.60546875,,
,,909,,,,,7792.995929718018,,,,,,,
,,909,,,,26.824474334716797,,,,,,,,
28,,909,,,,,,0.6869418025016785,160.0,0.6869418025016785,-93.90625,-98.40885925292969,,
,,919,,,,,8004.691600799561,,,,,,,
,,919,,,,29.869556427001953,,,,,,,,
28,,919,,,,,,0.679038941860199,160.0,0.679038941860199,-93.21875,-97.77083587646484,,
28,,927,,,,,,,,,,,-93.39399719238281,-96.83663177490234
,,928,,,481.989853143692,,,,,,,,,
,0.0001,928,,,,,,,,,,,,
,,929,,,,,8045.694828033447,,,,,,,
,,929,,,,30.7614803314209,,,,,,,,
29,,929,,,,,,0.6819429397583008,160.0,0.6819429397583008,-93.75,-98.16276550292969,,
,,939,,,,,7698.474168777466,,,,,,,
,,939,,,,38.18392753601074,,,,,,,,
29,,939,,,,,,0.6827723383903503,160.0,0.6827723383903503,-93.75,-98.09635925292969,,
,,949,,,,,8175.194025039673,,,,,,,
,,949,,,,28.714895248413086,,,,,,,,
29,,949,,,,,,0.6875796318054199,160.0,0.6875796318054199,-93.46875,-97.91015625,,
,,959,,,,,7654.214382171631,,,,,,,
,,959,,,,25.815963745117188,,,,,,,,
29,,959,,,,,,0.6844227910041809,40.0,0.6844227910041809,-94.75,-99.6875,,
29,,959,,,,,,,,,,,-93.52100372314453,-97.11238861083984
,,960,,,453.96648049354553,,,,,,,,,
,0.0001,960,,,,,,,,,,,,
,,969,,,,,7495.953559875488,,,,,,,
,,969,,,,28.995037078857422,,,,,,,,
30,,969,,,,,,0.6797725558280945,160.0,0.6797725558280945,-93.75,-98.2890625,,
,,979,,,,,8159.602880477905,,,,,,,
,,979,,,,27.231216430664062,,,,,,,,
30,,979,,,,,,0.6791677474975586,160.0,0.6791677474975586,-94.1875,-98.38542175292969,,
,,989,,,,,7780.6665897369385,,,,,,,
,,989,,,,31.938552856445312,,,,,,,,
30,,989,,,,,,0.6906313300132751,160.0,0.6906313300132751,-93.28125,-97.65234375,,
30,,991,,,,,,,,,,,-93.37000274658203,-96.86492156982422
,,992,,,485.41406440734863,,,,,,,,,
,0.0001,992,,,,,,,,,,,,
,,999,,,,,7437.491655349731,,,,,,,
,,999,,,,41.61548614501953,,,,,,,,
31,,999,,,,,,0.6839388608932495,160.0,0.6839388608932495,-94.53125,-99.06380462646484,,
,,1009,,,,,9147.45831489563,,,,,,,
,,1009,,,,34.444332122802734,,,,,,,,
31,,1009,,,,,,0.6857892274856567,160.0,0.6857892274856567,-93.03125,-97.52864837646484,,
,,1019,,,,,8502.13623046875,,,,,,,
,,1019,,,,27.9538631439209,,,,,,,,
31,,1019,,,,,,0.6863447427749634,160.0,0.6863447427749634,-93.28125,-97.76823425292969,,
31,,1023,,,,,,,,,,,-92.86799621582031,-96.37271118164062
,,1024,,,485.5820109844208,,,,,,,,,
,0.0001,1024,,,,,,,,,,,,
,,1029,,,,,7703.342437744141,,,,,,,
,,1029,,,,25.174379348754883,,,,,,,,
32,,1029,,,,,,0.6882385611534119,160.0,0.6882385611534119,-93.625,-97.98046875,,
,,1039,,,,,8240.140914916992,,,,,,,
,,1039,,,,27.46868133544922,,,,,,,,
32,,1039,,,,,,0.6807592511177063,160.0,0.6807592511177063,-92.8125,-97.25,,
,,1049,,,,,10693.635940551758,,,,,,,
,,1049,,,,32.62019157409668,,,,,,,,
32,,1049,,,,,,0.6833567023277283,160.0,0.6833567023277283,-94.0625,-98.30599212646484,,
32,,1055,,,,,,,,,,,-92.9469985961914,-96.3433837890625
,,1056,,,461.8104159832001,,,,,,,,,
,0.0001,1056,,,,,,,,,,,,
,,1059,,,,,7831.000328063965,,,,,,,
,,1059,,,,34.51848030090332,,,,,,,,
33,,1059,,,,,,0.6844658851623535,160.0,0.6844658851623535,-93.53125,-97.97265625,,
,,1069,,,,,8100.632667541504,,,,,,,
,,1069,,,,39.385080337524414,,,,,,,,
33,,1069,,,,,,0.6846885681152344,160.0,0.6846885681152344,-93.875,-98.17839050292969,,
,,1079,,,,,7742.258548736572,,,,,,,
,,1079,,,,26.30305290222168,,,,,,,,
33,,1079,,,,,,0.6896277666091919,160.0,0.6896277666091919,-94.15625,-98.24870300292969,,
33,,1087,,,,,,,,,,,-93.44400024414062,-97.07259368896484
,,1088,,,467.5908784866333,,,,,,,,,
,0.0001,1088,,,,,,,,,,,,
,,1089,,,,,7741.518497467041,,,,,,,
,,1089,,,,26.23152732849121,,,,,,,,
34,,1089,,,,,,0.6846466064453125,160.0,0.6846466064453125,-93.03125,-97.22917175292969,,
,,1099,,,,,8216.490030288696,,,,,,,
,,1099,,,,43.79081726074219,,,,,,,,
34,,1099,,,,,,0.6870988011360168,160.0,0.6870988011360168,-93.28125,-97.69271087646484,,
,,1109,,,,,8129.616498947144,,,,,,,
,,1109,,,,26.747941970825195,,,,,,,,
34,,1109,,,,,,0.6870875358581543,160.0,0.6870875358581543,-93.9375,-98.30339050292969,,
,,1119,,,,,8002.76255607605,,,,,,,
,,1119,,,,29.239654541015625,,,,,,,,
34,,1119,,,,,,0.6827782988548279,40.0,0.6827782988548279,-94.375,-98.96875,,
34,,1119,,,,,,,,,,,-92.98799896240234,-96.46874237060547
,,1120,,,505.5441937446594,,,,,,,,,
,0.0001,1120,,,,,,,,,,,,
,,1129,,,,,8133.858203887939,,,,,,,
,,1129,,,,37.429094314575195,,,,,,,,
35,,1129,,,,,,0.6901377439498901,160.0,0.6901377439498901,-93.53125,-97.88411712646484,,
,,1139,,,,,8085.932970046997,,,,,,,
,,1139,,,,30.628442764282227,,,,,,,,
35,,1139,,,,,,0.6918781399726868,160.0,0.6918781399726868,-94.46875,-98.22135925292969,,
,,1149,,,,,7859.806776046753,,,,,,,
,,1149,,,,31.004905700683594,,,,,,,,
35,,1149,,,,,,0.6854987740516663,160.0,0.6854987740516663,-93.0625,-97.34114837646484,,
35,,1151,,,,,,,,,,,-92.822998046875,-96.30866241455078
,,1152,,,475.62534046173096,,,,,,,,,
,0.0001,1152,,,,,,,,,,,,
,,1159,,,,,7914.267778396606,,,,,,,
,,1159,,,,26.819944381713867,,,,,,,,
36,,1159,,,,,,0.6900483965873718,160.0,0.6900483965873718,-92.5625,-96.55729675292969,,
,,1169,,,,,7989.004611968994,,,,,,,
,,1169,,,,26.186466217041016,,,,,,,,
36,,1169,,,,,,0.6874131560325623,160.0,0.6874131560325623,-93.40625,-97.4765625,,
