epoch,lr-Adam,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/max_reward,train/reward,train/sll_loss,val/max_reward,val/reward
,0.0003,0,,,,,,,,,
,,49,,,712.5766277313232,,,,,,
,,49,,12.346267700195312,,,,,,,
0,,49,,,,5.164036750793457,-103.32238006591797,-104.79356384277344,5.164036750793457,,
,,99,,,724.5252132415771,,,,,,
,,99,,30.37428855895996,,,,,,,
0,,99,,,,6.74697732925415,-99.26647186279297,-99.67330169677734,6.74697732925415,,
,,149,,,727.5981903076172,,,,,,
,,149,,12.268781661987305,,,,,,,
0,,149,,,,3.6502089500427246,-103.48332977294922,-106.12052154541016,3.6502089500427246,,
,,199,,,728.4891605377197,,,,,,
,,199,,29.827117919921875,,,,,,,
0,,199,,,,3.6752331256866455,-102.13667297363281,-102.56645965576172,3.6752331256866455,,
,,249,,,727.506160736084,,,,,,
,,249,,12.758016586303711,,,,,,,
0,,249,,,,3.674837589263916,-102.08643341064453,-102.47341918945312,3.674837589263916,,
,,299,,,725.6238460540771,,,,,,
,,299,,28.760433197021484,,,,,,,
0,,299,,,,3.6625256538391113,-105.22864532470703,-105.61450958251953,3.6625256538391113,,
,,349,,,720.3974723815918,,,,,,
,,349,,12.103557586669922,,,,,,,
0,,349,,,,3.642143487930298,-103.1209716796875,-103.4858169555664,3.642143487930298,,
,,399,,,723.6020565032959,,,,,,
,,399,,30.81989288330078,,,,,,,
0,,399,,,,3.6685867309570312,-102.40203857421875,-102.85823822021484,3.6685867309570312,,
,,449,,,721.6229438781738,,,,,,
,,449,,12.563467025756836,,,,,,,
0,,449,,,,3.8693621158599854,-104.64735412597656,-105.39370727539062,3.8693621158599854,,
,,499,,,727.4429798126221,,,,,,
,,499,,30.625343322753906,,,,,,,
0,,499,,,,3.6460745334625244,-104.29747009277344,-104.73589324951172,3.6460745334625244,,
,,549,,,727.0791530609131,,,,,,
,,549,,11.798858642578125,,,,,,,
0,,549,,,,3.6783549785614014,-100.19419860839844,-100.8446273803711,3.6783549785614014,,
,,599,,,732.764720916748,,,,,,
,,599,,29.052257537841797,,,,,,,
0,,599,,,,3.6573972702026367,-103.2821044921875,-103.70929718017578,3.6573972702026367,,
,,649,,,723.6442565917969,,,,,,
,,649,,11.972427368164062,,,,,,,
0,,649,,,,3.6471376419067383,-103.63899993896484,-103.92266082763672,3.6471376419067383,,
,,699,,,727.7147769927979,,,,,,
,,699,,29.74724769592285,,,,,,,
0,,699,,,,3.6436376571655273,-103.86213684082031,-104.25165557861328,3.6436376571655273,,
,,749,,,721.2889194488525,,,,,,
,,749,,12.269020080566406,,,,,,,
0,,749,,,,3.6498544216156006,-104.21304321289062,-104.58214569091797,3.6498544216156006,,
,,799,,,727.2007465362549,,,,,,
,,799,,29.948711395263672,,,,,,,
0,,799,,,,3.6478819847106934,-102.67445373535156,-102.91459655761719,3.6478819847106934,,
,,849,,,732.8219413757324,,,,,,
,,849,,12.43281364440918,,,,,,,
0,,849,,,,3.6519954204559326,-106.49009704589844,-106.84410095214844,3.6519954204559326,,
,,899,,,730.5624485015869,,,,,,
,,899,,29.75153923034668,,,,,,,
0,,899,,,,3.6470413208007812,-105.98784637451172,-106.60672760009766,3.6470413208007812,,
,,949,,,724.2357730865479,,,,,,
,,949,,12.34745979309082,,,,,,,
0,,949,,,,3.6418070793151855,-105.93352508544922,-106.61632537841797,3.6418070793151855,,
,,999,,,717.5896167755127,,,,,,
,,999,,30.429601669311523,,,,,,,
0,,999,,,,3.6399786472320557,-101.16049194335938,-101.77928161621094,3.6399786472320557,,
,,1049,,,718.625545501709,,,,,,
,,1049,,12.033462524414062,,,,,,,
0,,1049,,,,3.6561667919158936,-104.73928833007812,-105.47677612304688,3.6561667919158936,,
,,1099,,,717.2839641571045,,,,,,
,,1099,,30.827760696411133,,,,,,,
0,,1099,,,,3.6446352005004883,-99.88401794433594,-100.75716400146484,3.6446352005004883,,
,,1149,,,734.7309589385986,,,,,,
,,1149,,11.409282684326172,,,,,,,
0,,1149,,,,3.6775777339935303,-101.55982971191406,-102.12245178222656,3.6775777339935303,,
,,1199,,,718.132495880127,,,,,,
,,1199,,30.617713928222656,,,,,,,
0,,1199,,,,3.651526927947998,-105.0274658203125,-106.17962646484375,3.651526927947998,,
,,1249,,,728.7721633911133,,,,,,
,,1249,,12.367010116577148,,,,,,,
0,,1249,,,,3.6461620330810547,-102.34385681152344,-102.88018035888672,3.6461620330810547,,
,,1299,,,735.2230548858643,,,,,,
,,1299,,29.796361923217773,,,,,,,
0,,1299,,,,3.6439125537872314,-106.65849304199219,-107.14686584472656,3.6439125537872314,,
,,1349,,,721.6064929962158,,,,,,
,,1349,,11.936426162719727,,,,,,,
0,,1349,,,,3.6574482917785645,-101.07719421386719,-101.45206451416016,3.6574482917785645,,
,,1399,,,734.4279289245605,,,,,,
,,1399,,29.851198196411133,,,,,,,
0,,1399,,,,3.645268201828003,-106.62791442871094,-106.89756774902344,3.645268201828003,,
,,1449,,,733.2909107208252,,,,,,
,,1449,,12.646198272705078,,,,,,,
0,,1449,,,,3.6451759338378906,-101.82424926757812,-102.02738189697266,3.6451759338378906,,
,,1499,,,721.6885089874268,,,,,,
,,1499,,30.540943145751953,,,,,,,
0,,1499,,,,3.642106533050537,-105.42900085449219,-105.7103271484375,3.642106533050537,,
,,1549,,,726.7189025878906,,,,,,
,,1549,,12.458324432373047,,,,,,,
0,,1549,,,,3.6671392917633057,-102.16427612304688,-102.97343444824219,3.6671392917633057,,
0,,1562,,,,,,,,-103.80026245117188,-104.34236145019531
,,1563,1363.0255210399628,,,,,,,,
,0.0003,1563,,,,,,,,,
,,1599,,,704.3092250823975,,,,,,
,,1599,,30.519485473632812,,,,,,,
1,,1599,,,,3.659611463546753,-95.73371887207031,-98.2298583984375,3.659611463546753,,
,,1649,,,722.2368717193604,,,,,,
,,1649,,12.370824813842773,,,,,,,
1,,1649,,,,3.67825984954834,-106.73206329345703,-107.47943878173828,3.67825984954834,,
,,1699,,,732.0656776428223,,,,,,
,,1699,,30.529499053955078,,,,,,,
1,,1699,,,,3.6398167610168457,-103.6229248046875,-103.7059326171875,3.6398167610168457,,
,,1749,,,724.4381904602051,,,,,,
,,1749,,12.35198974609375,,,,,,,
1,,1749,,,,3.641268253326416,-106.51104736328125,-107.59197235107422,3.641268253326416,,
,,1799,,,722.1806049346924,,,,,,
,,1799,,28.74016761779785,,,,,,,
1,,1799,,,,3.6376965045928955,-104.59561157226562,-105.00349426269531,3.6376965045928955,,
,,1849,,,727.1473407745361,,,,,,
,,1849,,12.032747268676758,,,,,,,
1,,1849,,,,3.6828391551971436,-98.17293548583984,-103.18636322021484,3.6828391551971436,,
,,1899,,,731.1708927154541,,,,,,
,,1899,,31.825542449951172,,,,,,,
1,,1899,,,,3.6668577194213867,-100.63250732421875,-102.82294464111328,3.6668577194213867,,
,,1949,,,713.0038738250732,,,,,,
,,1949,,11.840343475341797,,,,,,,
1,,1949,,,,3.6593382358551025,-104.07647705078125,-104.373291015625,3.6593382358551025,,
,,1999,,,732.7756881713867,,,,,,
,,1999,,30.20167350769043,,,,,,,
1,,1999,,,,3.6352527141571045,-106.3114013671875,-106.65352630615234,3.6352527141571045,,
,,2049,,,738.3074760437012,,,,,,
,,2049,,11.957168579101562,,,,,,,
1,,2049,,,,3.63922119140625,-107.88471221923828,-107.92440795898438,3.63922119140625,,
,,2099,,,744.9634075164795,,,,,,
,,2099,,32.88149833679199,,,,,,,
1,,2099,,,,3.636194944381714,-103.05467224121094,-103.17646026611328,3.636194944381714,,
,,2149,,,723.5467433929443,,,,,,
,,2149,,11.61956787109375,,,,,,,
1,,2149,,,,3.6381471157073975,-102.93073272705078,-102.93074035644531,3.6381471157073975,,
,,2199,,,718.9817428588867,,,,,,
,,2199,,30.00497817993164,,,,,,,
1,,2199,,,,3.6371848583221436,-102.67576599121094,-102.70929718017578,3.6371848583221436,,
,,2249,,,727.219820022583,,,,,,
,,2249,,11.824369430541992,,,,,,,
1,,2249,,,,3.6374855041503906,-105.42902374267578,-105.4356918334961,3.6374855041503906,,
,,2299,,,731.2383651733398,,,,,,
,,2299,,29.77299690246582,,,,,,,
1,,2299,,,,3.6357645988464355,-105.6739273071289,-105.94734954833984,3.6357645988464355,,
,,2349,,,736.868143081665,,,,,,
,,2349,,12.540578842163086,,,,,,,
1,,2349,,,,3.635863780975342,-104.8341064453125,-105.12992095947266,3.635863780975342,,
,,2399,,,728.6453247070312,,,,,,
,,2399,,29.51335906982422,,,,,,,
1,,2399,,,,3.636212110519409,-100.68364715576172,-100.82691955566406,3.636212110519409,,
,,2449,,,728.3844947814941,,,,,,
,,2449,,11.877298355102539,,,,,,,
1,,2449,,,,3.6372129917144775,-103.77456665039062,-103.82186126708984,3.6372129917144775,,
,,2499,,,726.7241477966309,,,,,,
,,2499,,29.384851455688477,,,,,,,
1,,2499,,,,3.6381068229675293,-105.6387939453125,-105.6387939453125,3.6381068229675293,,
,,2549,,,726.0081768035889,,,,,,
,,2549,,12.083768844604492,,,,,,,
1,,2549,,,,3.638247489929199,-105.18961334228516,-105.18961334228516,3.638247489929199,,
,,2599,,,727.574348449707,,,,,,
,,2599,,29.497861862182617,,,,,,,
1,,2599,,,,3.6376163959503174,-101.11808013916016,-101.11808013916016,3.6376163959503174,,
,,2649,,,718.1944847106934,,,,,,
,,2649,,11.432886123657227,,,,,,,
1,,2649,,,,3.637228012084961,-105.84859466552734,-105.87540435791016,3.637228012084961,,
,,2699,,,726.1512279510498,,,,,,
,,2699,,30.585289001464844,,,,,,,
1,,2699,,,,3.6380937099456787,-101.39720153808594,-101.43726348876953,3.6380937099456787,,
,,2749,,,723.7143516540527,,,,,,
,,2749,,12.152910232543945,,,,,,,
1,,2749,,,,3.637860059738159,-102.19529724121094,-102.1953125,3.637860059738159,,
,,2799,,,727.3538112640381,,,,,,
,,2799,,27.788877487182617,,,,,,,
1,,2799,,,,3.6374523639678955,-103.39684295654297,-103.43093872070312,3.6374523639678955,,
