epoch,step,train/delta_nll,train/diversity_edge,train/diversity_edge_entropy,train/diversity_edge_simpson,train/diversity_edit_edge,train/diversity_route,train/ga_cost_gain,train/ga_cost_gain_rel,train/loss,train/max_reward,train/reward,train/t_decode,train/t_diag,train/t_ga,train/t_total_raw,val/max_aug_reward,val/max_aug_reward_no_ls,val/max_reward,val/max_reward_no_ls,val/reward,val/reward_no_ls
0,49,,,,,,,,,-3.905980110168457,-6.588475227355957,-9.132343292236328,0.0705142617225647,0.0,0.0,0.1143813505768776,,,,,,
0,99,,,,,,,,,-3.0547707080841064,-5.825979232788086,-8.007282257080078,0.07014219462871552,0.0,0.0,0.11347296088933945,,,,,,
0,149,,,,,,,,,-1.8772090673446655,-5.81885290145874,-7.630873203277588,0.06951474398374557,0.0,0.0,0.1123112216591835,,,,,,
0,199,,,,,,,,,-1.9275774955749512,-5.5247626304626465,-7.385876178741455,0.07190582901239395,0.0,0.0,0.11719372868537903,,,,,,
0,249,,,,,,,0.025510787963867188,6.981208571232855e-05,-1.644329309463501,-5.760540962219238,-7.298215866088867,0.07168234884738922,0.0,0.0,0.11605431139469147,,,,,,
0,299,,,,,,,0.025510787963867188,6.981208571232855e-05,-1.4676913022994995,-5.702095031738281,-7.31615686416626,0.0697208121418953,0.0,0.0,0.11261659860610962,,,,,,
0,349,,,,,,,0.01862049102783203,5.157150008017197e-05,-1.404057264328003,-5.542008876800537,-7.164405345916748,0.07455050945281982,0.0,0.0,0.1204342320561409,,,,,,
0,399,,,,,,,0.023937225341796875,6.694385228911415e-05,-1.3236111402511597,-5.347454071044922,-7.065221786499023,0.06959731131792068,0.0,0.0,0.10946793854236603,,,,,,
0,449,,,,,,,0.023937225341796875,6.694385228911415e-05,-1.559059977531433,-5.296274662017822,-7.061042308807373,0.06918661296367645,0.0,0.0,0.10916193574666977,,,,,,
0,499,,,,,,,0.023937225341796875,6.694385228911415e-05,-1.173808217048645,-5.509648323059082,-7.057291030883789,0.06891166418790817,0.0,0.0,0.1120092123746872,,,,,,
0,549,,,,,,,0.023937225341796875,6.694385228911415e-05,-1.5452171564102173,-5.609638214111328,-7.014960289001465,0.06946980953216553,0.0,0.0,0.10963226854801178,,,,,,
0,599,,,,,,,0.006556510925292969,1.8679011191125028e-05,-1.181317687034607,-5.494389533996582,-6.9659318923950195,0.08398231118917465,0.0,0.0,0.14713774621486664,,,,,,
0,649,,,,,,,0.006556510925292969,1.8679011191125028e-05,-1.164731502532959,-5.581921100616455,-6.885640621185303,0.07138800621032715,0.0,0.0,0.11508537828922272,,,,,,
0,699,,,,,,,0.01373291015625,4.031154821859673e-05,-0.9081854820251465,-5.525221824645996,-6.933934211730957,0.0711909607052803,0.0,0.0,0.11573976278305054,,,,,,
0,749,,,,,,,0.01373291015625,4.031154821859673e-05,-1.0193226337432861,-5.214639663696289,-6.818118095397949,0.0708782896399498,0.0,0.0,0.12374822050333023,,,,,,
0,799,,,,,,,0.01373291015625,4.031154821859673e-05,-0.8668850660324097,-5.504278659820557,-6.840911865234375,0.07842465490102768,0.0,0.0,0.1321420818567276,,,,,,
0,849,,,,,,,0.01373291015625,4.031154821859673e-05,-1.0539007186889648,-5.490240097045898,-6.823710918426514,0.07057312875986099,0.0,0.0,0.11804375797510147,,,,,,
0,899,,,,,,,0.023126602172851562,6.769394531147555e-05,-0.950850784778595,-5.255934715270996,-6.7363739013671875,0.07181824743747711,0.0,0.0,0.1287114918231964,,,,,,
