epoch,lr-Adam,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/reward,val/max_aug_reward,val/max_reward,val/reward
,0.0003,0,,,,,,,,
,,49,,,413.0136966705322,,,,,
,,49,,6.821632385253906,,,,,,
0,,49,,,,91559.8203125,-21.183940887451172,,,
,,99,,,410.89653968811035,,,,,
,,99,,24.730682373046875,,,,,,
0,,99,,,,90481.5625,-19.77860450744629,,,
,,149,,,398.61106872558594,,,,,
,,149,,6.426572799682617,,,,,,
0,,149,,,,88848.4375,-20.205949783325195,,,
,,199,,,402.97389030456543,,,,,
,,199,,25.8944034576416,,,,,,
0,,199,,,,89499.921875,-19.547353744506836,,,
,,249,,,396.45934104919434,,,,,
,,249,,6.185770034790039,,,,,,
0,,249,,,,85856.78125,-19.07065200805664,,,
,,299,,,395.66826820373535,,,,,
,,299,,24.389028549194336,,,,,,
0,,299,,,,87757.78125,-19.42637825012207,,,
,,349,,,402.3010730743408,,,,,
,,349,,5.724191665649414,,,,,,
0,,349,,,,86870.234375,-18.970251083374023,,,
,,399,,,408.98728370666504,,,,,
,,399,,23.58865737915039,,,,,,
0,,399,,,,89587.734375,-18.79309844970703,,,
,,449,,,413.7387275695801,,,,,
,,449,,7.151365280151367,,,,,,
0,,449,,,,85808.34375,-18.893932342529297,,,
,,499,,,407.27686882019043,,,,,
,,499,,25.14815330505371,,,,,,
0,,499,,,,86597.8125,-18.645471572875977,,,
,,549,,,412.76049613952637,,,,,
,,549,,6.624698638916016,,,,,,
0,,549,,,,81506.46875,-17.884950637817383,,,
,,599,,,409.1382026672363,,,,,
,,599,,24.462223052978516,,,,,,
0,,599,,,,84295.578125,-18.198497772216797,,,
,,649,,,409.69395637512207,,,,,
,,649,,5.939722061157227,,,,,,
0,,649,,,,82401.421875,-18.13372230529785,,,
,,699,,,410.42017936706543,,,,,
,,699,,26.725053787231445,,,,,,
0,,699,,,,83902.375,-18.073827743530273,,,
,,749,,,399.4262218475342,,,,,
,,749,,6.146907806396484,,,,,,
0,,749,,,,86928.1875,-17.969398498535156,,,
,,799,,,406.3889980316162,,,,,
,,799,,24.54829216003418,,,,,,
0,,799,,,,83966.1640625,-17.934955596923828,,,
,,849,,,396.4042663574219,,,,,
,,849,,6.010770797729492,,,,,,
0,,849,,,,86108.765625,-18.280508041381836,,,
,,899,,,400.23303031921387,,,,,
,,899,,24.042367935180664,,,,,,
0,,899,,,,83152.7421875,-18.16481590270996,,,
,,949,,,408.63943099975586,,,,,
,,949,,7.086515426635742,,,,,,
0,,949,,,,83396.5546875,-18.069290161132812,,,
,,999,,,399.2276191711426,,,,,
,,999,,23.674488067626953,,,,,,
0,,999,,,,82193.2890625,-17.57008934020996,,,
,,1049,,,398.709774017334,,,,,
,,1049,,7.4901580810546875,,,,,,
0,,1049,,,,83891.4296875,-18.01738166809082,,,
,,1099,,,412.0981693267822,,,,,
,,1099,,24.423599243164062,,,,,,
0,,1099,,,,83599.5546875,-17.477121353149414,,,
,,1149,,,409.5456600189209,,,,,
,,1149,,6.252050399780273,,,,,,
0,,1149,,,,81138.6171875,-17.663129806518555,,,
,,1199,,,415.5886173248291,,,,,
,,1199,,24.373769760131836,,,,,,
0,,1199,,,,85461.7890625,-18.047943115234375,,,
,,1249,,,396.76499366760254,,,,,
,,1249,,4.3582916259765625,,,,,,
0,,1249,,,,83291.15625,-17.742229461669922,,,
,,1299,,,395.4596519470215,,,,,
,,1299,,25.49576759338379,,,,,,
0,,1299,,,,83945.234375,-18.01706314086914,,,
,,1349,,,393.60928535461426,,,,,
