epoch,lr-Adam,step,test/max_reward,test/reward,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/max_reward,train/reward,val/max_reward,val/reward
,1e-05,3552,,,,,,,,,,
111,,3583,,,,,,,,,-91.76399993896484,-95.10842895507812
,,3584,,,474.80692744255066,,,,,,,
,1e-05,3584,,,,,,,,,,
,,3599,,,,,8165.098428726196,,,,,
,,3599,,,,49.745798110961914,,,,,,
112,,3599,,,,,,0.688228964805603,-92.0,-96.08073425292969,,
112,,3615,,,,,,,,,-91.77899932861328,-95.1261215209961
,,3616,,,480.2795760631561,,,,,,,
,1e-05,3616,,,,,,,,,,
113,,3647,,,,,,,,,-91.70999908447266,-95.03929901123047
,,3648,,,470.41368651390076,,,,,,,
,1e-05,3648,,,,,,,,,,
,,3649,,,,,7877.748012542725,,,,,
,,3649,,,,25.127410888671875,,,,,,
114,,3649,,,,,,0.6875059008598328,-91.65625,-95.65755462646484,,
114,,3679,,,,,,,,,-91.7750015258789,-95.1099624633789
,,3680,,,481.2343909740448,,,,,,,
,1e-05,3680,,,,,,,,,,
,,3699,,,,,7978.8970947265625,,,,,
,,3699,,,,38.91777992248535,,,,,,
115,,3699,,,,,,0.6909616589546204,-92.0,-96.38411712646484,,
115,,3711,,,,,,,,,-91.80999755859375,-95.11846160888672
,,3712,,,475.9696629047394,,,,,,,
,1e-05,3712,,,,,,,,,,
116,,3743,,,,,,,,,-91.74500274658203,-95.08963012695312
,,3744,,,481.4218969345093,,,,,,,
,1e-05,3744,,,,,,,,,,
,,3749,,,,,7680.109977722168,,,,,
,,3749,,,,24.762868881225586,,,,,,
117,,3749,,,,,,0.6899995803833008,-91.5,-95.453125,,
117,,3775,,,,,,,,,-91.79299926757812,-95.09893035888672
,,3776,,,541.4683849811554,,,,,,,
,1e-05,3776,,,,,,,,,,
,,3799,,,,,7837.704420089722,,,,,
,,3799,,,,40.502309799194336,,,,,,
118,,3799,,,,,,0.6876592636108398,-91.53125,-95.48828125,,
118,,3807,,,,,,,,,-91.69499969482422,-94.95753479003906
,,3808,,,461.5584855079651,,,,,,,
,1e-05,3808,,,,,,,,,,
119,,3839,,,,,,,,,-91.72899627685547,-95.03873443603516
,,3840,,,468.19299244880676,,,,,,,
,1e-05,3840,,,,,,,,,,
,,3849,,,,,8247.058391571045,,,,,
,,3849,,,,25.78902244567871,,,,,,
120,,3849,,,,,,0.6889296770095825,-92.375,-96.47396087646484,,
120,,3871,,,,,,,,,-91.78500366210938,-95.08269500732422
,,3872,,,467.3867540359497,,,,,,,
,1e-05,3872,,,,,,,,,,
,,3899,,,,,8444.996356964111,,,,,
,,3899,,,,246.68359756469727,,,,,,
121,,3899,,,,,,0.6888185143470764,-91.375,-95.64453125,,
121,,3903,,,,,,,,,-91.73400115966797,-95.00863647460938
,,3904,,,467.870733499527,,,,,,,
,1e-05,3904,,,,,,,,,,
122,,3935,,,,,,,,,-91.71800231933594,-95.03892517089844
,,3936,,,463.6269853115082,,,,,,,
,1e-05,3936,,,,,,,,,,
,,3949,,,,,7700.807094573975,,,,,
,,3949,,,,25.801658630371094,,,,,,
123,,3949,,,,,,0.6906036138534546,-91.03125,-95.19661712646484,,
123,,3967,,,,,,,,,-91.71700286865234,-95.01163482666016
,,3968,,,479.1184952259064,,,,,,,
,1e-05,3968,,,,,,,,,,
,,3999,,,,,7985.407590866089,,,,,
,,3999,,,,38.92803192138672,,,,,,
124,,3999,,,,,,0.6828237771987915,-92.25,-96.28125,,
124,,3999,,,,,,,,,-91.71199798583984,-95.02751159667969
,,4000,,,472.3469030857086,,,,,,,
,1e-05,4000,,,,,,,,,,
125,,4031,,,,,,,,,-91.65799713134766,-94.95979309082031
,,4032,,,476.94631457328796,,,,,,,
,1e-05,4032,,,,,,,,,,
,,4049,,,,,10248.320817947388,,,,,
,,4049,,,,30.13300895690918,,,,,,
126,,4049,,,,,,0.691093385219574,-92.25,-96.4375,,
126,,4063,,,,,,,,,-91.73999786376953,-95.07862854003906
,,4064,,,596.5000681877136,,,,,,,
,1e-05,4064,,,,,,,,,,
127,,4095,,,,,,,,,-91.70700073242188,-94.99187469482422
,,4096,,,462.1476182937622,,,,,,,
,1e-05,4096,,,,,,,,,,
,,4099,,,,,8257.103681564331,,,,,
,,4099,,,,39.69764709472656,,,,,,
128,,4099,,,,,,0.6887052655220032,-91.96875,-96.05078125,,
128,,4127,,,,,,,,,-91.68399810791016,-95.02638244628906
,,4128,,,464.3153917789459,,,,,,,
,1e-05,4128,,,,,,,,,,
,,4149,,,,,10572.851657867432,,,,,
,,4149,,,,26.43108367919922,,,,,,
129,,4149,,,,,,0.6861344575881958,-91.9375,-96.07421875,,
129,,4159,,,,,,,,,-91.76200103759766,-95.04695892333984
,,4160,,,586.1756277084351,,,,,,,
,1e-05,4160,,,,,,,,,,
130,,4191,,,,,,,,,-91.72599792480469,-95.04737854003906
,,4192,,,469.86204957962036,,,,,,,
,1e-05,4192,,,,,,,,,,
,,4199,,,,,7666.630983352661,,,,,
,,4199,,,,39.643049240112305,,,,,,
131,,4199,,,,,,0.6874839663505554,-91.53125,-95.6328125,,
131,,4223,,,,,,,,,-91.73100280761719,-95.01558685302734
,,4224,,,469.61343216896057,,,,,,,
,1e-05,4224,,,,,,,,,,
,,4249,,,,,7755.572557449341,,,,,
,,4249,,,,25.36487579345703,,,,,,
132,,4249,,,,,,0.6915974617004395,-91.40625,-95.48958587646484,,
132,,4255,,,,,,,,,-91.75199890136719,-95.07379150390625
,,4256,,,474.98145151138306,,,,,,,
,1e-05,4256,,,,,,,,,,
133,,4287,,,,,,,,,-91.677001953125,-94.97927856445312
,,4288,,,475.76603174209595,,,,,,,
,1e-05,4288,,,,,,,,,,
,,4299,,,,,9714.391946792603,,,,,
,,4299,,,,41.99862480163574,,,,,,
134,,4299,,,,,,0.6892357468605042,-92.03125,-95.86198425292969,,
134,,4319,,,,,,,,,-91.69999694824219,-94.98650360107422
,,4320,,,525.2313275337219,,,,,,,
,1e-05,4320,,,,,,,,,,
,,4349,,,,,7968.636274337769,,,,,
,,4349,,,,25.162696838378906,,,,,,
135,,4349,,,,,,0.688630998134613,-91.78125,-95.94401550292969,,
135,,4351,,,,,,,,,-91.68599700927734,-95.07234191894531
,,4352,,,468.5230715274811,,,,,,,
,1e-05,4352,,,,,,,,,,
136,,4383,,,,,,,,,-91.6780014038086,-95.0220947265625
,,4384,,,461.5320188999176,,,,,,,
,1e-05,4384,,,,,,,,,,
,,4399,,,,,7874.577522277832,,,,,
,,4399,,,,41.393280029296875,,,,,,
137,,4399,,,,,,0.6890989542007446,-92.0625,-96.16667175292969,,
137,,4415,,,,,,,,,-91.73200225830078,-95.0173568725586
,,4416,,,464.6215822696686,,,,,,,
,1e-05,4416,,,,,,,,,,
138,,4447,,,,,,,,,-91.6760025024414,-94.99571228027344
,,4448,,,469.1226737499237,,,,,,,
,1e-05,4448,,,,,,,,,,
,,4449,,,,,7563.246250152588,,,,,
,,4449,,,,24.425268173217773,,,,,,
139,,4449,,,,,,0.689224123954773,-91.71875,-96.14192962646484,,
139,,4479,,,,,,,,,-91.66999816894531,-95.00175476074219
,,4480,,,473.080468416214,,,,,,,
,1e-05,4480,,,,,,,,,,
,,4499,,,,,8252.42829322815,,,,,
,,4499,,,,40.01903533935547,,,,,,
140,,4499,,,,,,0.6882484555244446,-92.90625,-96.98698425292969,,
140,,4511,,,,,,,,,-91.63600158691406,-94.9682846069336
,,4512,,,492.26862382888794,,,,,,,
,1e-05,4512,,,,,,,,,,
141,,4543,,,,,,,,,-91.69200134277344,-94.99287414550781
,,4544,,,603.1064143180847,,,,,,,
,1e-05,4544,,,,,,,,,,
,,4549,,,,,10567.010164260864,,,,,
,,4549,,,,65.28043746948242,,,,,,
142,,4549,,,,,,0.6887580156326294,-92.28125,-96.47917175292969,,
142,,4575,,,,,,,,,-91.66400146484375,-95.00028991699219
,,4576,,,498.81448197364807,,,,,,,
,1e-05,4576,,,,,,,,,,
,,4599,,,,,8082.960367202759,,,,,
,,4599,,,,40.11940956115723,,,,,,
143,,4599,,,,,,0.6875894069671631,-91.75,-95.73698425292969,,
143,,4607,,,,,,,,,-91.59500122070312,-94.96187591552734
,,4608,,,472.8265709877014,,,,,,,
,1e-05,4608,,,,,,,,,,
144,,4639,,,,,,,,,-91.56900024414062,-94.95099639892578
,,4640,,,467.45248913764954,,,,,,,
,1e-05,4640,,,,,,,,,,
,,4649,,,,,10813.48705291748,,,,,
,,4649,,,,26.31664276123047,,,,,,
145,,4649,,,,,,0.6910402178764343,-91.40625,-95.56510925292969,,
145,,4671,,,,,,,,,-91.61000061035156,-94.99120330810547
,,4672,,,505.66325855255127,,,,,,,
,1e-05,4672,,,,,,,,,,
,,4699,,,,,10953.565835952759,,,,,
,,4699,,,,43.73598098754883,,,,,,
146,,4699,,,,,,0.6879016757011414,-92.15625,-96.39323425292969,,
146,,4703,,,,,,,,,-91.63400268554688,-94.95612335205078
,,4704,,,546.341605424881,,,,,,,
,1e-05,4704,,,,,,,,,,
147,,4735,,,,,,,,,-91.63899993896484,-94.98050689697266
,,4736,,,563.8143358230591,,,,,,,
,1e-05,4736,,,,,,,,,,
,,4749,,,,,8072.412014007568,,,,,
,,4749,,,,25.642871856689453,,,,,,
148,,4749,,,,,,0.6889098882675171,-91.8125,-96.01953125,,
148,,4767,,,,,,,,,-91.66200256347656,-95.01071166992188
,,4768,,,469.995578289032,,,,,,,
,1e-05,4768,,,,,,,,,,
,,4799,,,,,10897.799253463745,,,,,
,,4799,,,,40.862321853637695,,,,,,
149,,4799,,,,,,0.695561408996582,-91.125,-95.328125,,
149,,4799,,,,,,,,,-91.64600372314453,-95.04100036621094
,,4800,,,571.5991895198822,,,,,,,
,1e-05,4800,,,,,,,,,,
150,,4831,,,,,,,,,-91.66600036621094,-95.03263092041016
,,4832,,,571.4745719432831,,,,,,,
,1.0000000000000002e-06,4832,,,,,,,,,,
,,4849,,,,,10234.651327133179,,,,,
,,4849,,,,29.0374755859375,,,,,,
151,,4849,,,,,,0.6886438727378845,-91.21875,-95.4609375,,
151,,4863,,,,,,,,,-91.58300018310547,-95.0191421508789
,,4864,,,563.7580392360687,,,,,,,
,1.0000000000000002e-06,4864,,,,,,,,,,
152,,4895,,,,,,,,,-91.59200286865234,-94.92743682861328
,,4896,,,519.7030119895935,,,,,,,
,1.0000000000000002e-06,4896,,,,,,,,,,
,,4899,,,,,8197.576761245728,,,,,
,,4899,,,,39.41082954406738,,,,,,
153,,4899,,,,,,0.6857377290725708,-91.5625,-95.61067962646484,,
153,,4927,,,,,,,,,-91.5780029296875,-94.92755126953125
,,4928,,,472.5683982372284,,,,,,,
,1.0000000000000002e-06,4928,,,,,,,,,,
,,4949,,,,,8163.134813308716,,,,,
,,4949,,,,27.029991149902344,,,,,,
154,,4949,,,,,,0.687924325466156,-91.65625,-95.74609375,,
154,,4959,,,,,,,,,-91.58399963378906,-94.97136688232422
,,4960,,,558.8539612293243,,,,,,,
,1.0000000000000002e-06,4960,,,,,,,,,,
155,,4991,,,,,,,,,-91.62999725341797,-95.00727844238281
,,4992,,,558.2300493717194,,,,,,,
,1.0000000000000002e-06,4992,,,,,,,,,,
,,4999,,,,,10456.55369758606,,,,,
,,4999,,,,41.36514663696289,,,,,,
156,,4999,,,,,,0.6909187436103821,-92.0625,-96.23958587646484,,
156,,5023,,,,,,,,,-91.5989990234375,-94.96833038330078
,,5024,,,551.4963045120239,,,,,,,
,1.0000000000000002e-06,5024,,,,,,,,,,
,,5049,,,,,8118.94679069519,,,,,
,,5049,,,,26.424169540405273,,,,,,
157,,5049,,,,,,0.6881065964698792,-91.53125,-95.75390625,,
157,,5055,,,,,,,,,-91.61799621582031,-95.01740264892578
,,5056,,,526.0640285015106,,,,,,,
,1.0000000000000002e-06,5056,,,,,,,,,,
158,,5087,,,,,,,,,-91.6240005493164,-94.96820068359375
,,5088,,,496.437700510025,,,,,,,
,1.0000000000000002e-06,5088,,,,,,,,,,
,,5099,,,,,11136.185884475708,,,,,
,,5099,,,,42.42539405822754,,,,,,
159,,5099,,,,,,0.6896900534629822,-92.125,-96.03646087646484,,
159,,5119,,,,,,,,,-91.552001953125,-94.95562744140625
,,5120,,,530.9327805042267,,,,,,,
,1.0000000000000002e-06,5120,,,,,,,,,,
,,5149,,,,,10661.003828048706,,,,,
,,5149,,,,25.989055633544922,,,,,,
160,,5149,,,,,,0.6863961815834045,-91.875,-95.77995300292969,,
160,,5151,,,,,,,,,-91.60700225830078,-94.95670318603516
,,5152,,,547.3668849468231,,,,,,,
,1.0000000000000002e-06,5152,,,,,,,,,,
161,,5183,,,,,,,,,-91.625,-95.0069580078125
,,5184,,,480.4426565170288,,,,,,,
,1.0000000000000002e-06,5184,,,,,,,,,,
,,5199,,,,,10575.395107269287,,,,,
,,5199,,,,41.45002365112305,,,,,,
162,,5199,,,,,,0.6916494369506836,-92.125,-96.48828125,,
162,,5215,,,,,,,,,-91.61599731445312,-94.98040771484375
,,5216,,,619.3865964412689,,,,,,,
,1.0000000000000002e-06,5216,,,,,,,,,,
163,,5247,,,,,,,,,-91.55999755859375,-94.92345428466797
,,5248,,,595.4976572990417,,,,,,,
,1.0000000000000002e-06,5248,,,,,,,,,,
,,5249,,,,,8190.855503082275,,,,,
,,5249,,,,26.653766632080078,,,,,,
164,,5249,,,,,,0.6899546384811401,-92.03125,-96.08984375,,
164,,5279,,,,,,,,,-91.64399719238281,-95.01142883300781
,,5280,,,504.4317328929901,,,,,,,
,1.0000000000000002e-06,5280,,,,,,,,,,
,,5299,,,,,7720.452308654785,,,,,
,,5299,,,,38.52534294128418,,,,,,
165,,5299,,,,,,0.6880524754524231,-91.28125,-95.68229675292969,,
165,,5311,,,,,,,,,-91.61599731445312,-94.99987030029297
,,5312,,,473.8273928165436,,,,,,,
,1.0000000000000002e-06,5312,,,,,,,,,,
166,,5343,,,,,,,,,-91.6500015258789,-94.99712371826172
,,5344,,,467.49178671836853,,,,,,,
,1.0000000000000002e-06,5344,,,,,,,,,,
,,5349,,,,,7831.822872161865,,,,,
,,5349,,,,25.050640106201172,,,,,,
167,,5349,,,,,,0.6888826489448547,-91.75,-95.7734375,,
167,,5375,,,,,,,,,-91.5739974975586,-94.88925170898438
,,5376,,,468.5607421398163,,,,,,,
,1.0000000000000002e-06,5376,,,,,,,,,,
,,5399,,,,,8744.63677406311,,,,,
,,5399,,,,40.67826271057129,,,,,,
168,,5399,,,,,,0.6901952624320984,-91.71875,-95.9453125,,
168,,5407,,,,,,,,,-91.63099670410156,-94.97400665283203
,,5408,,,474.1835789680481,,,,,,,
,1.0000000000000002e-06,5408,,,,,,,,,,
169,,5439,,,,,,,,,-91.61299896240234,-94.94770812988281
,,5440,,,613.18332862854,,,,,,,
,1.0000000000000002e-06,5440,,,,,,,,,,
,,5449,,,,,10196.446657180786,,,,,
,,5449,,,,26.416540145874023,,,,,,
170,,5449,,,,,,0.6888338327407837,-91.8125,-95.80339050292969,,
170,,5471,,,,,,,,,-91.62699890136719,-94.99237823486328
,,5472,,,558.6618173122406,,,,,,,
,1.0000000000000002e-06,5472,,,,,,,,,,
,,5499,,,,,7500.993251800537,,,,,
,,5499,,,,38.69771957397461,,,,,,
171,,5499,,,,,,0.6903218030929565,-91.09375,-95.34635925292969,,
171,,5503,,,,,,,,,-91.68800354003906,-95.03172302246094
,,5504,,,486.7313811779022,,,,,,,
,1.0000000000000002e-06,5504,,,,,,,,,,
172,,5535,,,,,,,,,-91.63500213623047,-94.99803924560547
,,5536,,,526.279598236084,,,,,,,
,1.0000000000000002e-06,5536,,,,,,,,,,
,,5549,,,,,10928.339719772339,,,,,
,,5549,,,,27.991533279418945,,,,,,
173,,5549,,,,,,0.6836921572685242,-91.875,-96.01171875,,
173,,5567,,,,,,,,,-91.56300354003906,-94.90240478515625
,,5568,,,521.9949405193329,,,,,,,
,1.0000000000000002e-06,5568,,,,,,,,,,
,,5599,,,,,7637.815475463867,,,,,
,,5599,,,,38.657426834106445,,,,,,
174,,5599,,,,,,0.6856464147567749,-91.25,-95.61979675292969,,
174,,5599,,,,,,,,,-91.58300018310547,-94.9233169555664
,,5600,,,488.6865258216858,,,,,,,
,1.0000000000000002e-06,5600,,,,,,,,,,
175,,5631,,,,,,,,,-91.56900024414062,-94.92571258544922
,,5632,,,471.59841537475586,,,,,,,
,1.0000000000000002e-06,5632,,,,,,,,,,
,,5649,,,,,8061.988830566406,,,,,
,,5649,,,,26.426315307617188,,,,,,
176,,5649,,,,,,0.6899566054344177,-91.65625,-95.703125,,
176,,5663,,,,,,,,,-91.66799926757812,-95.0252914428711
,,5664,,,478.40490221977234,,,,,,,
,1.0000000000000002e-06,5664,,,,,,,,,,
177,,5695,,,,,,,,,-91.58999633789062,-94.93340301513672
,,5696,,,480.9475722312927,,,,,,,
,1.0000000000000002e-06,5696,,,,,,,,,,
,,5699,,,,,7836.019992828369,,,,,
,,5699,,,,39.986371994018555,,,,,,
178,,5699,,,,,,0.688481867313385,-92.375,-96.47265625,,
178,,5727,,,,,,,,,-91.63500213623047,-94.98973846435547
,,5728,,,510.83420515060425,,,,,,,
,1.0000000000000002e-06,5728,,,,,,,,,,
,,5749,,,,,7972.226858139038,,,,,
,,5749,,,,25.304079055786133,,,,,,
179,,5749,,,,,,0.6913501620292664,-91.5,-95.79427337646484,,
179,,5759,,,,,,,,,-91.59200286865234,-94.90775299072266
,,5760,,,491.15697264671326,,,,,,,
,1.0000000000000002e-06,5760,,,,,,,,,,
180,,5791,,,,,,,,,-91.59700012207031,-94.94789123535156
,,5792,,,468.11459493637085,,,,,,,
,1.0000000000000002e-06,5792,,,,,,,,,,
,,5799,,,,,8946.11382484436,,,,,
,,5799,,,,44.36993598937988,,,,,,
181,,5799,,,,,,0.6886285543441772,-92.15625,-96.2890625,,
181,,5823,,,,,,,,,-91.61699676513672,-94.96712493896484
,,5824,,,473.5015621185303,,,,,,,
,1.0000000000000002e-06,5824,,,,,,,,,,
,,5849,,,,,10405.609607696533,,,,,
,,5849,,,,26.450157165527344,,,,,,
182,,5849,,,,,,0.6899452209472656,-90.6875,-94.9609375,,
182,,5855,,,,,,,,,-91.6259994506836,-94.98184204101562
,,5856,,,604.7582497596741,,,,,,,
,1.0000000000000002e-06,5856,,,,,,,,,,
183,,5887,,,,,,,,,-91.58000183105469,-94.95252990722656
,,5888,,,590.9864618778229,,,,,,,
,1.0000000000000002e-06,5888,,,,,,,,,,
,,5899,,,,,9761.080741882324,,,,,
,,5899,,,,39.02029991149902,,,,,,
184,,5899,,,,,,0.6883712410926819,-92.125,-96.04817962646484,,
184,,5919,,,,,,,,,-91.64399719238281,-94.98597717285156
,,5920,,,567.4392986297607,,,,,,,
,1.0000000000000002e-06,5920,,,,,,,,,,
,,5949,,,,,8070.169925689697,,,,,
,,5949,,,,26.257753372192383,,,,,,
185,,5949,,,,,,0.6884580850601196,-92.3125,-96.52864837646484,,
185,,5951,,,,,,,,,-91.53199768066406,-94.93466186523438
,,5952,,,482.9557647705078,,,,,,,
,1.0000000000000002e-06,5952,,,,,,,,,,
186,,5983,,,,,,,,,-91.61199951171875,-94.91253662109375
,,5984,,,486.5125639438629,,,,,,,
,1.0000000000000002e-06,5984,,,,,,,,,,
,,5999,,,,,8230.363130569458,,,,,
,,5999,,,,39.945363998413086,,,,,,
187,,5999,,,,,,0.6932936310768127,-92.09375,-96.20964050292969,,
187,,6015,,,,,,,,,-91.62999725341797,-94.9399185180664
,,6016,,,567.4839673042297,,,,,,,
,1.0000000000000002e-06,6016,,,,,,,,,,
188,,6047,,,,,,,,,-91.63700103759766,-94.9298324584961
,,6048,,,517.7232255935669,,,,,,,
,1.0000000000000002e-06,6048,,,,,,,,,,
,,6049,,,,,8277.806758880615,,,,,
,,6049,,,,26.03745460510254,,,,,,
189,,6049,,,,,,0.6886382699012756,-91.9375,-96.33464050292969,,
189,,6079,,,,,,,,,-91.69200134277344,-94.99791717529297
,,6080,,,472.45275497436523,,,,,,,
,1.0000000000000002e-06,6080,,,,,,,,,,
,,6099,,,,,7564.374208450317,,,,,
,,6099,,,,41.58210754394531,,,,,,
190,,6099,,,,,,0.6887543797492981,-91.40625,-95.48698425292969,,
190,,6111,,,,,,,,,-91.63500213623047,-94.96920776367188
,,6112,,,463.93983602523804,,,,,,,
,1.0000000000000002e-06,6112,,,,,,,,,,
191,,6143,,,,,,,,,-91.625,-94.94471740722656
,,6144,,,472.12337279319763,,,,,,,
,1.0000000000000002e-06,6144,,,,,,,,,,
,,6149,,,,,8030.311584472656,,,,,
,,6149,,,,26.362180709838867,,,,,,
192,,6149,,,,,,0.6900684833526611,-92.3125,-96.2421875,,
192,,6175,,,,,,,,,-91.58899688720703,-94.97319030761719
,,6176,,,474.601842880249,,,,,,,
,1.0000000000000002e-06,6176,,,,,,,,,,
,,6199,,,,,8077.395915985107,,,,,
,,6199,,,,40.31825065612793,,,,,,
193,,6199,,,,,,0.6906739473342896,-91.65625,-95.73828125,,
193,,6207,,,,,,,,,-91.63300323486328,-94.93373107910156
,,6208,,,521.3286507129669,,,,,,,
,1.0000000000000002e-06,6208,,,,,,,,,,
194,,6239,,,,,,,,,-91.5780029296875,-94.92542266845703
,,6240,,,491.6100869178772,,,,,,,
,1.0000000000000002e-06,6240,,,,,,,,,,
,,6249,,,,,7696.016073226929,,,,,
,,6249,,,,25.21371841430664,,,,,,
195,,6249,,,,,,0.688017725944519,-91.09375,-95.20442962646484,,
195,,6271,,,,,,,,,-91.68199920654297,-95.03350067138672
,,6272,,,474.4110155105591,,,,,,,
,1.0000000000000002e-06,6272,,,,,,,,,,
,,6299,,,,,7841.192245483398,,,,,
,,6299,,,,41.17250442504883,,,,,,
196,,6299,,,,,,0.6874660849571228,-92.8125,-96.97005462646484,,
196,,6303,,,,,,,,,-91.59400177001953,-94.9217529296875
,,6304,,,488.05323481559753,,,,,,,
,1.0000000000000002e-06,6304,,,,,,,,,,
197,,6335,,,,,,,,,-91.5790023803711,-94.91670989990234
,,6336,,,550.963859796524,,,,,,,
,1.0000000000000002e-06,6336,,,,,,,,,,
,,6349,,,,,7776.2086391448975,,,,,
,,6349,,,,29.525041580200195,,,,,,
198,,6349,,,,,,0.6884486675262451,-91.375,-95.64583587646484,,
198,,6367,,,,,,,,,-91.60700225830078,-94.95758819580078
,,6368,,,533.4502804279327,,,,,,,
,1.0000000000000002e-06,6368,,,,,,,,,,
,,6399,,,,,8157.355070114136,,,,,
,,6399,,,,40.09556770324707,,,,,,
199,,6399,,,,,,0.6778125166893005,-92.0,-95.59375,,
199,,6399,,,,,,,,,-91.6240005493164,-94.95428466796875
,,6400,,,469.42192792892456,,,,,,,
200,,6400,-91.6520004272461,-94.99199676513672,,,,,,,,
