set,instance,shape,ref_makespan,pred_makespan,gap,gap_avg,gap_max,base_pred_makespan,base_gap,aug_factor,aug_batch_size,entropy_mean,time_sec
generated,10x10_0000,10x10,759.0,1084.0,42.81949996948242,73.6207275390625,117.12779998779297,1084.0,42.81949996948242,1,16,2.1411526203155518,0.5243774317204952
generated,10x10_0001,10x10,906.0,1167.0001220703125,28.80796241760254,59.20426940917969,97.9028549194336,1167.0001220703125,28.80796241760254,1,16,2.14009952545166,0.23703761771321297
generated,10x10_0002,10x10,781.0,1064.0001220703125,36.235618591308594,72.28414154052734,114.5967025756836,1064.0001220703125,36.235618591308594,1,16,2.1441476345062256,0.2408627849072218
generated,10x10_0003,10x10,805.0,1099.0,36.521732330322266,65.86083221435547,105.83851623535156,1099.0,36.521732330322266,1,16,2.1431684494018555,0.2380816461518407
generated,10x10_0004,10x10,868.0,1197.9998779296875,38.01841735839844,66.57905578613281,108.06452941894531,1197.9998779296875,38.01841735839844,1,16,2.142940044403076,0.23672321904450655
generated,10x10_0005,10x10,855.0,1170.0,36.84210968017578,63.83589553833008,106.19881439208984,1170.0,36.84210968017578,1,16,2.1412293910980225,0.2358703725039959
generated,10x10_0006,10x10,763.0,1076.0001220703125,41.022300720214844,69.48927307128906,138.27001953125,1076.0001220703125,41.022300720214844,1,16,2.138444423675537,0.236139802262187
generated,10x10_0007,10x10,868.0,1065.0,22.695850372314453,64.05709838867188,122.69583129882812,1065.0,22.695850372314453,1,16,2.1433632373809814,0.23747949674725533
generated,10x10_0008,10x10,781.0,1025.0,31.242000579833984,66.16416931152344,110.75541687011719,1025.0,31.242000579833984,1,16,2.139359951019287,0.2360209720209241
generated,10x10_0009,10x10,827.0,1086.0,31.31801986694336,61.34938049316406,131.9226531982422,1086.0,31.31801986694336,1,16,2.144841432571411,0.2374253962188959
generated,10x10_0010,10x10,801.0,1079.0,34.70661544799805,67.03923797607422,110.98625946044922,1079.0,34.70661544799805,1,16,2.1474032402038574,0.23651988059282303
generated,10x10_0011,10x10,721.0,1014.9999389648438,40.776695251464844,73.94244384765625,145.908447265625,1014.9999389648438,40.776695251464844,1,16,2.1374855041503906,0.23644674010574818
generated,10x10_0012,10x10,838.0,1158.0,38.1861686706543,71.6279525756836,106.20527648925781,1158.0,38.1861686706543,1,16,2.1448476314544678,0.24152243323624134
generated,10x10_0013,10x10,829.0,1139.000244140625,37.39448928833008,68.3089599609375,119.78287506103516,1139.000244140625,37.39448928833008,1,16,2.137133836746216,0.23740237765014172
generated,10x10_0014,10x10,862.0,1222.0,41.76333999633789,71.96018981933594,113.45706176757812,1222.0,41.76333999633789,1,16,2.1432981491088867,0.23722084797918797
generated,10x10_0015,10x10,868.0,1126.0,29.723501205444336,67.41432189941406,120.3917007446289,1126.0,29.723501205444336,1,16,2.1431005001068115,0.235985292121768
generated,10x10_0016,10x10,869.0,1158.0,33.256614685058594,69.33976745605469,114.26927947998047,1158.0,33.256614685058594,1,16,2.139601945877075,0.2417787527665496
generated,10x10_0017,10x10,839.0,1193.0001220703125,42.1931037902832,70.77994537353516,117.99761962890625,1193.0001220703125,42.1931037902832,1,16,2.1417107582092285,0.2365781096741557
generated,10x10_0018,10x10,859.0,1024.0,19.208383560180664,63.767826080322266,117.34576416015625,1024.0,19.208383560180664,1,16,2.142205238342285,0.23616778198629618
generated,10x10_0019,10x10,806.0,1037.0,28.66004753112793,72.08436584472656,120.71957397460938,1037.0,28.66004753112793,1,16,2.142247200012207,0.23567747324705124
generated,10x10_0020,10x10,805.0,970.0000610351562,20.496904373168945,57.79405975341797,110.55899047851562,970.0000610351562,20.496904373168945,1,16,2.140322208404541,0.24103328492492437
generated,10x10_0021,10x10,856.0,1118.0,30.607473373413086,60.05038070678711,101.86913299560547,1118.0,30.607473373413086,1,16,2.1405787467956543,0.23796213511377573
generated,10x10_0022,10x10,853.0,1094.0,28.25322151184082,69.085205078125,103.3997802734375,1094.0,28.25322151184082,1,16,2.1432645320892334,0.2358912117779255
generated,10x10_0023,10x10,786.0,1036.0001220703125,31.806636810302734,63.010894775390625,109.28755187988281,1036.0001220703125,31.806636810302734,1,16,2.142482280731201,0.2357628932222724
generated,10x10_0024,10x10,889.0,1236.0,39.03262710571289,70.42499542236328,119.2350845336914,1236.0,39.03262710571289,1,16,2.144047260284424,0.23665961995720863
generated,10x10_0025,10x10,917.0,1224.9998779296875,33.587764739990234,67.03243255615234,112.21370697021484,1224.9998779296875,33.587764739990234,1,16,2.143932342529297,0.23735536728054285
generated,10x10_0026,10x10,734.0,966.0,31.607627868652344,68.79257202148438,101.7711181640625,966.0,31.607627868652344,1,16,2.1418044567108154,0.23688836861401796
generated,10x10_0027,10x10,928.0,1305.000244140625,40.625022888183594,65.15860748291016,101.07760620117188,1305.000244140625,40.625022888183594,1,16,2.143643617630005,0.2355190934613347
generated,10x10_0028,10x10,853.0,1057.0,23.91558837890625,60.25241470336914,106.91676330566406,1057.0,23.91558837890625,1,16,2.1410531997680664,0.23577114380896091
generated,10x10_0029,10x10,751.0,996.9999389648438,32.756317138671875,69.77155303955078,127.82955169677734,996.9999389648438,32.756317138671875,1,16,2.1434779167175293,0.23662036936730146
generated,10x10_0030,10x10,800.0,1049.0,31.124996185302734,60.1572265625,96.875,1049.0,31.124996185302734,1,16,2.1437177658081055,0.2363947806879878
generated,10x10_0031,10x10,766.0,1028.0001220703125,34.20367431640625,64.74278259277344,96.4751968383789,1028.0001220703125,34.20367431640625,1,16,2.1362485885620117,0.23785517644137144
generated,10x10_0032,10x10,769.0,1104.0,43.56306838989258,76.19371032714844,126.39789581298828,1104.0,43.56306838989258,1,16,2.132894277572632,0.23701363895088434
generated,10x10_0033,10x10,751.0,978.0001220703125,30.22637367248535,70.51431274414062,119.97339630126953,978.0001220703125,30.22637367248535,1,16,2.136596918106079,0.23661023005843163
generated,10x10_0034,10x10,757.0,1020.0001831054688,34.742427825927734,69.83055114746094,121.40026092529297,1020.0001831054688,34.742427825927734,1,16,2.140932559967041,0.2379259755834937
generated,10x10_0035,10x10,914.0,1133.0,23.960613250732422,66.8019790649414,108.97154998779297,1133.0,23.960613250732422,1,16,2.146807909011841,0.23631118051707745
generated,10x10_0036,10x10,785.0,1072.0,36.56051254272461,68.71516418457031,102.42040252685547,1072.0,36.56051254272461,1,16,2.139881134033203,0.23707495909184217
generated,10x10_0037,10x10,869.0,1151.0,32.45109176635742,68.84889221191406,106.55928039550781,1151.0,32.45109176635742,1,16,2.1393346786499023,0.23722659796476364
generated,10x10_0038,10x10,857.0,1169.0001220703125,36.406089782714844,65.90577697753906,124.85415649414062,1169.0001220703125,36.406089782714844,1,16,2.145533323287964,0.23619454074651003
generated,10x10_0039,10x10,889.0,1149.0,29.246353149414062,59.5463752746582,105.624267578125,1149.0,29.246353149414062,1,16,2.13661527633667,0.23822013568133116
generated,10x10_0040,10x10,792.0,1033.9998779296875,30.55553436279297,66.9320068359375,114.7727279663086,1033.9998779296875,30.55553436279297,1,16,2.1405105590820312,0.2369227698072791
generated,10x10_0041,10x10,830.0,1136.9998779296875,36.987937927246094,73.73399353027344,117.83132934570312,1136.9998779296875,36.987937927246094,1,16,2.141461133956909,0.23721574805676937
generated,10x10_0042,10x10,811.0,1024.9998779296875,26.387155532836914,64.98921203613281,107.39824676513672,1024.9998779296875,26.387155532836914,1,16,2.14013409614563,0.23707108851522207
generated,10x10_0043,10x10,839.0,1012.9999389648438,20.738971710205078,59.550987243652344,96.7818832397461,1012.9999389648438,20.738971710205078,1,16,2.1395740509033203,0.23727044742554426
generated,10x10_0044,10x10,803.0,1084.0,34.99376678466797,66.9520492553711,131.8804473876953,1084.0,34.99376678466797,1,16,2.1420722007751465,0.23617676086723804
generated,10x10_0045,10x10,848.0,1166.0,37.5,68.67906188964844,117.33489227294922,1166.0,37.5,1,16,2.1442930698394775,0.2370962593704462
