scenario,solver,count,ok_count,optimal_count,feasible_count,failed_count,total_elapsed_s,sum_instance_elapsed_s,avg_elapsed_s,avg_objective_ok,best_objective_ok,workers,solver_threads
cvrp50,ga,3,3,0,0,0,0.003284699996584095,0.0028427000070223585,0.0009475666690074528,2778049.6666666665,2572574.0,1,1
cvrp50,pso,3,3,0,0,0,0.0022865000064484775,0.001941499998793006,0.0006471666662643353,2753262.6666666665,2561657.0,1,1
cvrp50,two_opt,3,3,0,0,0,0.0037939000030746683,0.0032915000047069043,0.0010971666682356347,1135265.6666666667,1074401.0,1,1
tsp50,ga,3,3,0,0,0,0.00696569999854546,0.0066322999919066206,0.0022107666639688737,2477087.0,2356023.0,1,1
tsp50,pso,3,3,0,0,0,0.0011206999915884808,0.000880199993844144,0.000293399997948048,2441523.0,2407212.0,1,1
tsp50,two_opt,3,3,0,0,0,0.005812899995362386,0.0035238999989815056,0.0011746333329938352,629404.0,624036.0,1,1
