epoch,step,train/delta_nll,train/diversity_edge,train/diversity_edge_entropy,train/diversity_edge_simpson,train/diversity_edit_edge,train/diversity_route,train/ga_cost_gain,train/ga_cost_gain_rel,train/loss,train/max_reward,train/reward,train/t_decode,train/t_diag,train/t_ga,train/t_total_raw,val/max_aug_reward,val/max_aug_reward_no_ls,val/max_reward,val/max_reward_no_ls,val/reward,val/reward_no_ls
0,49,,,,,,,2.1800994873046875,0.0025669902097433805,-3.2844488620758057,-6.216738700866699,-8.862223625183105,0.1124737411737442,0.0,0.0,0.15494243800640106,,,,,,
0,99,,,,,,,0.057315826416015625,0.00014628087228629738,-2.1968376636505127,-5.914046764373779,-7.808694362640381,0.20248959958553314,0.0,0.0,0.24998235702514648,,,,,,
0,149,,,,,,,0.057315826416015625,0.00014628087228629738,-1.9821348190307617,-5.468670845031738,-7.568000316619873,0.11136515438556671,0.0,0.0,0.1565728485584259,,,,,,
0,199,,,,,,,0.057315826416015625,0.00014628087228629738,-1.7872756719589233,-5.674213409423828,-7.394222259521484,0.17568247020244598,0.0,0.0,0.22782960534095764,,,,,,
0,249,,,,,,,0.057315826416015625,0.00014628087228629738,-1.5899996757507324,-5.535793304443359,-7.370769023895264,0.10317789763212204,0.0,0.0,0.15706685185432434,,,,,,
0,299,,,,,,,0.015687942504882812,4.2577004933264107e-05,-1.5579583644866943,-5.673008441925049,-7.24983549118042,0.10965325683355331,0.0,0.0,0.1619369089603424,,,,,,
0,349,,,,,,,0.015687942504882812,4.2577004933264107e-05,-1.2402032613754272,-5.723021984100342,-7.1548357009887695,0.0893806517124176,0.0,0.0,0.144760400056839,,,,,,
0,399,,,,,,,0.015687942504882812,4.2577004933264107e-05,-1.652488350868225,-5.585440158843994,-7.2128729820251465,0.1126902773976326,0.0,0.0,0.1570211499929428,,,,,,
0,449,,,,,,,0.021982192993164062,6.102284896769561e-05,-1.1354612112045288,-5.617936134338379,-7.111109256744385,0.20483557879924774,0.0,0.0,0.24942827224731445,,,,,,
0,499,,,,,,,0.027036666870117188,7.643148273928091e-05,-1.195483922958374,-5.359020233154297,-7.142724990844727,0.07174970954656601,0.0,0.0,0.11720240861177444,,,,,,
0,549,,,,,,,0.027036666870117188,7.643148273928091e-05,-1.1607074737548828,-5.729686260223389,-7.138437747955322,0.11302223801612854,0.0,0.0,0.16257628798484802,,,,,,
0,599,,,,,,,0.02315044403076172,6.562680937349796e-05,-1.155053973197937,-5.606235504150391,-7.041474342346191,0.11258979886770248,0.0,0.0,0.15656480193138123,,,,,,
0,649,,,,,,,0.02315044403076172,6.562680937349796e-05,-1.25199294090271,-5.508879661560059,-6.974910736083984,0.10971781611442566,0.0,0.0,0.15379208326339722,,,,,,
