epoch,step,train/delta_nll,train/diversity_edge,train/diversity_node,train/ga_cost_gain,train/ga_cost_gain_rel,train/loss,train/max_reward,train/reward,train/t_decode,train/t_diag,train/t_ga,train/t_total_raw,val/max_aug_reward,val/max_reward,val/reward
0,999,0.004695892333984375,0.9877966642379761,0.494067519903183,-0.5524635314941406,-0.0005523698055185378,-2.2134528160095215,-8.29873275756836,-9.946026802062988,0.15087223052978516,0.0,0.0,0.24782712757587433,,,
0,1049,0.004695892333984375,0.9877966642379761,0.494067519903183,-0.5524635314941406,-0.0005523698055185378,-1.6187641620635986,-8.24888801574707,-9.887825965881348,0.15121035277843475,0.0,0.0,0.24898619949817657,,,
0,1099,0.004695892333984375,0.9877966642379761,0.494067519903183,-0.5784988403320312,-0.0005893559427931905,-1.74714994430542,-8.248555183410645,-9.786617279052734,0.15104937553405762,0.0,0.0,0.2485564798116684,,,
0,1149,0.004695892333984375,0.9877966642379761,0.494067519903183,-0.5784988403320312,-0.0005893559427931905,-1.7356350421905518,-7.931783676147461,-9.771895408630371,0.15129421651363373,0.0,0.0,0.24890978634357452,,,
0,1199,0.004695892333984375,0.9877966642379761,0.494067519903183,-0.42133331298828125,-0.0004324466281104833,-2.108856201171875,-8.205314636230469,-9.708456993103027,0.15126332640647888,0.0,0.0,0.24888138473033905,,,
0,1249,0.004695892333984375,0.9877966642379761,0.494067519903183,-0.42133331298828125,-0.0004324466281104833,-1.6936389207839966,-7.924362659454346,-9.635669708251953,0.151066392660141,0.0,0.0,0.24870501458644867,,,
0,1299,0.004695892333984375,0.9877966642379761,0.494067519903183,-0.21419525146484375,-0.00022051161795388907,-1.7303844690322876,-8.198244094848633,-9.66224193572998,0.1508876234292984,0.0,0.0,0.24856311082839966,,,
0,1349,0.004695892333984375,0.9877966642379761,0.494067519903183,-0.21419525146484375,-0.00022051161795388907,-1.5763353109359741,-8.070194244384766,-9.642643928527832,0.15101313591003418,0.0,0.0,0.248710036277771,,,
0,1399,0.004695892333984375,0.9877966642379761,0.494067519903183,-0.21419525146484375,-0.00022051161795388907,-1.7047828435897827,-8.103174209594727,-9.584450721740723,0.15109530091285706,0.0,0.0,0.24875374138355255,,,
0,1449,0.004695892333984375,0.9877966642379761,0.494067519903183,-0.30002593994140625,-0.0003136209270451218,-1.5601266622543335,-7.9502763748168945,-9.56651496887207,0.3016272783279419,0.0,0.0,0.4941743016242981,,,
0,1499,0.004695892333984375,0.9877966642379761,0.494067519903183,-0.30002593994140625,-0.0003136209270451218,-1.529421091079712,-7.968895435333252,-9.531965255737305,0.15162555873394012,0.0,0.0,0.24966396391391754,,,
0,1549,0.004695892333984375,0.9877966642379761,0.494067519903183,-0.30002593994140625,-0.0003136209270451218,-1.5698940753936768,-7.94792366027832,-9.528863906860352,0.15159711241722107,0.0,0.0,0.24952322244644165,,,
0,1599,0.004695892333984375,0.9877966642379761,0.494067519903183,-0.30002593994140625,-0.0003136209270451218,-1.5985952615737915,-7.833436012268066,-9.440373420715332,0.15115000307559967,0.0,0.0,0.2487521916627884,,,
0,1649,0.004695892333984375,0.9877966642379761,0.494067519903183,-0.30002593994140625,-0.0003136209270451218,-1.545541524887085,-7.9431681632995605,-9.466596603393555,0.1512013077735901,0.0,0.0,0.24884876608848572,,,
0,1699,0.004695892333984375,0.9877966642379761,0.494067519903183,-0.30002593994140625,-0.0003136209270451218,-1.2811040878295898,-7.961215496063232,-9.47537899017334,0.1513311117887497,0.0,0.0,0.24894753098487854,,,
0,1749,0.004695892333984375,0.9877966642379761,0.494067519903183,0.6493568420410156,0.0006886859191581607,-1.3257819414138794,-7.997262954711914,-9.406184196472168,0.1514694094657898,0.0,0.0,0.24934141337871552,,,
0,1799,-0.03639984130859375,0.9870826005935669,0.49378424882888794,-0.6011009216308594,-0.0006363357533700764,-1.268001675605774,-8.148508071899414,-9.44091510772705,0.15239576995372772,0.0,0.0,0.24998748302459717,,,
0,1849,-0.03639984130859375,0.9870826005935669,0.49378424882888794,-0.6011009216308594,-0.0006363357533700764,-1.3117321729660034,-7.794522285461426,-9.377115249633789,0.15104897320270538,0.0,0.0,0.24778664112091064,,,
0,1899,-0.03639984130859375,0.9870826005935669,0.49378424882888794,-0.6011009216308594,-0.0006363357533700764,-1.4881398677825928,-7.9139227867126465,-9.315085411071777,0.16003628075122833,0.0,0.0,0.2584327757358551,,,
0,1949,-0.03639984130859375,0.9870826005935669,0.49378424882888794,-0.6011009216308594,-0.0006363357533700764,-1.2415807247161865,-8.017473220825195,-9.378677368164062,0.15181267261505127,0.0,0.0,0.24887977540493011,,,
0,1999,-0.03639984130859375,0.9870826005935669,0.49378424882888794,0.6770133972167969,0.0007243755389936268,-1.1011853218078613,-7.97373628616333,-9.399505615234375,0.15188643336296082,0.0,0.0,0.24920545518398285,,,
0,2049,-0.03639984130859375,0.9870826005935669,0.49378424882888794,-0.5893707275390625,-0.000634504365734756,-1.2419596910476685,-7.939723014831543,-9.291426658630371,0.15218596160411835,0.0,0.0,0.2499055415391922,,,
0,2099,-0.03639984130859375,0.9870826005935669,0.49378424882888794,-0.5893707275390625,-0.000634504365734756,-1.0000594854354858,-7.553824424743652,-9.334125518798828,0.15200626850128174,0.0,0.0,0.24963082373142242,,,
0,2149,-0.03639984130859375,0.9870826005935669,0.49378424882888794,-0.5893707275390625,-0.000634504365734756,-1.1597199440002441,-7.8290510177612305,-9.315155982971191,0.15224125981330872,0.0,0.0,0.24991585314273834,,,
0,2199,-0.03639984130859375,0.9870826005935669,0.49378424882888794,-0.5893707275390625,-0.000634504365734756,-0.9993626475334167,-7.879477500915527,-9.345977783203125,0.15189097821712494,0.0,0.0,0.2496711015701294,,,
0,2249,-0.03639984130859375,0.9870826005935669,0.49378424882888794,-0.5893707275390625,-0.000634504365734756,-1.1313763856887817,-7.610644340515137,-9.289114952087402,0.1518666297197342,0.0,0.0,0.24967887997627258,,,
0,2299,-0.03639984130859375,0.9870826005935669,0.49378424882888794,-0.17757415771484375,-0.00019113175221718848,-1.1977721452713013,-8.041563034057617,-9.273136138916016,0.15350769460201263,0.0,0.0,0.2510871887207031,,,
0,2349,-0.03639984130859375,0.9870826005935669,0.49378424882888794,-0.008106231689453125,-8.762174729781691e-06,-1.0539414882659912,-7.824516296386719,-9.291679382324219,0.15170668065547943,0.0,0.0,0.2492302507162094,,,
0,2399,-0.03639984130859375,0.9870826005935669,0.49378424882888794,-0.008106231689453125,-8.762174729781691e-06,-1.1180161237716675,-7.766916275024414,-9.2266845703125,0.15195199847221375,0.0,0.0,0.2528645694255829,,,
0,2449,-0.03639984130859375,0.9870826005935669,0.49378424882888794,-0.07295608520507812,-7.880538760218769e-05,-1.3297317028045654,-7.662630081176758,-9.237162590026855,0.1519235074520111,0.0,0.0,0.24960699677467346,,,
0,2499,-0.03639984130859375,0.9870826005935669,0.49378424882888794,-0.07295608520507812,-7.880538760218769e-05,-1.5181912183761597,-7.754077911376953,-9.29544734954834,0.1546536087989807,0.0,0.0,0.2530106008052826,,,
0,2499,,,,,,,,,,,,,-8.215834617614746,-8.40640926361084,-8.964203834533691
1,2549,,,,,,-1.1399822235107422,-7.851463317871094,-9.238617897033691,0.15169867873191833,0.0,0.0,0.2500157058238983,,,
1,2599,,,,-0.04520416259765625,-4.9072696128860116e-05,-0.9665438532829285,-7.663500785827637,-9.188141822814941,0.15215028822422028,0.0,0.0,0.2501877248287201,,,
1,2649,,,,-0.04520416259765625,-4.9072696128860116e-05,-1.2608917951583862,-8.03372573852539,-9.196401596069336,0.15140525996685028,0.0,0.0,0.24967388808727264,,,
1,2699,,,,-0.04520416259765625,-4.9072696128860116e-05,-1.1667050123214722,-7.720333099365234,-9.17983341217041,0.15164969861507416,0.0,0.0,0.24992068111896515,,,
1,2749,,,,-0.04520416259765625,-4.9072696128860116e-05,-1.0592838525772095,-8.063398361206055,-9.173760414123535,0.15127623081207275,0.0,0.0,0.24931545555591583,,,
1,2799,,,,-0.04520416259765625,-4.9072696128860116e-05,-1.1795696020126343,-7.947467803955078,-9.170058250427246,0.15147916972637177,0.0,0.0,0.2494855672121048,,,
1,2849,,,,-0.04520416259765625,-4.9072696128860116e-05,-1.0058077573776245,-7.828852653503418,-9.180235862731934,0.1516662985086441,0.0,0.0,0.2496177852153778,,,
1,2899,,,,-0.04520416259765625,-4.9072696128860116e-05,-0.9634596705436707,-7.867125511169434,-9.13191032409668,0.15004071593284607,0.0,0.0,0.2476194202899933,,,
1,2949,,,,-0.04520416259765625,-4.9072696128860116e-05,-1.133850336074829,-7.589350700378418,-9.090960502624512,0.14988449215888977,0.0,0.0,0.24767404794692993,,,
1,2999,,,,-0.04520416259765625,-4.9072696128860116e-05,-1.0521588325500488,-7.810059070587158,-9.153474807739258,0.1497841626405716,0.0,0.0,0.24782241880893707,,,
1,3049,,,,-0.20809173583984375,-0.00022652528423350304,-1.0430635213851929,-7.986133098602295,-9.167956352233887,0.15047873556613922,0.0,0.0,0.24856364727020264,,,
1,3099,-0.16906356811523438,0.9869807362556458,0.49381494522094727,0.4543304443359375,0.0005039323004893959,-1.0156151056289673,-7.977090358734131,-9.132317543029785,0.1498153656721115,0.0,0.0,0.2469903975725174,,,
1,3149,-0.16906356811523438,0.9869807362556458,0.49381494522094727,0.6136894226074219,0.0006725626299157739,-1.1876842975616455,-7.724146366119385,-9.159148216247559,0.1496119201183319,0.0,0.0,0.2464885264635086,,,
1,3199,-0.16906356811523438,0.9869807362556458,0.49381494522094727,0.6136894226074219,0.0006725626299157739,-0.9725876450538635,-7.6432294845581055,-9.119122505187988,0.15014095604419708,0.0,0.0,0.2476816177368164,,,
1,3249,-0.16906356811523438,0.9869807362556458,0.49381494522094727,-0.18987655639648438,-0.0002071672643069178,-1.0463683605194092,-7.990205764770508,-9.130545616149902,0.14952149987220764,0.0,0.0,0.2467259019613266,,,
1,3299,-0.16906356811523438,0.9869807362556458,0.49381494522094727,-0.18987655639648438,-0.0002071672643069178,-0.9944064021110535,-7.815392017364502,-9.133148193359375,0.1498841792345047,0.0,0.0,0.24699503183364868,,,
1,3349,-0.16906356811523438,0.9869807362556458,0.49381494522094727,-0.19788742065429688,-0.00021739369549322873,-0.96452796459198,-7.90399169921875,-9.019610404968262,0.14972330629825592,0.0,0.0,0.24768301844596863,,,
1,3399,-0.16906356811523438,0.9869807362556458,0.49381494522094727,0.35533905029296875,0.00039119963184930384,-1.4017428159713745,-7.8223443031311035,-9.083317756652832,0.30234047770500183,0.0,0.0,0.49532103538513184,,,
1,3449,-0.16906356811523438,0.9869807362556458,0.49381494522094727,0.35533905029296875,0.00039119963184930384,-1.1564801931381226,-7.803205966949463,-9.084708213806152,0.15023289620876312,0.0,0.0,0.24898849427700043,,,
1,3499,-0.16906356811523438,0.9869807362556458,0.49381494522094727,0.35533905029296875,0.00039119963184930384,-0.9009042382240295,-7.854429244995117,-9.098782539367676,0.15015031397342682,0.0,0.0,0.24796172976493835,,,
1,3549,-0.16906356811523438,0.9869807362556458,0.49381494522094727,0.3472328186035156,0.0003815051168203354,-1.0642982721328735,-7.755329132080078,-9.021153450012207,0.1499399095773697,0.0,0.0,0.2478579878807068,,,
1,3599,-0.16906356811523438,0.9869807362556458,0.49381494522094727,0.3472328186035156,0.0003815051168203354,-0.9577059745788574,-7.881349563598633,-9.068930625915527,0.15022417902946472,0.0,0.0,0.24799522757530212,,,
1,3649,-0.16906356811523438,0.9869807362556458,0.49381494522094727,0.3472328186035156,0.0003815051168203354,-1.033890962600708,-7.749902725219727,-9.132104873657227,0.1503055989742279,0.0,0.0,0.24802851676940918,,,
1,3699,-0.16906356811523438,0.9869807362556458,0.49381494522094727,0.3472328186035156,0.0003815051168203354,-0.8703913688659668,-7.911752223968506,-9.040271759033203,0.15004822611808777,0.0,0.0,0.2516600787639618,,,
1,3749,-0.16906356811523438,0.9869807362556458,0.49381494522094727,0.3472328186035156,0.0003815051168203354,-1.0011248588562012,-7.784473419189453,-9.08236026763916,0.1504143923521042,0.0,0.0,0.2483908087015152,,,
1,3799,-0.16906356811523438,0.9869807362556458,0.49381494522094727,0.3472328186035156,0.0003815051168203354,-1.2021958827972412,-7.7365617752075195,-9.062971115112305,0.15045779943466187,0.0,0.0,0.24849580228328705,,,
1,3849,-0.16906356811523438,0.9869807362556458,0.49381494522094727,-0.787353515625,-0.0008731858106330037,-0.8528660535812378,-7.931001663208008,-9.073320388793945,0.15019869804382324,0.0,0.0,0.2479235678911209,,,
1,3899,-0.16906356811523438,0.9869807362556458,0.49381494522094727,-0.787353515625,-0.0008731858106330037,-0.9208784103393555,-7.958928108215332,-9.051344871520996,0.15014703571796417,0.0,0.0,0.24821537733078003,,,
1,3949,-0.16906356811523438,0.9869807362556458,0.49381494522094727,-0.787353515625,-0.0008731858106330037,-1.115563988685608,-7.808796405792236,-9.035161018371582,0.1503719538450241,0.0,0.0,0.24852141737937927,,,
1,3999,-0.16906356811523438,0.9869807362556458,0.49381494522094727,-0.787353515625,-0.0008731858106330037,-1.019701361656189,-7.628868103027344,-8.956522941589355,0.15051515400409698,0.0,0.0,0.2509012222290039,,,
1,4049,-0.16906356811523438,0.9869807362556458,0.49381494522094727,-0.787353515625,-0.0008731858106330037,-1.0755006074905396,-7.853102684020996,-9.069559097290039,0.15024249255657196,0.0,0.0,0.24790500104427338,,,
1,4099,-0.16906356811523438,0.9869807362556458,0.49381494522094727,-0.787353515625,-0.0008731858106330037,-1.2353286743164062,-7.8678998947143555,-9.027519226074219,0.15042220056056976,0.0,0.0,0.2485620528459549,,,
1,4149,-0.16906356811523438,0.9869807362556458,0.49381494522094727,-0.787353515625,-0.0008731858106330037,-0.9050533771514893,-7.587213039398193,-9.012252807617188,0.15034034848213196,0.0,0.0,0.24805594980716705,,,
1,4199,-0.16906356811523438,0.9869807362556458,0.49381494522094727,-0.787353515625,-0.0008731858106330037,-0.9911491274833679,-7.790188789367676,-8.973889350891113,0.15047764778137207,0.0,0.0,0.24793846905231476,,,
1,4249,-0.16906356811523438,0.9869807362556458,0.49381494522094727,-0.787353515625,-0.0008731858106330037,-0.9210304021835327,-7.49258279800415,-8.947038650512695,0.1503632664680481,0.0,0.0,0.24849152565002441,,,
1,4299,-0.15292930603027344,0.9867807626724243,0.4940193295478821,-0.003814697265625,-4.247511697030859e-06,-0.9867333769798279,-7.725924491882324,-8.981017112731934,0.2999210059642792,138.1735382080078,0.0,138.71035766601562,,,
1,4349,-0.15292930603027344,0.9867807626724243,0.4940193295478821,-0.003814697265625,-4.247511697030859e-06,-1.0840306282043457,-7.385098934173584,-8.948800086975098,0.15194587409496307,0.0,0.0,0.24960193037986755,,,
1,4399,-0.15292930603027344,0.9867807626724243,0.4940193295478821,-0.003814697265625,-4.247511697030859e-06,-1.0804810523986816,-7.981142520904541,-8.987740516662598,0.15160444378852844,0.0,0.0,0.24858412146568298,,,
1,4449,-0.15292930603027344,0.9867807626724243,0.4940193295478821,-0.003814697265625,-4.247511697030859e-06,-0.9699704051017761,-7.803841590881348,-9.036516189575195,0.15172451734542847,0.0,0.0,0.24935944378376007,,,
1,4499,-0.15292930603027344,0.9867807626724243,0.4940193295478821,-0.003814697265625,-4.247511697030859e-06,-0.832331120967865,-7.687391757965088,-8.9814453125,0.1517440378665924,0.0,0.0,0.24936683475971222,,,
1,4549,-0.15292930603027344,0.9867807626724243,0.4940193295478821,-0.003814697265625,-4.247511697030859e-06,-1.231852412223816,-7.624527931213379,-8.93179702758789,0.15157872438430786,0.0,0.0,0.24881921708583832,,,
1,4599,-0.15292930603027344,0.9867807626724243,0.4940193295478821,0.4403114318847656,0.0004921953659504652,-0.8225909471511841,-7.469327926635742,-8.980032920837402,0.15201309323310852,0.0,0.0,0.24932317435741425,,,
1,4649,-0.15292930603027344,0.9867807626724243,0.4940193295478821,0.4403114318847656,0.0004921953659504652,-0.8715932965278625,-7.706311225891113,-9.017102241516113,0.1523839384317398,0.0,0.0,0.2503523528575897,,,
1,4699,-0.15292930603027344,0.9867807626724243,0.4940193295478821,0.177001953125,0.00019747440819628537,-0.8803340792655945,-7.837435245513916,-8.944113731384277,0.15180352330207825,0.0,0.0,0.2523742616176605,,,
1,4749,-0.15292930603027344,0.9867807626724243,0.4940193295478821,0.177001953125,0.00019747440819628537,-0.9118054509162903,-7.8133344650268555,-8.986408233642578,0.1518470048904419,0.0,0.0,0.249846950173378,,,
1,4799,-0.15292930603027344,0.9867807626724243,0.4940193295478821,0.177001953125,0.00019747440819628537,-0.9246162176132202,-7.6568379402160645,-8.901493072509766,0.1570892184972763,0.0,0.0,0.2562481164932251,,,
1,4849,-0.15292930603027344,0.9867807626724243,0.4940193295478821,0.177001953125,0.00019747440819628537,-0.9546458721160889,-7.395425796508789,-8.91347885131836,0.15182173252105713,0.0,0.0,0.2497783899307251,,,
1,4899,-0.15292930603027344,0.9867807626724243,0.4940193295478821,0.177001953125,0.00019747440819628537,-0.8707945346832275,-7.604844093322754,-8.95384407043457,0.1522206813097,0.0,0.0,0.2506045699119568,,,
1,4949,-0.15292930603027344,0.9867807626724243,0.4940193295478821,-0.4078865051269531,-0.00045876263175159693,-0.9437281489372253,-7.937352180480957,-8.919933319091797,0.15199141204357147,0.0,0.0,0.250110387802124,,,
1,4999,-0.15292930603027344,0.9867807626724243,0.4940193295478821,-0.4078865051269531,-0.00045876263175159693,-0.8954203724861145,-7.533151626586914,-8.935912132263184,0.15322968363761902,0.0,0.0,0.2516246438026428,,,
1,4999,,,,,,,,,,,,,-8.1138334274292,-8.278393745422363,-8.75526237487793
2,5049,,,,0.3662109375,0.00040833314415067434,-0.7101585865020752,-7.693199157714844,-8.916662216186523,0.15174083411693573,0.0,0.0,0.2497052550315857,,,
2,5099,,,,0.7717132568359375,0.0008673958363942802,-1.091623306274414,-7.536193370819092,-8.865062713623047,0.15146739780902863,0.0,0.0,0.24936452507972717,,,
2,5149,,,,0.7717132568359375,0.0008673958363942802,-1.0328556299209595,-7.505727767944336,-9.007101058959961,0.15163187682628632,0.0,0.0,0.2494560182094574,,,
2,5199,,,,0.7717132568359375,0.0008673958363942802,-0.8604838252067566,-7.904045581817627,-8.92018985748291,0.15169379115104675,0.0,0.0,0.24952754378318787,,,
2,5249,,,,0.7717132568359375,0.0008673958363942802,-0.9362688064575195,-7.821170806884766,-8.949638366699219,0.15172141790390015,0.0,0.0,0.2497318834066391,,,
2,5299,,,,0.7717132568359375,0.0008673958363942802,-0.8804623484611511,-7.627817153930664,-8.919483184814453,0.15182729065418243,0.0,0.0,0.24963699281215668,,,
2,5349,,,,0.7717132568359375,0.0008673958363942802,-0.8640861511230469,-7.597145080566406,-8.938907623291016,0.1517975628376007,0.0,0.0,0.24958482384681702,,,
2,5399,,,,0.08897781372070312,9.866376058198512e-05,-0.8065188527107239,-7.681490898132324,-8.90670108795166,0.15169358253479004,0.0,0.0,0.24946999549865723,,,
2,5449,,,,0.08897781372070312,9.866376058198512e-05,-0.8398671746253967,-7.62276554107666,-8.937444686889648,0.1515204906463623,0.0,0.0,0.2494434118270874,,,
2,5499,,,,-0.17576217651367188,-0.00019655462529044598,-0.8030621409416199,-7.410175323486328,-8.864066123962402,0.15158100426197052,0.0,0.0,0.24946971237659454,,,
2,5549,,,,0.37822723388671875,0.0004259205888956785,-0.8329702615737915,-7.628182411193848,-8.884538650512695,0.1514834761619568,0.0,0.0,0.24934308230876923,,,
2,5599,-0.007886886596679688,0.986871600151062,0.4938596189022064,-0.00667572021484375,-7.5209522947261576e-06,-0.8901149034500122,-7.712348937988281,-8.912128448486328,0.1514832228422165,0.0,0.0,0.2486661672592163,,,
2,5649,-0.007886886596679688,0.986871600151062,0.4938596189022064,-0.00667572021484375,-7.5209522947261576e-06,-0.8593944311141968,-7.398587226867676,-8.907988548278809,0.15163490176200867,0.0,0.0,0.24948938190937042,,,
2,5699,-0.007886886596679688,0.986871600151062,0.4938596189022064,-0.00667572021484375,-7.5209522947261576e-06,-0.8311957120895386,-7.518429279327393,-8.865484237670898,0.15139833092689514,0.0,0.0,0.248674675822258,,,
2,5749,-0.007886886596679688,0.986871600151062,0.4938596189022064,0.4443168640136719,0.0004998890217393637,-0.8283932209014893,-7.418881416320801,-8.870291709899902,0.15120650827884674,0.0,0.0,0.24801357090473175,,,
2,5799,-0.007886886596679688,0.986871600151062,0.4938596189022064,-0.22945404052734375,-0.0002580551372375339,-0.8864185810089111,-7.568802356719971,-8.890446662902832,0.15484820306301117,0.0,0.0,0.2529050409793854,,,
2,5849,-0.007886886596679688,0.986871600151062,0.4938596189022064,-0.22945404052734375,-0.0002580551372375339,-0.7683724761009216,-7.410789966583252,-8.898319244384766,0.15162016451358795,0.0,0.0,0.24922813475131989,,,
2,5899,-0.007886886596679688,0.986871600151062,0.4938596189022064,-0.22945404052734375,-0.0002580551372375339,-1.061555027961731,-7.654425621032715,-8.89686107635498,0.1513703465461731,0.0,0.0,0.24910657107830048,,,
2,5949,-0.007886886596679688,0.986871600151062,0.4938596189022064,-0.22945404052734375,-0.0002580551372375339,-0.8689317107200623,-7.576624870300293,-8.855971336364746,0.1515648066997528,0.0,0.0,0.24944095313549042,,,
2,5999,-0.007886886596679688,0.986871600151062,0.4938596189022064,-0.5585670471191406,-0.0006281317910179496,-0.7860885262489319,-7.608937740325928,-8.882872581481934,0.1515229046344757,0.0,0.0,0.2491825371980667,,,
2,6049,-0.007886886596679688,0.986871600151062,0.4938596189022064,-0.5585670471191406,-0.0006281317910179496,-1.2209395170211792,-7.639095306396484,-8.937881469726562,0.15165673196315765,0.0,0.0,0.24957548081874847,,,
2,6099,-0.007886886596679688,0.986871600151062,0.4938596189022064,-0.5585670471191406,-0.0006281317910179496,-0.9798911809921265,-7.780494689941406,-8.872486114501953,0.15138006210327148,0.0,0.0,0.24909624457359314,,,
2,6149,-0.007886886596679688,0.986871600151062,0.4938596189022064,-0.5585670471191406,-0.0006281317910179496,-0.7935799956321716,-7.591573715209961,-8.864828109741211,0.15138643980026245,0.0,0.0,0.2539602220058441,,,
2,6199,-0.007886886596679688,0.986871600151062,0.4938596189022064,-0.6510734558105469,-0.0007366265053860843,-0.7239745259284973,-7.7790327072143555,-8.834041595458984,0.15131232142448425,0.0,0.0,0.2487362176179886,,,
2,6249,-0.007886886596679688,0.986871600151062,0.4938596189022064,0.74005126953125,0.0008341196225956082,-0.9238268733024597,-7.730305194854736,-8.892593383789062,0.15140357613563538,0.0,0.0,0.24924764037132263,,,
2,6299,-0.007886886596679688,0.986871600151062,0.4938596189022064,0.5995750427246094,0.0006766230799257755,-0.8287986516952515,-7.725533485412598,-8.875737190246582,0.15448319911956787,0.0,0.0,0.25299325585365295,,,
2,6349,-0.007886886596679688,0.986871600151062,0.4938596189022064,0.5995750427246094,0.0006766230799257755,-0.8889259099960327,-7.3690032958984375,-8.816425323486328,0.15174902975559235,0.0,0.0,0.24916017055511475,,,
2,6399,-0.007886886596679688,0.986871600151062,0.4938596189022064,-0.48427581787109375,-0.000547890376765281,-0.9128726124763489,-7.767526149749756,-8.822065353393555,0.15456706285476685,0.0,0.0,0.253377765417099,,,
2,6449,0.04933929443359375,0.9867458343505859,0.49421584606170654,0.18873214721679688,0.00021341755928006023,-0.782313346862793,-7.610507965087891,-8.799930572509766,0.15150853991508484,0.0,0.0,0.24960507452487946,,,
2,6499,0.04933929443359375,0.9867458343505859,0.49421584606170654,0.6814956665039062,0.0007717987755313516,-0.8461938500404358,-7.508626937866211,-8.879258155822754,0.15438731014728546,0.0,0.0,0.25297102332115173,,,
2,6549,0.04933929443359375,0.9867458343505859,0.49421584606170654,0.072479248046875,8.226721547544003e-05,-0.9208835363388062,-7.742764949798584,-8.818405151367188,0.15153177082538605,0.0,0.0,0.24865242838859558,,,
2,6599,0.04933929443359375,0.9867458343505859,0.49421584606170654,0.19121170043945312,0.00021747733990196139,-0.8193426132202148,-7.6474432945251465,-8.833483695983887,0.15154384076595306,0.0,0.0,0.24875909090042114,,,
2,6649,0.04933929443359375,0.9867458343505859,0.49421584606170654,0.2949714660644531,0.0003330183099023998,-0.8810317516326904,-7.544048309326172,-8.824002265930176,0.1515946388244629,0.0,0.0,0.2489594668149948,,,
