epoch,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/quality,train/reward,train/shape_j,train/shape_m,val/gap,val/makespan,val/reward
18,23449,,,,-0.1934969574213028,1.0510815382003784,-2522.0,15.0,15.0,,,
,23499,,,1549.6461391448975,,,,,,,,
,23499,,10.765314102172852,,,,,,,,,
18,23499,,,,0.29876142740249634,1.057039737701416,-2686.0,15.0,15.0,,,
,23549,,,1480.4801940917969,,,,,,,,
,23549,,2.1331310272216797,,,,,,,,,
18,23549,,,,0.06835143268108368,1.052609920501709,-2589.0,15.0,15.0,,,
,23599,,,1505.2056312561035,,,,,,,,
,23599,,10.360956192016602,,,,,,,,,
18,23599,,,,0.4752931594848633,1.0395517349243164,-2566.0,15.0,15.0,,,
,23649,,,1505.7785511016846,,,,,,,,
,23649,,2.301454544067383,,,,,,,,,
18,23649,,,,0.9220450520515442,1.0487289428710938,-2604.0,15.0,15.0,,,
,23699,,,1493.5202598571777,,,,,,,,
,23699,,10.550498962402344,,,,,,,,,
18,23699,,,,-0.20617380738258362,1.0397244691848755,-2507.999755859375,15.0,15.0,,,
,23749,,,1479.2356491088867,,,,,,,,
,23749,,1.0480880737304688,,,,,,,,,
18,23749,,,,0.2540534734725952,1.0353549718856812,-2551.0,15.0,15.0,,,
18,23749,,,,,,,,,11.009025573730469,2715.679931640625,-2715.679931640625
,23750,2003.8134717941284,,,,,,,,,,
,23799,,,1470.717430114746,,,,,,,,
,23799,,11.013507843017578,,,,,,,,,
19,23799,,,,0.18495991826057434,1.0750846862792969,-2610.000244140625,15.0,15.0,,,
,23849,,,1484.4717979431152,,,,,,,,
,23849,,2.1195411682128906,,,,,,,,,
19,23849,,,,0.22214819490909576,1.0617377758026123,-2498.0,15.0,15.0,,,
,23899,,,1460.7322216033936,,,,,,,,
,23899,,9.581804275512695,,,,,,,,,
19,23899,,,,0.04168701171875,1.0398451089859009,-2650.0,15.0,15.0,,,
,23949,,,1460.5681896209717,,,,,,,,
,23949,,1.003265380859375,,,,,,,,,
19,23949,,,,-0.41085147857666016,1.054112195968628,-2675.0,15.0,15.0,,,
,23999,,,1453.9074897766113,,,,,,,,
,23999,,9.958267211914062,,,,,,,,,
19,23999,,,,-0.26368317008018494,1.0324087142944336,-2470.999755859375,15.0,15.0,,,
,24049,,,1459.9840641021729,,,,,,,,
,24049,,3.160238265991211,,,,,,,,,
19,24049,,,,0.052057862281799316,1.0300275087356567,-2600.0,15.0,15.0,,,
,24099,,,1459.6824645996094,,,,,,,,
,24099,,10.516881942749023,,,,,,,,,
19,24099,,,,-0.09685158729553223,1.03664231300354,-2610.0,15.0,15.0,,,
,24149,,,1471.49658203125,,,,,,,,
,24149,,3.0832290649414062,,,,,,,,,
19,24149,,,,0.6011570692062378,1.0513622760772705,-2539.0,15.0,15.0,,,
,24199,,,1460.5112075805664,,,,,,,,
,24199,,8.883476257324219,,,,,,,,,
19,24199,,,,-0.3796590268611908,1.0715067386627197,-2651.999755859375,15.0,15.0,,,
,24249,,,1475.8186340332031,,,,,,,,
,24249,,2.036571502685547,,,,,,,,,
19,24249,,,,0.8992594480514526,1.0264095067977905,-2542.999755859375,15.0,15.0,,,
,24299,,,1490.8456802368164,,,,,,,,
,24299,,10.813236236572266,,,,,,,,,
19,24299,,,,-0.3695440888404846,1.0228374004364014,-2413.0,15.0,15.0,,,
,24349,,,1471.2061882019043,,,,,,,,
,24349,,0.9398460388183594,,,,,,,,,
19,24349,,,,0.33870208263397217,1.048291563987732,-2475.999755859375,15.0,15.0,,,
,24399,,,1469.008207321167,,,,,,,,
,24399,,8.994579315185547,,,,,,,,,
19,24399,,,,-0.3401292562484741,1.037323236465454,-2574.0,15.0,15.0,,,
,24449,,,1506.1569213867188,,,,,,,,
,24449,,0.9977817535400391,,,,,,,,,
19,24449,,,,-0.3059224784374237,1.0414294004440308,-2600.000244140625,15.0,15.0,,,
,24499,,,1485.274076461792,,,,,,,,
,24499,,16.31474494934082,,,,,,,,,
19,24499,,,,-0.10158446431159973,1.0529098510742188,-2807.0,15.0,15.0,,,
,24549,,,1473.069429397583,,,,,,,,
,24549,,1.8458366394042969,,,,,,,,,
19,24549,,,,-0.08181177079677582,1.0399750471115112,-2431.0,15.0,15.0,,,
,24599,,,1507.0109367370605,,,,,,,,
,24599,,10.341167449951172,,,,,,,,,
19,24599,,,,-0.4225839376449585,1.0337473154067993,-2568.0,15.0,15.0,,,
,24649,,,1493.3457374572754,,,,,,,,
,24649,,1.9161701202392578,,,,,,,,,
19,24649,,,,0.4876544177532196,1.0403510332107544,-2479.0,15.0,15.0,,,
,24699,,,1499.251365661621,,,,,,,,
,24699,,11.135578155517578,,,,,,,,,
19,24699,,,,-0.6753182411193848,1.0467067956924438,-2697.000244140625,15.0,15.0,,,
,24749,,,1486.018180847168,,,,,,,,
,24749,,1.9598007202148438,,,,,,,,,
19,24749,,,,-0.5598958134651184,1.0592663288116455,-2488.0,15.0,15.0,,,
,24799,,,1496.2167739868164,,,,,,,,
,24799,,10.231494903564453,,,,,,,,,
19,24799,,,,0.012824028730392456,1.0179626941680908,-2654.000244140625,15.0,15.0,,,
,24849,,,1498.2318878173828,,,,,,,,
,24849,,2.100229263305664,,,,,,,,,
19,24849,,,,0.39228755235671997,1.0559245347976685,-2761.000244140625,15.0,15.0,,,
,24899,,,1509.6397399902344,,,,,,,,
,24899,,9.657621383666992,,,,,,,,,
19,24899,,,,-0.5358075499534607,1.0424953699111938,-2608.0,15.0,15.0,,,
,24949,,,1515.8970355987549,,,,,,,,
,24949,,3.2501220703125,,,,,,,,,
19,24949,,,,-0.21819180250167847,1.04909348487854,-2683.999755859375,15.0,15.0,,,
,24999,,,1487.1747493743896,,,,,,,,
,24999,,16.01386070251465,,,,,,,,,
19,24999,,,,-0.0488758310675621,1.0233449935913086,-2509.0,15.0,15.0,,,
19,24999,,,,,,,,,11.408171653747559,2725.830078125,-2725.830078125
,25000,1917.60515832901,,,,,,,,,,
