scenario,solver,instance_id,status,objective,elapsed_s,notes
cvrp50,two_opt,cvrp50_00004,ok,1279059.0,0.0007597000076202676,
cvrp50,two_opt,cvrp50_00005,ok,960709.0,0.0007734000100754201,
cvrp50,two_opt,cvrp50_00006,ok,1124648.0,0.0008140999998431653,
cvrp50,two_opt,cvrp50_00007,ok,893366.0,0.0008077999955276027,
cvrp50,two_opt,cvrp50_00008,ok,1006345.0,0.0007623999990755692,
cvrp50,two_opt,cvrp50_00009,ok,1079027.0,0.000755899993237108,
cvrp50,two_opt,cvrp50_00010,ok,1168532.0,0.0007655999943381175,
cvrp50,two_opt,cvrp50_00011,ok,1044396.0,0.0007901999924797565,
cvrp50,two_opt,cvrp50_00012,ok,1296926.0,0.000934900002903305,
cvrp50,two_opt,cvrp50_00013,ok,895987.0,0.0007661999989068136,
cvrp50,two_opt,cvrp50_00014,ok,1299788.0,0.0007798999868100509,
cvrp50,two_opt,cvrp50_00015,ok,1048187.0,0.0007838999881641939,
cvrp50,two_opt,cvrp50_00016,ok,1113659.0,0.0008456999930785969,
cvrp50,two_opt,cvrp50_00017,ok,1153656.0,0.0008409000001847744,
cvrp50,two_opt,cvrp50_00018,ok,1065716.0,0.0008460999961243942,
cvrp50,two_opt,cvrp50_00019,ok,975996.0,0.0007874000002630055,
cvrp50,ga,cvrp50_00000,ok,1193936.0,0.023151300003519282,
cvrp50,ga,cvrp50_00001,ok,1205946.0,0.022713400001521222,
cvrp50,ga,cvrp50_00002,ok,997285.0,0.021464200006448664,
cvrp50,ga,cvrp50_00003,ok,1090476.0,0.020172299991827458,
cvrp50,ga,cvrp50_00004,ok,1279059.0,0.02174860000377521,
cvrp50,ga,cvrp50_00005,ok,960709.0,0.020129299999098293,
cvrp50,ga,cvrp50_00006,ok,1124648.0,0.02344620000803843,
cvrp50,ga,cvrp50_00007,ok,893366.0,0.022339300005114637,
cvrp50,ga,cvrp50_00008,ok,1006345.0,0.023505099990870804,
cvrp50,ga,cvrp50_00009,ok,1079027.0,0.02175280000665225,
cvrp50,ga,cvrp50_00010,ok,1168532.0,0.025539199996273965,
cvrp50,ga,cvrp50_00011,ok,1044396.0,0.02070010000898037,
cvrp50,ga,cvrp50_00012,ok,1296926.0,0.023024400012218393,
cvrp50,ga,cvrp50_00013,ok,895987.0,0.020407899995916523,
cvrp50,ga,cvrp50_00014,ok,1299788.0,0.020793600007891655,
cvrp50,ga,cvrp50_00015,ok,1048187.0,0.019783600000664592,
cvrp50,ga,cvrp50_00016,ok,1113659.0,0.020890600004349835,
cvrp50,ga,cvrp50_00017,ok,1153656.0,0.021902899999986403,
cvrp50,ga,cvrp50_00018,ok,1065716.0,0.02215540000179317,
cvrp50,ga,cvrp50_00019,ok,975996.0,0.022864800004754215,
cvrp50,pso,cvrp50_00000,ok,1193936.0,0.017015900011756457,
cvrp50,pso,cvrp50_00001,ok,1205946.0,0.01753560001088772,
cvrp50,pso,cvrp50_00002,ok,997285.0,0.019469199993181974,
cvrp50,pso,cvrp50_00003,ok,1090476.0,0.02202019999094773,
cvrp50,pso,cvrp50_00004,ok,1279059.0,0.017405599995981902,
cvrp50,pso,cvrp50_00005,ok,960709.0,0.01906510000117123,
cvrp50,pso,cvrp50_00006,ok,1124648.0,0.019043099993723445,
cvrp50,pso,cvrp50_00007,ok,893366.0,0.022945699995034374,
cvrp50,pso,cvrp50_00008,ok,1006345.0,0.017070699992473237,
cvrp50,pso,cvrp50_00009,ok,1079027.0,0.017501199996331707,
cvrp50,pso,cvrp50_00010,ok,1168532.0,0.017644599996856414,
cvrp50,pso,cvrp50_00011,ok,1044396.0,0.016026800003601238,
cvrp50,pso,cvrp50_00012,ok,1296926.0,0.01768239999364596,
cvrp50,pso,cvrp50_00013,ok,895987.0,0.01648130000103265,
cvrp50,pso,cvrp50_00014,ok,1299788.0,0.016282099997624755,
cvrp50,pso,cvrp50_00015,ok,1048187.0,0.017089899993152358,
cvrp50,pso,cvrp50_00016,ok,1113659.0,0.017809599987231195,
cvrp50,pso,cvrp50_00017,ok,1153656.0,0.01937730000645388,
cvrp50,pso,cvrp50_00018,ok,1065716.0,0.01746659999480471,
cvrp50,pso,cvrp50_00019,ok,975996.0,0.01759610000590328,
cvrp100,two_opt,cvrp100_00000,ok,1816591.0,0.0036702999932458624,
cvrp100,two_opt,cvrp100_00001,ok,1786495.0,0.0031729000038467348,
cvrp100,two_opt,cvrp100_00002,ok,1587471.0,0.002729400002863258,
cvrp100,two_opt,cvrp100_00003,ok,1451404.0,0.0027387000009184703,
cvrp100,two_opt,cvrp100_00004,ok,1705597.0,0.003237900004023686,
cvrp100,two_opt,cvrp100_00005,ok,1399958.0,0.002781999995931983,
cvrp100,two_opt,cvrp100_00006,ok,1830725.0,0.0029141999984858558,
cvrp100,two_opt,cvrp100_00007,ok,1451871.0,0.0028067000093869865,
cvrp100,two_opt,cvrp100_00008,ok,1763094.0,0.0030165999924065545,
cvrp100,two_opt,cvrp100_00009,ok,1839510.0,0.0037402000016300008,
cvrp100,two_opt,cvrp100_00010,ok,1943388.0,0.0038569999887840822,
