epoch,lr-Adam,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/bopo_loss,train/bopo_pair_count,train/loss,train/max_reward,train/reward,val/max_reward,val/reward
,0.0001,0,,,,,,,,,,
,,9,,,10298.23899269104,,,,,,,
,,9,,29.945850372314453,,,,,,,,
0,,9,,,,0.6637247800827026,160.0,0.6637247800827026,-104.4375,-109.50130462646484,,
,,19,,,7766.6730880737305,,,,,,,
,,19,,27.773618698120117,,,,,,,,
0,,19,,,,0.6830564737319946,160.0,0.6830564737319946,-98.96875,-103.0703125,,
,,29,,,7312.344789505005,,,,,,,
,,29,,24.813175201416016,,,,,,,,
0,,29,,,,0.6756029725074768,160.0,0.6756029725074768,-96.625,-100.6796875,,
0,,31,,,,,,,,,-95.37300109863281,-98.88204193115234
,,32,489.92081785202026,,,,,,,,,
