set,instance,shape,ref_makespan,pred_makespan,gap,gap_avg,gap_max,base_pred_makespan,base_gap,aug_factor,aug_batch_size,entropy_mean,time_sec
generated,15x15_0027,15x15,1226.0,1336.0,8.97226333618164,14.073967933654785,20.799362182617188,1336.0,8.97226333618164,1,16,1.4771497249603271,0.5294654853641987
generated,15x15_0028,15x15,1306.0,1379.9998779296875,5.666148662567139,14.886224746704102,23.353744506835938,1379.9998779296875,5.666148662567139,1,16,1.4087966680526733,0.5245089307427406
generated,15x15_0029,15x15,1280.0,1379.0001220703125,7.734382152557373,14.189457893371582,21.250009536743164,1379.0001220703125,7.734382152557373,1,16,1.4538304805755615,0.5260255774483085
generated,15x15_0030,15x15,1232.0,1343.0001220703125,9.009754180908203,15.250862121582031,22.483766555786133,1343.0001220703125,9.009754180908203,1,16,1.4636310338974,0.5253787990659475
generated,15x15_0031,15x15,1176.0,1242.0,5.612242221832275,12.610936164855957,21.088420867919922,1242.0,5.612242221832275,1,16,1.5038057565689087,0.5236503351479769
generated,15x15_0032,15x15,1147.0,1203.9998779296875,4.969477653503418,12.498641014099121,20.139480590820312,1203.9998779296875,4.969477653503418,1,16,1.4948900938034058,0.5253019090741873
generated,15x15_0033,15x15,1208.0,1267.0001220703125,4.8841118812561035,13.753366470336914,22.93046760559082,1267.0001220703125,4.8841118812561035,1,16,1.4595463275909424,0.5234427554532886
generated,15x15_0034,15x15,1229.0,1329.0,8.136690139770508,14.200437545776367,21.969079971313477,1329.0,8.136690139770508,1,16,1.458510160446167,0.5240869130939245
generated,15x15_0035,15x15,1240.0,1297.0001220703125,4.5967817306518555,12.459671020507812,21.935474395751953,1297.0001220703125,4.5967817306518555,1,16,1.4877448081970215,0.5253538498654962
generated,15x15_0036,15x15,1222.0,1325.0,8.428812026977539,15.371835708618164,22.74957847595215,1325.0,8.428812026977539,1,16,1.4278191328048706,0.5238118544220924
generated,15x15_0037,15x15,1238.0,1336.9998779296875,7.996761798858643,15.820634841918945,26.655912399291992,1336.9998779296875,7.996761798858643,1,16,1.445482611656189,0.5243560830131173
generated,15x15_0038,15x15,1225.0,1311.9998779296875,7.102036476135254,12.52741813659668,20.734691619873047,1311.9998779296875,7.102036476135254,1,16,1.495036005973816,0.5236563151702285
generated,15x15_0039,15x15,1101.0,1178.0,6.9936394691467285,13.07476806640625,23.614883422851562,1178.0,6.9936394691467285,1,16,1.4937872886657715,0.5238738358020782
generated,15x15_0040,15x15,1115.0,1167.0,4.663670063018799,13.108181953430176,21.704042434692383,1167.0,4.663670063018799,1,16,1.5221208333969116,0.523347876034677
generated,15x15_0041,15x15,1147.0,1211.0001220703125,5.579781532287598,14.204859733581543,24.062776565551758,1211.0001220703125,5.579781532287598,1,16,1.524851679801941,0.5257553271949291
generated,15x15_0042,15x15,1225.0,1339.999755859375,9.387731552124023,16.04273223876953,24.489795684814453,1339.999755859375,9.387731552124023,1,16,1.5078966617584229,0.525829697959125
generated,15x15_0043,15x15,1140.0,1220.9998779296875,7.105255126953125,15.761375427246094,26.49122428894043,1220.9998779296875,7.105255126953125,1,16,1.5101209878921509,0.5272353533655405
generated,15x15_0044,15x15,1280.0,1392.9998779296875,8.828115463256836,15.810548782348633,22.96875762939453,1392.9998779296875,8.828115463256836,1,16,1.4682825803756714,0.5257572876289487
generated,15x15_0045,15x15,1194.0,1278.9998779296875,7.1189165115356445,13.416695594787598,24.03682518005371,1278.9998779296875,7.1189165115356445,1,16,1.5041308403015137,0.5243524229153991
generated,15x15_0046,15x15,1257.0,1341.0001220703125,6.682586669921875,14.406204223632812,25.61655044555664,1341.0001220703125,6.682586669921875,1,16,1.4371412992477417,0.524950192309916
generated,15x15_0047,15x15,1277.0,1369.0,7.204389572143555,13.396263122558594,23.962413787841797,1369.0,7.204389572143555,1,16,1.4605019092559814,0.5247067324817181
generated,15x15_0048,15x15,1148.0,1255.0001220703125,9.320569038391113,15.780162811279297,22.125457763671875,1255.0001220703125,9.320569038391113,1,16,1.4463341236114502,0.527045764029026
generated,15x15_0049,15x15,1227.0,1352.999755859375,10.268926620483398,16.639280319213867,26.487350463867188,1352.999755859375,10.268926620483398,1,16,1.4553344249725342,0.5270240940153599
