epoch,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/quality,train/reward,train/shape_j,train/shape_m,val/gap,val/makespan,val/reward
0,2199,,,,0.6244635581970215,1.106039047241211,-2559.999755859375,15.0,15.0,,,
,2249,,,1891.6985988616943,,,,,,,,
,2249,,1.4450550079345703,,,,,,,,,
0,2249,,,,0.3468363285064697,1.0875773429870605,-2551.0,15.0,15.0,,,
,2299,,,2127.9759407043457,,,,,,,,
,2299,,12.51983642578125,,,,,,,,,
0,2299,,,,-0.3667212426662445,1.0776236057281494,-2503.0,15.0,15.0,,,
,2349,,,1882.868766784668,,,,,,,,
,2349,,4.149675369262695,,,,,,,,,
0,2349,,,,-0.4382903277873993,1.0557104349136353,-2479.999755859375,15.0,15.0,,,
,2399,,,1910.7661247253418,,,,,,,,
,2399,,11.133193969726562,,,,,,,,,
0,2399,,,,0.5562199354171753,1.0671236515045166,-2351.0,15.0,15.0,,,
,2449,,,1725.5136966705322,,,,,,,,
,2449,,1.4083385467529297,,,,,,,,,
0,2449,,,,0.08517265319824219,1.068522572517395,-2472.999755859375,15.0,15.0,,,
,2499,,,1621.8717098236084,,,,,,,,
,2499,,9.957313537597656,,,,,,,,,
0,2499,,,,0.7466314435005188,1.0893566608428955,-2497.000244140625,15.0,15.0,,,
,2549,,,2643.1565284729004,,,,,,,,
,2549,,5.503654479980469,,,,,,,,,
0,2549,,,,1.7834333181381226,1.1248058080673218,-3527.0,20.0,20.0,,,
,2599,,,2571.7928409576416,,,,,,,,
,2599,,12.468338012695312,,,,,,,,,
0,2599,,,,-0.20451056957244873,1.070861577987671,-3447.999755859375,20.0,20.0,,,
,2649,,,3051.9330501556396,,,,,,,,
,2649,,3.968954086303711,,,,,,,,,
0,2649,,,,0.9277480840682983,1.0935962200164795,-3260.000244140625,20.0,20.0,,,
,2699,,,3037.8711223602295,,,,,,,,
,2699,,12.765645980834961,,,,,,,,,
0,2699,,,,0.07995688915252686,1.0997222661972046,-3321.000244140625,20.0,20.0,,,
,2749,,,3593.6405658721924,,,,,,,,
,2749,,2.0813941955566406,,,,,,,,,
0,2749,,,,-0.16697421669960022,1.102785587310791,-3071.0,20.0,20.0,,,
,2799,,,3211.217164993286,,,,,,,,
,2799,,14.07933235168457,,,,,,,,,
0,2799,,,,0.24045026302337646,1.0938303470611572,-3253.999755859375,20.0,20.0,,,
,2849,,,3040.1740074157715,,,,,,,,
,2849,,7.451534271240234,,,,,,,,,
0,2849,,,,0.13453629612922668,1.0770797729492188,-3511.99951171875,20.0,20.0,,,
,2899,,,3025.7885456085205,,,,,,,,
,2899,,12.157917022705078,,,,,,,,,
0,2899,,,,-0.10324311256408691,1.1036577224731445,-3336.0,20.0,20.0,,,
,2949,,,3080.213785171509,,,,,,,,
,2949,,3.865480422973633,,,,,,,,,
0,2949,,,,0.05241274833679199,1.096041202545166,-3331.0,20.0,20.0,,,
,2999,,,3076.0722160339355,,,,,,,,
,2999,,12.295722961425781,,,,,,,,,
0,2999,,,,-0.19809001684188843,1.0867319107055664,-3505.999755859375,20.0,20.0,,,
,3049,,,3085.0534439086914,,,,,,,,
,3049,,4.338264465332031,,,,,,,,,
0,3049,,,,0.5574439764022827,1.0844030380249023,-3569.999755859375,20.0,20.0,,,
,3099,,,3073.347330093384,,,,,,,,
,3099,,12.65096664428711,,,,,,,,,
0,3099,,,,0.6631143689155579,1.0892143249511719,-3567.0,20.0,20.0,,,
,3149,,,3035.5145931243896,,,,,,,,
,3149,,4.110097885131836,,,,,,,,,
0,3149,,,,1.756836175918579,1.0945894718170166,-3477.99951171875,20.0,20.0,,,
,3199,,,2812.488079071045,,,,,,,,
,3199,,17.572879791259766,,,,,,,,,
0,3199,,,,0.4763830304145813,1.0828943252563477,-3368.999755859375,20.0,20.0,,,
,3249,,,2530.320644378662,,,,,,,,
,3249,,3.7491321563720703,,,,,,,,,
0,3249,,,,0.3633928894996643,1.0877289772033691,-3379.000244140625,20.0,20.0,,,
,3299,,,3091.616630554199,,,,,,,,
,3299,,12.92872428894043,,,,,,,,,
0,3299,,,,-0.2143789529800415,1.0936933755874634,-3417.0,20.0,20.0,,,
,3349,,,3060.800313949585,,,,,,,,
,3349,,3.8499832153320312,,,,,,,,,
0,3349,,,,0.2003248929977417,1.0894830226898193,-3459.000244140625,20.0,20.0,,,
,3399,,,3064.7435188293457,,,,,,,,
,3399,,10.785579681396484,,,,,,,,,
0,3399,,,,-0.43683356046676636,1.0838828086853027,-3367.0,20.0,20.0,,,
,3449,,,3035.5138778686523,,,,,,,,
,3449,,4.075765609741211,,,,,,,,,
0,3449,,,,0.6903536319732666,1.095740556716919,-3483.000244140625,20.0,20.0,,,
,3499,,,3057.363986968994,,,,,,,,
,3499,,12.766122817993164,,,,,,,,,
0,3499,,,,0.6059077978134155,1.0955982208251953,-3249.999755859375,20.0,20.0,,,
,3549,,,3047.2795963287354,,,,,,,,
,3549,,1.947164535522461,,,,,,,,,
0,3549,,,,-0.45473575592041016,1.080043911933899,-3418.000244140625,20.0,20.0,,,
,3599,,,3064.716577529907,,,,,,,,
,3599,,12.899398803710938,,,,,,,,,
0,3599,,,,-0.4633455276489258,1.096764087677002,-3441.000244140625,20.0,20.0,,,
,3649,,,3580.400228500366,,,,,,,,
,3649,,4.232645034790039,,,,,,,,,
0,3649,,,,0.5661653280258179,1.084871768951416,-3392.000244140625,20.0,20.0,,,
,3699,,,3082.374095916748,,,,,,,,
,3699,,13.037443161010742,,,,,,,,,
0,3699,,,,-0.10936838388442993,1.1001099348068237,-3412.0,20.0,20.0,,,
,3749,,,3030.397415161133,,,,,,,,
,3749,,3.8199424743652344,,,,,,,,,
0,3749,,,,-0.49673011898994446,1.0908637046813965,-3258.000244140625,20.0,20.0,,,
0,3749,,,,,,,,,9.07287883758545,2665.18994140625,-2665.18994140625
,3750,7665.056381940842,,,,,,,,,,
,3799,,,2535.6500148773193,,,,,,,,
,3799,,13.115167617797852,,,,,,,,,
1,3799,,,,0.16202563047409058,1.0939931869506836,-3421.999755859375,20.0,20.0,,,
,3849,,,2510.7569694519043,,,,,,,,
,3849,,3.5123825073242188,,,,,,,,,
1,3849,,,,0.9159040451049805,1.0965443849563599,-3425.0,20.0,20.0,,,
,3899,,,2511.43217086792,,,,,,,,
,3899,,12.109041213989258,,,,,,,,,
1,3899,,,,0.06446772813796997,1.096287727355957,-3520.999755859375,20.0,20.0,,,
,3949,,,3585.4218006134033,,,,,,,,
,3949,,3.974437713623047,,,,,,,,,
1,3949,,,,0.46752068400382996,1.0829036235809326,-3239.0,20.0,20.0,,,
,3999,,,3029.6311378479004,,,,,,,,
,3999,,12.615442276000977,,,,,,,,,
1,3999,,,,0.20161378383636475,1.0886998176574707,-3184.0,20.0,20.0,,,
,4049,,,2568.3422088623047,,,,,,,,
,4049,,3.6306381225585938,,,,,,,,,
1,4049,,,,0.2752719223499298,1.0793112516403198,-3530.0,20.0,20.0,,,
,4099,,,2546.5636253356934,,,,,,,,
,4099,,11.763811111450195,,,,,,,,,
1,4099,,,,0.8313945531845093,1.0898165702819824,-3389.0,20.0,20.0,,,
,4149,,,3029.003381729126,,,,,,,,
,4149,,3.770112991333008,,,,,,,,,
1,4149,,,,1.1934406757354736,1.0986740589141846,-3448.00048828125,20.0,20.0,,,
,4199,,,3067.8346157073975,,,,,,,,
,4199,,12.498617172241211,,,,,,,,,
1,4199,,,,-1.0043725967407227,1.095001220703125,-3408.000244140625,20.0,20.0,,,
,4249,,,3036.853790283203,,,,,,,,
,4249,,3.717660903930664,,,,,,,,,
1,4249,,,,0.8331538438796997,1.0957660675048828,-3489.0,20.0,20.0,,,
,4299,,,3081.0348987579346,,,,,,,,
,4299,,17.444849014282227,,,,,,,,,
1,4299,,,,-0.6629392504692078,1.0823307037353516,-3318.000244140625,20.0,20.0,,,
,4349,,,3063.9121532440186,,,,,,,,
,4349,,3.7887096405029297,,,,,,,,,
1,4349,,,,-0.07063841819763184,1.0945909023284912,-3246.00048828125,20.0,20.0,,,
,4399,,,3077.2078037261963,,,,,,,,
,4399,,12.620210647583008,,,,,,,,,
1,4399,,,,0.7467223405838013,1.0945278406143188,-3335.000244140625,20.0,20.0,,,
,4449,,,3033.6458683013916,,,,,,,,
,4449,,3.7412643432617188,,,,,,,,,
1,4449,,,,0.21012914180755615,1.0859270095825195,-3593.000244140625,20.0,20.0,,,
,4499,,,3066.234350204468,,,,,,,,
,4499,,9.945154190063477,,,,,,,,,
1,4499,,,,1.5094887018203735,1.0807170867919922,-3394.999755859375,20.0,20.0,,,
,4549,,,3582.531452178955,,,,,,,,
,4549,,1.7473697662353516,,,,,,,,,
1,4549,,,,1.7252874374389648,1.0914250612258911,-3635.00048828125,20.0,20.0,,,
,4599,,,3035.392999649048,,,,,,,,
,4599,,12.545585632324219,,,,,,,,,
1,4599,,,,0.23075395822525024,1.080432653427124,-3441.000244140625,20.0,20.0,,,
,4649,,,3070.2178478240967,,,,,,,,
,4649,,1.741170883178711,,,,,,,,,
1,4649,,,,1.1249737739562988,1.098142147064209,-3409.99951171875,20.0,20.0,,,
,4699,,,3034.184455871582,,,,,,,,
,4699,,12.579679489135742,,,,,,,,,
1,4699,,,,1.2673137187957764,1.0927820205688477,-3475.000244140625,20.0,20.0,,,
,4749,,,3072.7570056915283,,,,,,,,
,4749,,3.7696361541748047,,,,,,,,,
1,4749,,,,-0.13917964696884155,1.0825352668762207,-3495.000244140625,20.0,20.0,,,
,4799,,,3038.1548404693604,,,,,,,,
,4799,,10.584115982055664,,,,,,,,,
1,4799,,,,-0.4717768430709839,1.085017204284668,-3525.0,20.0,20.0,,,
,4849,,,3086.8639945983887,,,,,,,,
,4849,,8.975744247436523,,,,,,,,,
1,4849,,,,-0.07012754678726196,1.0626686811447144,-3451.99951171875,20.0,20.0,,,
,4899,,,2567.4331188201904,,,,,,,,
,4899,,10.442733764648438,,,,,,,,,
1,4899,,,,0.8197243213653564,1.0670654773712158,-3368.999755859375,20.0,20.0,,,
,4949,,,3074.2175579071045,,,,,,,,
,4949,,3.7839412689208984,,,,,,,,,
1,4949,,,,0.6986649632453918,1.0748623609542847,-3445.00048828125,20.0,20.0,,,
,4999,,,3034.5661640167236,,,,,,,,
,4999,,12.09568977355957,,,,,,,,,
1,4999,,,,1.1513350009918213,1.0864393711090088,-3498.99951171875,20.0,20.0,,,
,5049,,,1412.8825664520264,,,,,,,,
,5049,,2.3255348205566406,,,,,,,,,
1,5049,,,,0.19960159063339233,1.0771913528442383,-2434.0,15.0,15.0,,,
,5099,,,1687.145471572876,,,,,,,,
,5099,,12.979269027709961,,,,,,,,,
1,5099,,,,-0.061103373765945435,1.070515751838684,-2554.0,15.0,15.0,,,
,5149,,,1697.7119445800781,,,,,,,,
,5149,,3.4165382385253906,,,,,,,,,
1,5149,,,,0.9032301306724548,1.1043022871017456,-2379.0,15.0,15.0,,,
,5199,,,1711.174726486206,,,,,,,,
,5199,,13.271331787109375,,,,,,,,,
1,5199,,,,0.27761855721473694,1.1063607931137085,-2433.0,15.0,15.0,,,
,5249,,,1709.0258598327637,,,,,,,,
,5249,,3.2694339752197266,,,,,,,,,
1,5249,,,,-0.8626716732978821,1.0760442018508911,-2464.0,15.0,15.0,,,
,5299,,,1690.7212734222412,,,,,,,,
,5299,,11.075735092163086,,,,,,,,,
1,5299,,,,-1.1954996585845947,1.088291883468628,-2683.0,15.0,15.0,,,
,5349,,,1392.1008110046387,,,,,,,,
,5349,,2.239227294921875,,,,,,,,,
1,5349,,,,0.42018020153045654,1.083066701889038,-2557.0,15.0,15.0,,,
,5399,,,1694.281816482544,,,,,,,,
,5399,,12.201786041259766,,,,,,,,,
1,5399,,,,-0.058683812618255615,1.0651240348815918,-2465.0,15.0,15.0,,,
,5449,,,1697.9539394378662,,,,,,,,
,5449,,6.975650787353516,,,,,,,,,
1,5449,,,,0.17911219596862793,1.0721044540405273,-2570.0,15.0,15.0,,,
,5499,,,1685.0910186767578,,,,,,,,
,5499,,11.125326156616211,,,,,,,,,
1,5499,,,,-0.384005606174469,1.0882173776626587,-2579.0,15.0,15.0,,,
,5549,,,1702.4509906768799,,,,,,,,
,5549,,6.027936935424805,,,,,,,,,
1,5549,,,,0.02800731360912323,1.0687652826309204,-2472.000244140625,15.0,15.0,,,
,5599,,,1690.5763149261475,,,,,,,,
,5599,,16.29948616027832,,,,,,,,,
1,5599,,,,0.46347951889038086,1.1082544326782227,-2394.999755859375,15.0,15.0,,,
,5649,,,1712.6333713531494,,,,,,,,
,5649,,2.599477767944336,,,,,,,,,
1,5649,,,,-0.02584517002105713,1.0459175109863281,-2581.999755859375,15.0,15.0,,,
,5699,,,1697.8178024291992,,,,,,,,
,5699,,11.130809783935547,,,,,,,,,
1,5699,,,,0.08950543403625488,1.0890079736709595,-2660.0,15.0,15.0,,,
,5749,,,1691.0483837127686,,,,,,,,
,5749,,3.549814224243164,,,,,,,,,
1,5749,,,,-0.40274882316589355,1.0786912441253662,-2462.0,15.0,15.0,,,
,5799,,,1684.8139762878418,,,,,,,,
,5799,,13.615608215332031,,,,,,,,,
1,5799,,,,-0.43307986855506897,1.091964602470398,-2471.000244140625,15.0,15.0,,,
,5849,,,1406.3985347747803,,,,,,,,
,5849,,5.132198333740234,,,,,,,,,
1,5849,,,,0.8603456020355225,1.0703444480895996,-2629.0,15.0,15.0,,,
,5899,,,1395.3616619110107,,,,,,,,
,5899,,10.32567024230957,,,,,,,,,
1,5899,,,,0.12203694880008698,1.095643401145935,-2596.999755859375,15.0,15.0,,,
,5949,,,1402.7326107025146,,,,,,,,
,5949,,2.239227294921875,,,,,,,,,
1,5949,,,,0.19053809344768524,1.0836902856826782,-2556.0,15.0,15.0,,,
,5999,,,1702.4118900299072,,,,,,,,
,5999,,11.15870475769043,,,,,,,,,
1,5999,,,,-0.23224955797195435,1.07472562789917,-2286.0,15.0,15.0,,,
,6049,,,1410.454273223877,,,,,,,,
,6049,,2.3310184478759766,,,,,,,,,
1,6049,,,,0.5275921821594238,1.08866548538208,-2597.000244140625,15.0,15.0,,,
,6099,,,1685.3909492492676,,,,,,,,
,6099,,17.063379287719727,,,,,,,,,
1,6099,,,,1.1474127769470215,1.0808959007263184,-2687.999755859375,15.0,15.0,,,
,6149,,,1707.8297138214111,,,,,,,,
,6149,,2.588510513305664,,,,,,,,,
1,6149,,,,0.23417161405086517,1.0555421113967896,-2326.0,15.0,15.0,,,
,6199,,,1684.3135356903076,,,,,,,,
,6199,,17.169713973999023,,,,,,,,,
1,6199,,,,0.30154597759246826,1.080084204673767,-2691.0,15.0,15.0,,,
,6249,,,1414.4761562347412,,,,,,,,
,6249,,2.306699752807617,,,,,,,,,
1,6249,,,,0.43401262164115906,1.0724259614944458,-2509.0,15.0,15.0,,,
,6299,,,633.2650184631348,,,,,,,,
,6299,,9.938716888427734,,,,,,,,,
1,6299,,,,0.3411962389945984,1.0404287576675415,-1568.0,10.0,10.0,,,
,6349,,,665.9986972808838,,,,,,,,
,6349,,1.0266304016113281,,,,,,,,,
1,6349,,,,-0.057285651564598083,1.0762089490890503,-1659.9998779296875,10.0,10.0,,,
,6399,,,1129.0457248687744,,,,,,,,
,6399,,9.542465209960938,,,,,,,,,
1,6399,,,,-0.25716733932495117,1.0506882667541504,-1717.9998779296875,10.0,10.0,,,
,6449,,,633.5344314575195,,,,,,,,
,6449,,1.0216236114501953,,,,,,,,,
1,6449,,,,-0.27720341086387634,1.0422167778015137,-1628.0,10.0,10.0,,,
,6499,,,759.5701217651367,,,,,,,,
,6499,,10.13803482055664,,,,,,,,,
1,6499,,,,0.03966914862394333,1.0503864288330078,-1626.999755859375,10.0,10.0,,,
,6549,,,758.3329677581787,,,,,,,,
,6549,,1.1708736419677734,,,,,,,,,
1,6549,,,,-0.2227264940738678,1.0779976844787598,-1615.0001220703125,10.0,10.0,,,
,6599,,,755.5687427520752,,,,,,,,
,6599,,10.061502456665039,,,,,,,,,
1,6599,,,,-0.12198048830032349,1.0842357873916626,-1643.0,10.0,10.0,,,
,6649,,,760.5288028717041,,,,,,,,
,6649,,1.2073516845703125,,,,,,,,,
1,6649,,,,0.27866679430007935,1.0343164205551147,-1594.000244140625,10.0,10.0,,,
,6699,,,668.1461334228516,,,,,,,,
,6699,,9.971380233764648,,,,,,,,,
1,6699,,,,-0.39372360706329346,1.032403588294983,-1531.0001220703125,10.0,10.0,,,
,6749,,,632.9646110534668,,,,,,,,
,6749,,1.001119613647461,,,,,,,,,
1,6749,,,,-0.06764788180589676,1.0250442028045654,-1644.0,10.0,10.0,,,
,6799,,,628.727912902832,,,,,,,,
,6799,,9.764432907104492,,,,,,,,,
1,6799,,,,0.38291704654693604,1.0592608451843262,-1717.0001220703125,10.0,10.0,,,
,6849,,,634.8371505737305,,,,,,,,
,6849,,0.99945068359375,,,,,,,,,
1,6849,,,,-0.43536776304244995,1.0525705814361572,-1776.9998779296875,10.0,10.0,,,
,6899,,,757.1561336517334,,,,,,,,
,6899,,10.135650634765625,,,,,,,,,
1,6899,,,,0.20912572741508484,1.0594866275787354,-1514.000244140625,10.0,10.0,,,
,6949,,,766.7155265808105,,,,,,,,
,6949,,3.966808319091797,,,,,,,,,
1,6949,,,,-0.1217573881149292,1.0581605434417725,-1855.9998779296875,10.0,10.0,,,
,6999,,,764.6420001983643,,,,,,,,
,6999,,10.135889053344727,,,,,,,,,
1,6999,,,,0.6299197673797607,1.0604803562164307,-1881.0001220703125,10.0,10.0,,,
,7049,,,761.3332271575928,,,,,,,,
,7049,,3.960132598876953,,,,,,,,,
1,7049,,,,0.49737349152565,1.069403886795044,-1624.0,10.0,10.0,,,
,7099,,,761.5187168121338,,,,,,,,
,7099,,10.168075561523438,,,,,,,,,
1,7099,,,,-0.01870572566986084,1.066321849822998,-1575.0,10.0,10.0,,,
,7149,,,632.9185962677002,,,,,,,,
,7149,,1.0957717895507812,,,,,,,,,
1,7149,,,,-0.16744482517242432,1.058521032333374,-1539.0,10.0,10.0,,,
,7199,,,628.0701160430908,,,,,,,,
,7199,,9.877204895019531,,,,,,,,,
1,7199,,,,-0.7188720107078552,1.0654456615447998,-1638.9996337890625,10.0,10.0,,,
,7249,,,628.2641887664795,,,,,,,,
,7249,,0.9577274322509766,,,,,,,,,
1,7249,,,,0.8754007816314697,1.0540285110473633,-1595.0,10.0,10.0,,,
,7299,,,637.9554271697998,,,,,,,,
,7299,,9.188175201416016,,,,,,,,,
1,7299,,,,-0.1716236174106598,1.0420531034469604,-1665.0001220703125,10.0,10.0,,,
,7349,,,634.9754333496094,,,,,,,,
,7349,,0.9982585906982422,,,,,,,,,
1,7349,,,,0.41615432500839233,1.0706562995910645,-1665.0003662109375,10.0,10.0,,,
,7399,,,764.3735408782959,,,,,,,,
,7399,,10.260820388793945,,,,,,,,,
1,7399,,,,-0.036575332283973694,1.0516782999038696,-1597.0,10.0,10.0,,,
,7449,,,766.3519382476807,,,,,,,,
,7449,,2.894163131713867,,,,,,,,,
1,7449,,,,0.07736806571483612,1.0684669017791748,-1550.0,10.0,10.0,,,
,7499,,,636.0814571380615,,,,,,,,
,7499,,9.398937225341797,,,,,,,,,
1,7499,,,,-0.07504552602767944,1.0709549188613892,-1552.0,10.0,10.0,,,
1,7499,,,,,,,,,9.116775512695312,2666.3515625,-2666.3515625
,7500,6805.769800424576,,,,,,,,,,
,7549,,,774.5606899261475,,,,,,,,
,7549,,1.4619827270507812,,,,,,,,,
2,7549,,,,0.41314971446990967,1.0559663772583008,-1611.0,10.0,10.0,,,
,7599,,,634.5772743225098,,,,,,,,
,7599,,10.019540786743164,,,,,,,,,
2,7599,,,,0.12070152163505554,1.0926028490066528,-1698.9998779296875,10.0,10.0,,,
,7649,,,635.8158588409424,,,,,,,,
,7649,,1.039266586303711,,,,,,,,,
2,7649,,,,-0.03561431169509888,1.0710176229476929,-1526.0001220703125,10.0,10.0,,,
,7699,,,634.2544555664062,,,,,,,,
,7699,,9.458780288696289,,,,,,,,,
2,7699,,,,-0.025740638375282288,1.0722814798355103,-1575.0,10.0,10.0,,,
