epoch,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/pair_count,train/quality,train/reward,val/gap,val/makespan,val/reward
,10899,,,623.6639022827148,,,,,,,
,10899,,8.50057601928711,,,,,,,,
,10949,,,624.9394416809082,,,,,,,
,10949,,0.4889965057373047,,,,,,,,
,10999,,,623.5108375549316,,,,,,,
,10999,,15.438079833984375,,,,,,,,
,11049,,,615.9658432006836,,,,,,,
,11049,,0.40650367736816406,,,,,,,,
,11099,,,628.1678676605225,,,,,,,
,11099,,8.63790512084961,,,,,,,,
,11149,,,617.5839900970459,,,,,,,
,11149,,0.43964385986328125,,,,,,,,
,11199,,,620.5151081085205,,,,,,,
,11199,,10.875940322875977,,,,,,,,
,11249,,,617.0084476470947,,,,,,,
,11249,,0.423431396484375,,,,,,,,
,11299,,,615.6761646270752,,,,,,,
,11299,,8.588790893554688,,,,,,,,
,11349,,,618.8960075378418,,,,,,,
,11349,,0.4749298095703125,,,,,,,,
,11399,,,615.6556606292725,,,,,,,
,11399,,8.580446243286133,,,,,,,,
,11449,,,615.6997680664062,,,,,,,
,11449,,0.4112720489501953,,,,,,,,
,11499,,,614.7034168243408,,,,,,,
,11499,,8.044719696044922,,,,,,,,
,11549,,,615.7338619232178,,,,,,,
,11549,,0.4563331604003906,,,,,,,,
,11599,,,615.4310703277588,,,,,,,
,11599,,17.194747924804688,,,,,,,,
,11649,,,624.6347427368164,,,,,,,
,11649,,0.4401206970214844,,,,,,,,
,11699,,,622.6377487182617,,,,,,,
,11699,,8.69607925415039,,,,,,,,
,11749,,,619.9347972869873,,,,,,,
,11749,,0.4112720489501953,,,,,,,,
,11799,,,635.9546184539795,,,,,,,
,11799,,8.74185562133789,,,,,,,,
,11849,,,617.5830364227295,,,,,,,
,11849,,0.46324729919433594,,,,,,,,
,11899,,,635.382890701294,,,,,,,
,11899,,14.642953872680664,,,,,,,,
,11949,,,614.6647930145264,,,,,,,
,11949,,0.4119873046875,,,,,,,,
,11999,,,615.9160137176514,,,,,,,
,11999,,8.673906326293945,,,,,,,,
,12049,,,629.0555000305176,,,,,,,
,12049,,1.4362335205078125,,,,,,,,
,12099,,,613.9225959777832,,,,,,,
,12099,,17.05193519592285,,,,,,,,
,12149,,,616.1417961120605,,,,,,,
,12149,,0.4527568817138672,,,,,,,,
,12199,,,614.661693572998,,,,,,,
,12199,,16.937255859375,,,,,,,,
,12249,,,622.6375102996826,,,,,,,
,12249,,0.4184246063232422,,,,,,,,
,12299,,,628.4263134002686,,,,,,,
,12299,,14.410257339477539,,,,,,,,
,12349,,,631.3624382019043,,,,,,,
,12349,,0.4074573516845703,,,,,,,,
,12399,,,617.3832416534424,,,,,,,
,12399,,8.792877197265625,,,,,,,,
,12449,,,614.7708892822266,,,,,,,
,12449,,1.3265609741210938,,,,,,,,
,12499,,,632.0300102233887,,,,,,,
,12499,,12.600421905517578,,,,,,,,
,12549,,,619.0462112426758,,,,,,,
,12549,,1.2967586517333984,,,,,,,,
,12599,,,623.680591583252,,,,,,,
,12599,,14.15872573852539,,,,,,,,
,12649,,,511.31725311279297,,,,,,,
,12649,,1.2884140014648438,,,,,,,,
,12699,,,509.46640968322754,,,,,,,
,12699,,8.403539657592773,,,,,,,,
,12749,,,510.29062271118164,,,,,,,
,12749,,0.41937828063964844,,,,,,,,
,12799,,,510.18714904785156,,,,,,,
,12799,,8.413553237915039,,,,,,,,
,12849,,,518.6061859130859,,,,,,,
,12849,,0.3845691680908203,,,,,,,,
,12899,,,519.8686122894287,,,,,,,
,12899,,8.421897888183594,,,,,,,,
,12949,,,522.169828414917,,,,,,,
,12949,,0.8091926574707031,,,,,,,,
,12999,,,510.9097957611084,,,,,,,
,12999,,8.539676666259766,,,,,,,,
,13049,,,510.39862632751465,,,,,,,
,13049,,0.38623809814453125,,,,,,,,
,13099,,,509.90819931030273,,,,,,,
,13099,,8.461952209472656,,,,,,,,
,13149,,,514.6870613098145,,,,,,,
,13149,,0.5621910095214844,,,,,,,,
,13199,,,518.4967517852783,,,,,,,
,13199,,8.694171905517578,,,,,,,,
,13249,,,510.6639862060547,,,,,,,
,13249,,0.37288665771484375,,,,,,,,
,13299,,,517.4925327301025,,,,,,,
,13299,,8.366823196411133,,,,,,,,
,13349,,,515.4986381530762,,,,,,,
,13349,,1.2197494506835938,,,,,,,,
,13399,,,515.0294303894043,,,,,,,
,13399,,13.751745223999023,,,,,,,,
,13449,,,512.0213031768799,,,,,,,
,13449,,0.3902912139892578,,,,,,,,
,13499,,,510.6477737426758,,,,,,,
,13499,,8.446693420410156,,,,,,,,
,13549,,,510.7591152191162,,,,,,,
,13549,,0.3952980041503906,,,,,,,,
,13599,,,516.106367111206,,,,,,,
,13599,,14.795780181884766,,,,,,,,
,13649,,,509.6933841705322,,,,,,,
,13649,,0.4029273986816406,,,,,,,,
,13699,,,519.6230411529541,,,,,,,
,13699,,8.438348770141602,,,,,,,,
,13749,,,511.3234519958496,,,,,,,
,13749,,0.41961669921875,,,,,,,,
,13799,,,524.5022773742676,,,,,,,
,13799,,8.452892303466797,,,,,,,,
,13849,,,519.4311141967773,,,,,,,
,13849,,0.3857612609863281,,,,,,,,
,13899,,,528.1109809875488,,,,,,,
,13899,,8.516550064086914,,,,,,,,
