scenario,solver,count,ok_count,optimal_count,feasible_count,failed_count,total_elapsed_s,sum_instance_elapsed_s,avg_elapsed_s,avg_objective_ok,best_objective_ok,workers,solver_threads
cvrp50,ga,10,10,0,0,0,0.04068099999858532,0.03936260000045877,0.003936260000045877,1228823.8,870178.0,1,1
cvrp50,pso,10,10,0,0,0,0.0424059000069974,0.04043329997512046,0.004043329997512046,1228823.8,870178.0,1,1
cvrp50,two_opt,10,10,0,0,0,0.011734900006558746,0.010222499986412004,0.0010222499986412004,1062864.3,870178.0,1,1
tsp50,ga,10,10,0,0,0,0.08783810000750236,0.08602339994104113,0.008602339994104114,767342.8,616567.0,1,1
tsp50,pso,10,10,0,0,0,0.06364759999269154,0.06231579999439418,0.0062315799994394185,803368.1,662604.0,1,1
tsp50,two_opt,10,10,0,0,0,0.014588299993192777,0.013360599987208843,0.0013360599987208843,648205.8,601237.0,1,1
