epoch,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/quality,train/reward,train/shape_j,train/shape_m,val/gap,val/makespan,val/reward
,49,,,1764.634132385254,,,,,,,,
,49,,1.7082691192626953,,,,,,,,,
0,49,,,,0.6772646903991699,1.207021713256836,-2672.0,15.0,15.0,,,
,99,,,1460.0682258605957,,,,,,,,
,99,,10.84589958190918,,,,,,,,,
0,99,,,,1.5808199644088745,1.1675362586975098,-2577.999755859375,15.0,15.0,,,
,149,,,1462.0616436004639,,,,,,,,
,149,,2.711057662963867,,,,,,,,,
0,149,,,,1.7381185293197632,1.199125051498413,-2556.999755859375,15.0,15.0,,,
,199,,,1465.9631252288818,,,,,,,,
,199,,11.766910552978516,,,,,,,,,
0,199,,,,1.221250295639038,1.1516170501708984,-2718.0,15.0,15.0,,,
,249,,,1525.77805519104,,,,,,,,
,249,,2.541780471801758,,,,,,,,,
0,249,,,,-0.14348173141479492,1.1651040315628052,-2538.0,15.0,15.0,,,
,299,,,1499.7823238372803,,,,,,,,
,299,,10.631322860717773,,,,,,,,,
0,299,,,,1.3291795253753662,1.1487398147583008,-2550.000244140625,15.0,15.0,,,
,349,,,1477.3492813110352,,,,,,,,
,349,,1.3337135314941406,,,,,,,,,
0,349,,,,0.31420034170150757,1.134906530380249,-2579.999755859375,15.0,15.0,,,
,399,,,1470.2579975128174,,,,,,,,
,399,,10.54072380065918,,,,,,,,,
0,399,,,,1.1159675121307373,1.1279187202453613,-2663.999755859375,15.0,15.0,,,
,449,,,1444.7851181030273,,,,,,,,
,449,,2.5501251220703125,,,,,,,,,
0,449,,,,0.06641465425491333,1.1308889389038086,-2641.000244140625,15.0,15.0,,,
,499,,,1459.313154220581,,,,,,,,
,499,,9.310245513916016,,,,,,,,,
0,499,,,,1.6168937683105469,1.1235020160675049,-2661.999755859375,15.0,15.0,,,
,549,,,1465.6929969787598,,,,,,,,
,549,,1.322031021118164,,,,,,,,,
0,549,,,,0.8212761878967285,1.128142237663269,-2383.000244140625,15.0,15.0,,,
,599,,,1444.1332817077637,,,,,,,,
,599,,10.266304016113281,,,,,,,,,
0,599,,,,1.1910951137542725,1.1336150169372559,-2459.000244140625,15.0,15.0,,,
,649,,,1440.5910968780518,,,,,,,,
,649,,1.4073848724365234,,,,,,,,,
0,649,,,,0.3800293803215027,1.1118017435073853,-2467.000244140625,15.0,15.0,,,
,699,,,1454.3871879577637,,,,,,,,
,699,,10.083913803100586,,,,,,,,,
