set,instance,shape,ref_makespan,pred_makespan,gap,gap_avg,gap_max,base_pred_makespan,base_gap,aug_factor,aug_batch_size,entropy_mean,time_sec
generated,10x10_0000,10x10,759.0,796.9999389648438,5.006575584411621,11.502599716186523,22.793149948120117,796.9999389648438,5.006575584411621,1,16,0.7614749670028687,0.5275433147326112
generated,10x10_0001,10x10,906.0,953.9999389648438,5.298006534576416,11.795496940612793,27.59380340576172,953.9999389648438,5.298006534576416,1,16,0.6870359182357788,0.23839700501412153
generated,10x10_0002,10x10,781.0,826.0000610351562,5.761849880218506,12.464988708496094,27.016639709472656,826.0000610351562,5.761849880218506,1,16,0.7614181041717529,0.2380495360121131
generated,10x10_0003,10x10,805.0,824.9999389648438,2.484464645385742,9.855389595031738,22.484481811523438,824.9999389648438,2.484464645385742,1,16,0.7648725509643555,0.24142120499163866
generated,10x10_0004,10x10,868.0,920.0000610351562,5.990791320800781,12.382089614868164,22.235023498535156,920.0000610351562,5.990791320800781,1,16,0.7442440986633301,0.23838359490036964
generated,10x10_0005,10x10,855.0,877.0,2.573096752166748,9.710348129272461,20.584774017333984,877.0,2.573096752166748,1,16,0.6766038537025452,0.2371235303580761
generated,10x10_0006,10x10,763.0,779.0,2.096986770629883,11.09006404876709,22.1494197845459,779.0,2.096986770629883,1,16,0.7204768657684326,0.23748103715479374
generated,10x10_0007,10x10,868.0,876.0,0.9216547012329102,9.779130935668945,17.74193000793457,876.0,0.9216547012329102,1,16,0.7323673367500305,0.23695615958422422
generated,10x10_0008,10x10,781.0,807.0000610351562,3.3290743827819824,11.689746856689453,22.279144287109375,807.0000610351562,3.3290743827819824,1,16,0.7815901637077332,0.2372803185135126
generated,10x10_0009,10x10,827.0,851.9999389648438,3.0229687690734863,12.321460723876953,19.951629638671875,851.9999389648438,3.0229687690734863,1,16,0.6919543147087097,0.23705727979540825
generated,10x10_0010,10x10,801.0,830.9999389648438,3.7453055381774902,8.930242538452148,20.099878311157227,830.9999389648438,3.7453055381774902,1,16,0.7494181394577026,0.23765305802226067
generated,10x10_0011,10x10,721.0,744.0,3.190016746520996,17.709779739379883,45.353675842285156,744.0,3.190016746520996,1,16,0.7533837556838989,0.23620898183435202
generated,10x10_0012,10x10,838.0,877.0,4.653942584991455,15.211999893188477,34.128868103027344,877.0,4.653942584991455,1,16,0.7082697749137878,0.23810632526874542
generated,10x10_0013,10x10,829.0,844.0000610351562,1.8094182014465332,10.245776176452637,20.50664520263672,844.0000610351562,1.8094182014465332,1,16,0.7184922099113464,0.24164094310253859
