set,instance,shape,ref_makespan,pred_makespan,gap,gap_avg,gap_max,base_pred_makespan,base_gap,aug_factor,aug_batch_size,entropy_mean,time_sec
generated,10x10_0000,10x10,759.0,799.0000610351562,5.270099639892578,9.770261764526367,22.00263786315918,799.0000610351562,5.270099639892578,1,16,1.0915772914886475,0.509371230378747
generated,10x10_0001,10x10,906.0,949.9999389648438,4.856503009796143,9.996724128723145,19.426036834716797,949.9999389648438,4.856503009796143,1,16,1.0191636085510254,0.23096525203436613
generated,10x10_0002,10x10,781.0,832.0000610351562,6.530094146728516,14.077508926391602,26.760578155517578,832.0000610351562,6.530094146728516,1,16,1.0889055728912354,0.2317321291193366
generated,10x10_0003,10x10,805.0,805.9999389648438,0.12421607971191406,8.408379554748535,16.521739959716797,805.9999389648438,0.12421607971191406,1,16,1.1160136461257935,0.22961978614330292
generated,10x10_0004,10x10,868.0,917.0000610351562,5.645167827606201,12.361394882202148,22.350215911865234,917.0000610351562,5.645167827606201,1,16,1.0757977962493896,0.22926759719848633
generated,10x10_0005,10x10,855.0,859.0,0.467836856842041,7.344663143157959,15.204668045043945,859.0,0.467836856842041,1,16,1.0207593441009521,0.23052646405994892
generated,10x10_0006,10x10,763.0,789.9999389648438,3.538656234741211,9.755897521972656,18.47968101501465,789.9999389648438,3.538656234741211,1,16,1.072070837020874,0.2364716725423932
generated,10x10_0007,10x10,868.0,898.0,3.4562230110168457,11.094104766845703,22.92628288269043,898.0,3.4562230110168457,1,16,1.0730870962142944,0.23854136560112238
generated,10x10_0008,10x10,781.0,809.9999389648438,3.7131786346435547,10.84747314453125,22.151077270507812,809.9999389648438,3.7131786346435547,1,16,1.1170634031295776,0.23537432681769133
generated,10x10_0009,10x10,827.0,860.0,3.990328311920166,10.018324851989746,18.016921997070312,860.0,3.990328311920166,1,16,1.0146703720092773,0.24178069364279509
generated,10x10_0010,10x10,801.0,838.9999389648438,4.744064807891846,9.323299407958984,16.604244232177734,838.9999389648438,4.744064807891846,1,16,1.0944397449493408,0.22899059765040874
generated,10x10_0011,10x10,721.0,731.0,1.3869643211364746,11.573541641235352,28.016651153564453,731.0,1.3869643211364746,1,16,1.073662281036377,0.22950755711644888
generated,10x10_0012,10x10,838.0,879.0,4.892599582672119,12.05996322631836,26.014328002929688,879.0,4.892599582672119,1,16,1.078959584236145,0.22836846020072699
generated,10x10_0013,10x10,829.0,848.0,2.2919178009033203,11.927962303161621,23.03982925415039,848.0,2.2919178009033203,1,16,1.0538619756698608,0.234416538849473
generated,10x10_0014,10x10,862.0,907.0,5.2204132080078125,12.20090389251709,20.41764259338379,907.0,5.2204132080078125,1,16,1.0339657068252563,0.22967301588505507
generated,10x10_0015,10x10,868.0,901.0,3.801846504211426,13.33165168762207,23.271894454956055,901.0,3.801846504211426,1,16,1.087425708770752,0.22852996084839106
generated,10x10_0016,10x10,869.0,897.0,3.2220959663391113,13.202142715454102,21.979284286499023,897.0,3.2220959663391113,1,16,1.0335229635238647,0.22857792023569345
generated,10x10_0017,10x10,839.0,877.0,4.529201984405518,10.442113876342773,21.0965518951416,877.0,4.529201984405518,1,16,1.0375105142593384,0.2333620237186551
generated,10x10_0018,10x10,859.0,878.0000610351562,2.211880683898926,10.999345779418945,22.002338409423828,878.0000610351562,2.211880683898926,1,16,1.0727548599243164,0.22931981831789017
generated,10x10_0019,10x10,806.0,849.0000610351562,5.334997177124023,13.049591064453125,24.56576919555664,849.0000610351562,5.334997177124023,1,16,1.1088162660598755,0.2286301702260971
generated,10x10_0020,10x10,805.0,813.0,0.9937882423400879,4.445838928222656,13.416135787963867,813.0,0.9937882423400879,1,16,1.1070284843444824,0.22853031940758228
generated,10x10_0021,10x10,856.0,899.0001220703125,5.023372173309326,10.358869552612305,19.50935173034668,899.0001220703125,5.023372173309326,1,16,1.0655205249786377,0.228821218945086
generated,10x10_0022,10x10,853.0,894.0,4.80656623840332,11.996257781982422,20.164108276367188,894.0,4.80656623840332,1,16,1.052314043045044,0.22819132171571255
generated,10x10_0023,10x10,786.0,801.9999389648438,2.0356178283691406,12.355875968933105,24.045801162719727,801.9999389648438,2.0356178283691406,1,16,1.0715495347976685,0.22933723777532578
generated,10x10_0024,10x10,889.0,936.0,5.286848545074463,9.679948806762695,23.959529876708984,936.0,5.286848545074463,1,16,1.0318394899368286,0.2288437783718109
generated,10x10_0025,10x10,917.0,956.9999389648438,4.362034797668457,12.888490676879883,25.081777572631836,956.9999389648438,4.362034797668457,1,16,1.0473788976669312,0.22932895831763744
generated,10x10_0026,10x10,734.0,762.9999389648438,3.950941562652588,11.124825477600098,20.16349983215332,762.9999389648438,3.950941562652588,1,16,1.135538935661316,0.22923155780881643
generated,10x10_0027,10x10,928.0,980.0,5.603444576263428,12.72730827331543,23.922407150268555,980.0,5.603444576263428,1,16,1.06558096408844,0.22861451003700495
generated,10x10_0028,10x10,853.0,867.0,1.6412615776062012,4.633462429046631,12.778425216674805,867.0,1.6412615776062012,1,16,1.12904691696167,0.2307906225323677
generated,10x10_0029,10x10,751.0,783.9999389648438,4.394125938415527,10.200977325439453,20.77227783203125,783.9999389648438,4.394125938415527,1,16,1.1499669551849365,0.23152123019099236
generated,10x10_0030,10x10,800.0,838.9999389648438,4.874992370605469,12.89355754852295,20.375001907348633,838.9999389648438,4.874992370605469,1,16,1.0725886821746826,0.22869287990033627
generated,10x10_0031,10x10,766.0,786.9999389648438,2.7415037155151367,10.954845428466797,22.71540069580078,786.9999389648438,2.7415037155151367,1,16,1.1257623434066772,0.2287739496678114
generated,10x10_0032,10x10,769.0,808.0,5.071520805358887,10.84911823272705,19.245742797851562,808.0,5.071520805358887,1,16,1.0648778676986694,0.22889876924455166
generated,10x10_0033,10x10,751.0,765.9999389648438,1.9973278045654297,8.33991813659668,21.571231842041016,765.9999389648438,1.9973278045654297,1,16,1.1053847074508667,0.22947451658546925
generated,10x10_0034,10x10,757.0,788.0000610351562,4.095125198364258,10.748636245727539,24.306476593017578,788.0000610351562,4.095125198364258,1,16,1.1424705982208252,0.22909033950418234
generated,10x10_0035,10x10,914.0,962.9998779296875,5.361032485961914,11.634981155395508,22.428871154785156,962.9998779296875,5.361032485961914,1,16,1.0306744575500488,0.2288588583469391
generated,10x10_0036,10x10,785.0,836.0,6.4968109130859375,13.628589630126953,22.165620803833008,836.0,6.4968109130859375,1,16,1.0923689603805542,0.23057008255273104
generated,10x10_0037,10x10,869.0,907.0,4.372847080230713,13.844943046569824,23.360179901123047,907.0,4.372847080230713,1,16,1.0584896802902222,0.23150254972279072
generated,10x10_0038,10x10,857.0,929.9999389648438,8.518075942993164,15.519248962402344,22.637104034423828,929.9999389648438,8.518075942993164,1,16,1.0671528577804565,0.22982550598680973
generated,10x10_0039,10x10,889.0,912.9999389648438,2.6996612548828125,9.96202278137207,15.18559455871582,912.9999389648438,2.6996612548828125,1,16,1.0685886144638062,0.22993634641170502
generated,10x10_0040,10x10,792.0,802.9999389648438,1.3888835906982422,7.105231285095215,16.28787612915039,802.9999389648438,1.3888835906982422,1,16,1.097056269645691,0.22966069541871548
generated,10x10_0041,10x10,830.0,833.0,0.36144256591796875,9.631967544555664,20.722888946533203,833.0,0.36144256591796875,1,16,1.0478531122207642,0.2292706584557891
generated,10x10_0042,10x10,811.0,841.0,3.6991357803344727,12.066507339477539,22.318113327026367,841.0,3.6991357803344727,1,16,1.059564232826233,0.2302942145615816
generated,10x10_0043,10x10,839.0,867.0,3.3372998237609863,10.124588012695312,17.16327667236328,867.0,3.3372998237609863,1,16,1.0671640634536743,0.23021309450268745
generated,10x10_0044,10x10,803.0,824.9999389648438,2.739715576171875,11.277044296264648,24.532997131347656,824.9999389648438,2.739715576171875,1,16,1.1132208108901978,0.22931073792278767
generated,10x10_0045,10x10,848.0,888.0,4.716980457305908,13.366926193237305,23.702835083007812,888.0,4.716980457305908,1,16,1.0966839790344238,0.22932618763297796
generated,10x10_0046,10x10,847.0,906.9999389648438,7.0838093757629395,12.878168106079102,19.36246109008789,906.9999389648438,7.0838093757629395,1,16,1.0656222105026245,0.23005841486155987
generated,10x10_0047,10x10,746.0,790.9999389648438,6.032168865203857,12.628817558288574,26.139427185058594,790.9999389648438,6.032168865203857,1,16,1.0695775747299194,0.23095268197357655
generated,10x10_0048,10x10,823.0,843.0000610351562,2.430140972137451,9.412026405334473,18.955039978027344,843.0000610351562,2.430140972137451,1,16,1.0498229265213013,0.2303764447569847
generated,10x10_0049,10x10,767.0,794.0000610351562,3.520214557647705,9.452414512634277,17.079532623291016,794.0000610351562,3.520214557647705,1,16,1.0732247829437256,0.22965965699404478
generated,10x10_0050,10x10,817.0,862.0,5.507957935333252,12.81747817993164,20.318233489990234,862.0,5.507957935333252,1,16,1.0181636810302734,0.2291152598336339
generated,10x10_0051,10x10,798.0,814.0,2.005016803741455,9.929121017456055,23.80951690673828,814.0,2.005016803741455,1,16,1.0925419330596924,0.23046400398015976
generated,10x10_0052,10x10,857.0,886.0000610351562,3.383910655975342,9.736001968383789,19.01984214782715,886.0000610351562,3.383910655975342,1,16,1.1189097166061401,0.23014209512621164
generated,10x10_0053,10x10,860.0,861.9999389648438,0.23255348205566406,7.416427135467529,15.813959121704102,861.9999389648438,0.23255348205566406,1,16,1.0436594486236572,0.23070786334574223
generated,10x10_0054,10x10,779.0,811.0,4.107832908630371,10.254537582397461,18.10011863708496,811.0,4.107832908630371,1,16,1.1400831937789917,0.230568983592093
generated,10x10_0055,10x10,712.0,730.0000610351562,2.528095245361328,10.677444458007812,21.488773345947266,730.0000610351562,2.528095245361328,1,16,1.096479058265686,0.2296907575801015
generated,10x10_0056,10x10,831.0,865.0000610351562,4.091465473175049,9.425771713256836,19.01323699951172,865.0000610351562,4.091465473175049,1,16,1.0952012538909912,0.23059301264584064
generated,10x10_0057,10x10,747.0,780.0000610351562,4.417681694030762,14.23088264465332,27.71085548400879,780.0000610351562,4.417681694030762,1,16,1.0618681907653809,0.22983961645513773
generated,10x10_0058,10x10,889.0,902.0000610351562,1.4623284339904785,8.954059600830078,20.02248764038086,902.0000610351562,1.4623284339904785,1,16,0.9820149540901184,0.22908836789429188
generated,10x10_0059,10x10,867.0,939.0000610351562,8.304500579833984,13.544368743896484,22.722030639648438,939.0000610351562,8.304500579833984,1,16,1.0827537775039673,0.22972192615270615
