epoch,lr-Adam,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/bopo_loss,train/bopo_pair_count,train/loss,train/max_reward,train/reward,val/max_reward,val/reward
,0.0003,0,,,,,,,,,,
,,49,,,481.6453456878662,,,,,,,
,,49,,3.9963722229003906,,,,,,,,
0,,49,,,,0.6909281015396118,720.0,0.6909281015396118,-20.252164840698242,-22.59072494506836,,
,,99,,,404.2496681213379,,,,,,,
,,99,,19.043445587158203,,,,,,,,
0,,99,,,,0.6916120052337646,720.0,0.6916120052337646,-19.138507843017578,-21.474411010742188,,
,,149,,,408.8263511657715,,,,,,,
,,149,,3.8013458251953125,,,,,,,,
0,,149,,,,0.6920191049575806,720.0,0.6920191049575806,-19.037317276000977,-21.275394439697266,,
,,199,,,519.4029808044434,,,,,,,
,,199,,23.38576316833496,,,,,,,,
0,,199,,,,0.6917905211448669,720.0,0.6917905211448669,-19.29511070251465,-22.63844108581543,,
,,249,,,531.90016746521,,,,,,,
,,249,,4.41741943359375,,,,,,,,
0,,249,,,,0.691987931728363,720.0,0.691987931728363,-19.550830841064453,-22.848499298095703,,
,,299,,,551.0048866271973,,,,,,,
,,299,,20.383596420288086,,,,,,,,
0,,299,,,,0.6927313804626465,720.0,0.6927313804626465,-18.614601135253906,-21.15608024597168,,
,,349,,,515.3598785400391,,,,,,,
,,349,,4.186868667602539,,,,,,,,
0,,349,,,,0.6926866173744202,720.0,0.6926866173744202,-18.749813079833984,-21.274362564086914,,
,,399,,,521.6145515441895,,,,,,,
,,399,,19.370555877685547,,,,,,,,
0,,399,,,,0.6920140981674194,720.0,0.6920140981674194,-18.954402923583984,-22.077415466308594,,
,,449,,,541.2731170654297,,,,,,,
,,449,,4.570245742797852,,,,,,,,
0,,449,,,,0.6916717886924744,720.0,0.6916717886924744,-18.32828140258789,-21.51149559020996,,
,,499,,,548.9516258239746,,,,,,,
,,499,,19.64259147644043,,,,,,,,
0,,499,,,,0.6921515464782715,720.0,0.6921515464782715,-18.411334991455078,-21.446914672851562,,
,,549,,,476.37343406677246,,,,,,,
,,549,,4.362583160400391,,,,,,,,
0,,549,,,,0.6920717358589172,720.0,0.6920717358589172,-18.723203659057617,-21.978321075439453,,
,,599,,,534.4927310943604,,,,,,,
,,599,,19.812345504760742,,,,,,,,
0,,599,,,,0.6913521885871887,720.0,0.6913521885871887,-18.576885223388672,-22.35321044921875,,
,,649,,,472.5463390350342,,,,,,,
,,649,,4.770517349243164,,,,,,,,
0,,649,,,,0.691881537437439,720.0,0.691881537437439,-18.80068016052246,-22.4354305267334,,
,,699,,,453.34720611572266,,,,,,,
,,699,,18.79715919494629,,,,,,,,
0,,699,,,,0.6922193169593811,720.0,0.6922193169593811,-17.858461380004883,-20.566633224487305,,
,,749,,,455.54184913635254,,,,,,,
,,749,,4.6787261962890625,,,,,,,,
0,,749,,,,0.6920695304870605,720.0,0.6920695304870605,-17.9792423248291,-20.866966247558594,,
,,799,,,480.09347915649414,,,,,,,
,,799,,20.01214027404785,,,,,,,,
