epoch,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/pair_count,train/quality,train/reward,val/gap,val/makespan,val/reward
,3749,,0.6744861602783203,,,,,,,,
,3799,,,354.4352054595947,,,,,,,
,3799,,8.861064910888672,,,,,,,,
,3849,,,359.652042388916,,,,,,,
,3849,,0.5967617034912109,,,,,,,,
,3899,,,355.4403781890869,,,,,,,
,3899,,8.925676345825195,,,,,,,,
,3949,,,361.48524284362793,,,,,,,
,3949,,0.6093978881835938,,,,,,,,
,3999,,,355.30543327331543,,,,,,,
,3999,,8.003473281860352,,,,,,,,
,4049,,,355.3509712219238,,,,,,,
,4049,,0.6237030029296875,,,,,,,,
,4099,,,361.9837760925293,,,,,,,
,4099,,9.374618530273438,,,,,,,,
,4149,,,359.5113754272461,,,,,,,
,4149,,0.6690025329589844,,,,,,,,
,4199,,,357.51938819885254,,,,,,,
,4199,,16.583681106567383,,,,,,,,
,4249,,,691.9760704040527,,,,,,,
,4249,,0.8003711700439453,,,,,,,,
,4299,,,425.08506774902344,,,,,,,
,4299,,8.26120376586914,,,,,,,,
,4349,,,353.9259433746338,,,,,,,
,4349,,0.5717277526855469,,,,,,,,
,4399,,,352.6499271392822,,,,,,,
,4399,,8.551597595214844,,,,,,,,
,4449,,,363.85488510131836,,,,,,,
,4449,,0.5862712860107422,,,,,,,,
,4499,,,350.327730178833,,,,,,,
,4499,,8.056879043579102,,,,,,,,
,4549,,,361.8903160095215,,,,,,,
,4549,,0.6983280181884766,,,,,,,,
,4599,,,388.56029510498047,,,,,,,
,4599,,8.78763198852539,,,,,,,,
,4649,,,366.5294647216797,,,,,,,
,4649,,0.67138671875,,,,,,,,
,4699,,,349.69305992126465,,,,,,,
,4699,,7.996797561645508,,,,,,,,
,4749,,,349.23768043518066,,,,,,,
,4749,,0.5645751953125,,,,,,,,
,4799,,,350.43787956237793,,,,,,,
,4799,,8.311986923217773,,,,,,,,
,4849,,,353.4078598022461,,,,,,,
,4849,,0.6017684936523438,,,,,,,,
,4899,,,355.86047172546387,,,,,,,
,4899,,8.6669921875,,,,,,,,
,4949,,,360.84866523742676,,,,,,,
,4949,,1.8718242645263672,,,,,,,,
,4999,,,368.5274124145508,,,,,,,
,4999,,14.312505722045898,,,,,,,,
0,4999,,,,,,,,4.387721061706543,1731.31005859375,-1731.31005859375
,5000,1970.9412953853607,,,,,,,,,
0,4999,,,,0.7097270488739014,15.0,1.1661609411239624,-1777.319580078125,,,
,5049,,,355.7286262512207,,,,,,,
,5049,,0.6103515625,,,,,,,,
,5099,,,350.4326343536377,,,,,,,
,5099,,8.519172668457031,,,,,,,,
,5149,,,359.6954345703125,,,,,,,
,5149,,0.640869140625,,,,,,,,
,5199,,,361.33599281311035,,,,,,,
,5199,,8.24880599975586,,,,,,,,
,5249,,,353.69062423706055,,,,,,,
,5249,,0.6811618804931641,,,,,,,,
,5299,,,354.8274040222168,,,,,,,
,5299,,8.633136749267578,,,,,,,,
,5349,,,372.33757972717285,,,,,,,
,5349,,0.8003711700439453,,,,,,,,
,5399,,,362.24937438964844,,,,,,,
,5399,,8.555889129638672,,,,,,,,
,5449,,,354.8150062561035,,,,,,,
,5449,,0.6718635559082031,,,,,,,,
,5499,,,356.4496040344238,,,,,,,
,5499,,9.063720703125,,,,,,,,
,5549,,,372.47467041015625,,,,,,,
,5549,,0.7796287536621094,,,,,,,,
,5599,,,364.64452743530273,,,,,,,
,5599,,8.77237319946289,,,,,,,,
,5649,,,360.53967475891113,,,,,,,
,5649,,0.7238388061523438,,,,,,,,
,5699,,,349.92432594299316,,,,,,,
,5699,,9.01174545288086,,,,,,,,
,5749,,,370.7120418548584,,,,,,,
,5749,,0.7216930389404297,,,,,,,,
,5799,,,358.37507247924805,,,,,,,
,5799,,8.409500122070312,,,,,,,,
,5849,,,378.57794761657715,,,,,,,
,5849,,0.7119178771972656,,,,,,,,
,5899,,,449.05877113342285,,,,,,,
,5899,,13.446331024169922,,,,,,,,
,5949,,,450.7567882537842,,,,,,,
,5949,,1.9121170043945312,,,,,,,,
,5999,,,358.9906692504883,,,,,,,
,5999,,9.026765823364258,,,,,,,,
,6049,,,358.72817039489746,,,,,,,
,6049,,0.72479248046875,,,,,,,,
,6099,,,364.1552925109863,,,,,,,
,6099,,8.946657180786133,,,,,,,,
,6149,,,363.9407157897949,,,,,,,
,6149,,0.743865966796875,,,,,,,,
,6199,,,357.8300476074219,,,,,,,
,6199,,8.346080780029297,,,,,,,,
,6249,,,363.6753559112549,,,,,,,
,6249,,0.8106231689453125,,,,,,,,
,6299,,,358.90769958496094,,,,,,,
,6299,,9.149312973022461,,,,,,,,
,6349,,,440.75775146484375,,,,,,,
,6349,,2.147197723388672,,,,,,,,
,6399,,,451.2143135070801,,,,,,,
,6399,,15.163183212280273,,,,,,,,
,6449,,,355.01885414123535,,,,,,,
,6449,,0.7200241088867188,,,,,,,,
,6499,,,364.776611328125,,,,,,,
,6499,,8.643627166748047,,,,,,,,
,6549,,,441.9679641723633,,,,,,,
,6549,,3.103971481323242,,,,,,,,
,6599,,,356.62245750427246,,,,,,,
,6599,,8.996725082397461,,,,,,,,
,6649,,,616.7769432067871,,,,,,,
,6649,,0.8378028869628906,,,,,,,,
,6699,,,359.10534858703613,,,,,,,
,6699,,8.728742599487305,,,,,,,,
,6749,,,356.76074028015137,,,,,,,
,6749,,0.6742477416992188,,,,,,,,
,6799,,,355.50618171691895,,,,,,,
,6799,,8.737325668334961,,,,,,,,
,6849,,,438.1098747253418,,,,,,,
,6849,,0.7841587066650391,,,,,,,,
,6899,,,429.00824546813965,,,,,,,
,6899,,8.455514907836914,,,,,,,,
,6949,,,433.3333969116211,,,,,,,
,6949,,0.8428096771240234,,,,,,,,
,6999,,,442.9290294647217,,,,,,,
,6999,,9.322404861450195,,,,,,,,
,7049,,,432.4150085449219,,,,,,,
,7049,,1.3153553009033203,,,,,,,,
,7099,,,432.8620433807373,,,,,,,
,7099,,9.274721145629883,,,,,,,,
,7149,,,359.9281311035156,,,,,,,
,7149,,0.7596015930175781,,,,,,,,
,7199,,,360.1546287536621,,,,,,,
,7199,,8.744955062866211,,,,,,,,
,7249,,,429.60381507873535,,,,,,,
,7249,,0.7586479187011719,,,,,,,,
,7299,,,364.67814445495605,,,,,,,
,7299,,8.890867233276367,,,,,,,,
,7349,,,358.31284523010254,,,,,,,
,7349,,1.1134147644042969,,,,,,,,
,7399,,,356.7395210266113,,,,,,,
,7399,,8.943319320678711,,,,,,,,
,7449,,,352.1604537963867,,,,,,,
,7449,,0.705718994140625,,,,,,,,
,7499,,,358.1974506378174,,,,,,,
,7499,,8.794546127319336,,,,,,,,
,7549,,,354.694128036499,,,,,,,
,7549,,0.6387233734130859,,,,,,,,
,7599,,,363.2504940032959,,,,,,,
,7599,,14.838695526123047,,,,,,,,
,7649,,,353.8522720336914,,,,,,,
,7649,,0.6222724914550781,,,,,,,,
,7699,,,356.2436103820801,,,,,,,
,7699,,8.32819938659668,,,,,,,,
,7749,,,357.9893112182617,,,,,,,
,7749,,0.6654262542724609,,,,,,,,
,7799,,,430.4330348968506,,,,,,,
,7799,,8.6517333984375,,,,,,,,
,7849,,,433.1955909729004,,,,,,,
,7849,,0.7953643798828125,,,,,,,,
,7899,,,435.06789207458496,,,,,,,
,7899,,9.953498840332031,,,,,,,,
,7949,,,430.4969310760498,,,,,,,
,7949,,0.804901123046875,,,,,,,,
,7999,,,444.3831443786621,,,,,,,
,7999,,8.961200714111328,,,,,,,,
,8049,,,367.1376705169678,,,,,,,
,8049,,0.7295608520507812,,,,,,,,
