problem,transfer,scale_name,target_size,formula,num_pairs,pre_pressure_q10,pre_pressure_median,pre_pressure_q90,weight_mean,weight_std,weight_q10,weight_median,weight_q90,low_clamp_share,interior_share,high_clamp_share,tie_pass_share,effective_pair_ratio,weight_gini
tsp100,TSP100 -> TSP50,search,100,gap/MAD * margin/std * regret,158400,-0.9343406438827515,0.08572419732809067,0.7426790714263917,1.8282749652862549,0.881716787815094,0.29080331325531006,2.5,2.5,0.0748169191919192,0.37313762626262625,0.5520454545454545,nan,0.8113053337940932,0.2463969884261854
tsp100,TSP100 -> TSP50,transfer,50,gap/MAD * margin/std * regret,39200,-0.9624833226203918,0.05545089393854141,0.7426955103874207,1.7987709045410156,0.8910499215126038,0.27255659401416776,2.5,2.5,0.0786734693877551,0.3871428571428571,0.5341836734693878,nan,0.8029629755149531,0.2560494895882266
cvrp100,CVRP100 -> CVRP50,search,100,absolute objective gap,158400,-1.2413625359535216,-0.4947469234466553,-0.011920734588056724,2.0166375637054443,1.514412522315979,0.30000001192092896,1.6003799438476562,4.864624023437501,0.10432449494949494,0.8019633838383838,0.09371212121212122,nan,0.639410806948024,0.41723436289620563
cvrp100,CVRP100 -> CVRP50,transfer,50,absolute objective gap,39200,-1.4888309240341187,-0.744662344455719,-0.2960331529378891,1.184822678565979,0.9446868896484375,0.30000001192092896,0.9001350402832031,2.528930282592773,0.1817091836734694,0.8140051020408163,0.004285714285714286,nan,0.6113497908784761,0.4164485038939707
ffsp100,FFSP100 -> FFSP50,search,100,tie(gap/MAD) * margin^-0.6 / rank span,4189,-0.35452823638916015,0.054189201444387436,0.5835765600204468,2.085322618484497,0.5762522220611572,1.1051259517669678,2.5,2.5,0.0,0.4409166865600382,0.5590833134399618,1.0,0.9290552541086068,0.13850974419033713
ffsp100,FFSP100 -> FFSP50,transfer,50,tie(gap/MAD) * margin^-0.6 / rank span,4076,-0.34695596992969513,0.039260298013687134,0.5386737585067749,2.0767500400543213,0.5740256905555725,1.1245636940002441,2.5,2.5,0.0,0.4560843964671246,0.5439156035328754,1.0,0.9290225355554514,0.13994653383294264
jssp10x10,JSSP10x10 -> JSSP15x15,search,10,gap/MAD * regret^0.9 * sigmoid(rank),32493,-0.8865460753440857,-0.13492609560489655,0.3272311925888061,1.9521387815475464,1.0527490377426147,0.389560729265213,2.198847770690918,3.0,0.003139137660419167,0.612531929954144,0.38432893238543686,nan,0.7746997089035463,0.2983841833242684
jssp10x10,JSSP10x10 -> JSSP15x15,transfer,15,gap/MAD * regret^0.9 * sigmoid(rank),32501,-0.8460353016853333,-0.08130582422018051,0.3916460871696472,2.046745538711548,1.0412486791610718,0.42764753103256226,2.487799882888794,3.0,0.0024306944401710716,0.5671210116611797,0.43044829389864925,nan,0.7944009851013368,0.27640004927953754
