epoch,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/po_loss,train/po_pref_rate,train/reward,val/max_aug_reward,val/max_reward,val/reward
,599,,,398.67568016052246,,,,,,,
,599,,14.774799346923828,,,,,,,,
0,599,,,,0.3088742196559906,0.3088742196559906,0.4949999749660492,-8.811952590942383,,,
,649,,,388.1800174713135,,,,,,,
,649,,3.9212703704833984,,,,,,,,
0,649,,,,0.3078191876411438,0.3078191876411438,0.49499842524528503,-8.808719635009766,,,
,699,,,397.9613780975342,,,,,,,
,699,,22.940874099731445,,,,,,,,
0,699,,,,0.3087909519672394,0.3087909519672394,0.4949999749660492,-8.830431938171387,,,
,749,,,520.2271938323975,,,,,,,
,749,,2.817392349243164,,,,,,,,
0,749,,,,0.31138876080513,0.31138876080513,0.4949999749660492,-8.757718086242676,,,
,799,,,502.23588943481445,,,,,,,
,799,,19.762277603149414,,,,,,,,
0,799,,,,0.3089264929294586,0.3089264929294586,0.4949999749660492,-8.800426483154297,,,
,849,,,504.2376518249512,,,,,,,
,849,,21.448373794555664,,,,,,,,
0,849,,,,0.3076443076133728,0.3076443076133728,0.4949999749660492,-8.66848087310791,,,
,899,,,504.12893295288086,,,,,,,
,899,,21.61383628845215,,,,,,,,
0,899,,,,0.30817583203315735,0.30817583203315735,0.4949999749660492,-8.713177680969238,,,
,949,,,419.6491241455078,,,,,,,
,949,,5.075216293334961,,,,,,,,
0,949,,,,0.30912667512893677,0.30912667512893677,0.4949999749660492,-8.740809440612793,,,
,999,,,520.2760696411133,,,,,,,
,999,,23.2393741607666,,,,,,,,
0,999,,,,0.30987489223480225,0.30987489223480225,0.4949999749660492,-8.693357467651367,,,
,1049,,,394.92225646972656,,,,,,,
,1049,,4.533529281616211,,,,,,,,
0,1049,,,,0.3101089298725128,0.3101089298725128,0.49499842524528503,-8.651482582092285,,,
,1099,,,443.8035488128662,,,,,,,
,1099,,36.12971305847168,,,,,,,,
0,1099,,,,0.31032422184944153,0.31032422184944153,0.4949999749660492,-8.677855491638184,,,
,1149,,,483.38961601257324,,,,,,,
,1149,,37.870168685913086,,,,,,,,
0,1149,,,,0.31029561161994934,0.31029561161994934,0.4949999749660492,-8.703597068786621,,,
,1199,,,475.8954048156738,,,,,,,
,1199,,40.02833366394043,,,,,,,,
0,1199,,,,0.310327410697937,0.310327410697937,0.4949999749660492,-8.636088371276855,,,
,1249,,,516.9005393981934,,,,,,,
,1249,,2.741098403930664,,,,,,,,
0,1249,,,,0.3116928040981293,0.3116928040981293,0.49499842524528503,-8.654773712158203,,,
,1299,,,504.24814224243164,,,,,,,
,1299,,20.94864845275879,,,,,,,,
0,1299,,,,0.3109213411808014,0.3109213411808014,0.4949999749660492,-8.668623924255371,,,
,1349,,,516.6757106781006,,,,,,,
,1349,,2.766132354736328,,,,,,,,
0,1349,,,,0.31057968735694885,0.31057968735694885,0.4949999749660492,-8.651043891906738,,,
,1399,,,529.4508934020996,,,,,,,
,1399,,14.917135238647461,,,,,,,,
0,1399,,,,0.30946800112724304,0.30946800112724304,0.49499842524528503,-8.642032623291016,,,
,1449,,,526.360273361206,,,,,,,
,1449,,2.712726593017578,,,,,,,,
0,1449,,,,0.3130888044834137,0.3130888044834137,0.4949999749660492,-8.598978996276855,,,
,1499,,,527.4431705474854,,,,,,,
,1499,,14.721393585205078,,,,,,,,
0,1499,,,,0.3115944266319275,0.3115944266319275,0.4949999749660492,-8.585432052612305,,,
,1549,,,528.695821762085,,,,,,,
,1549,,2.966165542602539,,,,,,,,
0,1549,,,,0.3108936548233032,0.3108936548233032,0.49499842524528503,-8.6394624710083,,,
0,1562,,,,,,,,-7.929015636444092,-8.019149780273438,-8.445219993591309
,1563,912.3028721809387,,,,,,,,,
,1599,,,526.3667106628418,,,,,,,
,1599,,15.756845474243164,,,,,,,,
1,1599,,,,0.31197425723075867,0.31197425723075867,0.4949999749660492,-8.591370582580566,,,
,1649,,,515.0227546691895,,,,,,,
,1649,,2.6009082794189453,,,,,,,,
1,1649,,,,0.3110007345676422,0.3110007345676422,0.4949999749660492,-8.627126693725586,,,
,1699,,,528.8481712341309,,,,,,,
,1699,,14.322280883789062,,,,,,,,
1,1699,,,,0.31455197930336,0.31455197930336,0.4949999749660492,-8.608476638793945,,,
,1749,,,484.5399856567383,,,,,,,
,1749,,40.322303771972656,,,,,,,,
1,1749,,,,0.31523340940475464,0.31523340940475464,0.4949999749660492,-8.625112533569336,,,
,1799,,,491.37139320373535,,,,,,,
,1799,,36.96417808532715,,,,,,,,
1,1799,,,,0.3149912655353546,0.3149912655353546,0.4949999749660492,-8.580716133117676,,,
,1849,,,529.7436714172363,,,,,,,
,1849,,2.6280879974365234,,,,,,,,
1,1849,,,,0.3138889670372009,0.3138889670372009,0.4949999749660492,-8.568756103515625,,,
,1899,,,522.4578380584717,,,,,,,
,1899,,14.703989028930664,,,,,,,,
1,1899,,,,0.31367114186286926,0.31367114186286926,0.4949999749660492,-8.539389610290527,,,
,1949,,,397.6595401763916,,,,,,,
,1949,,2.6025772094726562,,,,,,,,
1,1949,,,,0.31331661343574524,0.31331661343574524,0.4949999749660492,-8.575854301452637,,,
,1999,,,482.94687271118164,,,,,,,
,1999,,14.440536499023438,,,,,,,,
1,1999,,,,0.3150824010372162,0.3150824010372162,0.4949999749660492,-8.54085922241211,,,
,2049,,,387.8200054168701,,,,,,,
,2049,,2.946615219116211,,,,,,,,
1,2049,,,,0.31484681367874146,0.31484681367874146,0.4949999749660492,-8.596089363098145,,,
