set,instance,shape,ref_makespan,pred_makespan,gap,gap_avg,gap_max,base_pred_makespan,base_gap,aug_factor,aug_batch_size,entropy_mean,time_sec
generated,15x15_0000,15x15,1165.0,1644.0001220703125,41.11589050292969,59.301902770996094,90.38626861572266,1644.0001220703125,41.11589050292969,1,16,2.532546281814575,0.8123154807835817
generated,15x15_0001,15x15,1204.0,1579.0,31.146181106567383,56.660091400146484,79.56809997558594,1579.0,31.146181106567383,1,16,2.5313308238983154,0.5293260989710689
generated,15x15_0002,15x15,1155.0,1594.0001220703125,38.0086784362793,57.420860290527344,75.84415435791016,1594.0001220703125,38.0086784362793,1,16,2.5355329513549805,0.5308193741366267
generated,15x15_0003,15x15,1214.0,1651.0,35.996700286865234,53.85090255737305,83.36076354980469,1651.0,35.996700286865234,1,16,2.530491590499878,0.5304433256387711
generated,15x15_0004,15x15,1278.0,1642.000244140625,28.482019424438477,49.145389556884766,73.55242919921875,1642.000244140625,28.482019424438477,1,16,2.528792381286621,0.5288374917581677
generated,15x15_0005,15x15,1207.0,1706.0001220703125,41.342185974121094,57.32834243774414,80.94451141357422,1706.0001220703125,41.342185974121094,1,16,2.5299973487854004,0.5360173769295216
generated,15x15_0006,15x15,1118.0,1548.0,38.46152877807617,56.955074310302734,85.95708465576172,1548.0,38.46152877807617,1,16,2.5298774242401123,0.5357404481619596
generated,15x15_0007,15x15,1231.0,1679.0001220703125,36.3931884765625,56.90876388549805,87.2461166381836,1679.0001220703125,36.3931884765625,1,16,2.529353141784668,0.5300907380878925
generated,15x15_0008,15x15,1157.0,1643.0001220703125,42.00520324707031,59.71059799194336,82.62748718261719,1643.0001220703125,42.00520324707031,1,16,2.5292863845825195,0.5377545300871134
generated,15x15_0009,15x15,1124.0,1547.0,37.633453369140625,58.63893127441406,92.08184814453125,1547.0,37.633453369140625,1,16,2.5335497856140137,0.5382849192246795
generated,15x15_0010,15x15,1265.0,1738.9998779296875,37.470340728759766,59.502220153808594,90.98812103271484,1738.9998779296875,37.470340728759766,1,16,2.530611991882324,0.5352793186903
generated,15x15_0011,15x15,1136.0,1566.000244140625,37.85213088989258,60.2071418762207,83.71480560302734,1566.000244140625,37.85213088989258,1,16,2.5325303077697754,0.5309794144704938
generated,15x15_0012,15x15,1157.0,1586.9998779296875,37.165069580078125,55.6173095703125,80.46672058105469,1586.9998779296875,37.165069580078125,1,16,2.5296664237976074,0.540289563126862
generated,15x15_0013,15x15,1149.0,1618.9998779296875,40.90511703491211,59.105743408203125,82.59357452392578,1618.9998779296875,40.90511703491211,1,16,2.5283727645874023,0.5329457176849246
generated,15x15_0014,15x15,1122.0,1542.0,37.43314743041992,56.232582092285156,78.96611785888672,1542.0,37.43314743041992,1,16,2.53574275970459,0.5324635598808527
generated,15x15_0015,15x15,1143.0,1592.0,39.282596588134766,57.86103057861328,88.97635650634766,1592.0,39.282596588134766,1,16,2.5333776473999023,0.5364096658304334
generated,15x15_0016,15x15,1137.0,1522.0001220703125,33.86104202270508,57.92518997192383,83.11345672607422,1522.0001220703125,33.86104202270508,1,16,2.5336203575134277,0.5371691137552261
generated,15x15_0017,15x15,1180.0,1601.0001220703125,35.67797088623047,56.49894332885742,79.2373046875,1601.0001220703125,35.67797088623047,1,16,2.534393072128296,0.5350676700472832
generated,15x15_0018,15x15,1259.0,1717.9998779296875,36.45750427246094,55.79391860961914,73.78872680664062,1717.9998779296875,36.45750427246094,1,16,2.533940553665161,0.5373004926368594
generated,15x15_0019,15x15,1229.0,1698.9998779296875,38.24245834350586,57.94408416748047,80.06509399414062,1698.9998779296875,38.24245834350586,1,16,2.5353569984436035,0.5374068235978484
generated,15x15_0020,15x15,1337.0,1780.0,33.133888244628906,49.55181884765625,77.48692321777344,1780.0,33.133888244628906,1,16,2.5322647094726562,0.5367683349177241
generated,15x15_0021,15x15,1204.0,1615.0,34.13621139526367,56.464778900146484,80.8139419555664,1615.0,34.13621139526367,1,16,2.5274977684020996,0.5338498950004578
generated,15x15_0022,15x15,1220.0,1694.0001220703125,38.85246658325195,58.32799530029297,83.60657501220703,1694.0001220703125,38.85246658325195,1,16,2.530965566635132,0.5345257921144366
generated,15x15_0023,15x15,1143.0,1562.0,36.65791702270508,56.660797119140625,89.32635498046875,1562.0,36.65791702270508,1,16,2.5343017578125,0.537378472276032
generated,15x15_0024,15x15,1141.0,1567.000244140625,37.335693359375,58.21784591674805,80.80631256103516,1567.000244140625,37.335693359375,1,16,2.533012866973877,0.5328597286716104
generated,15x15_0025,15x15,1239.0,1616.0,30.427764892578125,52.417518615722656,81.03308868408203,1616.0,30.427764892578125,1,16,2.5308644771575928,0.5394399361684918
generated,15x15_0026,15x15,1177.0,1663.0001220703125,41.29142761230469,58.86589431762695,77.74005126953125,1663.0001220703125,41.29142761230469,1,16,2.5286126136779785,0.5449248570948839
generated,15x15_0027,15x15,1226.0,1600.999755859375,30.587255477905273,53.73802185058594,78.62969970703125,1600.999755859375,30.587255477905273,1,16,2.534381866455078,0.5368525143712759
generated,15x15_0028,15x15,1306.0,1815.9998779296875,39.05052947998047,55.9443244934082,82.54209899902344,1815.9998779296875,39.05052947998047,1,16,2.5235955715179443,0.5346372621133924
generated,15x15_0029,15x15,1280.0,1738.0001220703125,35.78126525878906,56.320796966552734,74.7656478881836,1738.0001220703125,35.78126525878906,1,16,2.5307350158691406,0.5393641944974661
generated,15x15_0030,15x15,1232.0,1712.999755859375,39.04218673706055,54.224586486816406,77.84092712402344,1712.999755859375,39.04218673706055,1,16,2.530735969543457,0.5361874867230654
generated,15x15_0031,15x15,1176.0,1671.0,42.091835021972656,59.5311164855957,94.30276489257812,1671.0,42.091835021972656,1,16,2.529862403869629,0.5349669121205807
generated,15x15_0032,15x15,1147.0,1609.9998779296875,40.36616134643555,57.179725646972656,78.72711181640625,1609.9998779296875,40.36616134643555,1,16,2.5333449840545654,0.5366970067843795
generated,15x15_0033,15x15,1208.0,1639.0001220703125,35.67881774902344,56.084442138671875,81.95362091064453,1639.0001220703125,35.67881774902344,1,16,2.5286898612976074,0.5340528348460793
generated,15x15_0034,15x15,1229.0,1647.0,34.01138687133789,54.34293746948242,80.39053344726562,1647.0,34.01138687133789,1,16,2.5341098308563232,0.5330060981214046
generated,15x15_0035,15x15,1240.0,1692.0001220703125,36.45162582397461,54.45501708984375,84.35484313964844,1692.0001220703125,36.45162582397461,1,16,2.5320823192596436,0.5328396605327725
generated,15x15_0036,15x15,1222.0,1726.0001220703125,41.243873596191406,59.249698638916016,82.1603775024414,1726.0001220703125,41.243873596191406,1,16,2.530468702316284,0.5346798431128263
generated,15x15_0037,15x15,1238.0,1704.9998779296875,37.72212219238281,58.14696502685547,97.33441925048828,1704.9998779296875,37.72212219238281,1,16,2.5284948348999023,0.5325364796444774
generated,15x15_0038,15x15,1225.0,1660.9998779296875,35.591827392578125,52.62370300292969,77.71424102783203,1660.9998779296875,35.591827392578125,1,16,2.5349037647247314,0.5333443265408278
generated,15x15_0039,15x15,1101.0,1458.0,32.425071716308594,60.48973846435547,96.82106018066406,1458.0,32.425071716308594,1,16,2.530306816101074,0.5329260285943747
generated,15x15_0040,15x15,1115.0,1547.0,38.744388580322266,58.57833480834961,80.35875701904297,1547.0,38.744388580322266,1,16,2.5309760570526123,0.532139771617949
generated,15x15_0041,15x15,1147.0,1631.999755859375,42.284202575683594,58.29269790649414,82.47602081298828,1631.999755859375,42.284202575683594,1,16,2.530418872833252,0.5334314676001668
generated,15x15_0042,15x15,1225.0,1680.0001220703125,37.14287185668945,58.40943908691406,87.83675384521484,1680.0001220703125,37.14287185668945,1,16,2.5358517169952393,0.5338346846401691
generated,15x15_0043,15x15,1140.0,1536.0,34.736846923828125,57.633636474609375,81.40355682373047,1536.0,34.736846923828125,1,16,2.529741048812866,0.5384929999709129
generated,15x15_0044,15x15,1280.0,1739.9998779296875,35.9374885559082,54.78333282470703,79.45310974121094,1739.9998779296875,35.9374885559082,1,16,2.5343987941741943,0.534715723246336
generated,15x15_0045,15x15,1194.0,1625.9998779296875,36.18088912963867,57.66266632080078,83.50081634521484,1625.9998779296875,36.18088912963867,1,16,2.5337047576904297,0.5330302687361836
generated,15x15_0046,15x15,1257.0,1759.000244140625,39.93637466430664,59.79266357421875,90.21479797363281,1759.000244140625,39.93637466430664,1,16,2.5318946838378906,0.5342511646449566
generated,15x15_0047,15x15,1277.0,1717.9998779296875,34.53404998779297,52.48200988769531,74.0016098022461,1717.9998779296875,34.53404998779297,1,16,2.5317955017089844,0.5332802878692746
generated,15x15_0048,15x15,1148.0,1595.0,38.93728256225586,59.87995910644531,81.53309631347656,1595.0,38.93728256225586,1,16,2.5334060192108154,0.5343027450144291
