set,instance,shape,ref_makespan,pred_makespan,gap,gap_avg,gap_max,base_pred_makespan,base_gap,aug_factor,aug_batch_size,entropy_mean,time_sec
TA15x15,ta01,15x15,1231.0,1428.0,16.003250122070312,20.830368041992188,30.869220733642578,1428.0,16.003250122070312,1,16,0.8301808834075928,0.8176043396815658
TA15x15,ta02,15x15,1244.0,1373.0001220703125,10.36977767944336,16.51238250732422,27.893888473510742,1373.0001220703125,10.36977767944336,1,16,0.8167151808738708,0.5458934223279357
TA15x15,ta03,15x15,1216.0,1406.9998779296875,15.707230567932129,23.73431968688965,36.6776237487793,1406.9998779296875,15.707230567932129,1,16,0.8164498209953308,0.5422125337645411
TA15x15,ta04,15x15,1175.0,1365.9998779296875,16.255306243896484,26.091087341308594,35.829769134521484,1365.9998779296875,16.255306243896484,1,16,0.7775930762290955,0.5426569255068898
TA15x15,ta05,15x15,1224.0,1350.999755859375,10.375797271728516,19.134246826171875,33.00652313232422,1350.999755859375,10.375797271728516,1,16,0.797924816608429,0.5412318743765354
TA15x15,ta06,15x15,1237.0,1352.0,9.296679496765137,17.315710067749023,29.18350601196289,1352.0,9.296679496765137,1,16,0.8287197947502136,0.5449132518842816
TA15x15,ta07,15x15,1227.0,1380.0,12.46943473815918,20.05525779724121,32.518341064453125,1380.0,12.46943473815918,1,16,0.825998067855835,0.5412696339190006
TA15x15,ta08,15x15,1217.0,1348.0,10.764169692993164,20.16484832763672,32.37470245361328,1348.0,10.764169692993164,1,16,0.8396058678627014,0.5443927822634578
TA15x15,ta09,15x15,1273.0,1449.9998779296875,13.904153823852539,22.785747528076172,37.15633010864258,1449.9998779296875,13.904153823852539,1,16,0.7937626242637634,0.5404371842741966
TA15x15,ta10,15x15,1241.0,1406.9998779296875,13.37629508972168,21.732723236083984,36.4222526550293,1406.9998779296875,13.37629508972168,1,16,0.7937623858451843,0.5480002695694566
