epoch,lr-Adam,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/max_reward,train/reward,val/max_reward,val/reward
46,,1499,,,,0.6900272965431213,-91.90625,-96.18620300292969,,
46,,1503,,,,,,,-92.18299865722656,-95.46698760986328
,,1504,467.3052282333374,,,,,,,
,0.0001,1504,,,,,,,,
,,1509,,,8066.343545913696,,,,,
,,1509,,29.633760452270508,,,,,,
47,,1509,,,,0.6916108727455139,-92.6875,-97.00521087646484,,
,,1519,,,8012.33172416687,,,,,
,,1519,,39.94464874267578,,,,,,
47,,1519,,,,0.6903738379478455,-92.65625,-97.07161712646484,,
,,1529,,,7759.676694869995,,,,,
,,1529,,30.717849731445312,,,,,,
47,,1529,,,,0.6919545531272888,-92.59375,-96.79557800292969,,
47,,1535,,,,,,,-92.11499786376953,-95.39299774169922
,,1536,486.0135533809662,,,,,,,
,0.0001,1536,,,,,,,,
,,1539,,,10079.85520362854,,,,,
,,1539,,26.77774429321289,,,,,,
48,,1539,,,,0.6887393593788147,-91.84375,-96.32682800292969,,
,,1549,,,9673.803806304932,,,,,
,,1549,,27.016878128051758,,,,,,
48,,1549,,,,0.6893430352210999,-92.28125,-96.32161712646484,,
,,1559,,,7706.162452697754,,,,,
,,1559,,31.682729721069336,,,,,,
48,,1559,,,,0.6902256011962891,-91.9375,-96.23307800292969,,
48,,1567,,,,,,,-92.17900085449219,-95.45750427246094
,,1568,510.13629364967346,,,,,,,
,0.0001,1568,,,,,,,,
,,1569,,,8051.516056060791,,,,,
,,1569,,32.479286193847656,,,,,,
49,,1569,,,,0.6897203922271729,-92.96875,-97.12760925292969,,
,,1579,,,7667.480230331421,,,,,
,,1579,,33.57672691345215,,,,,,
49,,1579,,,,0.6916730403900146,-93.75,-97.81380462646484,,
,,1589,,,7893.905878067017,,,,,
,,1589,,27.099132537841797,,,,,,
49,,1589,,,,0.6891230344772339,-93.8125,-98.015625,,
,,1599,,,7808.604955673218,,,,,
,,1599,,49.591779708862305,,,,,,
49,,1599,,,,0.6893368363380432,-92.875,-97.765625,,
49,,1599,,,,,,,-92.21800231933594,-95.52883911132812
,,1600,475.0124309062958,,,,,,,
,0.0001,1600,,,,,,,,
,,1609,,,9988.821744918823,,,,,
,,1609,,27.241230010986328,,,,,,
50,,1609,,,,0.6898285150527954,-92.71875,-97.01953125,,
,,1619,,,8201.14541053772,,,,,
,,1619,,31.68797492980957,,,,,,
50,,1619,,,,0.6897376179695129,-92.71875,-96.94271087646484,,
,,1629,,,7831.5136432647705,,,,,
,,1629,,27.558326721191406,,,,,,
50,,1629,,,,0.6906366944313049,-93.4375,-97.4140625,,
50,,1631,,,,,,,-92.20899963378906,-95.55916595458984
,,1632,514.7279965877533,,,,,,,
,0.0001,1632,,,,,,,,
,,1639,,,7555.514812469482,,,,,
,,1639,,25.43354034423828,,,,,,
51,,1639,,,,0.6886898875236511,-92.3125,-96.5703125,,
,,1649,,,7684.479236602783,,,,,
,,1649,,34.07859802246094,,,,,,
51,,1649,,,,0.6913846731185913,-92.78125,-96.98698425292969,,
,,1659,,,8848.314046859741,,,,,
,,1659,,32.20701217651367,,,,,,
51,,1659,,,,0.6876516938209534,-92.8125,-96.86589050292969,,
51,,1663,,,,,,,-92.22100067138672,-95.59009552001953
,,1664,469.6072196960449,,,,,,,
,0.0001,1664,,,,,,,,
,,1669,,,7783.279180526733,,,,,
,,1669,,31.58712387084961,,,,,,
52,,1669,,,,0.6888372302055359,-91.8125,-96.07942962646484,,
,,1679,,,8095.2160358428955,,,,,
,,1679,,31.126022338867188,,,,,,
52,,1679,,,,0.6893700361251831,-92.71875,-96.90104675292969,,
,,1689,,,7862.948656082153,,,,,
,,1689,,30.364274978637695,,,,,,
52,,1689,,,,0.6881938576698303,-92.28125,-96.37239837646484,,
52,,1695,,,,,,,-92.22599792480469,-95.56269836425781
,,1696,477.0764014720917,,,,,,,
,0.0001,1696,,,,,,,,
,,1699,,,9569.042444229126,,,,,
,,1699,,47.43027687072754,,,,,,
53,,1699,,,,0.6887704730033875,-92.5,-96.45182800292969,,
,,1709,,,10227.443933486938,,,,,
,,1709,,26.49664878845215,,,,,,
53,,1709,,,,0.6894248127937317,-92.84375,-97.00651550292969,,
,,1719,,,9940.274000167847,,,,,
,,1719,,39.749860763549805,,,,,,
53,,1719,,,,0.6905699372291565,-93.34375,-97.08333587646484,,
53,,1727,,,,,,,-92.25,-95.52166748046875
,,1728,556.6654765605927,,,,,,,
,0.0001,1728,,,,,,,,
,,1729,,,8284.51943397522,,,,,
,,1729,,31.410694122314453,,,,,,
54,,1729,,,,0.6887059807777405,-92.625,-96.59245300292969,,
,,1739,,,8281.275510787964,,,,,
,,1739,,27.399539947509766,,,,,,
54,,1739,,,,0.6924388408660889,-91.59375,-96.265625,,
,,1749,,,8161.451816558838,,,,,
,,1749,,36.4840030670166,,,,,,
54,,1749,,,,0.6905860900878906,-92.625,-96.73567962646484,,
,,1759,,,8300.509929656982,,,,,
,,1759,,27.2982120513916,,,,,,
54,,1759,,,,0.6994432806968689,-93.25,-97.296875,,
54,,1759,,,,,,,-92.18499755859375,-95.50633239746094
,,1760,466.3554470539093,,,,,,,
,0.0001,1760,,,,,,,,
,,1769,,,7954.087018966675,,,,,
,,1769,,26.479244232177734,,,,,,
55,,1769,,,,0.6893505454063416,-92.375,-96.61067962646484,,
,,1779,,,7828.420877456665,,,,,
,,1779,,32.19103813171387,,,,,,
55,,1779,,,,0.6858900785446167,-93.09375,-97.13932800292969,,
,,1789,,,7943.547487258911,,,,,
,,1789,,27.16851234436035,,,,,,
55,,1789,,,,0.6882160305976868,-92.875,-96.78255462646484,,
55,,1791,,,,,,,-92.13400268554688,-95.40621948242188
,,1792,472.7742335796356,,,,,,,
,0.0001,1792,,,,,,,,
,,1799,,,9603.943824768066,,,,,
,,1799,,47.89471626281738,,,,,,
56,,1799,,,,0.6893523931503296,-92.6875,-96.98177337646484,,
,,1809,,,10747.959852218628,,,,,
,,1809,,30.749797821044922,,,,,,
56,,1809,,,,0.6903966069221497,-92.96875,-96.77734375,,
,,1819,,,8071.106910705566,,,,,
,,1819,,36.88359260559082,,,,,,
56,,1819,,,,0.6865932941436768,-93.1875,-97.08984375,,
56,,1823,,,,,,,-92.13400268554688,-95.38121032714844
,,1824,524.0387675762177,,,,,,,
,0.0001,1824,,,,,,,,
,,1829,,,8224.230289459229,,,,,
,,1829,,28.458118438720703,,,,,,
57,,1829,,,,0.6857647895812988,-92.59375,-96.6171875,,
,,1839,,,7906.08024597168,,,,,
,,1839,,30.481576919555664,,,,,,
57,,1839,,,,0.6892507076263428,-93.375,-97.18489837646484,,
,,1849,,,8223.639965057373,,,,,
,,1849,,31.73351287841797,,,,,,
57,,1849,,,,0.6899396777153015,-92.46875,-96.453125,,
57,,1855,,,,,,,-92.03500366210938,-95.36221313476562
,,1856,467.32745456695557,,,,,,,
,0.0001,1856,,,,,,,,
,,1859,,,8051.696300506592,,,,,
,,1859,,32.44948387145996,,,,,,
58,,1859,,,,0.6899559497833252,-91.84375,-96.0390625,,
,,1869,,,8084.083557128906,,,,,
,,1869,,30.60007095336914,,,,,,
58,,1869,,,,0.6888125538825989,-92.5625,-96.83333587646484,,
,,1879,,,8254.142045974731,,,,,
,,1879,,32.654523849487305,,,,,,
58,,1879,,,,0.6897640824317932,-92.0,-96.19661712646484,,
58,,1887,,,,,,,-92.10800170898438,-95.37379455566406
,,1888,459.11878514289856,,,,,,,
,0.0001,1888,,,,,,,,
,,1889,,,8197.047710418701,,,,,
,,1889,,28.074979782104492,,,,,,
59,,1889,,,,0.6889015436172485,-91.9375,-96.16146087646484,,
,,1899,,,7697.908878326416,,,,,
,,1899,,43.69640350341797,,,,,,
59,,1899,,,,0.6907024383544922,-93.09375,-97.16927337646484,,
,,1909,,,7882.31897354126,,,,,
,,1909,,30.47966957092285,,,,,,
59,,1909,,,,0.6881459355354309,-91.75,-95.546875,,
,,1919,,,8459.98215675354,,,,,
,,1919,,30.26413917541504,,,,,,
59,,1919,,,,0.6859614849090576,-93.0,-97.47917175292969,,
59,,1919,,,,,,,-92.0510025024414,-95.41825866699219
,,1920,473.3053951263428,,,,,,,
,0.0001,1920,,,,,,,,
,,1929,,,7985.044240951538,,,,,
,,1929,,30.852556228637695,,,,,,
60,,1929,,,,0.6906483769416809,-91.90625,-95.96745300292969,,
,,1939,,,8213.450908660889,,,,,
,,1939,,31.598567962646484,,,,,,
60,,1939,,,,0.689760148525238,-92.5625,-96.91796875,,
,,1949,,,8217.01979637146,,,,,
,,1949,,30.741453170776367,,,,,,
60,,1949,,,,0.685502290725708,-92.59375,-96.59245300292969,,
60,,1951,,,,,,,-92.1989974975586,-95.45817565917969
,,1952,483.7848379611969,,,,,,,
,0.0001,1952,,,,,,,,
,,1959,,,8333.994626998901,,,,,
,,1959,,27.022123336791992,,,,,,
61,,1959,,,,0.6903564929962158,-92.28125,-96.58854675292969,,
,,1969,,,8238.910913467407,,,,,
,,1969,,31.668901443481445,,,,,,
61,,1969,,,,0.690862238407135,-92.4375,-96.59896087646484,,
,,1979,,,8140.754222869873,,,,,
,,1979,,31.267404556274414,,,,,,
61,,1979,,,,0.6901355981826782,-92.46875,-96.36198425292969,,
61,,1983,,,,,,,-92.18199920654297,-95.5141830444336
,,1984,502.046270608902,,,,,,,
,0.0001,1984,,,,,,,,
,,1989,,,10089.042901992798,,,,,
,,1989,,31.637907028198242,,,,,,
62,,1989,,,,0.6863367557525635,-92.125,-96.19271087646484,,
,,1999,,,9431.49471282959,,,,,
,,1999,,56.94222450256348,,,,,,
62,,1999,,,,0.6883882880210876,-92.6875,-96.93359375,,
,,2009,,,7968.830108642578,,,,,
,,2009,,31.316280364990234,,,,,,
62,,2009,,,,0.6850825548171997,-92.21875,-96.16146087646484,,
62,,2015,,,,,,,-92.1449966430664,-95.44080352783203
,,2016,502.90451288223267,,,,,,,
,0.0001,2016,,,,,,,,
,,2019,,,11161.413192749023,,,,,
,,2019,,32.33838081359863,,,,,,
63,,2019,,,,0.6896178722381592,-91.0,-95.29167175292969,,
,,2029,,,8997.738122940063,,,,,
,,2029,,34.46030616760254,,,,,,
63,,2029,,,,0.6877225637435913,-92.34375,-96.75390625,,
,,2039,,,8032.9270362854,,,,,
,,2039,,31.019210815429688,,,,,,
63,,2039,,,,0.6907933354377747,-91.5,-95.56510925292969,,
63,,2047,,,,,,,-92.1760025024414,-95.47687530517578
,,2048,496.0717930793762,,,,,,,
,0.0001,2048,,,,,,,,
,,2049,,,8602.229595184326,,,,,
,,2049,,35.89272499084473,,,,,,
64,,2049,,,,0.6895617842674255,-91.59375,-95.78255462646484,,
,,2059,,,8323.440074920654,,,,,
,,2059,,38.64574432373047,,,,,,
64,,2059,,,,0.6875121593475342,-92.53125,-96.89974212646484,,
,,2069,,,8344.463348388672,,,,,
,,2069,,31.97002410888672,,,,,,
64,,2069,,,,0.6931262016296387,-92.0,-96.42578125,,
,,2079,,,7493.2050704956055,,,,,
,,2079,,40.88616371154785,,,,,,
64,,2079,,,,0.6903420090675354,-92.0,-96.05208587646484,,
64,,2079,,,,,,,-92.19200134277344,-95.50357055664062
,,2080,481.02755331993103,,,,,,,
,0.0001,2080,,,,,,,,
,,2089,,,8294.217109680176,,,,,
,,2089,,33.82587432861328,,,,,,
65,,2089,,,,0.6871834397315979,-92.5,-96.49609375,,
,,2099,,,8257.48610496521,,,,,
,,2099,,56.3356876373291,,,,,,
65,,2099,,,,0.6887853741645813,-92.78125,-96.66667175292969,,
,,2109,,,7891.5698528289795,,,,,
,,2109,,29.615163803100586,,,,,,
65,,2109,,,,0.6887774467468262,-92.46875,-96.41667175292969,,
65,,2111,,,,,,,-92.25199890136719,-95.54596710205078
,,2112,481.43923473358154,,,,,,,
,0.0001,2112,,,,,,,,
,,2119,,,8075.739145278931,,,,,
,,2119,,34.27934646606445,,,,,,
66,,2119,,,,0.6901815533638,-92.84375,-96.99870300292969,,
,,2129,,,8435.582399368286,,,,,
,,2129,,40.82465171813965,,,,,,
66,,2129,,,,0.6882231831550598,-91.75,-95.6953125,,
,,2139,,,8522.313594818115,,,,,
,,2139,,37.72115707397461,,,,,,
66,,2139,,,,0.6889179944992065,-92.5625,-96.79296875,,
66,,2143,,,,,,,-92.12999725341797,-95.41195678710938
,,2144,481.1538062095642,,,,,,,
,0.0001,2144,,,,,,,,
,,2149,,,8356.419801712036,,,,,
,,2149,,41.55588150024414,,,,,,
67,,2149,,,,0.6914392709732056,-93.25,-97.12890625,,
,,2159,,,8413.345098495483,,,,,
,,2159,,40.19594192504883,,,,,,
67,,2159,,,,0.6890391111373901,-93.25,-97.10286712646484,,
,,2169,,,8082.864284515381,,,,,
,,2169,,33.16926956176758,,,,,,
67,,2169,,,,0.6868106126785278,-92.3125,-96.73177337646484,,
67,,2175,,,,,,,-92.1449966430664,-95.43721008300781
,,2176,485.95039558410645,,,,,,,
,0.0001,2176,,,,,,,,
,,2179,,,8292.075395584106,,,,,
,,2179,,39.16192054748535,,,,,,
68,,2179,,,,0.6907362937927246,-93.21875,-97.078125,,
,,2189,,,10797.019720077515,,,,,
,,2189,,34.48152542114258,,,,,,
68,,2189,,,,0.6886422634124756,-93.75,-97.81901550292969,,
,,2199,,,8353.527069091797,,,,,
,,2199,,51.53226852416992,,,,,,
68,,2199,,,,0.690122663974762,-92.53125,-96.5,,
68,,2207,,,,,,,-92.0479965209961,-95.30717468261719
,,2208,507.8048493862152,,,,,,,
,0.0001,2208,,,,,,,,
,,2209,,,8343.464136123657,,,,,
,,2209,,32.22012519836426,,,,,,
69,,2209,,,,0.6914675831794739,-92.65625,-96.63671875,,
,,2219,,,8586.90595626831,,,,,
,,2219,,31.454086303710938,,,,,,
69,,2219,,,,0.6916946172714233,-92.625,-96.73828125,,
,,2229,,,8841.629028320312,,,,,
,,2229,,33.68544578552246,,,,,,
69,,2229,,,,0.689870297908783,-93.375,-96.99609375,,
,,2239,,,8393.646478652954,,,,,
,,2239,,38.56968879699707,,,,,,
69,,2239,,,,0.6904828548431396,-92.75,-97.08854675292969,,
69,,2239,,,,,,,-92.03700256347656,-95.35032653808594
,,2240,491.67897939682007,,,,,,,
,0.0001,2240,,,,,,,,
,,2249,,,8325.470924377441,,,,,
,,2249,,30.770063400268555,,,,,,
70,,2249,,,,0.6878804564476013,-92.375,-96.61849212646484,,
,,2259,,,8533.08081626892,,,,,
,,2259,,29.714107513427734,,,,,,
70,,2259,,,,0.6868457794189453,-91.8125,-96.17839050292969,,
,,2269,,,8127.355337142944,,,,,
,,2269,,32.39941596984863,,,,,,
70,,2269,,,,0.6868658661842346,-92.84375,-96.7890625,,
70,,2271,,,,,,,-92.08000183105469,-95.36615753173828
,,2272,502.1167299747467,,,,,,,
,0.0001,2272,,,,,,,,
,,2279,,,8262.87841796875,,,,,
,,2279,,28.902769088745117,,,,,,
71,,2279,,,,0.6878878474235535,-92.46875,-96.54036712646484,,
,,2289,,,9161.57603263855,,,,,
,,2289,,31.12173080444336,,,,,,
71,,2289,,,,0.6881660223007202,-92.46875,-96.6796875,,
,,2299,,,8215.406656265259,,,,,
,,2299,,68.60494613647461,,,,,,
71,,2299,,,,0.688939094543457,-92.75,-96.83203125,,
71,,2303,,,,,,,-92.072998046875,-95.2916259765625
,,2304,494.51043248176575,,,,,,,
,0.0001,2304,,,,,,,,
,,2309,,,8399.568319320679,,,,,
,,2309,,35.375356674194336,,,,,,
72,,2309,,,,0.688732385635376,-92.125,-96.1328125,,
,,2319,,,9070.661783218384,,,,,
,,2319,,33.290863037109375,,,,,,
72,,2319,,,,0.6891332864761353,-92.5,-96.66276550292969,,
,,2329,,,8216.386079788208,,,,,
,,2329,,31.714677810668945,,,,,,
72,,2329,,,,0.6882304549217224,-92.46875,-96.37239837646484,,
72,,2335,,,,,,,-92.23200225830078,-95.53966522216797
,,2336,490.5071041584015,,,,,,,
,0.0001,2336,,,,,,,,
,,2339,,,8686.487674713135,,,,,
,,2339,,37.17374801635742,,,,,,
73,,2339,,,,0.6878066658973694,-92.09375,-95.94271087646484,,
,,2349,,,8660.72154045105,,,,,
,,2349,,35.34507751464844,,,,,,
73,,2349,,,,0.688811182975769,-93.3125,-97.51432800292969,,
,,2359,,,8589.59937095642,,,,,
,,2359,,32.89055824279785,,,,,,
73,,2359,,,,0.6902945637702942,-92.03125,-96.24609375,,
73,,2367,,,,,,,-92.0469970703125,-95.33463287353516
,,2368,495.1425259113312,,,,,,,
,0.0001,2368,,,,,,,,
,,2369,,,7983.563423156738,,,,,
,,2369,,27.499675750732422,,,,,,
74,,2369,,,,0.6896713972091675,-92.03125,-96.25390625,,
,,2379,,,7947.691440582275,,,,,
,,2379,,27.99201011657715,,,,,,
74,,2379,,,,0.6894938349723816,-93.0,-96.84505462646484,,
,,2389,,,8016.164302825928,,,,,
,,2389,,29.555082321166992,,,,,,
74,,2389,,,,0.6888612508773804,-92.78125,-96.88671875,,
,,2399,,,10265.478610992432,,,,,
,,2399,,46.758413314819336,,,,,,
74,,2399,,,,0.685206949710846,-92.5,-96.265625,,
74,,2399,,,,,,,-92.21299743652344,-95.5464859008789
,,2400,512.111136674881,,,,,,,
,0.0001,2400,,,,,,,,
,,2409,,,8742.51914024353,,,,,
,,2409,,28.615951538085938,,,,,,
75,,2409,,,,0.6903378963470459,-92.34375,-96.40495300292969,,
,,2419,,,8313.321590423584,,,,,
,,2419,,27.194976806640625,,,,,,
75,,2419,,,,0.6875486969947815,-92.75,-96.75130462646484,,
,,2429,,,8523.901224136353,,,,,
,,2429,,28.923749923706055,,,,,,
75,,2429,,,,0.689774215221405,-92.8125,-96.9921875,,
75,,2431,,,,,,,-92.16500091552734,-95.46003723144531
,,2432,493.90034461021423,,,,,,,
,0.0001,2432,,,,,,,,
,,2439,,,8776.745319366455,,,,,
,,2439,,27.570486068725586,,,,,,
76,,2439,,,,0.6899082064628601,-92.0,-96.19271087646484,,
,,2449,,,9417.274475097656,,,,,
,,2449,,33.376216888427734,,,,,,
76,,2449,,,,0.6869679689407349,-91.90625,-96.02604675292969,,
,,2459,,,8820.626258850098,,,,,
,,2459,,29.19745445251465,,,,,,
76,,2459,,,,0.6897714734077454,-93.0,-97.07161712646484,,
76,,2463,,,,,,,-92.16100311279297,-95.48079681396484
,,2464,523.3331215381622,,,,,,,
,0.0001,2464,,,,,,,,
,,2469,,,8608.033180236816,,,,,
,,2469,,28.60856056213379,,,,,,
77,,2469,,,,0.6867889761924744,-92.53125,-96.55208587646484,,
,,2479,,,9473.999977111816,,,,,
,,2479,,29.53624725341797,,,,,,
77,,2479,,,,0.6881057024002075,-92.75,-96.60026550292969,,
,,2489,,,7886.153221130371,,,,,
,,2489,,26.683568954467773,,,,,,
77,,2489,,,,0.6898247003555298,-92.625,-96.69921875,,
77,,2495,,,,,,,-92.02300262451172,-95.33628845214844
,,2496,493.90038418769836,,,,,,,
,0.0001,2496,,,,,,,,
,,2499,,,8073.528051376343,,,,,
,,2499,,53.50923538208008,,,,,,
78,,2499,,,,0.6911994814872742,-91.96875,-96.28515625,,
,,2509,,,7847.644090652466,,,,,
,,2509,,26.854991912841797,,,,,,
78,,2509,,,,0.6892198324203491,-92.03125,-96.28515625,,
,,2519,,,8414.859771728516,,,,,
,,2519,,28.36775779724121,,,,,,
78,,2519,,,,0.6891370415687561,-92.625,-96.70573425292969,,
78,,2527,,,,,,,-92.13200378417969,-95.41236877441406
,,2528,497.10476899147034,,,,,,,
,0.0001,2528,,,,,,,,
,,2529,,,7748.9378452301025,,,,,
,,2529,,30.675888061523438,,,,,,
79,,2529,,,,0.6910924911499023,-91.34375,-95.64323425292969,,
,,2539,,,10288.917541503906,,,,,
,,2539,,32.33766555786133,,,,,,
79,,2539,,,,0.6892774105072021,-92.5625,-96.42708587646484,,
,,2549,,,10680.0057888031,,,,,
,,2549,,30.391931533813477,,,,,,
79,,2549,,,,0.6894569396972656,-91.84375,-96.00911712646484,,
,,2559,,,8534.331560134888,,,,,
,,2559,,37.68420219421387,,,,,,
79,,2559,,,,0.6921112537384033,-91.125,-95.265625,,
79,,2559,,,,,,,-92.00399780273438,-95.33871459960938
,,2560,529.0119264125824,,,,,,,
,0.0001,2560,,,,,,,,
,,2569,,,8506.086587905884,,,,,
,,2569,,32.80472755432129,,,,,,
80,,2569,,,,0.6904251575469971,-92.0625,-95.97135925292969,,
,,2579,,,8594.104051589966,,,,,
,,2579,,27.83799171447754,,,,,,
80,,2579,,,,0.689953088760376,-92.8125,-96.89453125,,
,,2589,,,7981.958866119385,,,,,
,,2589,,27.370214462280273,,,,,,
80,,2589,,,,0.6900933980941772,-91.875,-95.87630462646484,,
80,,2591,,,,,,,-91.8010025024414,-95.21062469482422
,,2592,511.4596014022827,,,,,,,
,0.0001,2592,,,,,,,,
,,2599,,,8094.336271286011,,,,,
,,2599,,56.963205337524414,,,,,,
81,,2599,,,,0.6894046068191528,-92.40625,-96.41536712646484,,
,,2609,,,8621.849536895752,,,,,
,,2609,,26.386260986328125,,,,,,
81,,2609,,,,0.6910526156425476,-92.75,-97.04296875,,
,,2619,,,8225.815534591675,,,,,
,,2619,,30.1973819732666,,,,,,
81,,2619,,,,0.6891189813613892,-91.59375,-95.31901550292969,,
81,,2623,,,,,,,-92.02899932861328,-95.41574096679688
,,2624,493.46618032455444,,,,,,,
,0.0001,2624,,,,,,,,
,,2629,,,11615.972995758057,,,,,
,,2629,,47.59669303894043,,,,,,
82,,2629,,,,0.6886736750602722,-91.90625,-95.89714050292969,,
,,2639,,,8727.007150650024,,,,,
,,2639,,32.240867614746094,,,,,,
82,,2639,,,,0.6909882426261902,-92.34375,-96.6328125,,
,,2649,,,8817.696571350098,,,,,
,,2649,,33.455610275268555,,,,,,
82,,2649,,,,0.6889548301696777,-91.96875,-96.10546875,,
82,,2655,,,,,,,-92.00700378417969,-95.35698699951172
,,2656,510.6106209754944,,,,,,,
,0.0001,2656,,,,,,,,
,,2659,,,8120.8789348602295,,,,,
,,2659,,29.16240692138672,,,,,,
83,,2659,,,,0.6897094249725342,-92.375,-96.30729675292969,,
,,2669,,,8775.401592254639,,,,,
,,2669,,28.306007385253906,,,,,,
83,,2669,,,,0.6890590786933899,-92.4375,-96.52995300292969,,
,,2679,,,8459.12766456604,,,,,
,,2679,,28.487443923950195,,,,,,
83,,2679,,,,0.6913546323776245,-92.125,-96.1328125,,
83,,2687,,,,,,,-91.97000122070312,-95.3075942993164
,,2688,505.77571535110474,,,,,,,
,0.0001,2688,,,,,,,,
,,2689,,,8275.610446929932,,,,,
,,2689,,29.353857040405273,,,,,,
84,,2689,,,,0.6904606819152832,-92.3125,-96.51171875,,
,,2699,,,10777.87470817566,,,,,
,,2699,,61.12241744995117,,,,,,
84,,2699,,,,0.6907816529273987,-92.21875,-96.25651550292969,,
,,2709,,,8301.013946533203,,,,,
,,2709,,31.508445739746094,,,,,,
84,,2709,,,,0.6854125261306763,-91.90625,-96.07161712646484,,
,,2719,,,7925.116062164307,,,,,
,,2719,,39.255619049072266,,,,,,
84,,2719,,,,0.6930894255638123,-92.875,-97.64583587646484,,
84,,2719,,,,,,,-92.0250015258789,-95.34491729736328
,,2720,506.49388670921326,,,,,,,
,0.0001,2720,,,,,,,,
,,2729,,,8711.244821548462,,,,,
,,2729,,27.8170108795166,,,,,,
85,,2729,,,,0.6878729462623596,-92.4375,-96.53125,,
,,2739,,,9282.797813415527,,,,,
,,2739,,28.16176414489746,,,,,,
85,,2739,,,,0.6893590688705444,-92.65625,-96.47396087646484,,
,,2749,,,8048.852920532227,,,,,
,,2749,,29.08921241760254,,,,,,
85,,2749,,,,0.6911203265190125,-92.125,-96.19140625,,
85,,2751,,,,,,,-91.9530029296875,-95.23137664794922
,,2752,509.60770893096924,,,,,,,
,0.0001,2752,,,,,,,,
,,2759,,,10340.897798538208,,,,,
,,2759,,31.261682510375977,,,,,,
86,,2759,,,,0.6882862448692322,-92.5,-96.76692962646484,,
,,2769,,,8398.403406143188,,,,,
,,2769,,35.49504280090332,,,,,,
86,,2769,,,,0.6908456683158875,-91.6875,-95.90625,,
,,2779,,,8970.651388168335,,,,,
,,2779,,28.981447219848633,,,,,,
86,,2779,,,,0.6903120279312134,-92.15625,-96.18489837646484,,
86,,2783,,,,,,,-92.02799987792969,-95.31891632080078
,,2784,514.9247522354126,,,,,,,
,0.0001,2784,,,,,,,,
,,2789,,,8719.465017318726,,,,,
,,2789,,44.23666000366211,,,,,,
87,,2789,,,,0.6872309446334839,-91.875,-95.7734375,,
,,2799,,,8897.820472717285,,,,,
,,2799,,52.03104019165039,,,,,,
87,,2799,,,,0.6903970837593079,-92.1875,-96.44010925292969,,
,,2809,,,8345.271587371826,,,,,
,,2809,,46.94700241088867,,,,,,
87,,2809,,,,0.6917795538902283,-92.875,-96.84375,,
87,,2815,,,,,,,-92.02899932861328,-95.27665710449219
,,2816,502.59729194641113,,,,,,,
,0.0001,2816,,,,,,,,
,,2819,,,8732.609033584595,,,,,
,,2819,,31.514883041381836,,,,,,
88,,2819,,,,0.688471257686615,-92.375,-96.26692962646484,,
,,2829,,,8357.163190841675,,,,,
,,2829,,30.826568603515625,,,,,,
88,,2829,,,,0.6903244256973267,-92.25,-96.49739837646484,,
,,2839,,,9048.34246635437,,,,,
,,2839,,39.96562957763672,,,,,,
88,,2839,,,,0.6933064460754395,-92.71875,-96.94661712646484,,
88,,2847,,,,,,,-91.98600006103516,-95.25817108154297
,,2848,503.98977613449097,,,,,,,
,0.0001,2848,,,,,,,,
,,2849,,,8662.006616592407,,,,,
,,2849,,32.70077705383301,,,,,,
89,,2849,,,,0.6882868409156799,-91.875,-95.74089050292969,,
,,2859,,,8026.954412460327,,,,,
,,2859,,33.51593017578125,,,,,,
89,,2859,,,,0.6885805130004883,-92.5,-96.671875,,
,,2869,,,7760.000228881836,,,,,
,,2869,,33.49709510803223,,,,,,
89,,2869,,,,0.6876915097236633,-93.0,-96.79167175292969,,
,,2879,,,7876.892566680908,,,,,
,,2879,,27.341604232788086,,,,,,
89,,2879,,,,0.6845727562904358,-90.875,-95.02083587646484,,
89,,2879,,,,,,,-91.97799682617188,-95.30186462402344
,,2880,493.1475667953491,,,,,,,
,0.0001,2880,,,,,,,,
,,2889,,,8712.286949157715,,,,,
,,2889,,60.0128173828125,,,,,,
90,,2889,,,,0.6902051568031311,-92.46875,-96.43099212646484,,
,,2899,,,8741.045951843262,,,,,
,,2899,,64.98908996582031,,,,,,
90,,2899,,,,0.6905712485313416,-92.53125,-96.6328125,,
,,2909,,,9252.806663513184,,,,,
,,2909,,28.484106063842773,,,,,,
90,,2909,,,,0.6899650692939758,-91.15625,-94.9140625,,
90,,2911,,,,,,,-92.0459976196289,-95.30583953857422
,,2912,505.5154640674591,,,,,,,
,0.0001,2912,,,,,,,,
,,2919,,,9638.169050216675,,,,,
,,2919,,28.2900333404541,,,,,,
91,,2919,,,,0.6886832118034363,-91.71875,-95.90495300292969,,
,,2929,,,8013.4313106536865,,,,,
,,2929,,29.972314834594727,,,,,,
91,,2929,,,,0.6909652948379517,-92.6875,-96.86458587646484,,
,,2939,,,8420.41540145874,,,,,
,,2939,,33.14352035522461,,,,,,
91,,2939,,,,0.6872131824493408,-92.4375,-96.38932800292969,,
91,,2943,,,,,,,-91.9739990234375,-95.22183227539062
,,2944,493.93658232688904,,,,,,,
,0.0001,2944,,,,,,,,
,,2949,,,8518.775939941406,,,,,
,,2949,,33.832550048828125,,,,,,
92,,2949,,,,0.689235270023346,-91.84375,-95.79557800292969,,
,,2959,,,8484.442234039307,,,,,
,,2959,,32.61160850524902,,,,,,
92,,2959,,,,0.6904870867729187,-92.59375,-96.48698425292969,,
,,2969,,,8554.818153381348,,,,,
,,2969,,33.5850715637207,,,,,,
