set,instance,shape,ref_makespan,pred_makespan,gap,gap_avg,gap_max,base_pred_makespan,base_gap,aug_factor,aug_batch_size,entropy_mean,time_sec
generated,15x15_0000,15x15,1165.0,1262.0,8.32618522644043,15.399003028869629,24.120176315307617,1262.0,8.32618522644043,1,16,1.6350480318069458,0.8146732719615102
generated,15x15_0001,15x15,1204.0,1325.0,10.04983139038086,17.907106399536133,26.245832443237305,1325.0,10.04983139038086,1,16,1.5967888832092285,0.525498284958303
generated,15x15_0002,15x15,1155.0,1250.9998779296875,8.311676979064941,15.319263458251953,22.510814666748047,1250.9998779296875,8.311676979064941,1,16,1.633972406387329,0.5217178873717785
generated,15x15_0003,15x15,1214.0,1316.0,8.4019775390625,14.641677856445312,24.876426696777344,1316.0,8.4019775390625,1,16,1.6383061408996582,0.5215089377015829
generated,15x15_0004,15x15,1278.0,1364.9998779296875,6.807506084442139,12.231636047363281,19.640064239501953,1364.9998779296875,6.807506084442139,1,16,1.6185230016708374,0.5244817584753036
generated,15x15_0005,15x15,1207.0,1303.0,7.95360803604126,15.794587135314941,27.17481803894043,1303.0,7.95360803604126,1,16,1.6174025535583496,0.5266187516972423
generated,15x15_0006,15x15,1118.0,1210.0001220703125,8.22899341583252,16.63405990600586,24.955272674560547,1210.0001220703125,8.22899341583252,1,16,1.647795557975769,0.5212201904505491
generated,15x15_0007,15x15,1231.0,1337.9998779296875,8.692110061645508,15.908050537109375,24.69537353515625,1337.9998779296875,8.692110061645508,1,16,1.6400997638702393,0.5271108997985721
generated,15x15_0008,15x15,1157.0,1245.9998779296875,7.692301273345947,14.011180877685547,22.558330535888672,1245.9998779296875,7.692301273345947,1,16,1.6680845022201538,0.520853141322732
generated,15x15_0009,15x15,1124.0,1207.0,7.384335994720459,13.842164993286133,21.352313995361328,1207.0,7.384335994720459,1,16,1.6691546440124512,0.5292384419590235
generated,15x15_0010,15x15,1265.0,1397.0,10.434782028198242,17.79026985168457,26.87747573852539,1397.0,10.434782028198242,1,16,1.5834144353866577,0.5210793409496546
generated,15x15_0011,15x15,1136.0,1274.9998779296875,12.2359037399292,22.02010154724121,29.22534942626953,1274.9998779296875,12.2359037399292,1,16,1.639298915863037,0.5255569349974394
generated,15x15_0012,15x15,1157.0,1255.0,8.470190048217773,16.608142852783203,24.546241760253906,1255.0,8.470190048217773,1,16,1.6225827932357788,0.5212789094075561
generated,15x15_0013,15x15,1149.0,1252.0,8.964311599731445,15.166711807250977,22.80243682861328,1252.0,8.964311599731445,1,16,1.6645914316177368,0.5224277563393116
generated,15x15_0014,15x15,1122.0,1216.0,8.377897262573242,16.800355911254883,27.450990676879883,1216.0,8.377897262573242,1,16,1.677407145500183,0.5220125466585159
generated,15x15_0015,15x15,1143.0,1231.0001220703125,7.6990485191345215,14.494478225708008,24.846887588500977,1231.0001220703125,7.6990485191345215,1,16,1.6426602602005005,0.5216031894087791
