epoch,step,train/loss,train/max_reward,train/reward,val/max_aug_reward,val/max_reward,val/reward
0,1699,-0.8224310874938965,-5.996100425720215,-6.598058223724365,,,
0,1749,-0.687252402305603,-6.019810676574707,-6.603240966796875,,,
0,1799,-0.6770809888839722,-5.999959945678711,-6.569097518920898,,,
0,1849,-0.6247940063476562,-6.049576282501221,-6.604761600494385,,,
0,1899,-0.682432234287262,-6.012248992919922,-6.589977264404297,,,
0,1949,-0.5236796736717224,-5.968123435974121,-6.530583381652832,,,
0,1999,-0.6206533312797546,-5.952309608459473,-6.51113224029541,,,
0,2049,-0.8368602395057678,-6.023213863372803,-6.587984561920166,,,
0,2099,-0.5850550532341003,-5.960864067077637,-6.49454927444458,,,
0,2149,-0.6422531604766846,-6.001636505126953,-6.541447639465332,,,
0,2199,-0.5393454432487488,-6.036221027374268,-6.584609031677246,,,
0,2249,-0.49108055233955383,-5.999192714691162,-6.543045997619629,,,
0,2299,-0.4678691327571869,-6.0207905769348145,-6.527397155761719,,,
0,2349,-0.5422435998916626,-5.934304237365723,-6.446744918823242,,,
0,2399,-0.42968443036079407,-5.939855575561523,-6.451591491699219,,,
0,2449,-0.3911285400390625,-5.949365139007568,-6.476476669311523,,,
0,2499,-0.3996928334236145,-5.985928058624268,-6.482876300811768,,,
0,2499,,,,-5.799622058868408,-5.944867134094238,-6.379292011260986
1,2549,-0.42359745502471924,-5.967999458312988,-6.482588768005371,,,
1,2599,-0.4139965772628784,-5.944672107696533,-6.431236267089844,,,
1,2649,-0.4408590495586395,-6.006740093231201,-6.50767707824707,,,
1,2699,-0.4477744698524475,-5.936139106750488,-6.436672210693359,,,
1,2749,-0.4119308292865753,-5.947727203369141,-6.445284366607666,,,
1,2799,-0.3812216818332672,-5.965548992156982,-6.443627834320068,,,
1,2849,-0.4255612790584564,-5.97173547744751,-6.450690746307373,,,
1,2899,-0.44554397463798523,-5.870523929595947,-6.404415607452393,,,
1,2949,-0.41402143239974976,-5.944973945617676,-6.438807964324951,,,
1,2999,-0.35015273094177246,-5.978515625,-6.457703590393066,,,
1,3049,-0.5027453303337097,-5.935520172119141,-6.4316582679748535,,,
1,3099,-0.38454240560531616,-5.9551239013671875,-6.429867267608643,,,
1,3149,-0.3691450357437134,-6.0376176834106445,-6.515913009643555,,,
1,3199,-0.6572111248970032,-6.002452373504639,-6.504955768585205,,,
1,3249,-0.4057437777519226,-5.946403503417969,-6.423859119415283,,,
1,3299,-0.3252889811992645,-5.9253830909729,-6.400016784667969,,,
1,3349,-0.3314289152622223,-5.897789001464844,-6.385091304779053,,,
1,3399,-0.3459188640117645,-5.866387844085693,-6.344666481018066,,,
1,3449,-0.3763861656188965,-5.913753032684326,-6.382808685302734,,,
1,3499,-0.3096640408039093,-5.978089332580566,-6.455069541931152,,,
1,3549,-0.324371874332428,-5.8841423988342285,-6.359745979309082,,,
1,3599,-0.31003040075302124,-5.92636775970459,-6.4132537841796875,,,
1,3649,-0.3216099441051483,-6.008248329162598,-6.479159832000732,,,
1,3699,-0.3417383134365082,-5.939513683319092,-6.418990135192871,,,
1,3749,-0.32036739587783813,-5.979757785797119,-6.444169998168945,,,
1,3799,-0.36229804158210754,-5.946600914001465,-6.428385257720947,,,
1,3849,-0.3729763627052307,-5.960935115814209,-6.4139323234558105,,,
1,3899,-0.2509068548679352,-5.847533226013184,-6.296811580657959,,,
1,3949,-0.35815200209617615,-5.907475471496582,-6.367850303649902,,,
1,3999,-0.35446566343307495,-5.9784016609191895,-6.423181056976318,,,
1,4049,-0.32043829560279846,-5.892252445220947,-6.346136569976807,,,
1,4099,-0.3699803352355957,-5.905080795288086,-6.359314918518066,,,
1,4149,-0.3242122530937195,-5.932447910308838,-6.391050815582275,,,
1,4199,-0.30328845977783203,-5.905888080596924,-6.3506388664245605,,,
1,4249,-0.31741905212402344,-5.853148460388184,-6.319702625274658,,,
1,4299,-0.4033595323562622,-5.871210098266602,-6.345236301422119,,,
1,4349,-0.24908293783664703,-5.94033670425415,-6.387362480163574,,,
1,4399,-0.3974998891353607,-5.928817272186279,-6.398673057556152,,,
1,4449,-0.3249973654747009,-5.8431572914123535,-6.296762466430664,,,
1,4499,-0.3044646382331848,-5.89231014251709,-6.330183029174805,,,
1,4549,-0.27764350175857544,-5.875270843505859,-6.314322471618652,,,
1,4599,-0.2813490033149719,-5.848071098327637,-6.305918216705322,,,
1,4649,-0.2963147759437561,-5.9160003662109375,-6.356660842895508,,,
1,4699,-0.25360071659088135,-5.852519989013672,-6.31230354309082,,,
1,4749,-0.26747947931289673,-5.847907066345215,-6.28143310546875,,,
1,4799,-0.32310593128204346,-5.891138076782227,-6.35051965713501,,,
1,4849,-0.23872219026088715,-5.948159217834473,-6.382514476776123,,,
1,4899,-0.2951909005641937,-5.856382369995117,-6.318253040313721,,,
1,4949,-0.2624634802341461,-5.923091888427734,-6.352530002593994,,,
1,4999,-0.2859455943107605,-5.90528678894043,-6.3431854248046875,,,
1,4999,,,,-5.758732318878174,-5.868014812469482,-6.257360458374023
2,5049,-0.43742597103118896,-5.831582069396973,-6.27509880065918,,,
2,5099,-0.28242385387420654,-5.896914482116699,-6.344598770141602,,,
2,5149,-0.30414846539497375,-5.858116149902344,-6.3021159172058105,,,
2,5199,-0.4037189781665802,-5.89988899230957,-6.347140789031982,,,
2,5249,-0.2889692187309265,-5.802751541137695,-6.245707988739014,,,
2,5299,-0.30231809616088867,-5.837235450744629,-6.2856950759887695,,,
2,5349,-0.2743079960346222,-5.848764419555664,-6.281885147094727,,,
2,5399,-0.27552664279937744,-5.871593952178955,-6.317044734954834,,,
2,5449,-0.28611287474632263,-5.849477767944336,-6.286045551300049,,,
2,5499,-0.2764357626438141,-5.8776984214782715,-6.305229187011719,,,
2,5549,-0.28469526767730713,-5.900179862976074,-6.332820892333984,,,
2,5599,-0.2575799226760864,-5.855327606201172,-6.296690464019775,,,
2,5649,-0.2685089707374573,-5.8678669929504395,-6.272644996643066,,,
2,5699,-0.25554192066192627,-5.913681507110596,-6.347679138183594,,,
2,5749,-0.27493128180503845,-5.902135848999023,-6.336945056915283,,,
2,5799,-0.3080909252166748,-5.903354167938232,-6.3254313468933105,,,
2,5849,-0.2726987302303314,-5.853517532348633,-6.3023576736450195,,,
2,5899,-0.22526949644088745,-5.85399055480957,-6.2819504737854,,,
2,5949,-0.32330870628356934,-5.933547496795654,-6.380317211151123,,,
2,5999,-0.2687801122665405,-5.897497177124023,-6.344597816467285,,,
2,6049,-0.2814440429210663,-5.967370986938477,-6.393314838409424,,,
2,6099,-0.20114511251449585,-5.882696151733398,-6.314321041107178,,,
2,6149,-0.24761962890625,-5.935569763183594,-6.360526084899902,,,
2,6199,-0.23712515830993652,-5.8744215965271,-6.314460277557373,,,
2,6249,-0.2309701293706894,-5.835085868835449,-6.258331298828125,,,
2,6299,-0.31583884358406067,-5.841058731079102,-6.265723705291748,,,
2,6349,-0.27763891220092773,-5.865298271179199,-6.2923583984375,,,
2,6399,-0.2588321268558502,-5.903929710388184,-6.312266826629639,,,
2,6449,-0.24173124134540558,-5.904948711395264,-6.3167009353637695,,,
2,6499,-0.2294730693101883,-5.9738969802856445,-6.393992900848389,,,
2,6549,-0.30696144700050354,-5.914612770080566,-6.339146137237549,,,
2,6599,-0.28534066677093506,-5.892498016357422,-6.323848247528076,,,
2,6649,-0.24406270682811737,-5.864806175231934,-6.305019855499268,,,
2,6699,-0.2359747588634491,-5.875886917114258,-6.297821044921875,,,
2,6749,-0.21888190507888794,-5.900440216064453,-6.316186428070068,,,
2,6799,-0.24185122549533844,-5.916906356811523,-6.342557430267334,,,
2,6849,-0.27022525668144226,-5.866434574127197,-6.291316986083984,,,
2,6899,-0.27568209171295166,-5.923851013183594,-6.342315673828125,,,
2,6949,-0.22651229798793793,-5.853865623474121,-6.274006366729736,,,
2,6999,-0.2739633619785309,-5.854358196258545,-6.2719316482543945,,,
2,7049,-0.22642657160758972,-5.922931671142578,-6.3431925773620605,,,
2,7099,-0.22230955958366394,-5.853131294250488,-6.271790504455566,,,
2,7149,-0.2043934166431427,-5.8309855461120605,-6.23714542388916,,,
2,7199,-0.26403874158859253,-5.849845886230469,-6.266849040985107,,,
2,7249,-0.2650867700576782,-5.886527061462402,-6.316027641296387,,,
2,7299,-0.29974785447120667,-5.811283588409424,-6.239842891693115,,,
2,7349,-0.2570898234844208,-5.824933052062988,-6.240679740905762,,,
2,7399,-0.2304588109254837,-5.822827339172363,-6.263487815856934,,,
2,7449,-0.2173415571451187,-5.880232810974121,-6.282753944396973,,,
2,7499,-0.25005972385406494,-5.839552879333496,-6.267175674438477,,,
2,7499,,,,-5.741039276123047,-5.8397674560546875,-6.214664459228516
3,7549,-0.26265934109687805,-5.799064636230469,-6.2338433265686035,,,
3,7599,-0.2218158096075058,-5.872215270996094,-6.275986194610596,,,
3,7649,-0.2684289515018463,-5.825390815734863,-6.260679244995117,,,
3,7699,-0.21460038423538208,-5.8170061111450195,-6.215221881866455,,,
3,7749,-0.27048632502555847,-5.861688613891602,-6.289798259735107,,,
3,7799,-0.22595864534378052,-5.876590251922607,-6.2984209060668945,,,
3,7849,-0.24039793014526367,-5.7811174392700195,-6.1913323402404785,,,
3,7899,-0.20294158160686493,-5.827425003051758,-6.235749244689941,,,
3,7949,-0.20389865338802338,-5.8500261306762695,-6.248922824859619,,,
3,7999,-0.21845422685146332,-5.862390518188477,-6.24933385848999,,,
3,8049,-0.22808827459812164,-5.857300758361816,-6.255393981933594,,,
3,8099,-0.21079662442207336,-5.799551010131836,-6.235922813415527,,,
3,8149,-0.23476175963878632,-5.870968818664551,-6.307926654815674,,,
3,8199,-0.21803264319896698,-5.925046920776367,-6.326000690460205,,,
3,8249,-0.21559348702430725,-5.846517562866211,-6.270168304443359,,,
3,8299,-0.20622657239437103,-5.807822227478027,-6.222682952880859,,,
3,8349,-0.2595996856689453,-5.886946678161621,-6.284332275390625,,,
3,8399,-0.23944425582885742,-5.8347015380859375,-6.2459282875061035,,,
3,8449,-0.1883857548236847,-5.8558783531188965,-6.260158061981201,,,
3,8499,-0.2213006168603897,-5.896204948425293,-6.309301853179932,,,
3,8549,-0.28276175260543823,-5.861291885375977,-6.259907245635986,,,
3,8599,-0.19791944324970245,-5.8738813400268555,-6.2690911293029785,,,
3,8649,-0.2234082818031311,-5.830859184265137,-6.238027095794678,,,
3,8699,-0.23535463213920593,-5.862758636474609,-6.285571575164795,,,
3,8749,-0.18063847720623016,-5.838807582855225,-6.24124813079834,,,
3,8799,-0.21806897222995758,-5.8875346183776855,-6.290271282196045,,,
3,8849,-0.22553886473178864,-5.88138484954834,-6.295610427856445,,,
3,8899,-0.2171306610107422,-5.801255226135254,-6.205058574676514,,,
3,8949,-0.21145503222942352,-5.891385555267334,-6.289426803588867,,,
3,8999,-0.2025504857301712,-5.777613162994385,-6.171907424926758,,,
3,9049,-0.2297244518995285,-5.810978889465332,-6.212459564208984,,,
3,9099,-0.23079116642475128,-5.90009880065918,-6.286977291107178,,,
3,9149,-0.22047632932662964,-5.800845623016357,-6.192755699157715,,,
3,9199,-0.20956216752529144,-5.839914321899414,-6.254040241241455,,,
3,9249,-0.236130028963089,-5.800917625427246,-6.215117454528809,,,
3,9299,-0.20705606043338776,-5.798362731933594,-6.197432518005371,,,
3,9349,-0.23809771239757538,-5.789120674133301,-6.20707368850708,,,
3,9399,-0.211505725979805,-5.819507122039795,-6.2302775382995605,,,
3,9449,-0.2920258939266205,-5.928680419921875,-6.313442707061768,,,
3,9499,-0.21141761541366577,-5.8629841804504395,-6.253393650054932,,,
3,9549,-0.2515513300895691,-5.816530227661133,-6.207160472869873,,,
3,9599,-0.23033271729946136,-5.856695175170898,-6.262170791625977,,,
3,9649,-0.25422441959381104,-5.830460071563721,-6.235934257507324,,,
3,9699,-0.183496356010437,-5.847099304199219,-6.2286834716796875,,,
3,9749,-0.21998122334480286,-5.843936920166016,-6.242063999176025,,,
3,9799,-0.25066453218460083,-5.774571418762207,-6.16357946395874,,,
3,9849,-0.19673313200473785,-5.87818717956543,-6.27770471572876,,,
3,9899,-0.20628756284713745,-5.85422420501709,-6.265631675720215,,,
3,9949,-0.19157184660434723,-5.812444686889648,-6.20878267288208,,,
3,9999,-0.263064444065094,-5.845436096191406,-6.259823322296143,,,
3,9999,,,,-5.733201026916504,-5.820395469665527,-6.170986175537109
4,10049,-0.24520529806613922,-5.83951473236084,-6.222664833068848,,,
4,10099,-0.17676468193531036,-5.879970550537109,-6.274711608886719,,,
4,10149,-0.20929324626922607,-5.873923301696777,-6.245455265045166,,,
4,10199,-0.22351187467575073,-5.8543548583984375,-6.243432998657227,,,
4,10249,-0.2671556770801544,-5.7741804122924805,-6.184836387634277,,,
4,10299,-0.18941588699817657,-5.792295932769775,-6.186108112335205,,,
4,10349,-0.23908685147762299,-5.861510276794434,-6.243142127990723,,,
4,10399,-0.2171729952096939,-5.794516086578369,-6.184028625488281,,,
4,10449,-0.24649779498577118,-5.885001182556152,-6.266717433929443,,,
4,10499,-0.2428770810365677,-5.825405120849609,-6.22675085067749,,,
4,10549,-0.22434112429618835,-5.846711158752441,-6.261877536773682,,,
4,10599,-0.1609123945236206,-5.836197853088379,-6.232276916503906,,,
4,10649,-0.2573276460170746,-5.833672046661377,-6.218539714813232,,,
4,10699,-0.18149520456790924,-5.787013053894043,-6.174937725067139,,,
4,10749,-0.2214685082435608,-5.773551940917969,-6.1514787673950195,,,
4,10799,-0.24731555581092834,-5.828596591949463,-6.213265419006348,,,
4,10849,-0.22848567366600037,-5.8298797607421875,-6.225316047668457,,,
4,10899,-0.22947005927562714,-5.862464904785156,-6.255699157714844,,,
4,10949,-0.25342968106269836,-5.7669878005981445,-6.161676406860352,,,
4,10999,-0.19027812778949738,-5.8686747550964355,-6.245251178741455,,,
4,11049,-0.22366443276405334,-5.805952072143555,-6.172296047210693,,,
4,11099,-0.2610366642475128,-5.827367782592773,-6.238079071044922,,,
4,11149,-0.2224726378917694,-5.813991546630859,-6.185032844543457,,,
4,11199,-0.2588754892349243,-5.84521484375,-6.2185211181640625,,,
4,11249,-0.20083659887313843,-5.8346147537231445,-6.208539962768555,,,
4,11299,-0.21222785115242004,-5.809791564941406,-6.202712059020996,,,
4,11349,-0.16279777884483337,-5.820064067840576,-6.1982316970825195,,,
4,11399,-0.18915465474128723,-5.792142391204834,-6.176436424255371,,,
4,11449,-0.2071884274482727,-5.762184143066406,-6.152458190917969,,,
4,11499,-0.2422451376914978,-5.829163551330566,-6.230784893035889,,,
4,11549,-0.19772948324680328,-5.8119940757751465,-6.199535369873047,,,
4,11599,-0.19210846722126007,-5.8227105140686035,-6.194221019744873,,,
4,11649,-0.23437106609344482,-5.775174140930176,-6.144360065460205,,,
4,11699,-0.2525148093700409,-5.833307266235352,-6.219491958618164,,,
4,11749,-0.18891677260398865,-5.818537712097168,-6.177438735961914,,,
4,11799,-0.23969872295856476,-5.79503870010376,-6.160597801208496,,,
4,11849,-0.2633155584335327,-5.829195976257324,-6.216990947723389,,,
4,11899,-0.18349051475524902,-5.841272354125977,-6.206532955169678,,,
4,11949,-0.2402973473072052,-5.791897773742676,-6.176419734954834,,,
4,11999,-0.21748557686805725,-5.833265781402588,-6.20128870010376,,,
4,12049,-0.20079046487808228,-5.817667484283447,-6.187776565551758,,,
4,12099,-0.23301318287849426,-5.814407825469971,-6.200141429901123,,,
4,12149,-0.18940475583076477,-5.775075435638428,-6.1504364013671875,,,
4,12199,-0.22586148977279663,-5.832292556762695,-6.202584743499756,,,
4,12249,-0.22338689863681793,-5.8095598220825195,-6.172688961029053,,,
4,12299,-0.22430112957954407,-5.835915565490723,-6.221277713775635,,,
4,12349,-0.2264862358570099,-5.820500373840332,-6.191678524017334,,,
4,12399,-0.28837981820106506,-5.784036636352539,-6.178181171417236,,,
4,12449,-0.2636178433895111,-5.826747894287109,-6.192413330078125,,,
4,12499,-0.30708223581314087,-5.864638805389404,-6.239351272583008,,,
4,12499,,,,-5.725611686706543,-5.81006383895874,-6.126009941101074
5,12549,-0.2342534214258194,-5.815054893493652,-6.178989887237549,,,
5,12599,-0.23230323195457458,-5.870661735534668,-6.225887298583984,,,
5,12649,-0.22377853095531464,-5.889357566833496,-6.241174221038818,,,
5,12699,-0.354939728975296,-5.843474388122559,-6.192387580871582,,,
5,12749,-0.2113429605960846,-5.859753131866455,-6.219491004943848,,,
5,12799,-0.23614798486232758,-5.757370948791504,-6.110601902008057,,,
5,12849,-0.2754911780357361,-5.846485137939453,-6.184027194976807,,,
5,12899,-0.25598952174186707,-5.766777992248535,-6.104233264923096,,,
5,12949,-0.2831689715385437,-5.917912483215332,-6.276584148406982,,,
5,12999,-0.2409798949956894,-5.827516555786133,-6.165811538696289,,,
5,13049,-0.23047107458114624,-5.834104537963867,-6.190571308135986,,,
5,13099,-0.20204263925552368,-5.794528961181641,-6.132978439331055,,,
5,13149,-0.2779625356197357,-5.870648384094238,-6.215082168579102,,,
5,13199,-0.23931926488876343,-5.837014675140381,-6.194815635681152,,,
5,13249,-0.23870033025741577,-5.787747383117676,-6.13672399520874,,,
5,13299,-0.24152064323425293,-5.846179962158203,-6.170890808105469,,,
5,13349,-0.22178584337234497,-5.832136631011963,-6.178674221038818,,,
5,13399,-0.2687356472015381,-5.854897499084473,-6.19886589050293,,,
5,13449,-0.27067068219184875,-5.835454940795898,-6.193400859832764,,,
5,13499,-0.2432485967874527,-5.81163215637207,-6.165329456329346,,,
5,13549,-0.27536821365356445,-5.80332088470459,-6.161077976226807,,,
5,13599,-0.20308375358581543,-5.781426906585693,-6.115922927856445,,,
5,13649,-0.2436085194349289,-5.853877067565918,-6.185357570648193,,,
5,13699,-0.22757132351398468,-5.812405586242676,-6.153299331665039,,,
5,13749,-0.24916596710681915,-5.844097137451172,-6.1652069091796875,,,
5,13799,-0.2513883113861084,-5.801709175109863,-6.12483024597168,,,
5,13849,-0.2920900285243988,-5.78248405456543,-6.115449905395508,,,
5,13899,-0.3107902705669403,-5.849427700042725,-6.202221393585205,,,
5,13949,-0.1913323998451233,-5.827712535858154,-6.148141860961914,,,
5,13999,-0.2115992158651352,-5.802581787109375,-6.120296478271484,,,
5,14049,-0.2357514202594757,-5.7790446281433105,-6.102397918701172,,,
5,14099,-0.23587454855442047,-5.785335063934326,-6.102106094360352,,,
5,14149,-0.2503926157951355,-5.8374481201171875,-6.163205623626709,,,
5,14199,-0.1983570009469986,-5.875258445739746,-6.193211078643799,,,
5,14249,-0.23605990409851074,-5.787960052490234,-6.120945930480957,,,
5,14299,-0.2170485258102417,-5.8104352951049805,-6.134413719177246,,,
5,14349,-0.2579670548439026,-5.767402172088623,-6.108948707580566,,,
5,14399,-0.21173444390296936,-5.788361549377441,-6.119241714477539,,,
5,14449,-0.22846119105815887,-5.85508918762207,-6.162308216094971,,,
5,14499,-0.2018926739692688,-5.736537933349609,-6.058230876922607,,,
5,14549,-0.22914603352546692,-5.795402526855469,-6.143162727355957,,,
5,14599,-0.31623682379722595,-5.852443695068359,-6.16698694229126,,,
5,14649,-0.25430095195770264,-5.774055480957031,-6.093142986297607,,,
5,14699,-0.25146597623825073,-5.79443883895874,-6.104022026062012,,,
5,14749,-0.26015540957450867,-5.756888389587402,-6.071990966796875,,,
5,14799,-0.260414183139801,-5.746553421020508,-6.064908504486084,,,
5,14849,-0.25342899560928345,-5.828517913818359,-6.1353631019592285,,,
5,14899,-0.2201554775238037,-5.837451934814453,-6.157841682434082,,,
5,14949,-0.2550421953201294,-5.850926399230957,-6.164836883544922,,,
5,14999,-0.22717295587062836,-5.780243873596191,-6.086125373840332,,,
5,14999,,,,-5.723033428192139,-5.800515174865723,-6.07219123840332
6,15049,-0.2373609095811844,-5.7744340896606445,-6.070120811462402,,,
6,15099,-0.256257027387619,-5.750024795532227,-6.055643081665039,,,
6,15149,-0.19072166085243225,-5.793659210205078,-6.07824182510376,,,
6,15199,-0.2506788969039917,-5.874581813812256,-6.1638641357421875,,,
6,15249,-0.1699487417936325,-5.795969009399414,-6.117220401763916,,,
6,15299,-0.2590416967868805,-5.772357940673828,-6.089366912841797,,,
6,15349,-0.22031842172145844,-5.81110954284668,-6.123086929321289,,,
6,15399,-0.2488383799791336,-5.8117499351501465,-6.128132343292236,,,
6,15449,-0.2189907729625702,-5.7574462890625,-6.05159330368042,,,
6,15499,-0.21715235710144043,-5.819754123687744,-6.10985803604126,,,
6,15549,-0.1868268996477127,-5.783566474914551,-6.081367015838623,,,
6,15599,-0.25990989804267883,-5.846761226654053,-6.165286064147949,,,
6,15649,-0.2763558626174927,-5.808249473571777,-6.114941120147705,,,
6,15699,-0.2276248186826706,-5.772233963012695,-6.068148136138916,,,
6,15749,-0.2579552233219147,-5.8291778564453125,-6.122506141662598,,,
6,15799,-0.28633472323417664,-5.839032173156738,-6.146656513214111,,,
6,15849,-0.24288791418075562,-5.815185546875,-6.093936443328857,,,
6,15899,-0.2844772934913635,-5.797729969024658,-6.070127964019775,,,
6,15949,-0.28158023953437805,-5.881516933441162,-6.152152061462402,,,
6,15999,-0.27311497926712036,-5.837298393249512,-6.094408988952637,,,
6,16049,-0.24870207905769348,-5.846128940582275,-6.099996089935303,,,
6,16099,-0.24446284770965576,-5.811717987060547,-6.093455791473389,,,
6,16149,-0.22385676205158234,-5.77489709854126,-6.018426418304443,,,
6,16199,-0.2488545924425125,-5.867879867553711,-6.109575271606445,,,
6,16249,-0.21191415190696716,-5.819645881652832,-6.059027671813965,,,
6,16299,-0.3154488801956177,-5.792656898498535,-6.072663307189941,,,
6,16349,-0.24143297970294952,-5.807572364807129,-6.07402229309082,,,
6,16399,-0.2781391441822052,-5.800960540771484,-6.049854755401611,,,
6,16449,-0.2683661878108978,-5.811753273010254,-6.08302116394043,,,
6,16499,-0.29134345054626465,-5.774938106536865,-6.024824142456055,,,
6,16549,-0.28763139247894287,-5.871197700500488,-6.115848064422607,,,
6,16599,-0.2365882843732834,-5.827258586883545,-6.089715957641602,,,
6,16649,-0.288933128118515,-5.783945083618164,-6.0167083740234375,,,
6,16699,-0.2959448993206024,-5.794554710388184,-6.038796901702881,,,
6,16749,-0.27744928002357483,-5.826337814331055,-6.0857672691345215,,,
6,16799,-0.21122455596923828,-5.844733715057373,-6.103002071380615,,,
6,16849,-0.205485001206398,-5.796996593475342,-6.032272815704346,,,
6,16899,-0.26236626505851746,-5.775218963623047,-6.022977352142334,,,
6,16949,-0.27527520060539246,-5.823098182678223,-6.075973987579346,,,
6,16999,-0.2683560848236084,-5.754298210144043,-5.987764835357666,,,
6,17049,-0.25975245237350464,-5.783632755279541,-6.004752159118652,,,
6,17099,-0.24277080595493317,-5.87425422668457,-6.110044956207275,,,
6,17149,-0.2460682988166809,-5.779480934143066,-6.012592792510986,,,
6,17199,-0.22730034589767456,-5.742170333862305,-5.963891983032227,,,
6,17249,-0.2502891719341278,-5.759282112121582,-5.991322994232178,,,
6,17299,-0.28481584787368774,-5.750009059906006,-5.980127811431885,,,
6,17349,-0.26712554693222046,-5.762326717376709,-5.999344348907471,,,
6,17399,-0.26018062233924866,-5.7952880859375,-6.031783103942871,,,
6,17449,-0.21710525453090668,-5.75749397277832,-5.977457046508789,,,
6,17499,-0.22405287623405457,-5.738455295562744,-5.955172061920166,,,
6,17499,,,,-5.7207560539245605,-5.783495903015137,-5.9715142250061035
7,17549,-0.22211439907550812,-5.805200576782227,-6.0404510498046875,,,
7,17599,-0.3131244480609894,-5.768373489379883,-6.010018348693848,,,
7,17649,-0.2578086853027344,-5.8058624267578125,-6.041504859924316,,,
7,17699,-0.24832548201084137,-5.72791862487793,-5.948800563812256,,,
7,17749,-0.2158782184123993,-5.797927379608154,-6.041257381439209,,,
7,17799,-0.23835544288158417,-5.806585788726807,-6.028361797332764,,,
7,17849,-0.2187005877494812,-5.790534973144531,-6.014200687408447,,,
7,17899,-0.25234875082969666,-5.845650672912598,-6.072501182556152,,,
7,17949,-0.22409823536872864,-5.817599296569824,-6.03343391418457,,,
7,17999,-0.25445112586021423,-5.73819637298584,-5.960774898529053,,,
7,18049,-0.22930637001991272,-5.794590950012207,-6.02102518081665,,,
7,18099,-0.2300325483083725,-5.7883100509643555,-6.009511470794678,,,
7,18149,-0.19280599057674408,-5.7547783851623535,-5.964869976043701,,,
7,18199,-0.24268923699855804,-5.740145206451416,-5.9815216064453125,,,
7,18249,-0.23734982311725616,-5.709371566772461,-5.934932708740234,,,
7,18299,-0.23194225132465363,-5.804831027984619,-6.028599739074707,,,
7,18349,-0.19605468213558197,-5.75341796875,-5.966095924377441,,,
7,18399,-0.2137003242969513,-5.778120517730713,-5.998170852661133,,,
7,18449,-0.2193286120891571,-5.761964797973633,-5.988293170928955,,,
7,18499,-0.27844148874282837,-5.735833168029785,-5.952873229980469,,,
7,18549,-0.24605239927768707,-5.703273773193359,-5.950057029724121,,,
7,18599,-0.24590133130550385,-5.769203186035156,-6.001731872558594,,,
7,18649,-0.20034582912921906,-5.788727283477783,-6.002308368682861,,,
7,18699,-0.22092051804065704,-5.7911272048950195,-6.000158786773682,,,
7,18749,-0.20473816990852356,-5.790699005126953,-6.005626678466797,,,
7,18799,-0.2559414505958557,-5.807794570922852,-6.028179168701172,,,
7,18849,-0.24123652279376984,-5.790503978729248,-6.017664432525635,,,
7,18899,-0.246394082903862,-5.695511817932129,-5.917526721954346,,,
