epoch,step,train/delta_nll,train/diversity_edge,train/diversity_edge_entropy,train/diversity_edge_simpson,train/diversity_edit_edge,train/diversity_route,train/ga_cost_gain,train/ga_cost_gain_rel,train/loss,train/max_reward,train/reward,train/t_decode,train/t_diag,train/t_ga,train/t_total_raw,val/max_aug_reward,val/max_aug_reward_no_ls,val/max_reward,val/max_reward_no_ls,val/reward,val/reward_no_ls
0,49,,,,,,,,,-4.286270618438721,-16.694005966186523,-22.76651954650879,0.2213754653930664,0.0,0.0,0.33495670557022095,,,,,,
0,99,,,,,,,-0.8436203002929688,-0.00038768493686802685,-4.345812797546387,-16.634592056274414,-21.760461807250977,0.5031089782714844,0.0,4.829227924346924,5.578851699829102,,,,,,
0,149,,,,,,,-0.8436203002929688,-0.00038768493686802685,-3.878100872039795,-15.958337783813477,-21.265737533569336,0.2105984389781952,0.0,0.0,0.3207235038280487,,,,,,
0,199,,,,,,,-0.8436203002929688,-0.00038768493686802685,-3.7000205516815186,-16.056535720825195,-20.90143585205078,0.21050210297107697,0.0,0.0,0.3182632625102997,,,,,,
0,249,,,,,,,-0.8436203002929688,-0.00038768493686802685,-3.6509087085723877,-15.275920867919922,-21.368663787841797,0.20938453078269958,0.0,0.0,0.31645527482032776,,,,,,
0,299,,,,,,,-0.8436203002929688,-0.00038768493686802685,-3.146181583404541,-15.055804252624512,-20.42229652404785,0.20726065337657928,0.0,0.0,0.31281328201293945,,,,,,
0,349,,,,,,,-0.8436203002929688,-0.00038768493686802685,-2.7668890953063965,-15.656790733337402,-20.18634033203125,0.230649933218956,0.0,0.0,0.3406202495098114,,,,,,
0,399,,,,,,,-0.8436203002929688,-0.00038768493686802685,-2.816113233566284,-15.041912078857422,-20.39248275756836,0.207955002784729,0.0,0.0,0.3199354410171509,,,,,,
0,449,,,,,,,-0.8436203002929688,-0.00038768493686802685,-2.6978628635406494,-14.539002418518066,-19.64141082763672,0.21218395233154297,0.0,0.0,0.32117021083831787,,,,,,
0,499,,,,,,,-0.8436203002929688,-0.00038768493686802685,-2.3854336738586426,-14.571676254272461,-20.11113929748535,0.23568102717399597,0.0,0.0,0.34802237153053284,,,,,,
0,549,,,,,,,-1.0255813598632812,-0.0005107663455419242,-2.739164352416992,-14.362421989440918,-20.18012809753418,0.21497465670108795,0.0,0.0,0.3270634412765503,,,,,,
0,599,,,,,,,-1.0255813598632812,-0.0005107663455419242,-2.921628952026367,-14.482484817504883,-20.167272567749023,0.23760037124156952,0.0,0.0,0.35151249170303345,,,,,,
0,649,,,,,,,-1.0255813598632812,-0.0005107663455419242,-2.6361992359161377,-14.570045471191406,-20.262401580810547,0.221800297498703,0.0,0.0,0.3310405910015106,,,,,,
0,699,,,,,,,-1.0255813598632812,-0.0005107663455419242,-2.2377984523773193,-14.073861122131348,-19.826908111572266,0.2108308970928192,0.0,0.0,0.3184542953968048,,,,,,
0,749,,,,,,,-1.082611083984375,-0.0005555705283768475,-2.1969668865203857,-14.83415412902832,-19.950199127197266,0.21027708053588867,0.0,0.0,0.31958284974098206,,,,,,
0,799,,,,,,,-0.8199691772460938,-0.00041122379479929805,-2.1939079761505127,-13.962417602539062,-19.936290740966797,0.2139533907175064,0.0,0.0,0.3222494125366211,,,,,,
0,849,,,,,,,-1.0419845581054688,-0.0005380160873755813,-2.349546432495117,-14.735872268676758,-19.581029891967773,0.2147371768951416,0.0,0.0,0.32739168405532837,,,,,,
0,899,,,,,,,-0.9031295776367188,-0.00045899749966338277,-2.1081948280334473,-14.795928955078125,-19.629316329956055,0.2121124565601349,0.0,0.0,0.3193940818309784,,,,,,
0,949,,,,,,,-0.9031295776367188,-0.00045899749966338277,-2.033416748046875,-14.090977668762207,-19.404956817626953,0.21200546622276306,0.0,0.0,0.32390809059143066,,,,,,
0,999,,,,,,,-0.9031295776367188,-0.00045899749966338277,-2.0057554244995117,-14.254358291625977,-19.363691329956055,0.21171601116657257,0.0,0.0,0.32210561633110046,,,,,,
0,1049,,,,,,,-0.9031295776367188,-0.00045899749966338277,-2.1895768642425537,-14.267401695251465,-19.207889556884766,0.21041010320186615,0.0,0.0,0.3205143213272095,,,,,,
0,1099,,,,,,,-1.01776123046875,-0.0005203544860705733,-2.107438087463379,-14.568421363830566,-19.329933166503906,0.2130020409822464,0.0,0.0,0.32140204310417175,,,,,,
0,1149,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-0.9199142456054688,-0.00047285473556257784,-1.943555235862732,-14.042501449584961,-19.448646545410156,0.2124958038330078,0.0,0.0,0.31980887055397034,,,,,,
0,1199,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-0.9199142456054688,-0.00047285473556257784,-2.344064950942993,-14.439020156860352,-19.05580711364746,0.21592721343040466,0.0,0.0,0.32479608058929443,,,,,,
0,1249,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-0.9845733642578125,-0.0005165922339074314,-2.2452948093414307,-14.4061279296875,-18.936004638671875,0.2127438187599182,0.0,0.0,0.32119134068489075,,,,,,
0,1299,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-0.9845733642578125,-0.0005165922339074314,-1.9779599905014038,-14.280080795288086,-19.128299713134766,0.2139197587966919,0.0,0.0,0.3276132643222809,,,,,,
0,1349,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-0.9845733642578125,-0.0005165922339074314,-1.9759684801101685,-13.820718765258789,-18.56148910522461,0.21962209045886993,0.0,0.0,0.3279480040073395,,,,,,
0,1399,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-0.9845733642578125,-0.0005165922339074314,-1.9442895650863647,-14.16076374053955,-18.757659912109375,0.2109527587890625,0.0,0.0,0.3228274881839752,,,,,,
0,1449,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-0.9845733642578125,-0.0005165922339074314,-1.832680583000183,-14.2191743850708,-19.17095375061035,0.216642826795578,0.0,0.0,0.3264870345592499,,,,,,
0,1499,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-0.9845733642578125,-0.0005165922339074314,-1.945984125137329,-14.724678993225098,-19.069589614868164,0.21418461203575134,0.0,0.0,0.3228534162044525,,,,,,
0,1549,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-0.9845733642578125,-0.0005165922339074314,-1.7456313371658325,-13.581460952758789,-19.382549285888672,0.21561549603939056,0.0,0.0,0.3240317106246948,,,,,,
0,1599,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-0.9845733642578125,-0.0005165922339074314,-1.6512174606323242,-13.887226104736328,-19.164213180541992,0.23372319340705872,0.0,0.0,0.34947827458381653,,,,,,
0,1649,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-1.1030197143554688,-0.0005702319904230535,-1.6001211404800415,-13.878568649291992,-18.60225486755371,0.20967355370521545,0.0,0.0,0.31728309392929077,,,,,,
0,1699,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-1.1030197143554688,-0.0005702319904230535,-1.8441511392593384,-14.304203987121582,-18.9716739654541,0.21398986876010895,0.0,0.0,0.32291388511657715,,,,,,
0,1749,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-0.9672164916992188,-0.0005154809332452714,-1.6495940685272217,-14.235063552856445,-19.007429122924805,0.20979860424995422,0.0,0.0,0.31680628657341003,,,,,,
0,1799,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-0.9672164916992188,-0.0005154809332452714,-1.7806237936019897,-13.83595085144043,-19.413665771484375,0.22378793358802795,0.0,0.0,0.33618688583374023,,,,,,
0,1849,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-0.9672164916992188,-0.0005154809332452714,-1.5790642499923706,-14.748316764831543,-18.91496467590332,0.2111593633890152,0.0,0.0,0.31970176100730896,,,,,,
0,1899,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-0.9672164916992188,-0.0005154809332452714,-1.7289704084396362,-13.893060684204102,-18.468408584594727,0.21380943059921265,0.0,0.0,0.3243659734725952,,,,,,
0,1949,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-1.0101318359375,-0.0005362422089092433,-1.9352343082427979,-14.200819969177246,-18.60828971862793,0.21219468116760254,0.0,0.0,0.3242800235748291,,,,,,
0,1999,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-0.9405136108398438,-0.0005008834414184093,-1.7412502765655518,-14.263162612915039,-18.42209243774414,0.213946133852005,0.0,0.0,0.3220139741897583,,,,,,
0,2049,0.6717147827148438,0.9893416166305542,0.9811828136444092,0.9999127388000488,0.001957848435267806,0.9999085664749146,-1.1766433715820312,-0.0006430776556953788,-1.9677948951721191,-13.84446907043457,-18.761701583862305,0.21381062269210815,0.0,0.0,0.32562586665153503,,,,,,
0,2099,0.7975730895996094,0.989181399345398,0.9810585379600525,0.9999122023582458,0.0020721075125038624,0.9998819828033447,-0.9675979614257812,-0.0005251137190498412,-1.5409111976623535,-13.799333572387695,-18.586017608642578,0.21146562695503235,0.0,0.0,0.31855612993240356,,,,,,
0,2149,0.7975730895996094,0.989181399345398,0.9810585379600525,0.9999122023582458,0.0020721075125038624,0.9998819828033447,-0.9675979614257812,-0.0005251137190498412,-1.6538180112838745,-14.083982467651367,-19.21537971496582,0.21190297603607178,0.0,0.0,0.319790244102478,,,,,,
0,2199,0.7975730895996094,0.989181399345398,0.9810585379600525,0.9999122023582458,0.0020721075125038624,0.9998819828033447,-0.8939743041992188,-0.0004803884366992861,-1.681244134902954,-13.572190284729004,-18.848365783691406,0.21317018568515778,0.0,0.0,0.3233683407306671,,,,,,
0,2249,0.7975730895996094,0.989181399345398,0.9810585379600525,0.9999122023582458,0.0020721075125038624,0.9998819828033447,-1.0889053344726562,-0.0005891152541153133,-1.5606887340545654,-13.748832702636719,-18.548803329467773,0.22374990582466125,0.0,0.0,0.3318774104118347,,,,,,
0,2299,0.7975730895996094,0.989181399345398,0.9810585379600525,0.9999122023582458,0.0020721075125038624,0.9998819828033447,-1.0889053344726562,-0.0005891152541153133,-1.4378472566604614,-13.993124008178711,-18.341901779174805,0.22064220905303955,0.0,0.0,0.3291725218296051,,,,,,
0,2349,0.7975730895996094,0.989181399345398,0.9810585379600525,0.9999122023582458,0.0020721075125038624,0.9998819828033447,-1.2516021728515625,-0.0006881084991618991,-1.6467329263687134,-13.849983215332031,-18.189023971557617,0.4128263294696808,0.0,4.8707098960876465,5.511600017547607,,,,,,
0,2399,0.7975730895996094,0.989181399345398,0.9810585379600525,0.9999122023582458,0.0020721075125038624,0.9998819828033447,-1.2516021728515625,-0.0006881084991618991,-1.3855416774749756,-13.97012710571289,-18.31011390686035,0.21156428754329681,0.0,0.0,0.32357582449913025,,,,,,
0,2449,0.7975730895996094,0.989181399345398,0.9810585379600525,0.9999122023582458,0.0020721075125038624,0.9998819828033447,-1.157379150390625,-0.0006176701281219721,-1.690238118171692,-13.909817695617676,-18.345205307006836,0.21367166936397552,0.0,0.0,0.3268527388572693,,,,,,
