epoch,lr-Adam,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/reward,val/max_aug_reward,val/max_reward,val/reward
,0.0003,0,,,,,,,,
,,49,,,174.82709884643555,,,,,
,,49,,4.588127136230469,,,,,,
0,,49,,,,0.6157127618789673,-6.823836326599121,,,
,,99,,,177.15764045715332,,,,,
,,99,,22.647619247436523,,,,,,
0,,99,,,,0.6068134903907776,-6.659544467926025,,,
,,149,,,176.75185203552246,,,,,
,,149,,4.383325576782227,,,,,,
0,,149,,,,0.6015530228614807,-6.610805511474609,,,
,,199,,,174.54767227172852,,,,,
,,199,,23.599863052368164,,,,,,
0,,199,,,,0.6068115830421448,-6.5631327629089355,,,
,,249,,,177.96087265014648,,,,,
,,249,,4.694223403930664,,,,,,
0,,249,,,,0.613936722278595,-6.43569803237915,,,
,,299,,,173.21228981018066,,,,,
,,299,,21.063804626464844,,,,,,
0,,299,,,,0.6155339479446411,-6.4080681800842285,,,
,,349,,,173.34938049316406,,,,,
,,349,,3.081798553466797,,,,,,
0,,349,,,,0.6167595982551575,-6.366230487823486,,,
,,399,,,174.58462715148926,,,,,
,,399,,22.34506607055664,,,,,,
0,,399,,,,0.6142855882644653,-6.381580829620361,,,
,,449,,,175.40335655212402,,,,,
,,449,,4.110574722290039,,,,,,
0,,449,,,,0.6175068616867065,-6.34743070602417,,,
,,499,,,169.8312759399414,,,,,
,,499,,24.257421493530273,,,,,,
0,,499,,,,0.6219910979270935,-6.266021728515625,,,
,,549,,,171.0832118988037,,,,,
,,549,,3.2014846801757812,,,,,,
0,,549,,,,0.6159498691558838,-6.320043087005615,,,
,,599,,,182.2986602783203,,,,,
,,599,,23.56576919555664,,,,,,
0,,599,,,,0.6211236715316772,-6.323905944824219,,,
,,649,,,177.5808334350586,,,,,
,,649,,4.419803619384766,,,,,,
0,,649,,,,0.6271362900733948,-6.287037372589111,,,
,,699,,,175.88090896606445,,,,,
,,699,,23.386478424072266,,,,,,
0,,699,,,,0.6201289296150208,-6.259374141693115,,,
,,749,,,170.9921360015869,,,,,
,,749,,4.211664199829102,,,,,,
0,,749,,,,0.6191036105155945,-6.276724815368652,,,
,,799,,,174.55220222473145,,,,,
,,799,,23.884057998657227,,,,,,
0,,799,,,,0.6166544556617737,-6.241200923919678,,,
,,849,,,179.23712730407715,,,,,
,,849,,4.725933074951172,,,,,,
0,,849,,,,0.6218129992485046,-6.236308574676514,,,
,,899,,,179.43286895751953,,,,,
,,899,,25.36487579345703,,,,,,
0,,899,,,,0.6222727298736572,-6.230037212371826,,,
,,949,,,175.51755905151367,,,,,
,,949,,4.053354263305664,,,,,,
0,,949,,,,0.6219931840896606,-6.187867164611816,,,
,,999,,,171.2021827697754,,,,,
,,999,,23.438215255737305,,,,,,
0,,999,,,,0.6192947626113892,-6.237827777862549,,,
,,1049,,,178.8504123687744,,,,,
,,1049,,4.37164306640625,,,,,,
0,,1049,,,,0.6222272515296936,-6.234150409698486,,,
,,1099,,,176.17511749267578,,,,,
,,1099,,21.254539489746094,,,,,,
0,,1099,,,,0.6255970001220703,-6.178456783294678,,,
,,1149,,,179.89659309387207,,,,,
,,1149,,3.3257007598876953,,,,,,
0,,1149,,,,0.6191331744194031,-6.229788780212402,,,
,,1199,,,175.28271675109863,,,,,
,,1199,,20.754575729370117,,,,,,
0,,1199,,,,0.6231867671012878,-6.172247886657715,,,
,,1249,,,180.1307201385498,,,,,
,,1249,,4.895448684692383,,,,,,
0,,1249,,,,0.6207607388496399,-6.2175421714782715,,,
,,1299,,,171.93222045898438,,,,,
,,1299,,21.2554931640625,,,,,,
0,,1299,,,,0.623764157295227,-6.284158706665039,,,
,,1349,,,175.95219612121582,,,,,
,,1349,,3.313779830932617,,,,,,
0,,1349,,,,0.6199926733970642,-6.1911797523498535,,,
,,1399,,,175.60410499572754,,,,,
,,1399,,21.3625431060791,,,,,,
0,,1399,,,,0.6187132000923157,-6.224454402923584,,,
,,1449,,,176.87225341796875,,,,,
,,1449,,4.894018173217773,,,,,,
0,,1449,,,,0.6234545111656189,-6.186132907867432,,,
,,1499,,,179.06737327575684,,,,,
,,1499,,20.449161529541016,,,,,,
0,,1499,,,,0.6172435283660889,-6.2020392417907715,,,
,,1549,,,172.37091064453125,,,,,
,,1549,,3.135204315185547,,,,,,
0,,1549,,,,0.6224483251571655,-6.192924499511719,,,
0,,1562,,,,,,-5.728604316711426,-5.778762340545654,-6.08712911605835
,,1563,313.81397247314453,,,,,,,
,0.0003,1563,,,,,,,,
,,1599,,,171.8904972076416,,,,,
,,1599,,23.912429809570312,,,,,,
1,,1599,,,,0.625770628452301,-6.205586910247803,,,
,,1649,,,173.614501953125,,,,,
,,1649,,3.124713897705078,,,,,,
1,,1649,,,,0.6243021488189697,-6.156375408172607,,,
,,1699,,,177.56319046020508,,,,,
,,1699,,22.664785385131836,,,,,,
1,,1699,,,,0.6265990138053894,-6.157506465911865,,,
,,1749,,,178.60817909240723,,,,,
,,1749,,4.632472991943359,,,,,,
1,,1749,,,,0.6186054944992065,-6.146989822387695,,,
,,1799,,,171.67949676513672,,,,,
,,1799,,20.357608795166016,,,,,,
1,,1799,,,,0.6159365773200989,-6.142531394958496,,,
,,1849,,,175.73881149291992,,,,,
,,1849,,3.8421154022216797,,,,,,
1,,1849,,,,0.6263201832771301,-6.193936824798584,,,
,,1899,,,179.32796478271484,,,,,
,,1899,,23.93651008605957,,,,,,
1,,1899,,,,0.6260126829147339,-6.1895928382873535,,,
,,1949,,,177.74128913879395,,,,,
,,1949,,4.615068435668945,,,,,,
1,,1949,,,,0.6298622488975525,-6.217893123626709,,,
,,1999,,,175.95791816711426,,,,,
,,1999,,22.94754981994629,,,,,,
1,,1999,,,,0.6241440176963806,-6.109642028808594,,,
,,2049,,,176.43380165100098,,,,,
,,2049,,3.7641525268554688,,,,,,
1,,2049,,,,0.6212019920349121,-6.1562180519104,,,
,,2099,,,175.25005340576172,,,,,
,,2099,,22.548198699951172,,,,,,
1,,2099,,,,0.6194519400596619,-6.149760723114014,,,
,,2149,,,171.77391052246094,,,,,
,,2149,,3.7736892700195312,,,,,,
1,,2149,,,,0.62407386302948,-6.158649921417236,,,
,,2199,,,176.5131950378418,,,,,
,,2199,,23.277997970581055,,,,,,
1,,2199,,,,0.6220476627349854,-6.171127796173096,,,
,,2249,,,173.17581176757812,,,,,
,,2249,,3.1778812408447266,,,,,,
1,,2249,,,,0.6190952062606812,-6.162547588348389,,,
,,2299,,,179.02374267578125,,,,,
,,2299,,20.94411849975586,,,,,,
1,,2299,,,,0.6250176429748535,-6.169229984283447,,,
,,2349,,,174.62849617004395,,,,,
,,2349,,3.949403762817383,,,,,,
1,,2349,,,,0.6233079433441162,-6.144054889678955,,,
,,2399,,,179.08239364624023,,,,,
,,2399,,24.119853973388672,,,,,,
1,,2399,,,,0.6130702495574951,-6.114818572998047,,,
,,2449,,,180.42802810668945,,,,,
,,2449,,4.033803939819336,,,,,,
1,,2449,,,,0.6331495046615601,-6.1252055168151855,,,
,,2499,,,172.29962348937988,,,,,
,,2499,,21.120548248291016,,,,,,
1,,2499,,,,0.6276022791862488,-6.129040241241455,,,
,,2549,,,174.35169219970703,,,,,
,,2549,,4.59742546081543,,,,,,
1,,2549,,,,0.6222435235977173,-6.10356330871582,,,
,,2599,,,170.96352577209473,,,,,
,,2599,,23.07295799255371,,,,,,
1,,2599,,,,0.6235348582267761,-6.156642913818359,,,
,,2649,,,170.94731330871582,,,,,
,,2649,,4.238128662109375,,,,,,
1,,2649,,,,0.627303421497345,-6.187788486480713,,,
,,2699,,,181.61797523498535,,,,,
,,2699,,22.94921875,,,,,,
1,,2699,,,,0.6285570859909058,-6.12066125869751,,,
,,2749,,,178.38668823242188,,,,,
,,2749,,3.9713382720947266,,,,,,
1,,2749,,,,0.6232982873916626,-6.130770206451416,,,
,,2799,,,181.94103240966797,,,,,
,,2799,,24.63507652282715,,,,,,
1,,2799,,,,0.6271275281906128,-6.08192253112793,,,
,,2849,,,176.48911476135254,,,,,
,,2849,,3.035306930541992,,,,,,
1,,2849,,,,0.6202259063720703,-6.113338470458984,,,
,,2899,,,175.09698867797852,,,,,
,,2899,,20.948410034179688,,,,,,
1,,2899,,,,0.6278929114341736,-6.0858025550842285,,,
,,2949,,,180.09710311889648,,,,,
,,2949,,4.887580871582031,,,,,,
1,,2949,,,,0.6255467534065247,-6.087416648864746,,,
,,2999,,,173.33698272705078,,,,,
,,2999,,21.23713493347168,,,,,,
1,,2999,,,,0.6301265358924866,-6.093399524688721,,,
,,3049,,,174.8647689819336,,,,,
,,3049,,3.3762454986572266,,,,,,
1,,3049,,,,0.6238747239112854,-6.0921630859375,,,
,,3099,,,171.10180854797363,,,,,
,,3099,,23.77605438232422,,,,,,
1,,3099,,,,0.6268934607505798,-6.103065013885498,,,
1,,3125,,,,,,-5.717219352722168,-5.7585649490356445,-6.028244972229004
,,3126,313.5986704826355,,,,,,,
,0.0003,3126,,,,,,,,
,,3149,,,175.20880699157715,,,,,
,,3149,,4.406213760375977,,,,,,
2,,3149,,,,0.6223949193954468,-6.069544315338135,,,
,,3199,,,172.54161834716797,,,,,
,,3199,,22.485733032226562,,,,,,
2,,3199,,,,0.6226639747619629,-6.096338748931885,,,
,,3249,,,183.55488777160645,,,,,
,,3249,,4.803180694580078,,,,,,
2,,3249,,,,0.6288633346557617,-6.054583549499512,,,
,,3299,,,178.94244194030762,,,,,
,,3299,,23.302078247070312,,,,,,
2,,3299,,,,0.6268975138664246,-6.090641975402832,,,
,,3349,,,181.58531188964844,,,,,
,,3349,,5.051374435424805,,,,,,
2,,3349,,,,0.6174328327178955,-6.090052127838135,,,
,,3399,,,180.88364601135254,,,,,
,,3399,,23.551464080810547,,,,,,
2,,3399,,,,0.6309667229652405,-6.13235330581665,,,
,,3449,,,179.63337898254395,,,,,
,,3449,,4.303932189941406,,,,,,
2,,3449,,,,0.6299450993537903,-6.118619918823242,,,
,,3499,,,168.27154159545898,,,,,
,,3499,,24.125099182128906,,,,,,
2,,3499,,,,0.6255818009376526,-6.084706783294678,,,
,,3549,,,176.65505409240723,,,,,
,,3549,,2.1026134490966797,,,,,,
2,,3549,,,,0.630528450012207,-6.125453948974609,,,
,,3599,,,173.71416091918945,,,,,
,,3599,,26.262760162353516,,,,,,
2,,3599,,,,0.6234488487243652,-6.067191123962402,,,
,,3649,,,178.22599411010742,,,,,
,,3649,,3.5161972045898438,,,,,,
2,,3649,,,,0.627471387386322,-6.080843448638916,,,
,,3699,,,173.6428737640381,,,,,
,,3699,,23.416757583618164,,,,,,
2,,3699,,,,0.6307742595672607,-6.118992328643799,,,
,,3749,,,172.1963882446289,,,,,
,,3749,,3.3271312713623047,,,,,,
2,,3749,,,,0.627214789390564,-6.074772357940674,,,
,,3799,,,171.1862087249756,,,,,
,,3799,,25.07305145263672,,,,,,
2,,3799,,,,0.627831757068634,-6.058182239532471,,,
,,3849,,,173.3388900756836,,,,,
,,3849,,2.1467208862304688,,,,,,
2,,3849,,,,0.6343974471092224,-6.056482791900635,,,
,,3899,,,160.25924682617188,,,,,
,,3899,,24.092435836791992,,,,,,
2,,3899,,,,0.62852543592453,-6.104758262634277,,,
,,3949,,,173.05541038513184,,,,,
,,3949,,3.36456298828125,,,,,,
2,,3949,,,,0.6218869686126709,-6.070596694946289,,,
