problem,problem_label,condition,condition_label,target_size,bin,x_min,x_max,x_mid,weight_mean,weight_q25,weight_q75,count
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,21.0,34.07342529296875,38.44488525390625,35.947509765625,1.5248876287311803,0.9479547888040543,2.0789610743522644,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,22.0,38.5152587890625,44.68621826171875,41.09162902832031,1.433077948503807,0.8864295333623886,1.8972009122371674,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,23.0,44.78155517578125,80.0106201171875,50.35260009765625,1.3113058919344491,0.8296489119529724,1.6522698402404785,123.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,0.0,0.003753662109375,0.5440139770507812,0.3098907470703125,2.5,2.5,2.5,121.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,1.0,0.55169677734375,1.1734619140625,0.867431640625,2.5,2.5,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,2.0,1.1735458374023438,1.8590087890625,1.5100479125976562,2.498210273186366,2.5,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,3.0,1.8701629638671875,2.3997116088867188,2.103504180908203,2.479142498970032,2.5,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,4.0,2.4016647338867188,2.9497833251953125,2.6793212890625,2.4482105573018393,2.5,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,5.0,2.9586181640625,3.5196456909179688,3.238849639892578,2.4158124377330146,2.5,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,6.0,3.523193359375,4.189361572265625,3.8633804321289062,2.4040390928586324,2.5,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,7.0,4.1927947998046875,4.813056945800781,4.5031280517578125,2.3209812492132187,2.3286773562431335,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,8.0,4.819183349609375,5.554801940917969,5.246150970458984,2.2909300168355307,2.3305972814559937,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,9.0,5.555213928222656,6.141441345214844,5.853363037109375,2.2582211226224898,2.0807013511657715,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,10.0,6.144744873046875,6.830680847167969,6.502887725830078,2.140413170059522,1.773787796497345,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,11.0,6.832893371582031,7.6252288818359375,7.2001800537109375,2.117617386082808,1.7416898608207703,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,12.0,7.6257171630859375,8.375869750976562,7.964164733886719,2.081085749894134,1.6674244403839111,2.5,121.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,13.0,8.384262084960938,9.235855102539062,8.821403503417969,1.9895668129126232,1.5456194579601288,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,14.0,9.242446899414062,10.144805908203125,9.694927215576172,1.9307108004887898,1.3467089533805847,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,15.0,10.155258178710938,10.930839538574219,10.564857482910156,1.806034289797147,1.2773771286010742,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,16.0,10.933853149414062,12.028678894042969,11.49746322631836,1.8060233523448308,1.2554918825626373,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,17.0,12.042198181152344,12.897979736328125,12.46868896484375,1.8274522478381792,1.2236940562725067,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,18.0,12.903671264648438,14.134536743164062,13.561588287353516,1.8313308358192444,1.242614358663559,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,19.0,14.141304016113281,15.517181396484375,14.803234100341797,1.7910439436634382,1.2686016857624054,2.425935447216034,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,20.0,15.525802612304688,17.279823303222656,16.27719497680664,1.5732350985209147,1.0085593461990356,2.1181153655052185,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,21.0,17.327911376953125,19.81316375732422,18.471309661865234,1.4787427415450414,0.9958101063966751,1.8897159099578857,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,22.0,19.893211364746094,23.807266235351562,21.47589874267578,1.5043145110209784,0.9470203071832657,2.1459261178970337,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,23.0,23.815338134765625,38.63568115234375,26.466262817382812,1.2654468894990023,0.7883424758911133,1.590592622756958,121.0
