problem,problem_label,condition,condition_label,target_size,bin,x_min,x_max,x_mid,weight_mean,weight_q25,weight_q75,count
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,0.0,0.010101010091602802,0.020202020183205605,0.020202020183205605,0.8708120114184227,0.20000000298023224,1.8556429743766785,3932.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,1.0,0.03030303120613098,0.04040404036641121,0.04040404036641121,1.069916642733824,0.20000000298023224,2.5,4294.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,2.0,0.05050504952669144,0.06060606241226196,0.06060606241226196,1.1897052151800547,0.20000000298023224,2.5,4343.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,3.0,0.07070706784725189,0.09090909361839294,0.08080808073282242,1.2755749176559796,0.20000000298023224,2.5,6473.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,4.0,0.10101009905338287,0.1111111119389534,0.10101009905338287,1.3393296506632422,0.20000000298023224,2.5,4254.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,5.0,0.12121212482452393,0.13131313025951385,0.12121212482452393,1.371878667565657,0.20000000298023224,2.5,4185.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,6.0,0.14141413569450378,0.16161616146564484,0.1515151560306549,1.4190348742916647,0.20000000298023224,2.5,6119.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,7.0,0.17171716690063477,0.1818181872367859,0.17171716690063477,1.4647269931254965,0.20000000298023224,2.5,3960.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,8.0,0.19191919267177582,0.21212121844291687,0.20202019810676575,1.5150957256322726,0.20000000298023224,2.5,5760.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,9.0,0.2222222238779068,0.23232322931289673,0.2222222238779068,1.5652746110233249,0.20000000298023224,2.5,3720.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,10.0,0.24242424964904785,0.2626262605190277,0.2525252401828766,1.6106609512065295,0.22162821516394615,2.5,5400.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,11.0,0.27272728085517883,0.2929292917251587,0.28282827138900757,1.6803864048690431,0.30854321271181107,2.5,5184.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,12.0,0.3030303120613098,0.3232323229312897,0.31313130259513855,1.7435341179550845,0.3834456726908684,2.5,4968.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,13.0,0.3333333432674408,0.35353535413742065,0.34343433380126953,1.8172444565290655,0.555695429444313,2.5,4752.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,14.0,0.3636363744735718,0.38383838534355164,0.3737373650074005,1.8921535172297683,0.8070617318153381,2.5,4536.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,15.0,0.39393940567970276,0.42424243688583374,0.4040403962135315,1.9846115879406656,1.6895193755626678,2.5,5712.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,16.0,0.4343434274196625,0.46464645862579346,0.4444444477558136,2.1067345041233496,2.5,2.5,5328.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,17.0,0.4747474789619446,0.5050504803657532,0.4848484992980957,2.217437806723091,2.5,2.5,4944.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,18.0,0.5151515007019043,0.5454545617103577,0.5252525210380554,2.3357346078707724,2.5,2.5,4560.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,19.0,0.5555555820465088,0.5959596037864685,0.5757575631141663,2.4404074844897026,2.5,2.5,5160.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,20.0,0.6060606241226196,0.6464646458625793,0.6262626051902771,2.4921724156885032,2.5,2.5,4560.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,21.0,0.6565656661987305,0.7070707082748413,0.6767676472663879,2.497872997024375,2.5,2.5,4680.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,22.0,0.7171717286109924,0.7979797720909119,0.7575757503509521,2.5,2.5,2.5,5400.0
tsp100,TSP,search,TSP100 ckpt @ TSP100,100,23.0,0.808080792427063,1.0,0.8636363446712494,2.5,2.5,2.5,5040.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,0.0,0.020408162847161293,0.020408162847161293,0.020408162847161293,1.9667287235833564,2.0520201921463013,2.5,530.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,1.0,0.040816325694322586,0.06122449040412903,0.06122449040412903,1.8805161481701975,0.7567717432975769,2.5,1317.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,2.0,0.08163265138864517,0.08163265138864517,0.08163265138864517,1.847095222112273,0.5254414677619934,2.5,735.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,3.0,0.10204081982374191,0.12244898080825806,0.12244898080825806,1.8355572999544736,0.448402538895607,2.5,1547.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,4.0,0.1428571492433548,0.1428571492433548,0.1428571492433548,1.865745176691562,0.8002863526344299,2.5,800.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,5.0,0.16326530277729034,0.16326530277729034,0.16326530277729034,1.87037929188823,0.8523198664188385,2.5,811.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,6.0,0.18367347121238708,0.20408163964748383,0.18367347121238708,1.8886380999421577,0.8841418623924255,2.5,1631.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,7.0,0.22448979318141937,0.22448979318141937,0.22448979318141937,1.9240860297468496,1.2236615121364594,2.5,812.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,8.0,0.2448979616165161,0.2448979616165161,0.2448979616165161,1.9377841709347645,1.3929884731769562,2.5,808.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,9.0,0.26530611515045166,0.2857142984867096,0.26530611515045166,1.9774271507052639,1.7532949447631836,2.5,1591.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,10.0,0.30612245202064514,0.30612245202064514,0.30612245202064514,2.0075502914113876,2.046128034591675,2.5,780.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,11.0,0.3265306055545807,0.3265306055545807,0.3265306055545807,2.009110872647077,2.2599635124206543,2.5,769.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,12.0,0.3469387888908386,0.36734694242477417,0.3469387888908386,2.052239969701671,2.5,2.5,1495.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,13.0,0.3877550959587097,0.3877550959587097,0.3877550959587097,2.111291567079764,2.5,2.5,724.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,14.0,0.40816327929496765,0.4285714328289032,0.40816327929496765,2.1462809925671102,2.5,2.5,1390.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,15.0,0.44897958636283875,0.44897958636283875,0.44897958636283875,2.2071200693460336,2.5,2.5,665.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,16.0,0.4693877696990967,0.4897959232330322,0.4693877696990967,2.246098412683061,2.5,2.5,1263.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,17.0,0.5102040767669678,0.5306122303009033,0.5102040767669678,2.295496720098513,2.5,2.5,1171.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,18.0,0.5510203838348389,0.5714285969734192,0.5510203838348389,2.3298822234663508,2.5,2.5,1079.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,19.0,0.5918367505073547,0.6122449040412903,0.5918367505073547,2.361663097606563,2.5,2.5,984.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,20.0,0.6326530575752258,0.6734693646430969,0.6530612111091614,2.3952774679357254,2.5,2.5,1296.0
tsp100,TSP,transfer,TSP50 ckpt @ TSP50,50,21.0,0.6938775777816772,0.7346938848495483,0.7142857313156128,2.4680881232989056,2.5,2.5,1080.0
