epoch,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/po_loss,train/po_pref_rate,train/reward,val/max_aug_reward,val/max_reward,val/reward
,49,,,221.84514999389648,,,,,,,
,49,,17.57979393005371,,,,,,,,
0,49,,,,0.303373247385025,0.303373247385025,0.4949999749660492,-11.431946754455566,,,
,99,,,223.51622581481934,,,,,,,
,99,,17.871379852294922,,,,,,,,
0,99,,,,0.2832586169242859,0.2832586169242859,0.4949999749660492,-10.388398170471191,,,
,149,,,225.62932968139648,,,,,,,
,149,,14.401674270629883,,,,,,,,
0,149,,,,0.2936323285102844,0.2936323285102844,0.4949999749660492,-9.97768783569336,,,
,199,,,230.6523323059082,,,,,,,
,199,,20.004987716674805,,,,,,,,
0,199,,,,0.28969812393188477,0.28969812393188477,0.4949999749660492,-9.855476379394531,,,
,249,,,231.54902458190918,,,,,,,
,249,,16.846179962158203,,,,,,,,
0,249,,,,0.2961997091770172,0.2961997091770172,0.4949999749660492,-9.655622482299805,,,
,299,,,223.35147857666016,,,,,,,
,299,,18.524646759033203,,,,,,,,
0,299,,,,0.2908555567264557,0.2908555567264557,0.4949999749660492,-9.64670467376709,,,
,349,,,221.97794914245605,,,,,,,
,349,,18.60952377319336,,,,,,,,
0,349,,,,0.27016890048980713,0.27016890048980713,0.4949999749660492,-9.929364204406738,,,
,399,,,209.93494987487793,,,,,,,
,399,,30.91287612915039,,,,,,,,
0,399,,,,0.24084557592868805,0.24084557592868805,0.4949999749660492,-10.194687843322754,,,
,449,,,209.38897132873535,,,,,,,
,449,,30.93862533569336,,,,,,,,
0,449,,,,0.22483177483081818,0.22483177483081818,0.4949999749660492,-10.134971618652344,,,
,499,,,212.42952346801758,,,,,,,
,499,,30.979633331298828,,,,,,,,
0,499,,,,0.22138197720050812,0.22138197720050812,0.4949999749660492,-10.041770935058594,,,
,549,,,223.23012351989746,,,,,,,
,549,,18.260478973388672,,,,,,,,
0,549,,,,0.2298169583082199,0.2298169583082199,0.49499842524528503,-9.861462593078613,,,
,599,,,223.0241298675537,,,,,,,
,599,,18.599271774291992,,,,,,,,
0,599,,,,0.23303930461406708,0.23303930461406708,0.4949999749660492,-9.686591148376465,,,
,649,,,223.63805770874023,,,,,,,
,649,,18.55325698852539,,,,,,,,
0,649,,,,0.22685976326465607,0.22685976326465607,0.4949999749660492,-9.750244140625,,,
,699,,,223.1440544128418,,,,,,,
,699,,18.330812454223633,,,,,,,,
0,699,,,,0.22282226383686066,0.22282226383686066,0.4949999749660492,-9.705986976623535,,,
,749,,,232.53703117370605,,,,,,,
,749,,17.35234260559082,,,,,,,,
0,749,,,,0.22277894616127014,0.22277894616127014,0.4949999749660492,-9.681666374206543,,,
,799,,,223.04415702819824,,,,,,,
,799,,18.290281295776367,,,,,,,,
0,799,,,,0.22202524542808533,0.22202524542808533,0.4949999749660492,-9.68991756439209,,,
,849,,,223.17910194396973,,,,,,,
,849,,18.260717391967773,,,,,,,,
0,849,,,,0.22183139622211456,0.22183139622211456,0.49499842524528503,-9.602923393249512,,,
,899,,,222.38945960998535,,,,,,,
,899,,18.205642700195312,,,,,,,,
0,899,,,,0.2133684754371643,0.2133684754371643,0.4949999749660492,-9.729130744934082,,,
,949,,,221.77982330322266,,,,,,,
,949,,18.457651138305664,,,,,,,,
0,949,,,,0.21436837315559387,0.21436837315559387,0.4949999749660492,-9.616830825805664,,,
,999,,,222.11146354675293,,,,,,,
,999,,18.29242706298828,,,,,,,,
0,999,,,,0.21204309165477753,0.21204309165477753,0.4949999749660492,-9.585600852966309,,,
,1049,,,230.3307056427002,,,,,,,
,1049,,16.7388916015625,,,,,,,,
0,1049,,,,0.22026327252388,0.22026327252388,0.4949999749660492,-9.467103958129883,,,
,1099,,,230.58795928955078,,,,,,,
,1099,,17.95339584350586,,,,,,,,
0,1099,,,,0.21089625358581543,0.21089625358581543,0.4949999749660492,-9.598562240600586,,,
,1149,,,222.68986701965332,,,,,,,
,1149,,19.034862518310547,,,,,,,,
0,1149,,,,0.21438153088092804,0.21438153088092804,0.49499842524528503,-9.486902236938477,,,
,1199,,,222.44954109191895,,,,,,,
,1199,,18.993854522705078,,,,,,,,
0,1199,,,,0.21055535972118378,0.21055535972118378,0.4949999749660492,-9.450066566467285,,,
,1249,,,222.45049476623535,,,,,,,
,1249,,18.68128776550293,,,,,,,,
0,1249,,,,0.21107780933380127,0.21107780933380127,0.4949968755245209,-9.416589736938477,,,
,1299,,,223.5393524169922,,,,,,,
,1299,,18.728017807006836,,,,,,,,
0,1299,,,,0.2095571756362915,0.2095571756362915,0.4949999749660492,-9.434693336486816,,,
